"X.chrom","start","end","name","n_frags","strand","n_weight","n_spanned","n_uniq","uniq_bridges","best_qual_left","best_qual_right","tissues","tiss_counts","edits","anchor_overlap","breakpoints","signal","strandmatch","category","flags","flag_counts","index","count"
"chr7",158552176,158591763,"unknown_circ_007067",4,"-",3.5,5,5,3.5,44,48,"unknown",3.5,0,0,1,"GTAG","N/A","","BROKEN_SEGMENTS,SUPPORT_CLOSURE,SUPPORT_INSIDE_SPLICE_JUNCTION","1,1,3","7__158552177__158591763",4
"chr1",179858444,179883189,"unknown_circ_022999",2,"+",1,2,1,1,26,24,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION,WARN_UNRESOLVED_LINSPLICE","2,2","1__179858445__179883189",2
"chr6",166324295,166338147,"unknown_circ_008055",1,"-",1,1,1,1,134,2,"unknown",1,0,0,1,"GTAG","N/A","WARN_ALWAYS_WARN","WARN_OUTSIDE_SPLICE_JUNCTION","1","6__166324296__166338147",1
"chr9",140468659,140472055,"unknown_circ_009640",1,"-",1,1,1,1,58,72,"unknown",1,0,0,1,"GTAG","N/A","","N/A","0","9__140468660__140472055",1
"chr5",107679666,107684231,"unknown_circ_017772",1,"-",1,1,1,1,86,34,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","5__107679667__107684231",1
"chr4",17507300,17507979,"unknown_circ_001384",1,"-",2,2,2,2,82,46,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","4__17507301__17507979",1
"chr2",215632205,215646233,"unknown_circ_005869",18,"-",28,28,18,28,94,122,"unknown",28,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE","10,8","2__215632206__215646233",18
"chr8",28704263,28717080,"unknown_circ_013183",1,"-",1,1,1,1,38,90,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","8__28704264__28717080",1
"chr7",138749624,138761155,"unknown_circ_001594",2,"-",2,2,1,2,40,98,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","2","7__138749625__138761155",2
"chr5",122881110,122888841,"unknown_circ_011444",7,"+",5,7,4,5,72,48,"unknown",5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","7,4","5__122881111__122888841",7
"chr17",57663513,57684534,"unknown_circ_005418",1,"+",2,2,2,2,12,42,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","17__57663514__57684534",1
"chr4",103635594,103647840,"unknown_circ_009974",4,"-",6,6,4,6,116,82,"unknown",6,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","2,1,1","4__103635595__103647840",4
"chr8",125527986,125528271,"unknown_circ_010331",1,"-",1,1,1,1,6,26,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","8__125527987__125528271",1
"chr11",60811410,122931927,"unknown_circ_020689",1,"+",1,1,1,1,2,60,"unknown",1,2,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_WARN,WARN_EXT_2MM+","WARN_OUTSIDE_MATE","1","11__60811411__122931927",1
"chr13",113832487,113838801,"unknown_circ_000057",32,"-",38,38,20,38,114,138,"unknown",38,0,0,1,"GTAG","N/A","","BROKEN_SEGMENTS,SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","1,9,16,7","13__113832488__113838801",32
"chr1",197053483,197061140,"unknown_circ_009657",1,"-",1,1,1,1,78,46,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","1__197053484__197061140",1
"chr9",99150709,99157125,"unknown_circ_009659",1,"+",0.5,1,1,0.5,38,4,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","9__99150710__99157125",1
"chr2",61725807,61764803,"unknown_circ_018360",1,"-",1,1,1,1,76,48,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_INSIDE_MATE","1","2__61725808__61764803",1
"chr19",36640997,36641026,"unknown_circ_002765",1,"-",1,1,1,1,20,158,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN,WARN_EXT_1MM","WARN_OUTSIDE_MATE","1","19__36640998__36641026",1
"chr1",197586788,197684204,"unknown_circ_022884",2,"-",2,2,1,2,72,52,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","2","1__197586789__197684204",2
"chr1",78414839,78430915,"unknown_circ_022022",2,"-",2,2,1,2,6,132,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","2","1__78414840__78430915",2
"chr13",96485180,96489456,"unknown_circ_011222",8,"-",10,10,7,10,110,112,"unknown",10,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE","2,6","13__96485181__96489456",8
"chr14",56068474,56108478,"unknown_circ_007557",1,"+",2,2,2,2,42,148,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","14__56068475__56108478",1
"chr4",64215754,128983374,"unknown_circ_004805",6,"+",6,6,5,6,26,114,"unknown",6,1,0,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","SUPPORT_INSIDE_MATE,WARN_OUTSIDE_MATE,WARN_OUTSIDE_SPLICE_JUNCTION","4,1,1","4__64215755__128983374",6
"chr9",134305476,134334743,"unknown_circ_013357",1,"+",1,1,1,1,132,2,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","9__134305477__134334743",1
"chr1",225140386,225195246,"unknown_circ_002684",5,"+",7,7,6,7,118,118,"unknown",7,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","2,2,1","1__225140387__225195246",5
"chr2",175945387,175986268,"unknown_circ_017189",1,"-",1,1,1,1,6,124,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","2__175945388__175986268",1
"chr14",50262508,50270012,"unknown_circ_023794",1,"-",1,1,1,1,134,2,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","14__50262509__50270012",1
"chr2",271865,277372,"unknown_circ_000053",1,"+",1,1,1,1,12,36,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","2__271866__277372",1
"chr8",128152988,128192083,"unknown_circ_000005",2,"-",2,2,2,2,36,114,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE,WARN_UNRESOLVED_LINSPLICE","1,1","8__128152989__128192083",2
"chr19",33579039,33592480,"unknown_circ_011581",1,"+",2,2,2,2,126,34,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","19__33579040__33592480",1
"chr5",147622071,147622305,"unknown_circ_009775",2,"-",4,4,2,4,90,58,"unknown",4,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_CLOSURE","2","5__147622072__147622305",2
"chr2",173476630,173476685,"unknown_circ_006011",1,"-",1,1,1,1,16,158,"unknown",1,0,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN","WARN_OUTSIDE_MATE","1","2__173476631__173476685",1
"chr7",99103820,99129153,"unknown_circ_004012",1,"+",2,2,2,2,60,118,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","7__99103821__99129153",1
"chr1",89271617,89271665,"unknown_circ_006782",1,"-",2,2,2,2,8,148,"unknown",2,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","SUPPORT_CLOSURE","1","1__89271618__89271665",1
"chr5",14378120,14401173,"unknown_circ_006803",1,"+",1,1,1,1,6,130,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","5__14378121__14401173",1
"chr5",56152426,56161804,"unknown_circ_014502",1,"+",1,1,1,1,78,44,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_INSIDE_MATE","1","5__56152427__56161804",1
"chr3",146234792,146251337,"unknown_circ_020164",1,"-",1,1,1,1,24,78,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","3__146234793__146251337",1
"chr8",48730034,48730079,"unknown_circ_010525",1,"+",1,1,1,1,132,48,"unknown",1,1,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN,WARN_EXT_1MM","WARN_OUTSIDE_MATE","1","8__48730035__48730079",1
"chr2",32749954,32756618,"unknown_circ_007651",1,"+",1,1,1,1,42,96,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","2__32749955__32756618",1
"chr6",170626457,170639638,"unknown_circ_002202",5,"+",6,6,6,6,140,124,"unknown",6,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE","1,4","6__170626458__170639638",5
"chr7",129557582,129557624,"unknown_circ_003291",1,"+",2,2,2,2,140,40,"unknown",2,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","SUPPORT_CLOSURE","1","7__129557583__129557624",1
"chr19",34921480,34929671,"unknown_circ_008229",7,"+",10,10,4,10,52,60,"unknown",10,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION,WARN_OTHER_CHROM_MATE","3,1,1,2","19__34921481__34929671",7
"chr3",138382747,138407816,"unknown_circ_022629",2,"-",4,4,2,4,44,112,"unknown",4,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","2","3__138382748__138407816",2
"chr9",82187238,82242363,"unknown_circ_002890",1,"+",2,2,2,2,16,118,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","9__82187239__82242363",1
"chr7",893096,914109,"unknown_circ_014216",1,"+",2,2,2,2,124,74,"unknown",2,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_CLOSURE","1","7__893097__914109",1
"chr13",60407240,60413582,"unknown_circ_009195",2,"-",2,3,3,2,48,102,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,WARN_UNRESOLVED_LINSPLICE","1,1,1","13__60407241__60413582",2
"chr3",160091402,160101292,"unknown_circ_017275",1,"-",1,1,1,1,30,34,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","3__160091403__160101292",1
"chr7",104757813,104844232,"unknown_circ_023449",1,"-",2,2,2,2,6,42,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","7__104757814__104844232",1
"chrX",53622146,53634660,"unknown_circ_022166",1,"-",2,2,2,2,122,54,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","X__53622147__53634660",1
"chr2",53977919,53992722,"unknown_circ_018633",2,"-",2,2,2,2,110,136,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","1,1","2__53977920__53992722",2
"chr5",64817301,64850773,"unknown_circ_019619",1,"-",1,1,1,1,66,18,"unknown",1,0,0,1,"GTAG","N/A","WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS,SUPPORT_INSIDE_MATE","1,1","5__64817302__64850773",1
"chr2",27014998,27016761,"unknown_circ_007054",1,"+",1,1,1,1,112,6,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","2__27014999__27016761",1
"chr7",45953013,45953068,"unknown_circ_007810",2,"+",3,3,2,3,158,26,"unknown",3,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","SUPPORT_CLOSURE,WARN_OUTSIDE_MATE","1,1","7__45953014__45953068",2
"chr7",128645069,128658211,"unknown_circ_020932",1,"-",1,1,1,1,34,100,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","7__128645070__128658211",1
"chr9",3246050,3246089,"unknown_circ_015411",1,"-",2,2,2,2,142,36,"unknown",2,0,0,1,"GTAG","N/A","SHORT","SUPPORT_CLOSURE","1","9__3246051__3246089",1
"chr2",17919487,17927218,"unknown_circ_012833",1,"-",1,1,1,1,30,92,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","2__17919488__17927218",1
"chr11",86267594,86270865,"unknown_circ_005262",10,"-",10,10,8,10,120,128,"unknown",10,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION,WARN_UNRESOLVED_LINSPLICE","9,1,1","11__86267595__86270865",10
"chr16",53878066,53922863,"unknown_circ_019876",1,"+",1,1,1,1,6,122,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","16__53878067__53922863",1
"chr10",128829913,128836080,"unknown_circ_005449",1,"+",1,1,1,1,124,10,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","10__128829914__128836080",1
"chr11",46001310,46140351,"unknown_circ_002044",1,"-",1,1,1,1,94,34,"unknown",1,0,0,1,"GTAG","N/A","HUGE","SUPPORT_INSIDE_MATE","1","11__46001311__46140351",1
"chr5",176382959,176396707,"unknown_circ_003837",1,"-",2,2,2,2,68,70,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","5__176382960__176396707",1
"chr10",70096955,70101608,"unknown_circ_019142",1,"+",1,1,1,1,32,100,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","10__70096956__70101608",1
"chr2",61430274,61441823,"unknown_circ_016016",1,"-",2,2,2,2,36,108,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","2__61430275__61441823",1
"chr1",62594512,93300413,"unknown_circ_008315",2,"+",2,2,2,2,30,2,"unknown",2,0,2,1,"GTAG","N/A","HUGE,WARN_EXT_2MM+","SUPPORT_INSIDE_MATE","2","1__62594513__93300413",2
"chr8",128233152,128233308,"unknown_circ_018214",2,"+",2,2,2,2,102,46,"unknown",2,0,0,2,"GTAG","N/A","WARN_AMBIGUOUS_BP","SUPPORT_INSIDE_MATE,WARN_OUTSIDE_MATE","1,1","8__128233153__128233308",2
"chr10",32197099,32199491,"unknown_circ_000724",44,"-",42.3333333333,55,30,42.3333333333,134,44,"unknown",42.3333333333,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION,WARN_OTHER_CHROM_MATE,WARN_UNRESOLVED_LINSPLICE","11,30,23,1,2","10__32197100__32199491",44
"chr4",56308598,56355632,"unknown_circ_010449",1,"-",1,1,1,1,24,106,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","4__56308599__56355632",1
"chr5",132227855,132228810,"unknown_circ_004676",4,"-",6,6,6,6,90,112,"unknown",6,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE","2,2","5__132227856__132228810",4
"chr14",67720920,67800364,"unknown_circ_023254",1,"+",2,2,2,2,34,102,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","14__67720921__67800364",1
"chr2",240120218,240274613,"unknown_circ_017537",1,"-",1,1,1,1,4,126,"unknown",1,0,0,1,"GTAG","N/A","HUGE","SUPPORT_INSIDE_MATE","1","2__240120219__240274613",1
"chr9",125652590,125659855,"unknown_circ_016056",1,"-",1,1,1,1,130,8,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","9__125652591__125659855",1
"chr6",36474359,36493419,"unknown_circ_020874",2,"-",3,3,2,3,84,38,"unknown",3,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,WARN_UNRESOLVED_EXTRA_BACKSPLICE,WARN_UNRESOLVED_LINSPLICE","2,1,1","6__36474360__36493419",2
"chr10",5741487,5756170,"unknown_circ_018722",3,"+",3,3,3,3,98,102,"unknown",3,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","1,2","10__5741488__5756170",3
"chr19",34941169,34955036,"unknown_circ_016195",1,"+",1,1,1,1,12,12,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","19__34941170__34955036",1
"chr5",37108394,37205556,"unknown_circ_015691",1,"-",1,1,1,1,90,40,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","5__37108395__37205556",1
"chr10",69748419,69833443,"unknown_circ_009936",2,"-",2,3,3,2,122,24,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","1,1,2","10__69748420__69833443",2
"chr2",15514731,15567918,"unknown_circ_019500",1,"-",1,1,1,1,56,74,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","2__15514732__15567918",1
"chr10",12123470,12136270,"unknown_circ_003094",9,"+",14,14,10,14,130,106,"unknown",14,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","5,3,1","10__12123471__12136270",9
"chr10",70098372,70098441,"unknown_circ_014207",1,"+",2,2,1,2,106,102,"unknown",2,1,0,1,"GTAG","N/A","SHORT,WARN_EXT_1MM","SUPPORT_CLOSURE","1","10__70098373__70098441",1
"chr14",102506572,102507010,"unknown_circ_014427",2,"+",2,2,2,2,74,82,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","2","14__102506573__102507010",2
"chr1",1050117,229750232,"unknown_circ_008328",1,"-",1,1,1,1,38,22,"unknown",1,0,0,1,"GTAG","N/A","HUGE","SUPPORT_INSIDE_MATE","1","1__1050118__229750232",1
"chr3",141291450,141300019,"unknown_circ_023048",1,"+",2,2,2,2,34,90,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","3__141291451__141300019",1
"chr1",86532895,150049857,"unknown_circ_006579",4,"+",4,4,1,4,2,140,"unknown",4,0,1,1,"GTAG","N/A","HUGE,WARN_EXT_1MM","SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","2,2","1__86532896__150049857",4
"chr10",105199502,105200607,"unknown_circ_010100",5,"+",6,6,6,6,118,48,"unknown",6,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","1,3,1","10__105199503__105200607",5
"chr6",147581750,147612308,"unknown_circ_015572",1,"+",1,1,1,1,46,86,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","6__147581751__147612308",1
"chr6",71136141,71138122,"unknown_circ_015269",1,"+",1,1,1,1,20,114,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","6__71136142__71138122",1
"chr8",103892122,103899388,"unknown_circ_009412",1,"+",1,1,1,1,104,10,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","8__103892123__103899388",1
"chr2",114489160,114503916,"unknown_circ_004146",1,"-",1,1,1,1,88,46,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","2__114489161__114503916",1
"chr1",75897378,154280236,"unknown_circ_011249",1,"+",1,1,1,1,2,2,"unknown",1,0,0,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN","BROKEN_SEGMENTS,WARN_OTHER_CHROM_MATE","1,1","1__75897379__154280236",1
"chr6",12015758,12020651,"unknown_circ_005259",2,"+",2,2,2,2,126,52,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","2","6__12015759__12020651",2
"chr5",32774813,32783134,"unknown_circ_004273",1,"+",1,1,1,1,30,98,"unknown",1,0,0,1,"GTAG","N/A","WARN_ALWAYS_WARN","WARN_UNRESOLVED_LINSPLICE","1","5__32774814__32783134",1
"chr8",25181363,25183063,"unknown_circ_010348",1,"+",1,1,1,1,104,24,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","8__25181364__25183063",1
"chr1",77620133,77676174,"unknown_circ_012412",1,"-",0.5,1,1,0.5,4,78,"unknown",0.5,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","1__77620134__77676174",1
"chr15",65771217,65790370,"unknown_circ_002577",1,"-",1,1,1,1,6,124,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","15__65771218__65790370",1
"chr5",87516406,87524345,"unknown_circ_017119",1,"-",2,2,2,2,36,66,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","5__87516407__87524345",1
"chr11",10827471,10827563,"unknown_circ_010778",1,"+",1,1,1,1,32,102,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","SUPPORT_INSIDE_MATE","1","11__10827472__10827563",1
"chr16",11933710,11933822,"unknown_circ_019713",1,"-",1,1,1,1,66,50,"unknown",1,2,0,1,"GTAG","N/A","WARN_ALWAYS_WARN,WARN_EXT_2MM+","WARN_OUTSIDE_SPLICE_JUNCTION","1","16__11933711__11933822",1
"chr11",32956365,32956434,"unknown_circ_006048",1,"+",1,1,1,1,128,82,"unknown",1,2,0,1,"GTAG","N/A","SHORT,WARN_EXT_2MM+","SUPPORT_INSIDE_MATE","1","11__32956366__32956434",1
"chr15",91524113,91525211,"unknown_circ_008816",7,"-",9,9,8,9,90,118,"unknown",9,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE","2,5","15__91524114__91525211",7
"chr16",85701745,85704704,"unknown_circ_017998",1,"+",1,1,1,1,104,28,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","16__85701746__85704704",1
"chr12",49854552,49884514,"unknown_circ_008418",4,"+",5.5,6,6,5.5,120,64,"unknown",5.5,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","2,1,2","12__49854553__49884514",4
"chr12",29709789,29736507,"unknown_circ_008158",1,"-",2,2,2,2,94,12,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","12__29709790__29736507",1
"chr1",2522591,2522822,"unknown_circ_017984",1,"+",1,1,1,1,10,128,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_INSIDE_MATE","1","1__2522592__2522822",1
"chr2",55576653,55591169,"unknown_circ_018416",1,"-",1,1,1,1,28,100,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","2__55576654__55591169",1
"chr11",124620959,124621016,"unknown_circ_016422",2,"+",2,2,2,2,10,172,"unknown",2,0,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN","WARN_OUTSIDE_MATE","2","11__124620960__124621016",2
"chr21",38480691,38545046,"unknown_circ_010784",1,"+",1,1,1,1,12,10,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","21__38480692__38545046",1
"chr6",132270159,132271507,"unknown_circ_009054",1,"-",1,1,1,1,108,22,"unknown",1,1,0,1,"GTAG","N/A","WARN_EXT_1MM","SUPPORT_INSIDE_MATE","1","6__132270160__132271507",1
"chr2",10729332,10729401,"unknown_circ_010208",1,"-",1,1,1,1,82,132,"unknown",1,0,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN","WARN_OUTSIDE_MATE","1","2__10729333__10729401",1
"chr19",19616152,19627141,"unknown_circ_014728",1,"+",1,1,1,1,114,24,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","19__19616153__19627141",1
"chr1",51926762,51946986,"unknown_circ_018697",1,"-",1,1,1,1,62,46,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","1__51926763__51946986",1
"chr17",35310185,35311207,"unknown_circ_010659",4,"+",6,6,6,6,74,112,"unknown",6,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE,SUPPORT_INSIDE_SPLICE_JUNCTION","2,1,1","17__35310186__35311207",4
"chr2",205422108,205422188,"unknown_circ_016933",1,"-",1,1,1,1,22,154,"unknown",1,0,0,1,"GTAG","N/A","SHORT,WARN_ALWAYS_WARN","WARN_OUTSIDE_MATE","1","2__205422109__205422188",1
"chr5",151166132,151184007,"unknown_circ_017560",1,"+",1,1,1,1,40,16,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","5__151166133__151184007",1
"chr8",87393733,87414432,"unknown_circ_016676",2,"+",3,3,3,3,38,46,"unknown",3,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE","1,1","8__87393734__87414432",2
"chr5",37153841,37165773,"unknown_circ_004512",4,"-",5,5,3,5,72,126,"unknown",5,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE,SUPPORT_INSIDE_MATE","1,3","5__37153842__37165773",4
"chr10",134421418,134464009,"unknown_circ_002290",1,"+",1,1,1,1,48,60,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","10__134421419__134464009",1
"chr5",78975401,78977884,"unknown_circ_007946",1,"+",1,1,1,1,50,80,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","5__78975402__78977884",1
"chr7",47436396,47440511,"unknown_circ_017663",1,"-",1,1,1,1,88,42,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_MATE","1","7__47436397__47440511",1
"chr9",130413881,130434395,"unknown_circ_016244",1,"+",1,1,1,1,14,100,"unknown",1,0,0,1,"GTAG","N/A","","SUPPORT_INSIDE_SPLICE_JUNCTION","1","9__130413882__130434395",1
"chr14",81662451,100142604,"unknown_circ_002368",6,"-",6,6,3,6,142,6,"unknown",6,0,2,1,"GTAG","N/A","HUGE,WARN_EXT_2MM+","SUPPORT_INSIDE_MATE,WARN_OUTSIDE_MATE,WARN_OUTSIDE_SPLICE_JUNCTION","1,2,3","14__81662452__100142604",6
"chr2",84325721,206948056,"unknown_circ_022997",1,"-",1,1,1,1,2,4,"unknown",1,0,1,1,"GTAG","N/A","HUGE,WARN_ALWAYS_BROKEN,WARN_EXT_1MM","BROKEN_SEGMENTS,WARN_OTHER_CHROM_MATE","1,1","2__84325722__206948056",1
"chr14",67720920,67722005,"unknown_circ_007642",1,"+",2,2,2,2,74,88,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","14__67720921__67722005",1
"chr15",83821089,83822018,"unknown_circ_009155",1,"-",2,2,1,2,10,60,"unknown",2,0,0,1,"GTAG","N/A","","SUPPORT_CLOSURE","1","15__83821090__83822018",1
