"index","count"
"18__72342923__72353078",1
"18__74083422__74092259",1
"18__74561482__74563895",1
"18__74561482__74583781",3
"18__74561482__74587620",2
"18__74638993__74672811",2
"18__76856476__76936907",1
"18__77208782__77211816",1
"18__8718422__8720494",3
"18__9182380__9221997",6
"18__9204474__9221997",1
"18__9524592__9525849",1
"18__9583115__9595100",1
"18__9931807__9937063",10
"18__9931807__9950565",1
"19__10264969__10265732",1
"19__10279006__10288043",1
"19__11230768__11231198",3
"19__1147308__1154401",3
"19__12790271__12791139",1
"19__12825635__12826553",1
"19__13039156__13039661",10
"19__13135835__13136366",2
"19__17212470__17213367",4
"19__17670120__17671274",1
"19__18648411__18649246",1
"19__18650181__18650530",5
"19__19603115__19603521",2
"19__21216262__21216990",1
"19__2137010__2138713",1
"19__30476130__30477324",3
"19__31038850__31040421",1
"19__325635__336173",1
"19__33604673__33605325",1
"19__34685383__34687668",3
"19__34921481__34957919",1
"19__34922766__34925873",4
"19__34922766__34929671",3
"19__34942886__34957919",1
"19__3660964__3661999",13
"19__39408364__39409453",1
"19__41089304__41089623",1
"19__41774128__41787180",2
"19__44531175__44580557",2
"19__45766371__45766625",2
"19__46357433__46357765",2
"19__47865733__47865950",7
"19__47919909__47920607",3
"19__48734917__48744320",1
"19__5032877__5041262",1
"19__50347573__50348149",2
"19__50358227__50361371",6
"19__5039847__5041262",1
"19__50902108__50902741",1
"19__52084644__52085135",1
"19__52364157__52384130",1
"19__52380535__52384130",1
"19__52785364__52786666",2
"19__53879023__53901283",22
"19__54042470__54042536",7
"19__55610152__55614936",5
"19__55713424__55715416",2
"19__55756488__55757046",1
"19__5598804__5604947",1
"19__5604594__5604947",6
"19__5641605__5645410",1
"19__5653126__5653431",1
"19__5653126__5654467",5
"19__6230581__6270770",1
"19__8520289__8528570",5
"19__9724697__9728855",1
"2__100029193__100052403",2
"2__100078958__100081447",3
"2__100453939__100628033",1
"2__100623094__100625394",1
"2__101874253__101881509",2
"2__106739426__106782539",9
"2__106761646__106782539",7
"2__10784446__10808849",1
"2__110321943__110350696",1
"2__110342703__110350696",1
"2__111423840__111427130",2
"2__11905659__11907984",1
"2__122260743__122287901",4
"2__122363277__122363756",6
"2__122514816__122519100",1
"2__128520636__128528578",3
"2__128747138__128754065",1
"2__128750761__128754065",1
"2__128922304__128928858",4
"2__135075100__135076310",1
"2__136360070__136362586",5
"2__136432902__136437894",5
"2__136467003__136467801",1
"2__144966170__144969146",4
"2__148653870__148657136",1
"2__148653870__148657467",2
"2__148730308__148733544",3
"2__15629018__15651474",1
"2__160585520__160619504",2
"2__160599572__160605414",1
"2__162036125__162061304",1
"2__168869144__168873605",1
"2__168920010__168931741",1
"2__170401231__170413807",1
"2__170411634__170413807",3
"2__170460152__170471234",1
"2__170871791__170897495",1
"2__172803228__172809519",1
"2__173435454__173460751",2
"2__174819601__174820960",1
"2__175779786__175816930",3
"2__179400459__179407088",3
"2__187533489__187540654",1
"2__190656516__190682906",3
"2__191523884__191537878",5
"2__191765290__191789319",1
"2__197521357__197565904",1
"2__197777606__197786910",5
"2__198948482__198953785",1
"2__200173483__200193633",3
"2__200233328__200298237",3
"2__200245087__200298237",4
"2__203162102__203162629",4
"2__203620261__203624076",2
"2__204110569__204131404",1
"2__20497314__20527139",2
"2__20507739__20527139",1
"2__20518298__20527139",2
"2__206305094__206305396",1
"2__207144264__207162097",2
"2__208841375__208842310",5
"2__211018219__211019335",2
"2__214174783__214215369",1
"2__214174783__214228869",1
"2__214174783__214239843",1
"2__215609791__215661841",3
"2__215617171__215661841",4
"2__215632206__215646233",1
"2__215632206__215661841",5
"2__215657021__215661841",4
"2__223084859__223097002",5
"2__223765392__223773868",2
"2__227702789__227779067",2
"2__227771509__227779067",2
"2__230723488__230744844",2
"2__231940225__231951895",2
"2__232879545__232894790",3
"2__233612325__233626146",1
"2__234296903__234299129",3
"2__234343026__234346125",1
"2__236706403__236715975",4
"2__238881734__238882389",1
"2__238933983__238940895",3
"2__239090706__239093928",7
"2__239090706__239103511",3
"2__24021008__24046439",4
"2__24046128__24046439",1
"2__240929491__240946787",30
"2__240929491__240951113",1
"2__240929491__240954277",5
"2__240929491__240961757",2
"2__240944627__240961757",2
"2__241492331__241494472",1
"2__242265408__242275513",2
"2__242343243__242357524",3
"2__242593961__242608100",1
"2__24866835__24905997",2
"2__26587170__26598016",1
"2__27147755__27151191",2
"2__29129326__29137074",1
"2__30775359__30791042",1
"2__30785012__30791042",2
"2__32142995__32157204",12
"2__32142995__32168452",1
"2__32602656__32641231",1
"2__32639837__32641231",1
"2__32703703__32704685",1
"2__32858943__32865477",1
"2__36623757__36669878",2
"2__36668401__36669878",2
"2__37105034__37121176",1
"2__37227729__37229715",1
"2__39559058__39564722",1
"2__42946128__42950175",2
"2__44139571__44153100",1
"2__44187680__44209573",1
"2__44200746__44209573",3
"2__44428325__44436466",1
"2__45773871__45780869",1
"2__45773871__45789895",3
"2__47202112__47206046",1
"2__48049357__48050499",1
"2__55040369__55056614",1
"2__55209651__55214834",11
"2__58425729__58449177",1
"2__58425729__58459247",2
"2__58449077__58459247",5
"2__61258554__61259248",1
"2__61295984__61308645",1
"2__61343114__61345251",2
"2__61406116__61413632",2
"2__61505300__61508377",2
"2__61597456__61597714",2
"2__61712903__61717911",3
"2__61715300__61717911",1
"2__61725808__61761038",1
"2__61749746__61753656",13
"2__61749746__61761038",19
"2__62100137__62107529",1
"2__62100137__62110683",1
"2__63660879__63667005",3
"2__63711738__63720074",1
"2__63711738__63798760",3
"2__64083440__64085070",7
"2__68717322__68753374",3
"2__68717322__68794519",1
"2__69575303__69590802",1
"2__70278335__70312756",3
"2__71590283__71597135",1
"2__71623271__71645769",1
"2__72945232__72960247",1
"2__72958136__72960247",4
"2__73659326__73718625",1
"2__73761951__73800551",1
"2__84658632__84676876",1
"2__85595809__85598685",2
"2__86325734__86327295",3
"2__86968050__86980681",1
"2__89082370__89084143",2
"2__8938332__8943257",1
"2__9083316__9098771",1
"2__9642302__9650260",1
"2__96548050__96589437",11
"2__96548217__96591172",1
"2__96549921__96566954",5
"2__96549921__96570700",2
"2__96549921__96581919",3
"2__96550088__96553745",20
"2__96550088__96559353",3
"2__96550088__96570581",7
"2__96550088__96581800",3
"2__96551796__96553868",6
"2__96555547__96593157",5
"2__96557413__96566954",11
"2__96557413__96581919",3
"2__96557580__96570581",1
"2__96559281__96563213",6
"2__96559281__96568829",12
"2__96561147__96570700",45
"2__96561310__96572451",16
"2__96563185__96566954",1
"2__96565573__96570700",1
"2__96574417__96581919",3
"2__96576288__96579928",10
"2__96576288__96583675",4
"2__96577992__96589437",3
"2__96579856__96581919",19
"2__96580023__96589315",5
"2__96581728__96587558",4
"2__96592962__96624533",14
"2__97024783__97026448",1
"2__97024783__97031796",2
"2__97399256__97400263",2
"2__97808377__97810449",2
"2__97808377__97851247",8
"2__97808377__97856918",4
"2__97808377__97866262",3
"2__97808377__97870000",1
"2__97808377__97877478",14
"2__97808500__97867967",12
"2__97810255__97810449",10
"2__97810255__97852963",2
"2__97810255__97853138",23
"2__97812223__97853138",3
"2__97847458__97879184",3
"2__97849196__97853138",2
"2__97851053__97883109",3
"2__97853066__97867967",4
"2__97853066__97879184",1
"2__97854955__97879184",4
"2__97856715__97856918",6
"2__97856846__97867967",9
"2__97858595__97866262",2
"2__97858595__97870000",1
"2__97860463__97868130",9
"2__97860463__97870000",6
"2__97860463__97873743",7
"2__97860582__97867967",4
"2__97860582__97871705",4
"2__97860582__97879184",1
"2__97862330__97866262",50
"2__97862330__97870000",6
"2__97862453__97871705",14
"2__97862453__97879184",7
"2__97864200__97868130",10
"2__97864200__97875609",10
"2__97864323__97869833",4
"2__97866071__97873743",13
"2__97869805__97875609",5
"2__97869928__97871705",6
"2__97873548__97875609",9
"2__97875537__97879184",3
"2__98154631__98171717",11
"2__98156497__98167943",18
"2__98156497__98173595",11
"2__98156664__98165954",1
"2__98158374__98173595",13
"2__98158542__98165954",51
"2__98162296__98175334",2
"2__98169631__98175457",4
"2__98175429__98177200",5
"2__99786013__99787892",3
"2__9985349__9994550",1
"20__13509080__13539761",1
"20__13509080__13550233",1
"20__13539655__13550233",1
"20__13539655__13561628",4
"20__13604093__13610799",1
"20__16336975__16362392",2
"20__17928130__17932239",1
"20__17928130__17937681",1
"20__17936009__17937681",19
"20__18278629__18287037",2
"20__21306917__21349228",1
"20__21321359__21327188",4
"20__21346059__21349228",6
"20__23370583__23383709",1
"20__2928628__2945848",1
"20__2944918__2945848",7
"20__30954187__30956926",34
"20__30954187__30959677",3
"20__31954665__31958435",1
"20__31979948__31984890",1
"20__32207323__32211102",3
"20__32659872__32666359",2
"20__33057853__33069011",1
"20__33954360__33971936",2
"20__34300941__34313077",1
"20__34302107__34313077",11
"20__34304662__34313077",6
"20__34309662__34313077",1
"20__34309662__34320057",3
"20__34312960__34320057",1
"20__34317234__34320057",11
"20__35684549__35693876",1
"20__35832288__35838568",1
"20__36668837__36694658",2
"20__36685934__36694658",11
"20__40141485__40162209",2
"20__40161689__40179999",3
"20__42331130__42333998",3
"20__43607084__43615937",1
"20__43623731__43629994",1
"20__47570093__47580435",2
"20__47682729__47683817",1
"20__47682729__47689234",1
"20__47691322__47707559",2
"20__47752370__47782822",2
"20__51870038__51873110",2
"20__54956489__54961589",2
"20__57014001__57016139",6
"20__57242546__57248767",1
"20__5932657__5937875",1
"20__5939174__5944005",1
"20__60714131__60716000",4
"20__60831113__60838747",1
"20__61537239__61545758",1
"20__62407031__62422143",6
"20__62559688__62562375",2
"20__9317773__9319684",1
"21__16386665__16415895",5
"21__17135210__17138460",15
"21__17205667__17214859",1
"21__17236587__17246845",1
"21__27113884__27130515",4
"21__30693542__30702014",8
"21__30698380__30702014",1
"21__32537279__32567621",5
"21__32537279__32575328",7
"21__32554738__32575328",1
"21__34120810__34127664",1
"21__34793787__34805178",2
"21__34804484__34805178",1
"21__34951656__34958487",1
"21__37734481__37736557",1
"21__37775056__37783902",4
"21__38269160__38269431",1
"21__38480692__38498443",1
"21__38480692__38501363",2
"21__38510934__38516945",2
"21__38792601__38794168",16
"21__38792601__38845182",1
"21__38792601__38853128",1
"21__38844986__38868560",3
"21__40578034__40584633",2
"21__40596334__40601362",1
"21__40619627__40670508",1
"21__40665737__40670508",1
"21__42609440__42629253",1
"21__44106302__44119121",1
"21__44270151__44279832",1
"21__44270151__44296877",3
"21__44293661__44296877",1
"21__44424436__44445057",1
"21__46275125__46281186",2
"21__46548317__46548488",1
"21__46548317__46554747",9
"21__47768926__47769734",2
"21__47801609__47805898",1
"22__21288067__21288532",23
"22__22153301__22162135",2
"22__22160139__22162135",2
"22__24025912__24037704",3
"22__24698163__24720395",1
"22__25853226__25855482",3
"22__26853825__26854543",9
"22__28269726__28310335",1
"22__28290543__28310335",3
"22__28306952__28310335",2
"22__28692186__28693840",9
"22__30032740__30038274",2
"22__34157358__34252790",1
"22__38208894__38209616",1
"22__38641941__38644025",2
"22__38889715__38891051",1
"22__38889715__38897285",1
"22__38890635__38897285",4
"22__38894090__38897285",1
"22__38917613__38958374",2
"22__38951362__38958374",2
"22__39111912__39113005",1
"22__40657836__40658177",3
"22__41236630__41246884",3
"22__41349559__41363888",1
"22__41521868__41536261",1
"22__41550999__41569788",1
"22__41664101__41677086",4
"22__41670604__41677086",1
"22__41738533__41739580",3
"22__42052907__42054356",1
"22__42204879__42206295",13
"22__42204879__42209826",8
"22__43286953__43287188",3
"22__45574119__45574781",3
"22__46085592__46098727",3
"22__46085592__46114373",6
"22__46085592__46136418",8
"22__46096162__46136418",3
"22__46125305__46136418",10
"22__47022648__47033857",6
"22__47188417__47193517",2
"22__50181038__50198008",2
"22__50810449__50832564",3
"22__50810449__50845304",1
"3__100451352__100455560",2
"3__10311815__10312699",1
"3__107429299__107435696",2
"3__107429299__107451870",1
"3__110830877__110845182",2
"3__110830877__110866331",3
"3__110863746__110866331",4
"3__113207792__113225452",1
"3__119219542__119222868",2
"3__119582266__119595355",1
"3__120469370__120469847",2
"3__121433708__121449820",1
"3__121563300__121591635",1
"3__122156017__122160963",1
"3__122808015__122811289",1
"3__122842913__122843190",3
"3__123649949__123667979",3
"3__12421203__12447580",1
"3__124996570__125032500",2
"3__124996570__125050082",1
"3__125032152__125032500",1
"3__125032152__125050082",9
"3__127778945__127779504",1
"3__127801326__127806651",1
"3__127980971__127983624",13
"3__128514203__128526514",1
"3__128525215__128526514",5
"3__129599152__129599402",4
"3__12976948__12983365",4
"3__130649260__130660543",1
"3__132405104__132435753",1
"3__133341935__133343019",1
"3__133356720__133359014",1
"3__133894453__133914026",5
"3__133907681__133914026",14
"3__135979321__135980907",1
"3__136117591__136221621",2
"3__136162129__136221621",1
"3__138289160__138290198",1
"3__138400809__138403645",1
"3__142455221__142467302",1
"3__149563798__149589941",5
"3__149563798__149613347",1
"3__149563798__149639014",9
"3__150834125__150845771",3
"3__155611307__155629068",3
"3__157839892__157841780",8
"3__16336363__16345099",2
"3__167754624__167766153",1
"3__169863211__169867032",1
"3__17051166__17056403",2
"3__171830242__171851336",1
"3__171965323__171969331",4
"3__172363413__172365904",2
"3__182788787__182789145",2
"3__183479295__183480067",1
"3__185638892__185639914",2
"3__185638892__185641772",1
"3__191074877__191078948",2
"3__195047614__195066046",1
"3__195605124__195615477",2
"3__196098767__196129890",1
"3__196118684__196120490",6
"3__196118684__196129890",28
"3__196118684__196134264",1
"3__196214270__196215554",1
"3__196533450__196534785",6
"3__196831774__196846401",6
"3__196842798__196846401",1
"3__197009550__197009716",1
"3__197592294__197602646",6
"3__27478879__27490288",1
"3__33109722__33110462",1
"3__33725851__33731424",1
"3__33725851__33738425",1
"3__41265512__41268843",1
"3__41265512__41275788",1
"3__41265512__41278200",1
"3__43591212__43602894",1
"3__44826337__44835918",1
"3__47079156__47088111",3
"3__47079156__47108608",1
"3__47098311__47108608",1
"3__47139445__47147610",3
"3__47155366__47166038",1
"3__47155366__47168153",1
"3__47466975__47470160",1
"3__47712148__47718272",1
"3__47747899__47755980",1
"3__47777524__47814426",3
"3__48019355__48040369",1
"3__49161623__49167451",1
"3__50000009__50012825",1
"3__50004903__50012825",5
"3__50102464__50103935",6
"3__50107888__50112763",1
"3__50145503__50145737",4
"3__52771602__52773650",2
"3__52771602__52775515",5
"3__52771602__52786352",1
"3__52952500__52962357",1
"3__56626998__56628056",19
"3__56694759__56707753",1
"3__57276884__57301820",1
"3__57832924__57843886",3
"3__57875768__57882659",2
"3__58062773__58067503",2
"3__61975299__61989171",2
"3__63884075__63938159",1
"3__63898264__63898901",2
"3__66286968__66313803",2
"3__66293627__66313803",1
"3__67546222__67548719",1
"3__67546222__67559327",3
"3__67568671__67579610",1
"3__71064700__71102924",3
"3__71090479__71102924",5
"3__71348971__71542706",1
"3__72881520__72893574",1
"3__75790427__75790887",1
"3__75790427__75791016",1
"3__78763547__78767033",2
"3__78987751__78988077",7
"3__8977555__8983488",1
"3__8977555__8990254",2
"3__93714718__93722752",3
"3__93722503__93722752",1
"3__98600384__98600611",4
"4__100845917__100849774",1
"4__103225474__103236987",2
"4__103720564__103731012",1
"4__106155054__106158508",1
"4__108603171__108615162",1
"4__120517678__120528452",2
"4__121732525__121742500",2
"4__1219148__1235307",5
"4__123848789__123900541",1
"4__123856869__123900541",1
"4__128590191__128609022",1
"4__128995615__128999117",3
"4__128995615__129003460",1
"4__129857810__129925031",2
"4__129913322__129925031",1
"4__1341878__1349033",2
"4__1341878__1360219",1
"4__13462323__13481150",1
"4__141598048__141600997",1
"4__144464662__144465125",33
"4__146080655__146092872",1
"4__146744574__146770713",5
"4__146767108__146770713",3
"4__148778704__148803083",2
"4__148827789__148834290",1
"4__148827789__148876525",2
"4__148860976__148876525",1
"4__149356256__149358014",3
"4__151023630__151023964",4
"4__151223777__151247050",1
"4__151656410__151682999",1
"4__151656410__151729550",2
"4__151719233__151738409",3
"4__153253748__153259088",3
"4__153258954__153271276",1
"4__153332455__153333681",28
"4__153750777__153793716",1
"4__154315414__154318485",7
"4__15626875__15646331",1
"4__156617908__156643344",1
"4__1656705__1670632",4
"4__1696501__1705427",3
"4__170384394__170477246",1
"4__170428188__170459062",3
"4__174169131__174169591",6
"4__177070958__177073118",1
"4__178274462__178274882",5
"4__178274462__178281831",1
"4__17963526__17974508",1
"4__183245099__183245405",1
"4__183245099__183268082",3
"4__183650118__183652292",1
"4__183836076__183836728",1
"4__184129106__184130178",2
"4__184930311__184932788",3
"4__186168448__186188309",4
"4__186168448__186209236",3
"4__186180002__186188309",1
"4__187584453__187630999",3
"4__187627717__187630999",32
"4__1902353__1906105",1
"4__1902353__1920350",4
"4__1902353__1932497",3
"4__1902353__1936989",7
"4__1902353__1941505",5
"4__1902353__1952930",1
"4__1905943__1920350",1
"4__20469375__20493522",2
"4__22403054__22404422",4
"4__2492064__2502465",2
"4__25153582__25160729",1
"4__2626989__2628304",1
"4__2626989__2632896",1
"4__26387975__26426365",1
"4__2701407__2702271",2
"4__2939479__2940519",1
"4__2951661__2952972",1
"4__2951661__2955372",3
"4__3317797__3344780",1
"4__37633007__37640126",11
"4__39301641__39304771",1
"4__41015600__41016415",1
"4__42003633__42051496",2
"4__4281174__4283624",1
"4__4458918__4473433",1
"4__4650704__4651269",5
"4__47746419__47809064",1
"4__47877144__47892720",1
"4__48844653__48852099",1
"4__52714371__52744020",2
"4__52729603__52744020",4
"4__52729603__52752804",1
"4__52729603__52758017",2
"4__54249940__54256040",1
"4__54265897__54294350",1
"4__54280782__54294350",1
"4__54292039__54294350",2
"4__62800558__62813994",1
"4__6925100__6925838",8
"4__6925100__6969151",8
"4__6925100__7016284",1
"4__6995911__7002978",2
"4__73944359__73958017",1
"4__73950966__73958017",1
"4__73956384__73958017",3
"4__73981538__73991029",2
"4__75040223__75147267",1
"4__76573823__76581054",2
"4__76885288__76903190",1
"4__77045802__77065626",3
"4__77055328__77065626",6
"4__77976303__77987558",2
"4__78694235__78697546",1
"4__7870349__7873807",2
"4__79158664__79166479",2
"4__79173546__79188586",1
"4__79747191__79754841",1
"4__79747191__79772210",1
"4__83745708__83750211",1
"4__83793097__83796975",3
"4__83799883__83802075",1
"4__84367988__84370114",1
"4__85623506__85642725",1
"4__87593518__87614827",2
"4__87967318__87968746",6
"4__88116476__88116842",2
"4__905461__907456",1
"4__91229395__91234198",1
"4__95197490__95204454",1
"5__10415600__10417516",2
"5__107684100__107703654",1
"5__108133825__108134090",1
"5__108281831__108295048",1
"5__109049221__109051965",1
"5__109049221__109065214",1
"5__109152974__109159538",1
"5__113740135__113740553",2
"5__118264232__118280344",4
"5__121354955__121358102",1
"5__122435349__122435656",2
"5__122881111__122911657",1
"5__123974826__123985390",1
"5__124036707__124036962",35
"5__125903951__125906551",4
"5__125939262__125939875",2
"5__126140468__126168493",1
"5__126250622__126253919",1
"5__127636509__127693087",2
"5__127646992__127713570",1
"5__127664388__127671269",1
"5__128440649__128442755",3
"5__130928076__130940386",2
"5__131006156__131013565",1
"5__132227856__132232932",1
"5__132400672__132406188",3
"5__132400672__132412590",1
"5__132428392__132435344",1
"5__133326546__133328709",1
"5__133534777__133541822",4
"5__134076753__134079742",1
"5__134126160__134154694",1
"5__135483521__135489852",1
"5__137288317__137290065",1
"5__137320946__137324004",13
"5__137342679__137356886",2
"5__137654908__137664218",2
"5__137893091__137903411",1
"5__137897269__137903411",1
"5__137904614__137906830",3
"5__138145727__138147991",2
"5__138145727__138163407",2
"5__138160219__138163407",3
"5__138456724__138463542",1
"5__138614016__138614818",11
"5__138699448__138700432",3
"5__138979957__138994551",5
"5__138994171__138994551",4
"5__139574031__139574237",1
"5__139815689__139844361",1
"5__139819704__139825560",1
"5__139819704__139828890",3
"5__142434004__142437312",2
"5__14270934__14280545",1
"5__142779221__142780417",10
"5__14290825__14304701",1
"5__14316622__14336836",6
"5__145539937__145552337",2
"5__145634506__145638156",5
"5__14673751__14681716",2
"5__14741936__14758707",2
"5__1488506__1501718",3
"5__150838349__150859050",2
"5__151166133__151175136",3
"5__151166133__151180430",2
"5__151169884__151170623",5
"5__153405959__153414527",1
"5__153413351__153414527",2
"5__16779654__16783578",4
"5__167993018__167996003",1
"5__167995651__167996003",1
"5__170305101__170308900",1
"5__170305101__170323119",3
"5__170817055__170819982",1
"5__170818309__170819982",7
"5__176370336__176385155",9
"5__176636637__176639196",1
"5__176662822__176666866",2
"5__179044052__179044111",304
"5__179665332__179668155",11
"5__179688684__179707608",5
"5__179976931__179980471",4
"5__31421379__31424578",2
"5__31448654__31451747",2
"5__32135678__32143986",4
"5__36953720__36976504",4
"5__37243115__37247847",1
"5__37301539__37303516",1
"5__37326003__37328522",2
"5__38523521__38530768",4
"5__38991051__39003724",1
"5__38991051__39021238",1
"5__39002637__39021238",1
"5__40771821__40777688",1
"5__43122141__43139411",3
"5__43122141__43162033",1
"5__43122146__43162033",1
"5__43675613__43677908",1
"5__56160561__56161804",2
"5__56542127__56545403",1
"5__60768508__60768864",6
"5__60768508__60790237",1
"5__61745754__61747760",1
"5__61846194__61857084",1
"5__619105__620376",11
"5__619105__624694",2
"5__64747302__64769779",1
"5__6622129__6625782",1
"5__6623327__6625782",2
"5__6737623__6746540",4
"5__68470704__68471364",3
"5__70294551__70297970",2
"5__70798426__70808255",3
"5__70888753__70900295",4
"5__72182897__72185784",1
"5__72370569__72373320",6
"5__73045662__73049027",1
"5__74041503__74046492",2
"5__74109665__74137504",4
"5__74130251__74137504",7
"5__76342172__76344097",1
"5__76745585__76760634",2
"5__77385217__77396849",2
"5__77711344__77717784",5
"5__77805607__77806221",2
"5__78692646__78697878",1
"5__78692646__78752841",1
"5__78734833__78752841",10
"5__78915435__78919312",1
"5__80071513__80109560",1
"5__81605976__81608670",2
"5__896780__912111",1
"5__89791494__89802491",1
"5__92889467__92899169",2
"5__93964516__93966448",2
"5__95091100__95099324",3
"5__96064857__96073651",1
"5__96083049__96090445",1
"5__98215256__98217079",1
"6__101163338__101296583",1
"6__101246589__101253756",2
"6__105280917__105291173",5
"6__10702602__10702872",2
"6__107824861__107827631",6
"6__107824861__107854814",1
"6__108202353__108204350",1
"6__108984658__108986092",2
"6__116966877__116982009",1
"6__118014205__118015343",1
"6__130343372__130392272",2
"6__130343372__130442103",1
"6__131276245__131277639",2
"6__131466425__131490413",1
"6__135314896__135323980",1
"6__13579683__13584457",3
"6__13632602__13644961",5
"6__13632602__13659064",1
"6__13639795__13644961",1
"6__137015278__137019820",2
"6__139264650__139265759",2
"6__144086398__144098520",1
"6__144808684__144814592",2
"6__146125508__146127557",1
"6__146209156__146216113",4
"6__149854594__149862722",1
"6__149997396__150001593",1
"6__150059779__150063706",2
"6__150092298__150094305",4
"6__150147400__150174296",3
"6__151669846__151674887",5
"6__154762426__154771392",6
"6__155095123__155116273",4
"6__155108995__155114110",1
"6__15615498__15638035",3
"6__157357969__157406039",2
"6__158870028__158873300",1
"6__158870028__158882761",2
"6__158994452__159010814",2
"6__158994452__159029782",1
"6__158994452__159046786",1
"6__159001972__159010814",2
"6__159004986__159010814",3
"6__160103506__160109274",1
"6__161455291__161471011",2
"6__161469648__161471011",3
"6__16326625__16328701",1
"6__163876311__163899928",1
"6__16658007__16753578",1
"6__167435897__167446130",1
"6__167435897__167447459",5
"6__167435897__167458064",1
"6__168265231__168281197",1
"6__168265231__168303066",1
"6__168265231__168307969",1
"6__168271063__168291709",1
"6__169982932__170052104",2
"6__169982932__170062520",1
"6__170033043__170052104",3
"6__170162525__170168267",3
"6__170626458__170632347",3
"6__170626458__170639638",1
"6__170697375__170704667",1
"6__170846322__170858201",2
"6__170852689__170858201",3
"6__17661884__17676001",2
"6__17665470__17669259",2
"6__17665470__17669777",3
"6__18236683__18258636",16
"6__18249882__18258636",1
"6__18256592__18258636",4
"6__20781376__20846409",1
"6__2116005__2124965",2
"6__33744731__33754551",1
"6__3410422__3416089",5
"6__35586873__35610620",5
"6__35842010__35858790",1
"6__36181657__36185787",4
"6__37280694__37284982",1
"6__42559889__42562042",1
"6__42941741__42942776",2
"6__43501644__43516197",1
"6__44921047__44988369",1
"6__47251674__47254331",8
"6__47501338__47522502",2
"6__47541800__47549801",2
"6__4891947__4892613",62
"6__52132663__52134024",2
"6__5368783__5369415",1
"6__56997840__57018845",1
"6__57058640__57075243",2
"6__57372288__57398317",4
"6__57393112__57398317",2
"6__64389901__64395812",1
"6__64394030__64395812",1
"6__69943182__69949118",1
"6__73005640__73043538",2
"6__74175932__74176329",2
"6__74190398__74191967",2
"6__7602856__7606428",2
"6__76331248__76344527",2
"6__76357447__76369123",1
"6__76412361__76412788",2
"6__79752560__79770535",3
"6__79770195__79770535",5
"6__83667031__83748204",1
"6__83667031__83754378",2
"6__86328536__86329135",1
"6__87925621__87928449",9
"6__88331072__88346204",1
"6__89554076__89614674",1
"6__89600214__89601634",1
"6__90387289__90398527",2
"6__90448045__90472249",1
"6__90461150__90463341",2
"6__90461150__90472249",2
"6__94066435__94068129",5
"6__99323291__99353546",1
"7__100410369__100410830",2
"7__100417179__100417918",3
"7__102039995__102045130",1
"7__102106264__102106717",8
"7__102398301__102401858",2
"7__102412856__102427916",1
"7__102944289__102944937",3
"7__103801520__103828829",1
"7__104678573__104681470",1
"7__105098209__105108910",1
"7__105103068__105108910",1
"7__105121499__105146720",1
"7__107389325__107395936",1
"7__121753172__121773795",1
"7__127013396__127017383",1
"7__127447538__127544872",1
"7__128637443__128658211",1
"7__128655033__128658211",13
"7__128845044__128846428",3
"7__129297186__129367205",1
"7__132990631__133002144",4
"7__135262544__135277940",1
"7__138822593__138833123",1
"7__138921751__138960893",1
"7__139056133__139060902",2
"7__139083345__139094400",3
"7__139415731__139416814",11
"7__140055468__140058585",4
"7__140055468__140069482",1
"7__140402666__140404763",2
"7__140476712__140494267",1
"7__141336760__141349133",6
"7__148543562__148544397",3
"7__148716084__148718239",3
"7__148851037__148851432",6
"7__150813880__150825771",1
"7__151167657__151188100",2
"7__151181823__151188100",4
"7__151917608__151935911",3
"7__151946961__151948051",2
"7__151960101__152012423",1
"7__152007051__152012423",6
"7__152027686__152055760",1
"7__152480272__152498816",1
"7__152480272__152522207",6
"7__152497616__152522207",1
"7__155457869__155465609",2
"7__155457869__155473602",8
"7__155465561__155473602",2
"7__155499554__155511137",2
"7__156516806__156619438",1
"7__156549087__156556489",2
"7__156758964__156759786",4
"7__156956504__156994501",1
"7__156994415__157024021",1
"7__157013383__157024021",1
"7__157159196__157160177",1
"7__157174940__157178305",19
"7__158552177__158557544",1
"7__158580695__158591763",1
"7__158662546__158669382",1
"7__158672375__158698782",1
"7__16720926__16736686",1
"7__16734459__16736686",1
"7__17908030__17937069",2
"7__2252847__2259091",1
"7__22999875__23030758",2
"7__23015829__23023664",1
"7__23224689__23226765",1
"7__23381683__23391205",1
"7__23650790__23651172",2
"7__24659671__24708279",1
"7__24663285__24690331",5
"7__24663285__24708279",2
"7__24663285__24720139",2
"7__26235467__26237352",1
"7__27668990__27672064",5
"7__27668990__27689242",1
"7__27668990__27689252",3
"7__27824782__27839709",1
"7__28527793__28547355",5
"7__30590252__30601744",2
"7__33388680__33427756",1
"7__33397467__33427756",5
"7__35050080__35058208",5
"7__35707044__35712888",4
"7__3658712__3681737",1
"7__38247048__38259261",1
"7__40027198__40027857",7
"7__40027198__40041630",15
"7__40037093__40041630",3
"7__42187825__42188067",1
"7__43679048__43680248",1
"7__44465499__44467302",1
"7__44684926__44687358",1
"7__50737419__50771605",1
"7__50771518__50773020",1
"7__50799969__50823753",1
"7__56049903__56051561",1
"7__5680785__5692141",1
"7__63796637__63797360",4
"7__64004085__64004810",1
"7__6452442__6456552",1
"7__6465619__6472590",3
"7__65592691__65599361",5
"7__65751498__65751696",4
"7__66038372__66041919",2
"7__66563528__66582605",1
