"index","count"
"16__89857811__89858955",2
"16__89961446__89962491",1
"16__89961446__89967202",2
"16__90044086__90045286",1
"16__9009111__9011013",2
"16__90229005__90230362",1
"17__11958206__11984847",7
"17__11958206__11999011",6
"17__11958206__12016677",5
"17__11984673__11999011",3
"17__11984673__12016677",1
"17__1264386__1265302",1
"17__1437393__1461853",5
"17__1451590__1461853",2
"17__16089868__16097953",2
"17__17075032__17083402",1
"17__17165280__17168295",1
"17__1746097__1747980",5
"17__1746097__1756483",4
"17__18198017__18210280",1
"17__19554860__19561175",1
"17__20107646__20109225",22
"17__20149239__20163607",4
"17__20200274__20209395",1
"17__20910209__20911309",1
"17__20919065__20931987",1
"17__20921255__20924539",3
"17__27430617__27434207",1
"17__27809215__27818883",1
"17__28011581__28030080",3
"17__28808161__28811788",1
"17__28808161__28819771",2
"17__28808161__28837927",1
"17__29203392__29206505",1
"17__29483001__29497015",5
"17__29483001__29509683",1
"17__30211443__30214332",1
"17__30267305__30293215",2
"17__30293166__30303633",1
"17__30310018__30315516",3
"17__30498062__30503232",3
"17__30500850__30503232",5
"17__30509776__30510291",1
"17__34147028__34147441",1
"17__35343916__35348156",9
"17__35771356__35804870",2
"17__35936439__35945538",1
"17__36351936__36353765",2
"17__36517594__36523933",3
"17__36517594__36533668",2
"17__3717616__3719564",2
"17__37646810__37650947",1
"17__37864574__37866734",5
"17__38562636__38563194",3
"17__38638381__38638668",3
"17__3969741__3976050",2
"17__40879653__40882936",2
"17__40990748__40991397",3
"17__41199660__41209152",4
"17__4186093__4200109",4
"17__4186093__4210418",2
"17__43590551__43592891",2
"17__45668083__45669911",1
"17__45740455__45745776",4
"17__45741525__45745776",4
"17__46189393__46190763",2
"17__47118740__47119739",1
"17__47388674__47389404",6
"17__47388674__47390207",2
"17__49118862__49133843",2
"17__49124736__49133843",2
"17__49294695__49302570",4
"17__49340635__49346265",1
"17__5235244__5235447",1
"17__5250085__5257785",1
"17__5292122__5302970",1
"17__53016285__53024673",1
"17__54892230__54902682",1
"17__54926057__54933986",1
"17__55334827__55339553",1
"17__57125044__57134415",1
"17__57274905__57275150",2
"17__57808782__57816308",10
"17__57808782__57851246",1
"17__57814814__57895134",1
"17__57842332__57851246",2
"17__57842332__57895134",1
"17__58013576__58013902",3
"17__58346811__58348842",1
"17__58700882__58711338",3
"17__58711214__58725443",4
"17__59853762__59857762",5
"17__59876461__59886118",1
"17__59924462__59934592",4
"17__60061532__60062451",3
"17__60069901__60088594",1
"17__60111148__60112969",1
"17__60598134__60600538",1
"17__60598134__60601692",1
"17__60629663__60631116",1
"17__62248460__62265775",2
"17__62289934__62291602",4
"17__62515439__62525545",1
"17__64059081__64066119",1
"17__64171162__64179425",3
"17__64728806__64738878",1
"17__64728806__64785097",1
"17__65955657__65962772",1
"17__67270084__67280213",2
"17__7225184__7226185",2
"17__73142761__73144766",3
"17__73238417__73239651",3
"17__73808193__73809959",1
"17__7402358__7402810",6
"17__7402358__7407110",1
"17__74763468__74772623",1
"17__74898637__74902269",1
"17__76396758__76396936",1
"17__76799467__76800060",2
"17__76823327__76834832",2
"17__77073512__77073946",3
"17__78022382__78024082",1
"17__78854215__78867665",1
"17__78865520__78867665",1
"17__79563142__79567453",2
"17__79571574__79575848",1
"17__79653342__79658601",1
"17__80521230__80526077",11
"17__80521230__80529746",1
"17__80714041__80726442",1
"17__80714041__80730383",4
"17__80721841__80730383",5
"17__80721841__80739597",14
"17__80721841__80772810",2
"17__80828100__80869665",5
"17__80842021__80851508",1
"17__80842021__80858607",6
"17__80842021__80861354",6
"17__80842021__80869665",2
"17__80858527__80869665",15
"17__80861281__80869665",2
"17__80914571__80923622",1
"17__81006347__81006661",5
"17__8347578__8363478",2
"18__10855351__10857209",1
"18__12370848__12371690",1
"18__12493071__12546903",1
"18__12825809__12859253",1
"18__12951854__12971250",1
"18__12999420__13001581",3
"18__12999420__13019205",3
"18__12999420__13030607",3
"18__12999420__13042333",5
"18__13048858__13059311",3
"18__13048858__13073184",1
"18__13681604__13682104",3
"18__163308__180339",2
"18__18945988__18975522",2
"18__18945988__18983955",2
"18__19345733__19359646",23
"18__196637__199316",2
"18__20569184__20581692",1
"18__21644104__21663045",5
"18__21805006__21819346",3
"18__21946856__21957499",1
"18__23612363__23658124",1
"18__23632588__23658124",1
"18__29237939__29246335",2
"18__29691717__29693823",28
"18__29691717__29704808",2
"18__33058246__33060527",2
"18__33606863__33613800",1
"18__33775220__33785239",1
"18__39607407__39629569",2
"18__42281140__42281797",1
"18__44395275__44401035",1
"18__45391430__45396935",1
"18__45391430__45423180",15
"18__45394694__45423180",2
"18__46889531__46906128",2
"18__51804073__51813781",2
"18__53017590__53018234",1
"18__54423814__54426184",1
"18__55833020__55919286",1
"18__56376610__56402561",1
"18__56601665__56621031",5
"18__60206914__60217693",6
"18__60206914__60232329",2
"18__693882__706578",1
"18__74561482__74563895",10
"18__74561482__74583781",1
"18__74561482__74593468",3
"18__74778254__74817242",1
"18__76856476__76886375",3
"18__76856476__76914555",1
"18__76886267__76914555",4
"18__76886267__77037196",1
"18__76953183__76974038",2
"18__77170403__77171501",3
"18__77208782__77211816",3
"18__7888104__7955412",1
"18__8076453__8088849",2
"18__8718422__8720494",5
"18__9182380__9221997",1
"18__9208655__9221997",3
"18__9524592__9525849",3
"18__9583115__9595100",4
"18__9583115__9595151",6
"18__9931807__9937063",9
"19__10279006__10288043",1
"19__10368898__10369361",1
"19__11168931__11170863",2
"19__11168934__11170863",1
"19__11221328__11222315",1
"19__11223954__11224438",1
"19__11226770__11227674",1
"19__11230768__11231198",4
"19__11548697__11548945",1
"19__13039156__13039661",10
"19__13135835__13136366",1
"19__13183861__13186485",1
"19__1417499__1421257",1
"19__14232344__14237049",1
"19__16790795__16793319",1
"19__17212470__17213367",3
"19__17267719__17270294",2
"19__17273160__17273932",1
"19__17387304__17387718",3
"19__18258253__18258434",2
"19__18285850__18286507",3
"19__18684103__18684558",7
"19__21216262__21216990",2
"19__2137010__2138713",1
"19__2189731__2194576",4
"19__23844916__23845960",1
"19__30462100__30477324",5
"19__30462100__30503438",1
"19__30476130__30477324",11
"19__3110147__3115070",1
"19__311845__313643",2
"19__3425104__3435205",1
"19__34685383__34706566",1
"19__34699834__34706566",1
"19__34706029__34706566",2
"19__34921481__34924317",2
"19__34921481__34925873",7
"19__34921481__34929671",1
"19__34922766__34925873",4
"19__34954931__34957919",1
"19__35169642__35174143",1
"19__3550982__3551192",2
"19__36507714__36510286",1
"19__36549682__36558912",1
"19__36584933__36590519",1
"19__3660964__3661999",13
"19__38198815__38202593",1
"19__38631824__38633350",1
"19__39408364__39409453",3
"19__41242891__41243674",2
"19__41774128__41785081",2
"19__41774128__41787180",1
"19__44531175__44580557",1
"19__47856011__47865950",1
"19__47919909__47920607",2
"19__48630534__48631277",1
"19__4941540__4941943",1
"19__4950623__4951008",1
"19__50347573__50348149",2
"19__5039847__5041262",1
"19__50902108__50902741",3
"19__52785364__52786666",4
"19__54646665__54648068",1
"19__55610152__55614936",3
"19__5604594__5604947",18
"19__58904343__58904854",7
"19__6026174__6040252",2
"19__6230581__6270770",15
"19__7184327__7184648",1
"19__7267356__7267907",1
"19__8993373__9002188",1
"19__8994142__8999564",1
"19__9008173__9027575",1
"2__100065798__100081447",2
"2__100078958__100081447",7
"2__101521195__101541756",1
"2__101521195__101554304",4
"2__101619164__101622533",1
"2__101666863__101676001",5
"2__10559860__10560261",1
"2__10581635__10585390",1
"2__106739426__106782539",1
"2__106761646__106782539",2
"2__106774514__106782539",3
"2__10740979__10747437",2
"2__10784446__10808849",2
"2__10928823__10930959",1
"2__109388157__109389502",4
"2__109455641__109473426",2
"2__109463194__109473426",2
"2__110321943__110350696",5
"2__110342703__110350696",2
"2__111397319__111399811",1
"2__111406811__111419418",1
"2__112560005__112561416",1
"2__113258783__113260758",3
"2__11375828__11376088",1
"2__11426665__11427862",4
"2__114489161__114493435",1
"2__114709056__114713283",1
"2__120634899__120643458",1
"2__120830754__120836157",3
"2__120885264__120903865",1
"2__122168442__122227536",1
"2__122260743__122287901",6
"2__122363277__122363756",8
"2__122514816__122519100",6
"2__122514816__122520660",2
"2__128520636__128528578",2
"2__128608164__128610679",1
"2__128855003__128861588",3
"2__128922304__128928858",3
"2__135694411__135705469",4
"2__135848568__135851263",2
"2__136360070__136362586",2
"2__136432902__136437894",1
"2__148653870__148657467",2
"2__148730308__148733544",6
"2__148730308__148739650",4
"2__15467874__15470889",1
"2__15514732__15542425",1
"2__15601325__15651474",1
"2__15629018__15651474",6
"2__15691617__15698758",7
"2__162036125__162061304",1
"2__162223989__162251714",3
"2__168986051__169038600",2
"2__168994598__169038600",1
"2__169018297__169023917",1
"2__169018297__169038600",3
"2__170460152__170471234",1
"2__170728746__170735084",2
"2__170911970__170917953",1
"2__171884849__171902872",3
"2__172193963__172196064",1
"2__172782047__172809519",1
"2__172782047__172823470",3
"2__173433469__173460751",1
"2__174223440__174224219",2
"2__176835492__176860374",1
"2__177161588__177193640",2
"2__178305693__178326746",1
"2__17906524__17927218",1
"2__183993015__183998351",3
"2__183998294__184024380",1
"2__190606068__190609514",1
"2__190656516__190682906",5
"2__191520703__191537878",4
"2__191523884__191535185",1
"2__191523884__191537878",14
"2__191765290__191789319",6
"2__196544756__196548630",3
"2__197559770__197565904",2
"2__197777606__197784874",1
"2__198354921__198360100",1
"2__200233328__200298237",4
"2__201721405__201721708",1
"2__203162102__203162629",3
"2__203921150__203922176",1
"2__204002885__204003471",2
"2__204058518__204064170",1
"2__204259423__204267457",1
"2__20454624__20455931",1
"2__20478344__20527139",2
"2__206305094__206305396",2
"2__206992521__206994966",3
"2__207144264__207162097",6
"2__208589524__208607066",1
"2__209150450__209153542",4
"2__20939731__20939965",1
"2__20974570__20990158",2
"2__211421443__211447433",4
"2__211421443__211460306",3
"2__211421443__211481265",1
"2__214174783__214228869",1
"2__215617171__215646233",2
"2__215617171__215661841",2
"2__215632206__215646233",4
"2__215632206__215661841",1
"2__217005909__217012999",1
"2__219328029__219330899",1
"2__219445284__219457430",1
"2__223765392__223773868",1
"2__223782764__223789313",1
"2__225360549__225379489",1
"2__225400245__225422573",3
"2__230450574__230456604",1
"2__230693909__230744844",1
"2__230723488__230744844",1
"2__231307652__231314970",1
"2__233612325__233626146",1
"2__234296903__234299129",5
"2__234358628__234360706",2
"2__234457747__234460165",1
"2__236706403__236715975",6
"2__239082175__239093928",2
"2__239090706__239093928",3
"2__240055941__240158360",1
"2__240098109__240158360",5
"2__240098109__240274613",1
"2__240158289__240274613",2
"2__24021008__24056948",1
"2__240929491__240946787",18
"2__240929491__240961757",7
"2__240944627__240961757",1
"2__242265408__242282508",1
"2__242282407__242287606",2
"2__242343243__242357524",6
"2__242346952__242352836",1
"2__242541311__242545888",1
"2__243056790__243081039",1
"2__24357989__24369956",2
"2__26486248__26500028",5
"2__26505713__26505919",1
"2__26587170__26596497",1
"2__26587170__26598016",2
"2__27820937__27830906",1
"2__27830712__27830906",3
"2__28999717__29006844",1
"2__29006773__29011675",8
"2__29124853__29137074",2
"2__29124853__29152576",1
"2__29129326__29137074",4
"2__29129326__29140861",2
"2__29344240__29358532",3
"2__30785012__30791042",1
"2__32108455__32157204",2
"2__32117061__32157204",6
"2__32142995__32145979",1
"2__32142995__32157204",22
"2__32142995__32168452",4
"2__32396356__32409407",1
"2__32399132__32409407",9
"2__32602656__32631625",2
"2__32664576__32679010",1
"2__32703703__32704685",2
"2__32749955__32800433",1
"2__33245976__33246273",6
"2__36623757__36623930",1
"2__36623757__36669878",14
"2__36623757__36691798",2
"2__36623757__36706837",1
"2__36668401__36669878",16
"2__36668401__36691798",1
"2__36704032__36706837",1
"2__38536521__38546161",1
"2__38542426__38546161",1
"2__39559058__39564722",12
"2__39559058__39583480",3
"2__39564061__39564722",1
"2__43655239__43657441",2
"2__43805652__43818093",1
"2__44139571__44153100",2
"2__44428325__44436466",2
"2__45773871__45780869",8
"2__45773871__45789895",4
"2__47134949__47136316",2
"2__48018066__48023202",1
"2__55209651__55214834",34
"2__58275962__58316858",1
"2__58311224__58316858",13
"2__58425729__58459247",4
"2__58449077__58459247",24
"2__61295984__61297635",1
"2__61406116__61412753",4
"2__61406116__61413632",8
"2__61538675__61577828",1
"2__61709515__61717911",1
"2__61712903__61717911",1
"2__61719170__61724142",4
"2__61722590__61726048",3
"2__61749746__61753656",20
"2__61749746__61761038",58
"2__63206323__63223901",2
"2__63540383__63609229",3
"2__63660879__63667005",5
"2__63711738__63798760",1
"2__64083440__64085070",3
"2__64778577__64780543",1
"2__64800080__64812679",5
"2__65473658__65492309",1
"2__68717322__68772444",1
"2__69565030__69565697",1
"2__69575303__69590802",1
"2__69585461__69590802",1
"2__70278335__70312756",2
"2__71623271__71645769",5
"2__72692289__72740381",1
"2__72945232__72960247",21
"2__72945232__72968598",1
"2__72958136__72960247",10
"2__73784347__73786269",1
"2__74300676__74307718",1
"2__75101393__75113520",1
"2__75897264__75899142",1
"2__85097349__85097909",17
"2__85846343__85852814",1
"2__89082251__89084443",1
"2__89082370__89084143",36
"2__89100616__89104394",2
"2__9048751__9098771",2
"2__9419446__9437574",1
"2__96561147__96570700",1
"2__96561310__96572451",1
"2__97399256__97400263",1
"2__97808377__97875609",1
"2__97808377__97877478",1
"2__97808500__97867967",1
"2__97810255__97810449",1
"2__97810255__97853138",1
"2__97862330__97866262",1
"2__97862453__97879184",1
"2__97864200__97875609",1
"2__97866071__97873743",1
"2__97869805__97875609",2
"2__97873548__97875609",1
"2__99786013__99787892",10
"2__99802640__99812219",2
"2__99811214__99812219",1
"20__13509080__13550233",1
"20__13550154__13568017",1
"20__17928130__17937681",3
"20__17933231__17934761",1
"20__17936009__17937681",6
"20__18278629__18287037",2
"20__21346059__21349228",1
"20__23370583__23383709",3
"20__2928628__2945848",4
"20__2944918__2945848",2
"20__30954187__30956926",95
"20__30954187__30959677",5
"20__32207323__32211102",3
"20__32207323__32216241",1
"20__32267561__32268222",2
"20__33027960__33030108",1
"20__33057853__33069011",3
"20__33657099__33665977",1
"20__33954360__33971936",1
"20__34243124__34246936",2
"20__34300941__34313077",1
"20__34302107__34313077",18
"20__34304662__34313077",2
"20__34309662__34320057",1
"20__34317234__34320057",9
"20__34389413__34435356",1
"20__34389413__34451322",1
"20__34446224__34451322",1
"20__34446224__34459751",4
"20__35125108__35129014",1
"20__35236118__35238133",1
"20__35288740__35299800",1
"20__35651053__35684059",1
"20__35672489__35675593",1
"20__35684549__35693876",2
"20__35693827__35696589",1
"20__35812583__35812776",3
"20__36685934__36694658",8
"20__37612342__37623523",8
"20__39721112__39729993",3
"20__42315492__42341746",1
"20__42331130__42333998",5
"20__44444180__44444552",1
"20__45920540__45923523",1
"20__47307485__47309328",1
"20__47570093__47580435",1
"20__47688823__47689234",1
"20__47691322__47706283",1
"20__47707279__47711500",1
"20__47886479__47888287",1
"20__49558568__49571822",2
"20__50290692__50307358",1
"20__54956489__54959380",3
"20__54956489__54961589",9
"20__5545663__5550885",1
"20__56846419__56847931",2
"20__57014001__57016139",17
"20__57242546__57248767",5
"20__5939174__5953842",1
"20__60572606__60589763",1
"20__60831113__60838747",1
"20__60920874__60922084",1
"20__61485368__61488990",2
"20__61485368__61491660",16
"20__61488747__61490878",5
"20__62407031__62422143",44
"20__62421174__62422143",2
"20__62559688__62562375",17
"21__16386665__16415895",19
"21__17135210__17138460",27
"21__17135210__17150346",2
"21__17135210__17163983",1
"21__17150223__17177577",1
"21__17205667__17214859",2
"21__27347383__27354790",1
"21__30693542__30693835",1
"21__30693542__30702014",8
"21__30698380__30702014",4
"21__33073308__33078670",1
"21__33750754__33756773",1
"21__33755731__33757993",2
"21__34022494__34025676",1
"21__34066538__34067592",1
"21__34717552__34721849",1
"21__38459547__38468943",3
"21__38459547__38480746",1
"21__38480692__38498443",2
"21__38480692__38501363",3
"21__38792601__38794168",11
"21__38792601__38845182",3
"21__38844986__38853128",1
"21__38844986__38868560",4
"21__40578034__40584633",2
"21__40600426__40601362",3
"21__40619627__40630598",6
"21__40641825__40646398",1
"21__42598193__42617990",5
"21__42598193__42629253",15
"21__42609440__42622828",2
"21__42609440__42629253",5
"21__43274675__43280481",3
"21__44424436__44445057",2
"21__45153950__45163688",1
"21__45513944__45518415",3
"21__46275125__46281186",2
"21__46536848__46554747",2
"21__46538479__46548488",6
"21__46538479__46554747",10
"21__46548317__46554747",67
"21__47656138__47660933",1
"22__17525763__17528316",2
"22__20905723__20909435",1
"22__21288067__21288532",6
"22__22153301__22162135",3
"22__22160139__22162135",4
"22__24698163__24709434",3
"22__28269726__28293880",1
"22__28269726__28310335",2
"22__28290543__28293880",2
"22__28290543__28310335",5
"22__28306952__28310335",1
"22__28559080__28559587",1
"22__28692186__28693840",15
"22__28692186__28702631",1
"22__29090020__29091861",1
"22__29095826__29130715",2
"22__29932613__29935465",1
"22__30032740__30038274",1
"22__32007129__32007826",2
"22__32097642__32121596",1
"22__36914810__36915584",1
"22__41226844__41244373",1
"22__41240843__41244373",3
"22__41349559__41363888",4
"22__41521868__41536261",1
"22__42204879__42206295",5
"22__42204879__42209826",5
"22__42289121__42290941",1
"22__43286953__43287188",2
"22__45110471__45122514",1
"22__46085592__46098727",7
"22__46085592__46114373",14
"22__46085592__46136418",5
"22__46096162__46114373",1
"22__46096162__46125470",2
"22__46125305__46136418",22
"22__46829290__46835308",3
"22__47022648__47033857",1
"22__50810449__50845304",2
"3__101389974__101391057",2
"3__107429299__107435696",4
"3__110830877__110845182",5
"3__110830877__110866331",1
"3__110863746__110866331",4
"3__113207792__113225452",4
"3__11399892__11421526",1
"3__114069121__114070725",1
"3__119219542__119222868",8
"3__119219542__119232566",1
"3__119219542__119236162",3
"3__119582266__119595355",2
"3__119582266__119624699",2
"3__119624602__119635021",2
"3__120469370__120469847",5
"3__121186366__121187278",1
"3__122160885__122172848",1
"3__122471438__122496753",4
"3__124515235__124528003",1
"3__125032152__125042288",1
"3__125032152__125050082",19
"3__125042153__125050082",1
"3__125172654__125179704",1
"3__125216185__125223588",1
"3__126340585__126366139",5
"3__126360875__126366139",1
"3__126445921__126452065",2
"3__126733025__126733218",2
"3__127379221__127381154",2
"3__127778945__127779504",2
"3__127965679__127983624",1
"3__127980971__127983624",7
"3__128525215__128526514",5
"3__129304795__129305562",2
"3__129599152__129599402",3
"3__130685989__130688240",1
"3__130711795__130720188",1
"3__130871232__130992418",1
"3__133894453__133914026",12
"3__133896785__133901915",1
"3__133901846__133914026",2
"3__133907681__133914026",3
"3__133907681__133921718",1
"3__13393379__13395607",6
"3__135979321__135980907",6
"3__136183723__136221621",1
"3__138003273__138009481",1
"3__138340249__138341258",1
"3__138340249__138347998",1
"3__138409842__138417937",1
"3__141087463__141105779",2
"3__141272699__141278837",1
"3__141622462__141626116",1
"3__141626009__141640905",2
"3__141811903__141820683",4
"3__142116171__142123918",1
"3__142455221__142467302",11
"3__145838899__145842016",3
"3__149563798__149570383",4
"3__149563798__149589941",8
"3__149563798__149613347",4
"3__149563798__149619949",2
"3__149563798__149629870",7
"3__149563798__149639014",38
"3__149613260__149639014",2
"3__149619859__149639014",2
"3__155545971__155560408",1
"3__155623949__155629068",1
"3__155623949__155633981",1
"3__155628481__155632359",1
"3__155628481__155643155",1
"3__155639976__155643155",3
"3__156411809__156413814",1
"3__157839892__157841780",30
"3__167437850__167443261",1
"3__169854207__169867032",12
"3__169863211__169867032",8
"3__169863211__169896726",1
"3__169889161__169896726",1
"3__17051166__17056403",5
"3__171830242__171851336",12
"3__171965323__171969331",15
"3__171965323__172003774",2
"3__172363413__172365904",3
"3__179437728__179439377",2
"3__183361268__183369064",1
"3__183479295__183480067",1
"3__185638892__185639914",7
"3__193332512__193336725",1
"3__195027240__195066046",1
"3__195047614__195066046",3
"3__195101738__195112876",6
"3__196118684__196120490",1
"3__196118684__196129890",44
"3__196118684__196134264",1
"3__196210641__196215554",1
"3__196533450__196534785",1
"3__196626537__196630481",1
"3__196817783__196846401",9
"3__196831774__196846401",12
"3__196842798__196846401",10
"3__197340096__197351068",1
"3__197541779__197547301",1
"3__197592294__197598333",1
"3__197592294__197602646",9
"3__27453133__27493989",1
"3__27490142__27493989",1
"3__31617888__31621588",5
"3__3178944__3182332",3
"3__3178944__3186394",3
"3__31917925__31921322",18
"3__33161836__33175757",1
"3__33400459__33406211",2
"3__33400459__33427220",1
"3__33450728__33467233",1
"3__33661095__33686395",1
"3__33725851__33738425",4
"3__37170554__37190529",1
"3__37315027__37323763",1
"3__37323449__37343823",3
"3__47079156__47088111",3
"3__47098311__47108608",1
"3__47139445__47144913",1
"3__47719688__47727660",1
"3__47719688__47734790",1
"3__47762156__47787483",1
"3__47777524__47787483",2
"3__47777524__47814426",1
"3__47779519__47814426",1
"3__48960181__48965246",4
"3__49343148__49349087",1
"3__50102464__50103935",3
"3__50142510__50143142",7
"3__50289532__50290616",3
"3__51664288__51664947",1
"3__52675970__52682458",1
"3__52771602__52775515",2
"3__52777368__52786352",2
"3__52946554__52950230",4
"3__52952500__52962357",1
"3__52960047__52962357",2
"3__52964345__52966324",1
"3__56600622__56601081",2
"3__56626998__56628056",8
"3__56694759__56707753",6
"3__56700288__56707753",1
"3__56703728__56707753",1
"3__57827026__57843886",1
"3__57875768__57882659",3
"3__58062773__58067503",1
"3__63898264__63898901",1
"3__66286968__66313803",3
"3__66293627__66313803",3
"3__67546222__67548719",3
"3__67546222__67559327",4
"3__71090479__71102924",2
"3__75790427__75791016",2
"3__78987751__78988077",2
"3__8977555__8983488",2
"3__8977555__8990254",5
"3__93714718__93722752",1
"3__93722503__93722752",2
"3__93754175__93762084",1
"3__98568305__98600611",1
"3__98600384__98600611",1
"4__103225474__103236987",1
"4__103446669__103459113",7
"4__103635595__103647840",2
"4__106307724__106320321",1
"4__106345353__106370560",1
"4__110412483__110416012",2
"4__113483527__113506881",3
"4__121675708__121732604",3
"4__121720816__121742500",1
"4__1219148__1235307",5
"4__123854594__123868643",2
"4__123856869__123900541",2
"4__123977542__123978443",2
"4__128590191__128609022",2
"4__128995615__128999117",2
"4__128995615__129003460",2
"4__129012156__129019485",1
"4__129913322__129925031",11
"4__13378169__13383218",1
"4__140058784__140060651",3
"4__144464662__144465125",11
"4__148778704__148803083",4
"4__148800383__148803083",2
"4__148860976__148876525",5
"4__148867768__148887990",1
"4__151023630__151023964",5
"4__151682935__151729550",1
"4__151719233__151738409",3
"4__152375853__152403800",3
"4__153332455__153333681",6
"4__154191487__154197282",1
"4__154315414__154318485",4
"4__159747068__159756628",1
"4__1656705__1670632",6
"4__166910533__166935712",2
"4__166910533__166946583",4
"4__166935588__166946583",2
"4__166960491__166987015",3
"4__166960491__166999182",1
"4__166960491__167012493",1
"4__169630179__169633074",1
"4__169812073__169837178",1
"4__174169131__174169591",1
"4__178274462__178281831",1
"4__17910717__17974508",1
"4__186168448__186188309",21
"4__186168448__186209236",9
"4__186260533__186267804",2
"4__187627717__187630999",6
"4__1902353__1906105",7
"4__1902353__1920350",2
"4__1902353__1932497",6
"4__1902353__1936989",4
"4__1902353__1941505",3
"4__1902353__1944292",1
"4__25153582__25160729",1
"4__2626989__2641586",1
"4__2659530__2665015",1
"4__2659530__2692697",1
"4__2956151__2958538",1
"4__2958397__2959467",1
"4__3088666__3109150",3
"4__3188324__3190820",1
"4__36212012__36216102",2
"4__37633007__37640126",6
"4__38091553__38104778",3
"4__39226504__39241954",2
"4__39915231__39927553",2
"4__42003633__42041070",1
"4__42003633__42051496",2
"4__42003633__42080342",3
"4__4458918__4473433",1
"4__48371866__48385801",4
"4__48686690__48712715",2
"4__52714371__52765544",1
"4__52729603__52744020",7
"4__52729603__52758017",4
"4__54265897__54294350",1
"4__54280782__54294350",1
"4__56277781__56284152",2
"4__6925100__6925838",6
"4__6925100__6969151",2
"4__75040223__75091111",2
"4__76881219__76903190",1
"4__77045802__77065626",1
"4__77051809__77065626",1
"4__77055328__77065626",6
"4__77976303__77987558",2
"4__7870349__7873807",6
"4__79747191__79772210",1
"4__83793097__83796975",3
"4__83795764__83796975",1
"4__83799883__83803090",3
"4__83799883__83803093",7
"4__83891480__83900159",2
"4__83978079__83978561",1
"4__87967318__87968746",1
"4__88116476__88116842",6
"4__88964385__88964609",1
"4__95494502__95507595",2
"4__96025559__96052663",1
"5__10415600__10417516",6
"5__107684100__107703654",7
"5__108281831__108295048",2
"5__108373123__108382899",1
"5__108373123__108436220",1
"5__1088421__1094363",4
"5__109049221__109065214",2
"5__109103236__109125228",2
"5__1093648__1094363",2
"5__112870002__112874878",1
"5__115202367__115205825",4
"5__118264232__118280344",1
"5__121309891__121311082",1
"5__121309891__121330365",1
"5__122881111__122893258",12
"5__122881111__122911657",2
"5__127646992__127713570",1
"5__127782174__127800614",3
"5__127854966__127863660",3
"5__127854966__127866386",3
"5__1278756__1282739",2
"5__128440649__128442755",1
"5__130840319__130883883",1
"5__130857083__130883883",2
"5__132227856__132228810",2
"5__132736430__132939684",4
"5__133326546__133326845",1
"5__133494146__133509713",2
"5__133534777__133541822",3
"5__134002513__134007576",3
"5__134076753__134079742",3
"5__135483521__135489852",1
"5__135483521__135499080",1
"5__137278564__137278905",1
"5__137320946__137324004",39
"5__137342679__137356886",1
"5__137654908__137664218",1
"5__137713409__137717279",1
"5__137895553__137903411",1
"5__137904614__137906830",4
"5__138145727__138147991",2
"5__138456724__138463542",3
"5__138614016__138614818",10
"5__138652742__138655190",1
"5__138699448__138700432",1
"5__138979957__138994551",6
"5__138979957__139003046",3
"5__139819704__139825560",3
"5__139889222__139889766",1
"5__14270934__14280545",4
"5__142779221__142780417",17
"5__14286980__14304701",1
"5__14316622__14336836",2
"5__14330887__14336836",1
"5__14405957__14420130",2
"5__145634506__145638156",2
"5__14601074__14602441",2
"5__14673751__14681716",3
"5__14741936__14758707",4
"5__1488506__1501718",3
"5__149389674__149398260",1
"5__151166133__151170623",1
"5__154169885__154173283",1
"5__154244752__154252211",1
"5__158621724__158630664",6
"5__16779654__16780717",1
"5__16779654__16783578",7
"5__167915607__167921655",26
"5__167915607__167924353",5
"5__167927596__167929110",2
"5__170305101__170308900",6
"5__170305101__170323119",12
"5__170305101__170351554",1
"5__170319391__170351554",3
"5__170818309__170819982",4
"5__171337576__171341409",1
"5__172359439__172362313",1
"5__176370336__176385155",15
"5__179044052__179044111",37
"5__179132680__179136060",2
"5__179132680__179137066",6
"5__179135240__179136060",3
"5__179665332__179668155",3
"5__179675973__179707608",2
"5__179688684__179707608",15
"5__179976931__179980471",5
"5__235259__236714",1
"5__31421379__31424578",8
"5__31448654__31451747",3
"5__31448654__31472339",4
"5__32135678__32143986",34
"5__32268807__32276848",3
"5__32724804__32739136",10
"5__353845__376831",3
"5__353845__413548",1
"5__36163747__36177394",1
"5__36953720__36976504",12
"5__37108395__37125511",3
"5__37153842__37165773",1
"5__37238959__37239971",3
"5__37238959__37243221",1
"5__37238959__37247847",2
"5__37243115__37247847",2
"5__37333565__37358253",1
"5__37342651__37358253",1
"5__37351292__37358253",1
"5__38496484__38530768",1
"5__38510566__38530768",2
"5__38523521__38530768",18
"5__38971979__38978752",1
"5__38991051__39003724",8
"5__38991051__39021238",6
"5__39002637__39021238",3
"5__40728447__40747121",2
"5__41749629__41807540",1
"5__41794105__41807540",4
"5__43122141__43139411",5
"5__43122141__43174596",1
"5__43161351__43162033",1
"5__43609245__43628489",1
"5__43675613__43677908",7
"5__43675613__43702838",1
"5__50045985__50059076",7
"5__50045985__50074484",3
"5__54618155__54624639",1
"5__54623544__54624639",1
"5__54635838__54675023",2
"5__56152427__56161804",1
"5__56160561__56161804",1
"5__58284320__58289292",3
"5__59934577__59943360",1
"5__60768508__60768864",2
"5__60768508__60790237",1
"5__61642957__61651081",1
