"chr","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSizes","exonOffsets","readNumber","circType","geneName","isoformName","exon.intron.Index","flankIntron","index","count"
"chr16",58705148,58705999,"circular_RNA/1",1,"-",58705148,58705148,"0,0,0",1,"851","0",1,"ciRNA","SLC38A7","NM_001369611","8","chr16:58705148-58705999","16__58705149__58705999",1
"chr16",66551038,66582912,"circular_RNA/1",0,"-",66551038,66551038,"0,0,0",6,"80,89,74,90,54,32","0,653,11858,14244,19828,31842",1,"circRNA","TK2","NM_001172644","7,6,5,4,3,2","chr16:66547714-66551038|chr16:66582912-66583840","16__66551039__66582912",1
"chr16",66562896,66582912,"circular_RNA/1",0,"-",66562896,66562896,"0,0,0",4,"74,90,54,32","0,2386,7970,19984",1,"circRNA","TK2","NM_001172644","5,4,3,2","chr16:66551780-66562896|chr16:66582912-66583840","16__66562897__66582912",1
"chr16",66642211,66643906,"circular_RNA/3",0,"+",66642211,66642211,"0,0,0",3,"156,96,121","0,1126,1574",3,"circRNA","CMTM3","NM_001363918","3,4,5","chr16:66638855-66642211|chr16:66643906-66646511","16__66642212__66643906",3
"chr16",66759730,66763002,"circular_RNA/1",0,"-",66759730,66759730,"0,0,0",4,"117,118,42,60","0,1860,2373,3212",1,"circRNA","DYNC1LI2","NM_006141","12,11,10,9","chr16:66757725-66759730|chr16:66763002-66764014","16__66759731__66763002",1
"chr16",66764014,66770147,"circular_RNA/1",0,"-",66764014,66764014,"0,0,0",4,"112,136,94,170","0,2227,4106,5963",1,"circRNA","DYNC1LI2","NM_006141","8,7,6,5","chr16:66763002-66764014|chr16:66770147-66776340","16__66764015__66770147",1
"chr16",66971939,66973261,"circular_RNA/1",0,"+",66971939,66971939,"0,0,0",2,"205,142","0,1180",1,"circRNA","CES2","NM_003869","2,3","chr16:66969614-66971939|chr16:66973261-66974124","16__66971940__66973261",1
"chr16",67070541,67116211,"circular_RNA/1",0,"+",67070541,67070541,"0,0,0",2,"117,96","0,45574",1,"circRNA","CBFB","NM_001368708","3,4","chr16:67063716-67070541|chr16:67116211-67132612","16__67070542__67116211",1
"chr16",67375859,67384193,"circular_RNA/2",0,"+",67375859,67375859,"0,0,0",4,"128,193,97,89","0,4299,5538,8245",2,"circRNA","LRRC36","NM_018296","2,3,4,5","chr16:67360835-67375859|chr16:67384193-67397492","16__67375860__67384193",2
"chr16",67472695,67477081,"circular_RNA/1",0,"-",67472695,67472695,"0,0,0",4,"78,177,78,80","0,178,481,4306",1,"circRNA","ATP6V0D1","NM_004691","7,6,5,4","chr16:67472592-67472695|chr16:67477081-67478430","16__67472696__67477081",1
"chr16",67644726,67646024,"circular_RNA/2",0,"+",67644726,67644726,"0,0,0",2,"790,171","0,1127",2,"circRNA","CTCF","NM_006565","3,4","chr16:67605167-67644726|chr16:67646024-67650647","16__67644727__67646024",2
"chr16",67650647,67650781,"circular_RNA/1",0,"+",67650647,67650647,"0,0,0",1,"134","0",1,"circRNA","CTCF","NM_001191022","3","chr16:67605167-67650647|chr16:67650781-67654599","16__67650648__67650781",1
"chr16",67650647,67663436,"circular_RNA/1",0,"+",67650647,67650647,"0,0,0",6,"134,121,150,161,183,136","0,3952,4697,9810,11625,12653",1,"circRNA","CTCF","NM_001191022","3,4,5,6,7,8","chr16:67605167-67650647|chr16:67663436-67670592","16__67650648__67663436",1
"chr16",67660457,67663436,"circular_RNA/1",0,"+",67660457,67660457,"0,0,0",3,"161,183,136","0,1815,2843",1,"circRNA","CTCF","NM_001191022","6,7,8","chr16:67655494-67660457|chr16:67663436-67670592","16__67660458__67663436",1
"chr16",67662272,67663436,"circular_RNA/6",0,"+",67662272,67662272,"0,0,0",2,"183,136","0,1028",6,"circRNA","CTCF","NM_001191022","7,8","chr16:67660618-67662272|chr16:67663436-67670592","16__67662273__67663436",6
"chr16",67719359,67719705,"circular_RNA/1",0,"-",67719359,67719359,"0,0,0",1,"346","0",1,"circRNA","GFOD2","NM_030819","2","chr16:67709956-67719359|chr16:67719705-67753065","16__67719360__67719705",1
"chr16",67866357,67869203,"circular_RNA/1",0,"-",67866357,67866357,"0,0,0",3,"91,351,129","0,1295,2717",1,"circRNA","CENPT","NM_025082","5,4,3","chr16:67866218-67866357|chr16:67869203-67869440","16__67866358__67869203",1
"chr16",67902242,67902502,"circular_RNA/1",0,"+",67902242,67902242,"0,0,0",2,"72,99","0,161",1,"circRNA","NUTF2","NM_001322038","4,5","chr16:67899132-67902242|chr16:67902502-67904702","16__67902243__67902502",1
"chr16",67911411,67915748,"circular_RNA/1",0,"+",67911411,67911411,"0,0,0",17,"148,105,110,84,96,103,181,73,92,188,122,154,434,105,153,37,178","0,232,657,851,1027,1228,1448,1728,1903,2078,2341,2554,3048,3567,3756,3988,4159",1,"circRNA","EDC4","NM_014329","6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22","chr16:67911309-67911411|chr16:67915748-67915856","16__67911412__67915748",1
"chr16",68059317,68072052,"circular_RNA/5",0,"+",68059317,68059317,"0,0,0",2,"80,144","0,12591",5,"circRNA","DUS2","NM_001271763","2,3","chr16:68057254-68059317|chr16:68072052-68083407","16__68059318__68072052",5
"chr16",68059317,68088520,"circular_RNA/1",0,"+",68059317,68059317,"0,0,0",5,"80,144,46,92,44","0,12591,24090,28149,29159",1,"circRNA","DUS2","NM_017803","2,3,4,5,6","chr16:68057254-68059317|chr16:68088520-68090266","16__68059318__68088520",1
"chr16",68059317,68100539,"circular_RNA/1",0,"+",68059317,68059317,"0,0,0",7,"80,144,46,92,48,66,71","0,12591,24090,28149,35651,40902,41151",1,"circRNA","DUS2","NM_001271763","2,3,4,5,6,7,8","chr16:68057254-68059317|chr16:68100539-68104036","16__68059318__68100539",1
"chr16",68059317,68112421,"circular_RNA/1",0,"+",68059317,68059317,"0,0,0",13,"80,144,46,92,48,66,71,87,169,122,150,88,74","0,12591,24090,28149,35651,40902,41151,44719,45525,48619,49940,51217,53030",1,"circRNA","DUS2","NM_001271763","2,3,4,5,6,7,8,9,10,11,12,13,14","chr16:68057254-68059317|chr16:68112421-68112651","16__68059318__68112421",1
"chr16",68087466,68088520,"circular_RNA/1",0,"+",68087466,68087466,"0,0,0",2,"92,44","0,1010",1,"circRNA","DUS2","NM_001271762","4,5","chr16:68083453-68087466|chr16:68088520-68090266","16__68087467__68088520",1
"chr16",68155889,68157024,"circular_RNA/18",0,"+",68155889,68155889,"0,0,0",1,"1135","0",18,"circRNA","NFATC3","NM_004555","2","chr16:68119687-68155889|chr16:68157024-68160350","16__68155890__68157024",18
"chr16",68155889,68160513,"circular_RNA/20",0,"+",68155889,68155889,"0,0,0",2,"1135,163","0,4461",20,"circRNA","NFATC3","NM_004555","2,3","chr16:68119687-68155889|chr16:68160513-68191771","16__68155890__68160513",20
"chr16",68155889,68191971,"circular_RNA/1",0,"+",68155889,68155889,"0,0,0",3,"1135,163,200","0,4461,35882",1,"circRNA","NFATC3","NM_004555","2,3,4","chr16:68119687-68155889|chr16:68191971-68200745","16__68155890__68191971",1
"chr16",68155889,68225678,"circular_RNA/1",0,"+",68155889,68155889,"0,0,0",8,"1135,163,200,173,141,56,127,1008","0,4461,35882,44856,52387,59488,61253,68781",1,"circRNA","NFATC3","NM_004555","2,3,4,5,6,7,8,9","chr16:68119687-68155889|chr16:68225678-68248231","16__68155890__68225678",1
"chr16",68191771,68217269,"circular_RNA/2",0,"+",68191771,68191771,"0,0,0",5,"200,173,141,56,127","0,8974,16505,23606,25371",2,"circRNA","NFATC3","NM_004555","4,5,6,7,8","chr16:68160513-68191771|chr16:68217269-68224670","16__68191772__68217269",2
"chr16",68208276,68225678,"circular_RNA/1",0,"+",68208276,68208276,"0,0,0",4,"141,56,127,1008","0,7101,8866,16394",1,"circRNA","NFATC3","NM_004555","6,7,8,9","chr16:68200918-68208276|chr16:68225678-68248231","16__68208277__68225678",1
"chr16",68300495,68300624,"circular_RNA/4",0,"+",68300495,68300495,"0,0,0",1,"129","0",4,"circRNA","SLC7A6","NM_001076785","2","chr16:68298479-68300495|chr16:68300624-68307720","16__68300496__68300624",4
"chr16",68300495,68309152,"circular_RNA/5",0,"+",68300495,68300495,"0,0,0",3,"129,87,559","0,7225,8098",5,"circRNA","SLC7A6","NM_001076785","2,3,4","chr16:68298479-68300495|chr16:68309152-68321648","16__68300496__68309152",5
"chr16",68308593,68309152,"circular_RNA/4",0,"+",68308593,68308593,"0,0,0",1,"559","0",4,"circRNA","SLC7A6","NM_001076785","4","chr16:68307807-68308593|chr16:68309152-68321648","16__68308594__68309152",4
"chr16",68373224,68373871,"circular_RNA/1",0,"+",68373224,68373224,"0,0,0",2,"242,181","0,466",1,"circRNA","PRMT7","NM_001184824","6,7","chr16:68371474-68373224|chr16:68373871-68379577","16__68373225__68373871",1
"chr16",68893786,68896964,"circular_RNA/5",0,"+",68893786,68893786,"0,0,0",2,"641,117","0,3061",5,"circRNA","TANGO6","NM_024562","2,3","chr16:68877614-68893786|chr16:68896964-68900981","16__68893787__68896964",5
"chr16",68893786,68914533,"circular_RNA/1",0,"+",68893786,68893786,"0,0,0",6,"641,117,142,137,163,83","0,3061,7195,15270,18234,20664",1,"circRNA","TANGO6","NM_024562","2,3,4,5,6,7","chr16:68877614-68893786|chr16:68914533-68934336","16__68893787__68914533",1
"chr16",68900981,68914533,"circular_RNA/3",0,"+",68900981,68900981,"0,0,0",4,"142,137,163,83","0,8075,11039,13469",3,"circRNA","TANGO6","NM_024562","4,5,6,7","chr16:68896964-68900981|chr16:68914533-68934336","16__68900982__68914533",3
"chr16",69167360,69177292,"circular_RNA/2",0,"+",69167360,69167360,"0,0,0",5,"161,192,85,90,212","0,3238,4343,6367,9720",2,"circRNA","UTP4","NM_032830","2,3,4,5,6","chr16:69166592-69167360|chr16:69177292-69184439","16__69167361__69177292",2
"chr16",69173727,69177292,"circular_RNA/1",0,"+",69173727,69173727,"0,0,0",2,"90,212","0,3353",1,"circRNA","UTP4","NM_001318391","5,6","chr16:69171788-69173727|chr16:69177292-69184439","16__69173728__69177292",1
"chr16",69177080,69194365,"circular_RNA/2",0,"+",69177080,69177080,"0,0,0",8,"212,172,92,97,65,123,157,107","0,7359,7635,10406,11215,12693,13906,17178",2,"circRNA","UTP4","NM_001318391","6,7,8,9,10,11,12,13","chr16:69173817-69177080|chr16:69194365-69196985","16__69177081__69194365",2
"chr16",69189773,69201088,"circular_RNA/1",0,"+",69189773,69189773,"0,0,0",6,"123,157,107,96,186,111","0,1213,4485,7212,9470,11204",1,"circRNA","UTP4","NM_001318391","11,12,13,14,15,16","chr16:69188360-69189773|chr16:69201088-69202723","16__69189774__69201088",1
"chr16",69190986,69201088,"circular_RNA/1",0,"+",69190986,69190986,"0,0,0",5,"157,107,96,186,111","0,3272,5999,8257,9991",1,"circRNA","UTP4","NM_001318391","12,13,14,15,16","chr16:69189896-69190986|chr16:69201088-69202723","16__69190987__69201088",1
"chr16",69194258,69201088,"circular_RNA/1",0,"+",69194258,69194258,"0,0,0",4,"107,96,186,111","0,2727,4985,6719",1,"circRNA","UTP4","NM_001318391","13,14,15,16","chr16:69191143-69194258|chr16:69201088-69202723","16__69194259__69201088",1
"chr16",69317950,69318147,"circular_RNA/6",0,"+",69317950,69317950,"0,0,0",1,"197","0",6,"circRNA","SNTB2","NM_006750","5","chr16:69304188-69317950|chr16:69318147-69333492","16__69317951__69318147",6
"chr16",69402278,69406258,"circular_RNA/1",0,"-",69402278,69402278,"0,0,0",3,"107,147,87","0,2107,3893",1,"circRNA","TERF2","NM_005652","6,5,4","chr16:69401102-69402278|chr16:69406258-69418482","16__69402279__69406258",1
"chr16",69404385,69406258,"circular_RNA/29",0,"-",69404385,69404385,"0,0,0",2,"147,87","0,1786",29,"circRNA","TERF2","NM_005652","5,4","chr16:69402385-69404385|chr16:69406258-69418482","16__69404386__69406258",29
"chr16",69687138,69693802,"circular_RNA/1",0,"+",69687138,69687138,"0,0,0",3,"193,191,173","0,2373,6491",1,"circRNA","NFAT5","NM_173215","5,6,7","chr16:69681489-69687138|chr16:69693802-69703879","16__69687139__69693802",1
"chr16",69729038,69729282,"circular_RNA/3",0,"+",69729038,69729038,"0,0,0",1,"244","0",3,"circRNA","NFAT5","NM_001113178","14","chr16:69728142-69729038|chr16:69729282-69730262","16__69729039__69729282",3
"chr16",70044653,70052000,"circular_RNA/1",0,"-",70044653,70044653,"0,0,0",4,"106,89,64,51","0,1090,3353,7296",1,"circRNA","PDXDC2P-NPIPB14P","NR_003610","16,15,14,13","chr16:70030371-70044653|chr16:70052000-70055726","16__70044654__70052000",1
"chr16",70076253,70076906,"circular_RNA/3",0,"-",70076253,70076253,"0,0,0",2,"66,74","0,579",3,"circRNA","PDXDC2P-NPIPB14P","NR_003610","3,2","chr16:70072888-70076253|chr16:70076906-70099658","16__70076254__70076906",3
"chr16",70161162,70180131,"circular_RNA/1",0,"+",70161162,70161162,"0,0,0",13,"134,82,164,122,118,150,193,125,156,134,149,113,95","0,1524,1699,3163,4042,4891,8934,11639,14974,15293,16250,17161,18874",1,"circRNA","PDPR","NM_001322117","4,5,6,7,8,9,10,11,12,13,14,15,16","chr16:70154622-70161162|chr16:70180131-70182366","16__70161163__70180131",1
"chr16",70176136,70177561,"circular_RNA/1",0,"+",70176136,70176136,"0,0,0",3,"156,134,149","0,319,1276",1,"circRNA","PDPR","NM_001322117","12,13,14","chr16:70172926-70176136|chr16:70177561-70178323","16__70176137__70177561",1
"chr16",70177412,70182456,"circular_RNA/1",0,"+",70177412,70177412,"0,0,0",4,"149,113,95,90","0,911,2624,4954",1,"circRNA","PDPR","NM_001322117","14,15,16,17","chr16:70176589-70177412|chr16:70182456-70187293","16__70177413__70182456",1
"chr16",70294946,70296427,"circular_RNA/1",0,"-",70294946,70294946,"0,0,0",2,"114,179","0,1302",1,"circRNA","AARS1","NM_001605","13,12","chr16:70293089-70294946|chr16:70296427-70298860","16__70294947__70296427",1
"chr16",70294946,70301712,"circular_RNA/1",0,"-",70294946,70294946,"0,0,0",5,"114,179,145,125,151","0,1302,3914,4494,6615",1,"circRNA","AARS1","NM_001605","13,12,11,10,9","chr16:70293089-70294946|chr16:70301712-70302173","16__70294947__70301712",1
"chr16",70301561,70301712,"circular_RNA/1",0,"-",70301561,70301561,"0,0,0",1,"151","0",1,"circRNA","AARS1","NM_001605","9","chr16:70299565-70301561|chr16:70301712-70302173","16__70301562__70301712",1
"chr16",70303520,70316687,"circular_RNA/2",0,"-",70303520,70303520,"0,0,0",6,"146,145,192,146,189,165","0,578,2163,6868,7348,13002",2,"circRNA","AARS1","NM_001605","7,6,5,4,3,2","chr16:70302282-70303520|chr16:70316687-70323323","16__70303521__70316687",2
"chr16",70348804,70351491,"circular_RNA/1",0,"+",70348804,70348804,"0,0,0",3,"54,136,93","0,1067,2594",1,"circRNA","DDX19B","NM_001257173","2,3,4","chr16:70328969-70348804|chr16:70351491-70358487","16__70348805__70351491",1
"chr16",70497071,70497677,"circular_RNA/1",0,"+",70497071,70497071,"0,0,0",2,"104,152","0,454",1,"circRNA","FCSK","NM_145059","2,3","chr16:70488533-70497071|chr16:70497677-70499028","16__70497072__70497677",1
"chr16",70562775,70589109,"circular_RNA/1",0,"+",70562775,70562775,"0,0,0",11,"327,173,142,113,138,104,166,96,73,152,156","0,1872,3606,6435,9450,10231,12796,15565,19497,25573,26178",1,"circRNA","SF3B3","NM_012426","3,4,5,6,7,8,9,10,11,12,13","chr16:70560629-70562775|chr16:70589109-70590081","16__70562776__70589109",1
"chr16",70566381,70573110,"circular_RNA/1",0,"+",70566381,70566381,"0,0,0",4,"142,113,138,104","0,2829,5844,6625",1,"circRNA","SF3B3","NM_012426","5,6,7,8","chr16:70564820-70566381|chr16:70573110-70575571","16__70566382__70573110",1
"chr16",70597778,70597953,"circular_RNA/1",0,"+",70597778,70597778,"0,0,0",1,"175","0",1,"circRNA","SF3B3","NM_012426","18","chr16:70595687-70597778|chr16:70597953-70598967","16__70597779__70597953",1
"chr16",70601313,70601439,"circular_RNA/2",0,"+",70601313,70601313,"0,0,0",1,"126","0",2,"circRNA","SF3B3","NM_012426","21","chr16:70599427-70601313|chr16:70601439-70602185","16__70601314__70601439",2
"chr16",70601313,70603044,"circular_RNA/1",0,"+",70601313,70601313,"0,0,0",3,"126,213,99","0,872,1632",1,"circRNA","SF3B3","NM_012426","21,22,23","chr16:70599427-70601313|chr16:70603044-70603908","16__70601314__70603044",1
"chr16",70601313,70604052,"circular_RNA/1",0,"+",70601313,70601313,"0,0,0",4,"126,213,99,144","0,872,1632,2595",1,"circRNA","SF3B3","NM_012426","21,22,23,24","chr16:70599427-70601313|chr16:70604052-70604997","16__70601314__70604052",1
"chr16",70796442,70796928,"circular_RNA/1",0,"-",70796442,70796442,"0,0,0",2,"66,145","0,341",1,"circRNA","VAC14","NM_001351157","11,10","chr16:70778482-70796442|chr16:70796928-70806011","16__70796443__70796928",1
"chr16",71689142,71715808,"circular_RNA/1",0,"-",71689142,71689142,"0,0,0",11,"195,111,131,163,156,96,61,203,231,147,155","0,1331,2993,3413,11938,14035,17022,21207,23515,24149,26511",1,"circRNA","PHLPP2","NM_001289003","16,15,14,13,12,11,10,9,8,7,6","chr16:71686924-71689142|chr16:71715808-71718378","16__71689143__71715808",1
"chr16",71690473,71713438,"circular_RNA/1",0,"-",71690473,71690473,"0,0,0",9,"111,131,163,156,96,61,203,231,147","0,1662,2082,10607,12704,15691,19876,22184,22818",1,"circRNA","PHLPP2","NM_001289003","15,14,13,12,11,10,9,8,7","chr16:71689337-71690473|chr16:71713438-71715653","16__71690474__71713438",1
"chr16",71692135,71698002,"circular_RNA/1",0,"-",71692135,71692135,"0,0,0",3,"131,163,201","0,420,5666",1,"circRNA","PHLPP2","NM_015020","15,14,13","chr16:71690584-71692135|chr16:71698002-71701080","16__71692136__71698002",1
"chr16",71692135,71713438,"circular_RNA/1",0,"-",71692135,71692135,"0,0,0",8,"131,163,156,96,61,203,231,147","0,420,8945,11042,14029,18214,20522,21156",1,"circRNA","PHLPP2","NM_001289003","14,13,12,11,10,9,8,7","chr16:71690584-71692135|chr16:71713438-71715653","16__71692136__71713438",1
"chr16",71701080,71706225,"circular_RNA/1",0,"-",71701080,71701080,"0,0,0",3,"156,96,61","0,2097,5084",1,"circRNA","PHLPP2","NM_001289003","12,11,10","chr16:71692718-71701080|chr16:71706225-71710349","16__71701081__71706225",1
"chr16",71710349,71748704,"circular_RNA/2",0,"-",71710349,71710349,"0,0,0",8,"203,231,147,155,126,191,134,290","0,2308,2942,5304,8029,14072,26151,38065",2,"circRNA","PHLPP2","NM_015020","9,8,7,6,5,4,3,2","chr16:71706225-71710349|chr16:71748704-71758231","16__71710350__71748704",2
"chr16",71724421,71748704,"circular_RNA/2",0,"-",71724421,71724421,"0,0,0",3,"191,134,290","0,12079,23993",2,"circRNA","PHLPP2","NM_015020","4,3,2","chr16:71718504-71724421|chr16:71748704-71758231","16__71724422__71748704",2
"chr16",71748414,71748704,"circular_RNA/1",0,"-",71748414,71748414,"0,0,0",1,"290","0",1,"circRNA","PHLPP2","NM_015020","2","chr16:71736634-71748414|chr16:71748704-71758231","16__71748415__71748704",1
"chr16",71779046,71779517,"circular_RNA/3",0,"-",71779046,71779046,"0,0,0",2,"127,142","0,329",3,"circRNA","AP1G1","NM_001030007","20,19","chr16:71773244-71779046|chr16:71779517-71780490","16__71779047__71779517",3
"chr16",71799391,71803602,"circular_RNA/4",0,"-",71799391,71799391,"0,0,0",3,"98,7,77","0,950,4134",4,"circRNA","AP1G1","NM_001030007","8,7,6","chr16:71798629-71799391|chr16:71803602-71805058","16__71799392__71803602",4
"chr16",71950364,71955356,"circular_RNA/1",0,"+",71950364,71950364,"0,0,0",4,"181,88,84,111","0,585,4277,4881",1,"circRNA","IST1","NM_001270976","4,5,6,7","chr16:71949631-71950364|chr16:71955356-71956376","16__71950365__71955356",1
"chr16",72318470,72383105,"circular_RNA/2",0,"-",72318470,72318470,"0,0,0",5,"189,75,158,244,140","0,807,5878,6598,64495",2,"circRNA","LINC01572","NR_126330","13,12,11,10,9","chr16:72317533-72318470|chr16:72383105-72402551","16__72318471__72383105",2
"chr16",72845475,72845937,"circular_RNA/2",0,"-",72845475,72845475,"0,0,0",2,"201,134","0,328",2,"circRNA","ZFHX3","NM_006885","7,6","chr16:72834028-72845475|chr16:72845937-72863677","16__72845476__72845937",2
"chr16",72984367,72994093,"circular_RNA/3",0,"-",72984367,72984367,"0,0,0",2,"497,2768","0,6958",3,"circRNA","ZFHX3","NM_006885","3,2","chr16:72923861-72984367|chr16:72994093-73081650","16__72984368__72994093",3
"chr16",72991325,72994093,"circular_RNA/2",0,"-",72991325,72991325,"0,0,0",1,"2768","0",2,"circRNA","ZFHX3","NM_006885","2","chr16:72984864-72991325|chr16:72994093-73081650","16__72991326__72994093",2
"chr16",74334012,74336190,"circular_RNA/1",0,"+",74334012,74334012,"0,0,0",4,"92,93,98,81","0,937,1440,2097",1,"circRNA","PSMD7","NM_002811","2,3,4,5","chr16:74330886-74334012|chr16:74336190-74338200","16__74334013__74336190",1
"chr16",74490546,74493687,"circular_RNA/2",0,"-",74490546,74490546,"0,0,0",3,"107,121,108","0,1225,3033",2,"circRNA","GLG1","NM_001145666","24,23,22","chr16:74487232-74490546|chr16:74493687-74495991","16__74490547__74493687",2
"chr16",74491771,74493687,"circular_RNA/2",0,"-",74491771,74491771,"0,0,0",2,"121,108","0,1808",2,"circRNA","GLG1","NM_001145666","23,22","chr16:74490653-74491771|chr16:74493687-74495991","16__74491772__74493687",2
"chr16",74493579,74497377,"circular_RNA/3",0,"-",74493579,74493579,"0,0,0",4,"108,102,143,124","0,2412,2806,3674",3,"circRNA","GLG1","NM_001145666","22,21,20,19","chr16:74491892-74493579|chr16:74497377-74499573","16__74493580__74497377",3
"chr16",74493579,74501746,"circular_RNA/2",0,"-",74493579,74493579,"0,0,0",6,"108,102,143,124,138,93","0,2412,2806,3674,5994,8074",2,"circRNA","GLG1","NM_001145666","22,21,20,19,18,17","chr16:74491892-74493579|chr16:74501746-74502843","16__74493580__74501746",2
"chr16",74666420,74670475,"circular_RNA/1",0,"-",74666420,74666420,"0,0,0",2,"151,232","0,3823",1,"circRNA","RFWD3","NM_001370534","9,8","chr16:74664855-74666420|chr16:74670475-74671753","16__74666421__74670475",1
"chr16",74670243,74671868,"circular_RNA/1",0,"-",74670243,74670243,"0,0,0",2,"232,115","0,1510",1,"circRNA","RFWD3","NM_001370534","8,7","chr16:74666571-74670243|chr16:74671868-74678259","16__74670244__74671868",1
"chr16",74919550,74937998,"circular_RNA/1",0,"-",74919550,74919550,"0,0,0",8,"143,127,73,151,113,82,134,154","0,617,2030,2516,4050,6831,8026,18294",1,"circRNA","WDR59","NM_030581","25,24,23,22,21,20,19,18","chr16:74908342-74919550|chr16:74937998-74942805","16__74919551__74937998",1
"chr16",75636982,75656362,"circular_RNA/1",0,"-",75636982,75636982,"0,0,0",9,"87,100,146,619,131,113,69,190,62","0,5139,5758,9158,14057,15501,17181,17546,19318",1,"circRNA","ADAT1","NM_001324444","10,9,8,7,6,5,4,3,2","chr16:75634246-75636982|chr16:75656362-75657135","16__75636983__75656362",1
"chr16",75642121,75642886,"circular_RNA/2",0,"-",75642121,75642121,"0,0,0",2,"100,146","0,619",2,"circRNA","ADAT1","NM_001324444","9,8","chr16:75637069-75642121|chr16:75642886-75646140","16__75642122__75642886",2
"chr16",75642121,75656362,"circular_RNA/2",0,"-",75642121,75642121,"0,0,0",8,"100,146,619,131,113,69,190,62","0,619,4019,8918,10362,12042,12407,14179",2,"circRNA","ADAT1","NM_001324444","9,8,7,6,5,4,3,2","chr16:75637069-75642121|chr16:75656362-75657135","16__75642122__75656362",2
"chr16",75651039,75656362,"circular_RNA/1",0,"-",75651039,75651039,"0,0,0",5,"131,113,69,190,62","0,1444,3124,3489,5261",1,"circRNA","ADAT1","NM_001324444","6,5,4,3,2","chr16:75646759-75651039|chr16:75656362-75657135","16__75651040__75656362",1
"chr16",77353745,77359935,"circular_RNA/1",0,"-",77353745,77353745,"0,0,0",4,"245,124,131,173","0,1230,2487,6017",1,"circRNA","ADAMTS18","NM_001326358","16,15,14,13","chr16:77334301-77353745|chr16:77359935-77369652","16__77353746__77359935",1
"chr16",80718434,80719026,"circular_RNA/11",0,"-",80718434,80718434,"0,0,0",1,"592","0",11,"circRNA","CDYL2","NM_152342","2","chr16:80667133-80718434|chr16:80719026-80838046","16__80718435__80719026",11
"chr16",83940591,83945972,"circular_RNA/3",0,"+",83940591,83940591,"0,0,0",3,"113,157,150","0,1139,5231",3,"circRNA","MLYCD","NM_012213","2,3,4","chr16:83933277-83940591|chr16:83945972-83948560","16__83940592__83945972",3
"chr16",84005755,84024235,"circular_RNA/2",0,"+",84005755,84005755,"0,0,0",5,"25,109,26,98,137","0,6293,8688,8879,18343",2,"circRNA","NECAB2","NM_001329748","2,3,4,5,6","chr16:84002454-84005755|chr16:84024235-84027906","16__84005756__84024235",2
"chr16",84115351,84135712,"circular_RNA/1",0,"-",84115351,84115351,"0,0,0",10,"162,152,103,68,117,110,111,204,258,487","0,3236,5611,9128,9985,11441,11964,13855,17306,19874",1,"circRNA","MBTPS1","NM_003791","11,10,9,8,7,6,5,4,3,2","chr16:84108346-84115351|chr16:84135712-84150339","16__84115352__84135712",1
"chr16",84215547,84216939,"circular_RNA/1",0,"-",84215547,84215547,"0,0,0",3,"117,239,90","0,260,1302",1,"circRNA","TAF1C","NM_001243157","5,4,3","chr16:84215469-84215547|chr16:84216939-84217015","16__84215548__84216939",1
"chr16",84767040,84779279,"circular_RNA/4",0,"+",84767040,84767040,"0,0,0",3,"69,61,1041","0,6874,11198",4,"circRNA","USP10","NM_001272075","3,4,5","chr16:84738466-84767040|chr16:84779279-84792321","16__84767041__84779279",4
"chr16",84773914,84779279,"circular_RNA/19",0,"+",84773914,84773914,"0,0,0",2,"61,1041","0,4324",19,"circRNA","USP10","NM_001272075","4,5","chr16:84767109-84773914|chr16:84779279-84792321","16__84773915__84779279",19
"chr16",84778238,84779279,"circular_RNA/1",0,"+",84778238,84778238,"0,0,0",1,"1041","0",1,"circRNA","USP10","NM_001272075","5","chr16:84773975-84778238|chr16:84779279-84792321","16__84778239__84779279",1
"chr16",84792321,84801964,"circular_RNA/3",0,"+",84792321,84792321,"0,0,0",7,"92,110,56,104,100,178,166","0,647,1175,1456,4273,5370,9477",3,"circRNA","USP10","NM_001272075","6,7,8,9,10,11,12","chr16:84779279-84792321|chr16:84801964-84806146","16__84792322__84801964",3
"chr16",84806146,84808831,"circular_RNA/3",0,"+",84806146,84806146,"0,0,0",2,"145,66","0,2619",3,"circRNA","USP10","NM_001272075","13,14","chr16:84801964-84806146|chr16:84808831-84812500","16__84806147__84808831",3
"chr16",85012794,85015600,"circular_RNA/2",0,"-",85012794,85012794,"0,0,0",2,"97,125","0,2681",2,"circRNA","ZDHHC7","NM_001145548","6,5","chr16:85011611-85012794|chr16:85015600-85022368","16__85012795__85015600",2
"chr16",85667519,85667738,"circular_RNA/9",0,"+",85667519,85667519,"0,0,0",1,"219","0",9,"circRNA","GSE1","NM_014615","2","chr16:85647004-85667519|chr16:85667738-85682157","16__85667520__85667738",9
"chr16",85696586,85696699,"circular_RNA/1",0,"+",85696586,85696586,"0,0,0",1,"113","0",1,"circRNA","GSE1","NM_001134473","9","chr16:85695371-85696586|chr16:85696699-85696949","16__85696587__85696699",1
"chr16",87376482,87380856,"circular_RNA/2",0,"-",87376482,87376482,"0,0,0",3,"75,168,77","0,721,4297",2,"circRNA","FBXO31","NM_024735","5,4,3","chr16:87369870-87376482|chr16:87380856-87393900","16__87376483__87380856",2
