"chr","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSizes","exonOffsets","readNumber","circType","geneName","isoformName","exon.intron.Index","flankIntron","index","count"
"chr17",62481844,62489138,"circular_RNA/1",0,"-",62481844,62481844,"0,0,0",4,"141,174,106,127","0,5068,6939,7167",1,"circRNA","POLG2","NM_007215","5,4,3,2","chr17:62479116-62481844|chr17:62489138-62492524","17__62481845__62489138",1
"chr17",62515438,62522318,"circular_RNA/1",1,"+",62515438,62515438,"0,0,0",5,"116,126,194,113,130","0,2081,3381,6449,6750",1,"circRNA","CEP95","NM_001316990","5,6,7,8,9","chr17:62510476-62515438|chr17:62522318-62523228","17__62515439__62522318",1
"chr17",62557617,62559084,"circular_RNA/6",0,"-",62557617,62557617,"0,0,0",2,"104,196","0,1271",6,"circRNA","SMURF2","NM_022739","12,11","chr17:62553840-62557617|chr17:62559084-62567915","17__62557618__62559084",6
"chr17",62557617,62568074,"circular_RNA/1",0,"-",62557617,62557617,"0,0,0",3,"104,196,159","0,1271,10298",1,"circRNA","SMURF2","NM_022739","12,11,10","chr17:62553840-62557617|chr17:62568074-62574609","17__62557618__62568074",1
"chr17",62557617,62582288,"circular_RNA/2",0,"-",62557617,62557617,"0,0,0",7,"104,196,159,85,203,84,85","0,1271,10298,16992,19289,21961,24586",2,"circRNA","SMURF2","NM_022739","12,11,10,9,8,7,6","chr17:62553840-62557617|chr17:62582288-62587201","17__62557618__62582288",2
"chr17",62558888,62577109,"circular_RNA/1",0,"-",62558888,62558888,"0,0,0",4,"196,159,85,203","0,9027,15721,18018",1,"circRNA","SMURF2","NM_022739","11,10,9,8","chr17:62557721-62558888|chr17:62577109-62579578","17__62558889__62577109",1
"chr17",62567915,62568074,"circular_RNA/2",0,"-",62567915,62567915,"0,0,0",1,"159","0",2,"circRNA","SMURF2","NM_022739","10","chr17:62559084-62567915|chr17:62568074-62574609","17__62567916__62568074",2
"chr17",62567915,62582288,"circular_RNA/3",0,"-",62567915,62567915,"0,0,0",5,"159,85,203,84,85","0,6694,8991,11663,14288",3,"circRNA","SMURF2","NM_022739","10,9,8,7,6","chr17:62559084-62567915|chr17:62582288-62587201","17__62567916__62582288",3
"chr17",62567915,62587267,"circular_RNA/4",0,"-",62567915,62567915,"0,0,0",6,"159,85,203,84,85,66","0,6694,8991,11663,14288,19286",4,"circRNA","SMURF2","NM_022739","10,9,8,7,6,5","chr17:62559084-62567915|chr17:62587267-62589557","17__62567916__62587267",4
"chr17",62567915,62602758,"circular_RNA/4",0,"-",62567915,62567915,"0,0,0",9,"159,85,203,84,85,66,134,109,39","0,6694,8991,11663,14288,19286,21642,26584,34804",4,"circRNA","SMURF2","NM_022739","10,9,8,7,6,5,4,3,2","chr17:62559084-62567915|chr17:62602758-62657946","17__62567916__62602758",4
"chr17",62574609,62582288,"circular_RNA/6",0,"-",62574609,62574609,"0,0,0",4,"85,203,84,85","0,2297,4969,7594",6,"circRNA","SMURF2","NM_022739","9,8,7,6","chr17:62568074-62574609|chr17:62582288-62587201","17__62574610__62582288",6
"chr17",62579578,62582288,"circular_RNA/5",0,"-",62579578,62579578,"0,0,0",2,"84,85","0,2625",5,"circRNA","SMURF2","NM_022739","7,6","chr17:62577109-62579578|chr17:62582288-62587201","17__62579579__62582288",5
"chr17",62579578,62602758,"circular_RNA/1",0,"-",62579578,62579578,"0,0,0",6,"84,85,66,134,109,39","0,2625,7623,9979,14921,23141",1,"circRNA","SMURF2","NM_022739","7,6,5,4,3,2","chr17:62577109-62579578|chr17:62602758-62657946","17__62579579__62602758",1
"chr17",62587201,62602758,"circular_RNA/8",0,"-",62587201,62587201,"0,0,0",4,"66,134,109,39","0,2356,7298,15518",8,"circRNA","SMURF2","NM_022739","5,4,3,2","chr17:62582288-62587201|chr17:62602758-62657946","17__62587202__62602758",8
"chr17",62594499,62602758,"circular_RNA/2",0,"-",62594499,62594499,"0,0,0",2,"109,39","0,8220",2,"circRNA","SMURF2","NM_022739","3,2","chr17:62589691-62594499|chr17:62602758-62657946","17__62594500__62602758",2
"chr17",62747924,62760666,"circular_RNA/2",0,"-",62747924,62747924,"0,0,0",8,"150,160,234,138,98,132,356,98","0,2198,2614,6435,6722,10109,10548,12644",2,"circRNA","ARHGAP27P1-BPTFP1-KPNA2P3","NR_026899","11,10,9,8,7,6,5,4","chr17:62746841-62747924|chr17:62760666-62776460","17__62747925__62760666",2
"chr17",62817884,62818511,"circular_RNA/5",0,"-",62817884,62817884,"0,0,0",2,"286,140","0,487",5,"circRNA","PLEKHM1P1","NR_024386","4,3","chr17:62801218-62817884|chr17:62818511-62825278","17__62817885__62818511",5
"chr17",63739185,63746842,"circular_RNA/1",0,"-",63739185,63739185,"0,0,0",2,"150,63","0,7594",1,"circRNA","CEP112","NM_001037325","3,2","chr17:63685336-63739185|chr17:63746842-63822255","17__63739186__63746842",1
"chr17",64023618,64026141,"circular_RNA/4",0,"-",64023618,64023618,"0,0,0",4,"60,93,130,155","0,812,1622,2368",4,"circRNA","CEP112","NM_001302891","14,13,12,11","chr17:64001887-64023618|chr17:64026141-64049853","17__64023619__64026141",4
"chr17",64023618,64066119,"circular_RNA/2",0,"-",64023618,64023618,"0,0,0",8,"60,93,130,155,144,119,100,87","0,812,1622,2368,26235,35462,39277,42414",2,"circRNA","CEP112","NM_001302891","14,13,12,11,10,9,8,7","chr17:64001887-64023618|chr17:64066119-64125863","17__64023619__64066119",2
"chr17",64023618,64179425,"circular_RNA/1",0,"-",64023618,64023618,"0,0,0",13,"60,93,130,155,144,119,100,87,78,94,173,191,114","0,812,1622,2368,26235,35462,39277,42414,102245,105169,147543,149329,155693",1,"circRNA","CEP112","NM_001302891","14,13,12,11,10,9,8,7,6,5,4,3,2","chr17:64001887-64023618|chr17:64179425-64187776","17__64023619__64179425",1
"chr17",64092368,64179425,"circular_RNA/1",0,"-",64092368,64092368,"0,0,0",7,"78,48,78,94,173,191,114","0,334,33495,36419,78793,80579,86943",1,"circRNA","CEP112","NM_001199165","8,7,6,5,4,3,2","chr17:64066119-64092368|chr17:64179425-64188114","17__64092369__64179425",1
"chr17",64125863,64179425,"circular_RNA/1",0,"-",64125863,64125863,"0,0,0",5,"78,94,173,191,114","0,2924,45298,47084,53448",1,"circRNA","CEP112","NM_001302891","6,5,4,3,2","chr17:64066119-64125863|chr17:64179425-64187776","17__64125864__64179425",1
"chr17",64171161,64179425,"circular_RNA/3",0,"-",64171161,64171161,"0,0,0",3,"173,191,114","0,1786,8150",3,"circRNA","CEP112","NM_001302891","4,3,2","chr17:64128881-64171161|chr17:64179425-64187776","17__64171162__64179425",3
"chr17",64492318,64641629,"circular_RNA/1",0,"+",64492318,64492318,"0,0,0",3,"83,112,129","0,145154,149182",1,"circRNA","PRKCA","NM_002737","3,4,5","chr17:64302245-64492318|chr17:64641629-64683228","17__64492319__64641629",1
"chr17",64492318,64684554,"circular_RNA/1",0,"+",64492318,64492318,"0,0,0",5,"83,112,129,157,135","0,145154,149182,190910,192101",1,"circRNA","PRKCA","NM_002737","3,4,5,6,7","chr17:64302245-64492318|chr17:64684554-64685068","17__64492319__64684554",1
"chr17",64683228,64685165,"circular_RNA/2",0,"+",64683228,64683228,"0,0,0",3,"157,135,97","0,1191,1840",2,"circRNA","PRKCA","NM_002737","6,7,8","chr17:64641629-64683228|chr17:64685165-64728805","17__64683229__64685165",2
"chr17",64737776,64738878,"circular_RNA/1",0,"+",64737776,64737776,"0,0,0",2,"63,139","0,963",1,"circRNA","PRKCA","NM_002737","12,13","chr17:64734973-64737776|chr17:64738878-64770104","17__64737777__64738878",1
"chr17",65628258,65665779,"circular_RNA/1",0,"+",65628258,65628258,"0,0,0",2,"96,156","0,37365",1,"circRNA","PITPNC1","NM_012417","6,7","chr17:65574373-65628258|chr17:65665779-65671594","17__65628259__65665779",1
"chr17",65887959,65944422,"circular_RNA/1",0,"+",65887959,65887959,"0,0,0",19,"191,356,132,130,139,180,2311,125,129,151,43,247,152,109,218,223,488,83,226","0,1526,2190,11945,12858,17738,19033,26870,28171,30996,32703,36511,37492,40067,48595,52306,53565,55882,56237",1,"circRNA","BPTF","NM_004459","7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25","chr17:65882432-65887959|chr17:65944422-65955656","17__65887960__65944422",1
"chr17",65906992,65909303,"circular_RNA/2",0,"+",65906992,65906992,"0,0,0",1,"2311","0",2,"circRNA","BPTF","NM_004459","13","chr17:65905877-65906992|chr17:65909303-65914829","17__65906993__65909303",2
"chr17",65906992,65919106,"circular_RNA/1",0,"+",65906992,65906992,"0,0,0",4,"2311,125,129,151","0,7837,9138,11963",1,"circRNA","BPTF","NM_004459","13,14,15,16","chr17:65905877-65906992|chr17:65919106-65920662","17__65906993__65919106",1
"chr17",65906992,65920705,"circular_RNA/1",0,"+",65906992,65906992,"0,0,0",5,"2311,125,129,151,43","0,7837,9138,11963,13670",1,"circRNA","BPTF","NM_004459","13,14,15,16,17","chr17:65905877-65906992|chr17:65920705-65924470","17__65906993__65920705",1
"chr17",65916130,65919106,"circular_RNA/1",0,"+",65916130,65916130,"0,0,0",2,"129,151","0,2825",1,"circRNA","BPTF","NM_004459","15,16","chr17:65914954-65916130|chr17:65919106-65920662","17__65916131__65919106",1
"chr17",65924470,65925603,"circular_RNA/2",0,"+",65924470,65924470,"0,0,0",2,"247,152","0,981",2,"circRNA","BPTF","NM_004459","18,19","chr17:65920705-65924470|chr17:65925603-65928026","17__65924471__65925603",2
"chr17",65924470,65944422,"circular_RNA/1",0,"+",65924470,65924470,"0,0,0",8,"247,152,109,218,223,488,83,226","0,981,3556,12084,15795,17054,19371,19726",1,"circRNA","BPTF","NM_004459","18,19,20,21,22,23,24,25","chr17:65920705-65924470|chr17:65944422-65955656","17__65924471__65944422",1
"chr17",65941524,65972074,"circular_RNA/5",0,"+",65941524,65941524,"0,0,0",7,"488,83,226,335,193,85,187","0,2317,2672,14132,18803,21163,30363",5,"circRNA","BPTF","NM_004459","23,24,25,26,27,28,29","chr17:65940488-65941524|chr17:65972074-65978367","17__65941525__65972074",5
"chr17",66303083,66303852,"circular_RNA/1",0,"+",66303083,66303083,"0,0,0",1,"769","0",1,"circRNA","ARSG","NM_001352903","2","chr17:66255567-66303083|chr17:66303852-66339744","17__66303084__66303852",1
"chr17",66440633,66449133,"circular_RNA/2",0,"-",66440633,66440633,"0,0,0",3,"97,170,83","0,6235,8417",2,"circRNA","WIPI1","NM_017983","4,3,2","chr17:66432620-66440633|chr17:66449133-66453482","17__66440634__66449133",2
"chr17",66446868,66449133,"circular_RNA/1",0,"-",66446868,66446868,"0,0,0",2,"170,83","0,2182",1,"circRNA","WIPI1","NM_017983","3,2","chr17:66440730-66446868|chr17:66449133-66453482","17__66446869__66449133",1
"chr17",67181617,67184020,"circular_RNA/1",0,"-",67181617,67181617,"0,0,0",2,"167,199","0,2204",1,"circRNA","ABCA10","NM_001377321","20,19","chr17:67178949-67181617|chr17:67184020-67186498","17__67181618__67184020",1
"chr17",71196003,71202956,"circular_RNA/1",0,"+",71196003,71196003,"0,0,0",8,"157,211,792,147,162,128,109,110","0,701,1244,3135,3767,5688,6289,6843",1,"circRNA","COG1","NM_018714","5,6,7,8,9,10,11,12","chr17:71193535-71196003|chr17:71202956-71203319","17__71196004__71202956",1
"chr17",71231614,71233134,"circular_RNA/1",0,"+",71231614,71231614,"0,0,0",1,"1520","0",1,"circRNA","C17orf80","NM_001288771","3","chr17:71229464-71231614|chr17:71233134-71239034","17__71231615__71233134",1
"chr17",71231614,71239142,"circular_RNA/1",0,"+",71231614,71231614,"0,0,0",2,"1520,108","0,7420",1,"circRNA","C17orf80","NM_001288771","3,4","chr17:71229464-71231614|chr17:71239142-71241306","17__71231615__71239142",1
"chr17",72859395,72860017,"circular_RNA/1",0,"-",72859395,72859395,"0,0,0",1,"622","0",1,"ciRNA","FDXR","NM_001258016","9","chr17:72859368-72860017","17__72859396__72860017",1
"chr17",73204621,73209214,"circular_RNA/2",0,"+",73204621,73204621,"0,0,0",4,"94,163,71,44","0,1296,3465,4549",2,"circRNA","NUP85","NM_001330472","2,3,4,5","chr17:73201889-73204621|chr17:73209214-73211848","17__73204622__73209214",2
"chr17",73204621,73214401,"circular_RNA/3",0,"+",73204621,73204621,"0,0,0",6,"94,163,71,44,70,122","0,1296,3465,4549,7227,9658",3,"circRNA","NUP85","NM_001330472","2,3,4,5,6,7","chr17:73201889-73204621|chr17:73214401-73221436","17__73204622__73214401",3
"chr17",73238416,73239651,"circular_RNA/1",0,"-",73238416,73238416,"0,0,0",4,"138,81,104,124","0,495,727,1111",1,"circRNA","GGA3","NM_001291641","9,8,7,6","chr17:73237777-73238416|chr17:73239651-73240699","17__73238417__73239651",1
"chr17",73317739,73317908,"circular_RNA/3",0,"-",73317739,73317739,"0,0,0",1,"169","0",3,"circRNA","GRB2","NM_002086","5","chr17:73316634-73317739|chr17:73317908-73321978","17__73317740__73317908",3
"chr17",73623793,73624297,"circular_RNA/1",0,"-",73623793,73623793,"0,0,0",1,"504","0",1,"ciRNA","RECQL5","NM_004259","18","chr17:73623772-73624297","17__73623794__73624297",1
"chr17",73623796,73624297,"circular_RNA/1",0,"-",73623796,73623796,"0,0,0",1,"501","0",1,"ciRNA","RECQL5","NM_004259","18","chr17:73623772-73624297","17__73623797__73624297",1
"chr17",73787840,73788559,"circular_RNA/1",0,"+",73787840,73787840,"0,0,0",2,"260,166","0,553",1,"circRNA","UNK","NR_038131","2,3","chr17:73781065-73787840|chr17:73788559-73789523","17__73787841__73788559",1
"chr17",73808192,73809959,"circular_RNA/1",0,"+",73808192,73808192,"0,0,0",4,"177,131,136,118","0,343,966,1649",1,"circRNA","UNK","NM_001080419","3,4,5,6","chr17:73806050-73808192|chr17:73809959-73811249","17__73808193__73809959",1
"chr17",73946854,73952028,"circular_RNA/1",0,"-",73946854,73946854,"0,0,0",5,"191,163,170,116,120","0,641,2677,4792,5054",1,"circRNA","ACOX1","NM_001185039","9,8,7,6,5","chr17:73945978-73946854|chr17:73952028-73953539","17__73946855__73952028",1
"chr17",73951646,73953647,"circular_RNA/1",0,"-",73951646,73951646,"0,0,0",3,"116,120,108","0,262,1893",1,"circRNA","ACOX1","NM_001185039","6,5,4","chr17:73949701-73951646|chr17:73953647-73956295","17__73951647__73953647",1
"chr17",74063297,74066525,"circular_RNA/2",0,"-",74063297,74063297,"0,0,0",2,"114,67","0,3161",2,"circRNA","SRP68","NM_014230","3,2","chr17:74060252-74063297|chr17:74066525-74068388","17__74063298__74066525",2
"chr17",74080688,74081394,"circular_RNA/1",0,"-",74080688,74080688,"0,0,0",1,"706","0",1,"ciRNA","EXOC7","NM_001282313","15","chr17:74080661-74081394","17__74080689__74081394",1
"chr17",74090494,74094099,"circular_RNA/1",0,"-",74090494,74090494,"0,0,0",2,"168,223","0,3382",1,"circRNA","EXOC7","NM_001282313","5,4","chr17:74087316-74090494|chr17:74094099-74097351","17__74090495__74094099",1
"chr17",74283272,74301022,"circular_RNA/1",0,"-",74283272,74283272,"0,0,0",6,"115,98,86,3007,111,60","0,608,2800,3823,17223,17690",1,"circRNA","QRICH2","NM_032134","7,6,5,4,3,2","chr17:74278196-74283272|chr17:74301022-74303545","17__74283273__74301022",1
"chr17",74308950,74309972,"circular_RNA/2",0,"-",74308950,74308950,"0,0,0",2,"147,71","0,951",2,"circRNA","PRPSAP1","NM_001330503","8,7","chr17:74307781-74308950|chr17:74309972-74324797","17__74308951__74309972",2
"chr17",74469848,74469920,"circular_RNA/1",0,"-",74469848,74469848,"0,0,0",1,"72","0",1,"ciRNA","RHBDF2","NM_024599","14","chr17:74469824-74469920","17__74469849__74469920",1
"chr17",75398140,75398785,"circular_RNA/8",0,"+",75398140,75398140,"0,0,0",1,"645","0",8,"circRNA","SEPTIN9","NM_001113491","3","chr17:75303279-75398140|chr17:75398785-75478225","17__75398141__75398785",8
"chr17",75478417,75483480,"circular_RNA/1",1,"+",75478417,75478417,"0,0,0",1,"5063","0",1,"ciRNA","SEPTIN9","NM_001113491","4","chr17:75478417-75483505","17__75478418__75483480",1
"chr17",76075475,76079247,"circular_RNA/1",0,"+",76075475,76075475,"0,0,0",2,"147,120","0,3652",1,"circRNA","TNRC6C","NM_001142640","11,12","chr17:76073415-76075475|chr17:76079247-76082583","17__76075476__76079247",1
"chr17",76089013,76089844,"circular_RNA/1",0,"+",76089013,76089013,"0,0,0",2,"192,144","0,687",1,"circRNA","TNRC6C","NM_001142640","16,17","chr17:76087688-76089013|chr17:76089844-76093825","17__76089014__76089844",1
"chr17",76396757,76396936,"circular_RNA/1",0,"+",76396757,76396757,"0,0,0",1,"179","0",1,"circRNA","PGS1","NM_024419","6","chr17:76395618-76396757|chr17:76396936-76399648","17__76396758__76396936",1
"chr17",76696412,76705814,"circular_RNA/4",0,"-",76696412,76696412,"0,0,0",6,"113,81,119,67,65,83","0,1340,1791,2207,7866,9319",4,"circRNA","CYTH1","NM_001292019","7,6,5,4,3,2","chr17:76695050-76696412|chr17:76705814-76713010","17__76696413__76705814",4
"chr17",76798405,76800060,"circular_RNA/1",0,"-",76798405,76798405,"0,0,0",2,"212,594","0,1061",1,"circRNA","USP36","NM_001321291","17,16","chr17:76795850-76798405|chr17:76800060-76802237","17__76798406__76800060",1
"chr17",76869900,76870001,"circular_RNA/1",0,"-",76869900,76869900,"0,0,0",1,"101","0",1,"circRNA","TIMP2","NM_003255","2","chr17:76867088-76869900|chr17:76870001-76921040","17__76869901__76870001",1
"chr17",77073511,77073946,"circular_RNA/2",0,"+",77073511,77073511,"0,0,0",2,"68,202","0,233",2,"circRNA","ENGASE","NM_001042573","2,3","chr17:77071172-77073511|chr17:77073946-77075570","17__77073512__77073946",2
"chr17",78013610,78014069,"circular_RNA/1",0,"+",78013610,78013610,"0,0,0",1,"459","0",1,"circRNA","CCDC40","NM_001243342","3","chr17:78011985-78013610|chr17:78014069-78021077","17__78013611__78014069",1
"chr17",78013610,78024082,"circular_RNA/1",0,"+",78013610,78013610,"0,0,0",5,"459,124,179,84,220","0,7467,8771,10094,10252",1,"circRNA","CCDC40","NM_001243342","3,4,5,6,7","chr17:78011985-78013610|chr17:78024082-78032292","17__78013611__78024082",1
"chr17",78023704,78024082,"circular_RNA/2",0,"+",78023704,78023704,"0,0,0",2,"84,220","0,158",2,"circRNA","CCDC40","NM_001243342","6,7","chr17:78022560-78023704|chr17:78024082-78032292","17__78023705__78024082",2
"chr17",78237372,78247203,"circular_RNA/3",0,"+",78237372,78237372,"0,0,0",2,"205,164","0,9667",3,"circRNA","RNF213","NM_020954","2,3","chr17:78234701-78237372|chr17:78247203-78261613","17__78237373__78247203",3
"chr17",78247039,78247203,"circular_RNA/1",0,"+",78247039,78247039,"0,0,0",1,"164","0",1,"circRNA","RNF213","NM_020954","3","chr17:78237577-78247039|chr17:78247203-78261613","17__78247040__78247203",1
"chr17",78261613,78265626,"circular_RNA/1",0,"+",78261613,78261613,"0,0,0",5,"549,123,179,159,200","0,818,1844,2755,3813",1,"circRNA","RNF213","NM_020954","4,5,6,7,8","chr17:78247203-78261613|chr17:78265626-78268518","17__78261614__78265626",1
"chr17",78261613,78272318,"circular_RNA/1",0,"+",78261613,78261613,"0,0,0",8,"549,123,179,159,200,284,257,198","0,818,1844,2755,3813,6905,7743,10507",1,"circRNA","RNF213","NM_020954","4,5,6,7,8,9,10,11","chr17:78247203-78261613|chr17:78272318-78280051","17__78261614__78272318",1
"chr17",78263457,78264527,"circular_RNA/2",0,"+",78263457,78263457,"0,0,0",2,"179,159","0,911",2,"circRNA","RNF213","NM_020954","6,7","chr17:78262554-78263457|chr17:78264527-78265426","17__78263458__78264527",2
"chr17",78263457,78265626,"circular_RNA/1",0,"+",78263457,78263457,"0,0,0",3,"179,159,200","0,911,1969",1,"circRNA","RNF213","NM_020954","6,7,8","chr17:78262554-78263457|chr17:78265626-78268518","17__78263458__78265626",1
"chr17",78280051,78280268,"circular_RNA/2",0,"+",78280051,78280051,"0,0,0",1,"217","0",2,"circRNA","RNF213","NM_020954","12","chr17:78272318-78280051|chr17:78280268-78280927","17__78280052__78280268",2
"chr17",78291077,78292970,"circular_RNA/2",0,"+",78291077,78291077,"0,0,0",1,"1893","0",2,"ciRNA","RNF213","NM_020954","16","chr17:78291077-78292989","17__78291078__78292970",2
"chr17",78305805,78310178,"circular_RNA/1",0,"+",78305805,78305805,"0,0,0",3,"626,166,218","0,2099,4155",1,"circRNA","RNF213","NM_001256071","21,22,23","chr17:78302277-78305805|chr17:78310178-78311385","17__78305806__78310178",1
"chr17",79168795,79169634,"circular_RNA/1",0,"-",79168795,79168795,"0,0,0",1,"839","0",1,"ciRNA","CEP131","NM_001009811","16","chr17:79168772-79169634","17__79168796__79169634",1
"chr17",79204040,79204110,"circular_RNA/2",1,"+",79204040,79204040,"0,0,0",1,"70","0",2,"ciRNA","LOC105371925","NR_135654","3","chr17:79204040-79205657","17__79204041__79204110",2
"chr17",79410590,79410810,"circular_RNA/1",0,"+",79410590,79410590,"0,0,0",1,"220","0",1,"ciRNA","BAHCC1","NM_001291324","5","chr17:79410590-79410834","17__79410591__79410810",1
"chr17",79532530,79539114,"circular_RNA/2",0,"-",79532530,79532530,"0,0,0",4,"103,117,96,72","0,1912,3511,6512",2,"circRNA","NPLOC4","NR_130139","5,4,3,2","chr17:79526442-79532530|chr17:79539114-79544383","17__79532531__79539114",2
"chr17",79536041,79539114,"circular_RNA/1",0,"-",79536041,79536041,"0,0,0",2,"96,72","0,3001",1,"circRNA","NPLOC4","NR_130139","3,2","chr17:79534559-79536041|chr17:79539114-79544383","17__79536042__79539114",1
"chr17",79555969,79564342,"circular_RNA/1",0,"-",79555969,79555969,"0,0,0",3,"176,127,72","0,7172,8301",1,"circRNA","NPLOC4","NM_001369698","12,11,10","chr17:79539114-79555969|chr17:79564342-79567366","17__79555970__79564342",1
"chr17",79555969,79575848,"circular_RNA/2",0,"-",79555969,79555969,"0,0,0",7,"176,127,72,87,180,124,95","0,7172,8301,11397,15604,17747,19784",2,"circRNA","NPLOC4","NM_001369698","12,11,10,9,8,7,6","chr17:79539114-79555969|chr17:79575848-79577235","17__79555970__79575848",2
"chr17",79571573,79575848,"circular_RNA/1",0,"-",79571573,79571573,"0,0,0",3,"180,124,95","0,2143,4180",1,"circRNA","NPLOC4","NM_001369698","8,7,6","chr17:79567453-79571573|chr17:79575848-79577235","17__79571574__79575848",1
"chr17",79577235,79580520,"circular_RNA/1",0,"-",79577235,79577235,"0,0,0",2,"49,177","0,3108",1,"circRNA","NPLOC4","NM_001369698","5,4","chr17:79575848-79577235|chr17:79580520-79589191","17__79577236__79580520",1
"chr17",79577235,79589304,"circular_RNA/2",0,"-",79577235,79577235,"0,0,0",3,"49,177,113","0,3108,11956",2,"circRNA","NPLOC4","NM_001369698","5,4,3","chr17:79575848-79577235|chr17:79589304-79596750","17__79577236__79589304",2
"chr17",79660683,79661883,"circular_RNA/3",0,"+",79660683,79660683,"0,0,0",3,"99,96,39","0,216,1161",3,"circRNA","HGS","NM_004712","10,11,12","chr17:79660611-79660683|chr17:79661883-79661953","17__79660684__79661883",3
"chr17",79872082,79872169,"circular_RNA/1",0,"-",79872082,79872082,"0,0,0",1,"87","0",1,"ciRNA","SIRT7","NM_016538","7","chr17:79872043-79872169","17__79872083__79872169",1
"chr17",79872597,79873315,"circular_RNA/1",0,"-",79872597,79872597,"0,0,0",1,"718","0",1,"ciRNA","SIRT7","NM_016538","5","chr17:79872578-79873315","17__79872598__79873315",1
"chr17",80046761,80046844,"circular_RNA/1",0,"-",80046761,80046761,"0,0,0",1,"83","0",1,"ciRNA","FASN","NM_004104","14","chr17:80046752-80046844","17__80046762__80046844",1
"chr17",80129576,80146295,"circular_RNA/1",0,"-",80129576,80129576,"0,0,0",5,"153,223,132,159,201","0,937,6773,12073,16518",1,"circRNA","CCDC57","NM_001367828","10,9,8,7,6","chr17:80121233-80129576|chr17:80146295-80151631","17__80129577__80146295",1
"chr17",80141649,80153240,"circular_RNA/2",0,"-",80141649,80141649,"0,0,0",4,"159,201,384,102","0,4445,9982,11489",2,"circRNA","CCDC57","NM_001367828","7,6,5,4","chr17:80136481-80141649|chr17:80153240-80156189","17__80141650__80153240",2
"chr17",80141649,80159828,"circular_RNA/1",0,"-",80141649,80141649,"0,0,0",6,"159,201,384,102,109,281","0,4445,9982,11489,14540,17898",1,"circRNA","CCDC57","NM_001367828","7,6,5,4,3,2","chr17:80136481-80141649|chr17:80159828-80170660","17__80141650__80159828",1
"chr17",80153138,80156298,"circular_RNA/1",0,"-",80153138,80153138,"0,0,0",2,"102,109","0,3051",1,"circRNA","CCDC57","NM_001367828","4,3","chr17:80152015-80153138|chr17:80156298-80159547","17__80153139__80156298",1
"chr17",80206750,80223672,"circular_RNA/1",0,"-",80206750,80206750,"0,0,0",7,"140,172,149,171,229,149,111","0,556,2504,3559,4141,6554,16811",1,"circRNA","CSNK1D","NM_001363749","8,7,6,5,4,3,2","chr17:80197938-80206750|chr17:80223672-80231181","17__80206751__80223672",1
"chr17",80521229,80526077,"circular_RNA/12",0,"+",80521229,80521229,"0,0,0",2,"195,148","0,4700",12,"circRNA","FOXK2","NM_004514","2,3","chr17:80478183-80521229|chr17:80526077-80529599","17__80521230__80526077",12
"chr17",80521229,80529746,"circular_RNA/4",0,"+",80521229,80521229,"0,0,0",3,"195,148,147","0,4700,8370",4,"circRNA","FOXK2","NM_004514","2,3,4","chr17:80478183-80521229|chr17:80529746-80540616","17__80521230__80529746",4
"chr17",80579484,80588898,"circular_RNA/1",0,"-",80579484,80579484,"0,0,0",4,"191,95,88,102","0,3780,5595,9312",1,"circRNA","WDR45B","NM_019613","6,5,4,3","chr17:80577004-80579484|chr17:80588898-80601824","17__80579485__80588898",1
"chr17",80714040,80730383,"circular_RNA/1",0,"+",80714040,80714040,"0,0,0",5,"51,98,102,147,56","0,7800,10102,12255,16287",1,"circRNA","TBCD","NM_005993","2,3,4,5,6","chr17:80710253-80714040|chr17:80730383-80739464","17__80714041__80730383",1
"chr17",80714040,80739597,"circular_RNA/3",0,"+",80714040,80714040,"0,0,0",6,"51,98,102,147,56,133","0,7800,10102,12255,16287,25424",3,"circRNA","TBCD","NM_005993","2,3,4,5,6,7","chr17:80710253-80714040|chr17:80739597-80755632","17__80714041__80739597",3
"chr17",80714040,80772810,"circular_RNA/1",0,"+",80714040,80714040,"0,0,0",12,"51,98,102,147,56,133,46,133,137,61,75,95","0,7800,10102,12255,16287,25424,41592,44699,49710,51443,53543,58675",1,"circRNA","TBCD","NM_005993","2,3,4,5,6,7,8,9,10,11,12,13","chr17:80710253-80714040|chr17:80772810-80828099","17__80714041__80772810",1
"chr17",80721840,80739597,"circular_RNA/8",0,"+",80721840,80721840,"0,0,0",5,"98,102,147,56,133","0,2302,4455,8487,17624",8,"circRNA","TBCD","NM_005993","3,4,5,6,7","chr17:80714091-80721840|chr17:80739597-80755632","17__80721841__80739597",8
"chr17",80721840,80767658,"circular_RNA/1",0,"+",80721840,80721840,"0,0,0",10,"98,102,147,56,133,46,133,137,61,75","0,2302,4455,8487,17624,33792,36899,41910,43643,45743",1,"circRNA","TBCD","NM_005993","3,4,5,6,7,8,9,10,11,12","chr17:80714091-80721840|chr17:80767658-80772715","17__80721841__80767658",1
"chr17",80721840,80772810,"circular_RNA/3",0,"+",80721840,80721840,"0,0,0",11,"98,102,147,56,133,46,133,137,61,75,95","0,2302,4455,8487,17624,33792,36899,41910,43643,45743,50875",3,"circRNA","TBCD","NM_005993","3,4,5,6,7,8,9,10,11,12,13","chr17:80714091-80721840|chr17:80772810-80828099","17__80721841__80772810",3
