"chr","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSizes","exonOffsets","readNumber","circType","geneName","isoformName","exon.intron.Index","flankIntron","index","count"
"chr17",5250084,5253924,"circular_RNA/1",0,"+",5250084,5250084,"0,0,0",2,"136,179","0,3661",1,"circRNA","RABEP1","NM_001083585","6,7","chr17:5241433-5250084|chr17:5253924-5257653","17__5250085__5253924",1
"chr17",5266206,5271763,"circular_RNA/2",0,"+",5266206,5266206,"0,0,0",3,"105,117,99","0,2210,5458",2,"circRNA","RABEP1","NM_001083585","10,11,12","chr17:5264970-5266206|chr17:5271763-5276608","17__5266207__5271763",2
"chr17",5292121,5302970,"circular_RNA/1",0,"-",5292121,5292121,"0,0,0",4,"159,102,91,99","0,2759,6089,10750",1,"circRNA","NUP88","NM_002532","11,10,9,8","chr17:5291224-5292121|chr17:5302970-5307418","17__5292122__5302970",1
"chr17",5302871,5314109,"circular_RNA/1",0,"-",5302871,5302871,"0,0,0",5,"99,148,187,177,87","0,4547,5505,9181,11151",1,"circRNA","NUP88","NM_002532","8,7,6,5,4","chr17:5298301-5302871|chr17:5314109-5317328","17__5302872__5314109",1
"chr17",5336612,5341593,"circular_RNA/2",0,"-",5336612,5336612,"0,0,0",4,"123,99,94,151","0,376,1580,4830",2,"circRNA","C1QBP","NM_001212","5,4,3,2","chr17:5336484-5336612|chr17:5341593-5342161","17__5336613__5341593",2
"chr17",5352128,5354254,"circular_RNA/1",0,"-",5352128,5352128,"0,0,0",3,"87,204,128","0,1394,1998",1,"circRNA","DHX33","NM_001199699","10,9,8","chr17:5347833-5352128|chr17:5354254-5356899","17__5352129__5354254",1
"chr17",5353522,5367009,"circular_RNA/1",0,"-",5353522,5353522,"0,0,0",9,"204,128,89,160,112,186,171,228,161","0,604,3377,3618,4957,5794,10736,12116,13326",1,"circRNA","DHX33","NM_020162","10,9,8,7,6,5,4,3,2","chr17:5352215-5353522|chr17:5367009-5371890","17__5353523__5367009",1
"chr17",5356899,5364429,"circular_RNA/1",0,"-",5356899,5356899,"0,0,0",5,"89,160,112,186,171","0,241,1580,2417,7359",1,"circRNA","DHX33","NM_001199699","7,6,5,4,3","chr17:5354254-5356899|chr17:5364429-5365638","17__5356900__5364429",1
"chr17",5364258,5365866,"circular_RNA/5",0,"-",5364258,5364258,"0,0,0",2,"171,228","0,1380",5,"circRNA","DHX33","NM_001199699","3,2","chr17:5359502-5364258|chr17:5365866-5371890","17__5364259__5365866",5
"chr17",5983690,5998543,"circular_RNA/1",0,"+",5983690,5983690,"0,0,0",4,"715,115,185,122","0,7619,9950,14731",1,"circRNA","WSCD1","NM_015253","2,3,4,5","chr17:5973972-5983690|chr17:5998543-6012926","17__5983691__5998543",1
"chr17",7107386,7107517,"circular_RNA/2",1,"-",7107386,7107386,"0,0,0",1,"131","0",2,"ciRNA","DLG4","NM_001321077","2","chr17:7107377-7107517","17__7107387__7107517",2
"chr17",7216347,7217916,"circular_RNA/2",0,"-",7216347,7216347,"0,0,0",8,"96,80,90,154,83,80,113,110","0,183,351,539,877,1051,1262,1459",2,"circRNA","GPS2","NM_004489","10,9,8,7,6,5,4,3","chr17:7216158-7216347|chr17:7217916-7218277","17__7216348__7217916",2
"chr17",7216530,7217916,"circular_RNA/1",0,"-",7216530,7216530,"0,0,0",7,"80,90,154,83,80,113,110","0,168,356,694,868,1079,1276",1,"circRNA","GPS2","NM_004489","9,8,7,6,5,4,3","chr17:7216443-7216530|chr17:7217916-7218277","17__7216531__7217916",1
"chr17",7402357,7402810,"circular_RNA/16",0,"+",7402357,7402357,"0,0,0",2,"125,211","0,242",16,"circRNA","POLR2A","NM_000937","9,10","chr17:7401529-7402357|chr17:7402810-7403957","17__7402358__7402810",16
"chr17",7849045,7849304,"circular_RNA/4",0,"+",7849045,7849045,"0,0,0",1,"259","0",4,"circRNA","CNTROB","NM_001353207","14","chr17:7847956-7849045|chr17:7849304-7850888","17__7849046__7849304",4
"chr17",8048068,8051577,"circular_RNA/1",0,"-",8048068,8048068,"0,0,0",10,"243,180,131,172,106,132,109,154,107,79","0,1207,1621,1843,2146,2499,2719,2923,3246,3430",1,"circRNA","PER1","NM_002616","18,17,16,15,14,13,12,11,10,9","chr17:8047194-8048068|chr17:8051577-8051961","17__8048069__8051577",1
"chr17",8109808,8111158,"circular_RNA/1",0,"-",8109808,8109808,"0,0,0",4,"149,195,55,103","0,685,1080,1247",1,"circRNA","AURKB","NR_132731","5,4,3,2","chr17:8108708-8109808|chr17:8111158-8113494","17__8109809__8111158",1
"chr17",8132619,8133786,"circular_RNA/2",0,"-",8132619,8132619,"0,0,0",3,"145,78,175","0,589,992",2,"circRNA","CTC1","NM_025099","19,18,17","chr17:8132524-8132619|chr17:8133786-8133880","17__8132620__8133786",2
"chr17",8141348,8141947,"circular_RNA/1",0,"-",8141348,8141348,"0,0,0",2,"212,238","0,361",1,"circRNA","CTC1","NM_025099","4,3","chr17:8140837-8141348|chr17:8141947-8146302","17__8141349__8141947",1
"chr17",8347577,8354271,"circular_RNA/1",0,"+",8347577,8347577,"0,0,0",5,"98,154,149,137,174","0,1451,2494,4290,6520",1,"circRNA","NDEL1","NM_001025579","2,3,4,5,6","chr17:8339363-8347577|chr17:8354271-8358113","17__8347578__8354271",1
"chr17",8390750,8396342,"circular_RNA/1",0,"-",8390750,8390750,"0,0,0",4,"162,213,213,249","0,2907,4864,5343",1,"circRNA","MYH10","NM_001256095","35,34,33,32","chr17:8387584-8390750|chr17:8396342-8397050","17__8390751__8396342",1
"chr17",8409635,8413267,"circular_RNA/4",0,"-",8409635,8409635,"0,0,0",3,"172,124,138","0,2236,3494",4,"circRNA","MYH10","NM_001256095","26,25,24","chr17:8408224-8409635|chr17:8413267-8415768","17__8409636__8413267",4
"chr17",8455363,8480656,"circular_RNA/1",0,"-",8455363,8455363,"0,0,0",5,"99,64,93,27,103","0,1909,17674,24597,25190",1,"circRNA","MYH10","NM_001256095","9,8,7,6,5","chr17:8452105-8455363|chr17:8480656-8492398","17__8455364__8480656",1
"chr17",8473037,8480656,"circular_RNA/6",0,"-",8473037,8473037,"0,0,0",3,"93,27,103","0,6923,7516",6,"circRNA","MYH10","NM_001256095","7,6,5","chr17:8457336-8473037|chr17:8480656-8492398","17__8473038__8480656",6
"chr17",9281868,9408479,"circular_RNA/1",0,"-",9281868,9281868,"0,0,0",3,"102,93,125","0,113277,126486",1,"circRNA","STX8","NM_004853","7,6,5","chr17:9153962-9281868|chr17:9408479-9448488","17__9281869__9408479",1
"chr17",9578207,9580198,"circular_RNA/1",0,"+",9578207,9578207,"0,0,0",2,"93,136","0,1855",1,"circRNA","USP43","NM_153210","4,5","chr17:9570068-9578207|chr17:9580198-9583547","17__9578208__9580198",1
"chr17",11958205,11984847,"circular_RNA/3",0,"+",11958205,11958205,"0,0,0",2,"103,175","0,26467",3,"circRNA","MAP2K4","NM_001281435","3,4","chr17:11935615-11958205|chr17:11984847-11998891","17__11958206__11984847",3
"chr17",11958205,11999011,"circular_RNA/5",0,"+",11958205,11958205,"0,0,0",3,"103,175,120","0,26467,40686",5,"circRNA","MAP2K4","NM_001281435","3,4,5","chr17:11935615-11958205|chr17:11999011-12011106","17__11958206__11999011",5
"chr17",11958205,12016677,"circular_RNA/8",0,"+",11958205,11958205,"0,0,0",6,"103,175,120,120,52,128","0,26467,40686,52901,55486,58344",8,"circRNA","MAP2K4","NM_001281435","3,4,5,6,7,8","chr17:11935615-11958205|chr17:12016677-12028610","17__11958206__12016677",8
"chr17",11984672,11999011,"circular_RNA/2",0,"+",11984672,11984672,"0,0,0",2,"175,120","0,14219",2,"circRNA","MAP2K4","NM_001281435","4,5","chr17:11958308-11984672|chr17:11999011-12011106","17__11984673__11999011",2
"chr17",11984672,12016677,"circular_RNA/1",0,"+",11984672,11984672,"0,0,0",5,"175,120,120,52,128","0,14219,26434,29019,31877",1,"circRNA","MAP2K4","NM_001281435","4,5,6,7,8","chr17:11958308-11984672|chr17:12016677-12028610","17__11984673__12016677",1
"chr17",11998891,12016677,"circular_RNA/1",0,"+",11998891,11998891,"0,0,0",4,"120,120,52,128","0,12215,14800,17658",1,"circRNA","MAP2K4","NM_001281435","5,6,7,8","chr17:11984847-11998891|chr17:12016677-12028610","17__11998892__12016677",1
"chr17",12812213,12832363,"circular_RNA/1",0,"+",12812213,12812213,"0,0,0",4,"77,112,77,118","0,7003,10858,20032",1,"circRNA","ARHGAP44","NM_001321164","4,5,6,7","chr17:12799828-12812213|chr17:12832363-12844372","17__12812214__12832363",1
"chr17",12913929,12916592,"circular_RNA/1",0,"-",12913929,12913929,"0,0,0",3,"59,120,69","0,1050,2594",1,"circRNA","ELAC2","NM_018127","8,7,6","chr17:12909296-12913929|chr17:12916592-12917755","17__12913930__12916592",1
"chr17",15950264,15969008,"circular_RNA/2",0,"-",15950264,15950264,"0,0,0",10,"143,144,224,158,129,494,166,120,150,210","0,1894,10563,10956,11520,14450,15154,17117,17919,18534",2,"circRNA","NCOR1","NM_006311","42,41,40,39,38,37,36,35,34,33","chr17:15943808-15950264|chr17:15969008-15971207","17__15950265__15969008",2
"chr17",16040624,16042500,"circular_RNA/2",0,"-",16040624,16040624,"0,0,0",3,"102,55,179","0,847,1697",2,"circRNA","NCOR1","NM_006311","14,13,12","chr17:16029520-16040624|chr17:16042500-16046919","17__16040625__16042500",2
"chr17",16052764,16075309,"circular_RNA/1",0,"-",16052764,16052764,"0,0,0",6,"67,53,57,114,183,193","0,2495,3888,9309,15528,22352",1,"circRNA","NCOR1","NM_006311","9,8,7,6,5,4","chr17:16049862-16052764|chr17:16075309-16089867","17__16052765__16075309",1
"chr17",16062073,16068475,"circular_RNA/1",0,"-",16062073,16062073,"0,0,0",2,"114,183","0,6219",1,"circRNA","NCOR1","NM_006311","6,5","chr17:16056709-16062073|chr17:16068475-16075116","17__16062074__16068475",1
"chr17",16537175,16553060,"circular_RNA/2",0,"-",16537175,16537175,"0,0,0",4,"96,127,66,89","0,768,13467,15796",2,"circRNA","ZNF624","NM_020787","5,4,3,2","chr17:16527823-16537175|chr17:16553060-16557077","17__16537176__16553060",2
"chr17",17045940,17075179,"circular_RNA/1",0,"+",17045940,17045940,"0,0,0",10,"139,114,57,69,90,110,571,117,3807,148","0,929,3409,4692,7517,11679,15805,18613,21482,29091",1,"circRNA","MPRIP","NM_001364716","8,9,10,11,12,13,14,15,16,17","chr17:17041743-17045940|chr17:17075179-17076011","17__17045941__17075179",1
"chr17",17075031,17083402,"circular_RNA/1",0,"+",17075031,17075031,"0,0,0",7,"148,118,160,120,87,163,86","0,980,2198,3575,4708,5532,8285",1,"circRNA","MPRIP","NM_001364716","17,18,19,20,21,22,23","chr17:17071229-17075031|chr17:17083402-17088136","17__17075032__17083402",1
"chr17",17163614,17168295,"circular_RNA/1",0,"-",17163614,17163614,"0,0,0",3,"174,141,180","0,1665,4501",1,"circRNA","COPS3","NM_003653","8,7,6","chr17:17158259-17163614|chr17:17168295-17171198","17__17163615__17168295",1
"chr17",17165279,17168295,"circular_RNA/2",0,"-",17165279,17165279,"0,0,0",2,"141,180","0,2836",2,"circRNA","COPS3","NM_003653","7,6","chr17:17163788-17165279|chr17:17168295-17171198","17__17165280__17168295",2
"chr17",17696246,17701827,"circular_RNA/1",0,"+",17696246,17696246,"0,0,0",1,"5581","0",1,"circRNA","RAI1","NM_030665","3","chr17:17627473-17696246|chr17:17701827-17707069","17__17696247__17701827",1
"chr17",17769609,17772787,"circular_RNA/1",0,"-",17769609,17769609,"0,0,0",3,"124,49,134","0,580,3044",1,"circRNA","TOM1L2","NM_001033551","9,8,7","chr17:17766162-17769609|chr17:17772787-17782940","17__17769610__17772787",1
"chr17",17924436,17929730,"circular_RNA/2",0,"-",17924436,17924436,"0,0,0",4,"116,113,81,98","0,622,3501,5196",2,"circRNA","ATPAF2","NM_145691","7,6,5,4","chr17:17922000-17924436|chr17:17929730-17931545","17__17924437__17929730",2
"chr17",17927937,17931973,"circular_RNA/4",0,"-",17927937,17927937,"0,0,0",4,"81,98,146,45","0,1695,3608,3991",4,"circRNA","ATPAF2","NM_145691","5,4,3,2","chr17:17925171-17927937|chr17:17931973-17942194","17__17927938__17931973",4
"chr17",18193870,18196166,"circular_RNA/1",0,"-",18193870,18193870,"0,0,0",3,"130,186,208","0,285,2088",1,"circRNA","TOP3A","NM_001320759","12,11,10","chr17:18188834-18193870|chr17:18196166-18198016","17__18193871__18196166",1
"chr17",18195958,18198099,"circular_RNA/1",0,"-",18195958,18195958,"0,0,0",2,"208,83","0,2058",1,"circRNA","TOP3A","NM_001320759","10,9","chr17:18194341-18195958|chr17:18198099-18202872","17__18195959__18198099",1
"chr17",18202872,18206037,"circular_RNA/1",0,"-",18202872,18202872,"0,0,0",4,"75,101,171,144","0,2326,2705,3021",1,"circRNA","TOP3A","NM_001320759","8,7,6,5","chr17:18198099-18202872|chr17:18206037-18208425","17__18202873__18206037",1
"chr17",18602466,18608078,"circular_RNA/1",0,"+",18602466,18602466,"0,0,0",4,"122,98,89,147","0,206,2203,5465",1,"circRNA","TRIM16L","NM_001353220","2,3,4,5","chr17:18601427-18602466|chr17:18608078-18608375","17__18602467__18608078",1
"chr17",18700891,18707579,"circular_RNA/1",0,"+",18700891,18700891,"0,0,0",3,"90,132,129","0,1233,6559",1,"circRNA","TVP23B","NM_001316921","4,5,6","chr17:18694353-18700891|chr17:18707579-18708853","17__18700892__18707579",1
"chr17",18768781,18793190,"circular_RNA/1",0,"+",18768781,18768781,"0,0,0",6,"96,151,67,173,116,56","0,333,7114,12229,17099,24353",1,"circRNA","PRPSAP2","NM_001243942","2,3,4,5,6,7","chr17:18759742-18768781|chr17:18793190-18814415","17__18768782__18793190",1
"chr17",18768781,18814564,"circular_RNA/1",0,"+",18768781,18768781,"0,0,0",7,"96,151,67,173,116,56,149","0,333,7114,12229,17099,24353,45634",1,"circRNA","PRPSAP2","NM_001243942","2,3,4,5,6,7,8","chr17:18759742-18768781|chr17:18814564-18827226","17__18768782__18814564",1
"chr17",18770594,18781183,"circular_RNA/1",0,"+",18770594,18770594,"0,0,0",3,"53,67,173","0,5301,10416",1,"circRNA","PRPSAP2","NM_001353098","4,5,6","chr17:18769265-18770594|chr17:18781183-18785880","17__18770595__18781183",1
"chr17",19185267,19187027,"circular_RNA/1",0,"+",19185267,19185267,"0,0,0",2,"123,765","0,995",1,"circRNA","EPN2","NM_014964","2,3","chr17:19140844-19185267|chr17:19187027-19188932","17__19185268__19187027",1
"chr17",19213197,19232960,"circular_RNA/2",0,"+",19213197,19213197,"0,0,0",5,"113,93,175,177,87","0,2167,3220,18826,19676",2,"circRNA","EPN2","NM_001102664","2,3,4,5,6","chr17:19140844-19213197|chr17:19232960-19235165","17__19213198__19232960",2
"chr17",19698934,19708143,"circular_RNA/2",0,"-",19698934,19698934,"0,0,0",6,"104,188,287,81,146,138","0,473,1774,3873,6155,9071",2,"circRNA","ULK2","NM_001142610","20,19,18,17,16,15","chr17:19689399-19698934|chr17:19708143-19713690","17__19698935__19708143",2
"chr17",19728406,19746535,"circular_RNA/2",0,"-",19728406,19728406,"0,0,0",5,"89,48,83,59,102","0,1045,13407,16395,18027",2,"circRNA","ULK2","NM_001142610","12,11,10,9,8","chr17:19720233-19728406|chr17:19746535-19748616","17__19728407__19746535",2
"chr17",19741813,19769141,"circular_RNA/1",0,"-",19741813,19741813,"0,0,0",9,"83,59,102,74,174,37,33,42,93","0,2988,4620,6803,8236,10868,11241,26302,27235",1,"circRNA","ULK2","NM_001142610","10,9,8,7,6,5,4,3,2","chr17:19729499-19741813|chr17:19769141-19770640","17__19741814__19769141",1
"chr17",19812493,19866335,"circular_RNA/1",0,"-",19812493,19812493,"0,0,0",12,"96,53,83,110,174,145,137,124,85,99,558,183","0,745,10855,15227,22624,27105,30532,31706,32645,38226,48833,53659",1,"circRNA","AKAP10","NM_007202","14,13,12,11,10,9,8,7,6,5,4,3","chr17:19809545-19812493|chr17:19866335-19871726","17__19812494__19866335",1
"chr17",19823348,19827830,"circular_RNA/1",0,"-",19823348,19823348,"0,0,0",2,"83,110","0,4372",1,"circRNA","AKAP10","NM_007202","12,11","chr17:19813291-19823348|chr17:19827830-19835117","17__19823349__19827830",1
"chr17",19827720,19866335,"circular_RNA/1",0,"-",19827720,19827720,"0,0,0",9,"110,174,145,137,124,85,99,558,183","0,7397,11878,15305,16479,17418,22999,33606,38432",1,"circRNA","AKAP10","NM_007202","11,10,9,8,7,6,5,4,3","chr17:19823431-19827720|chr17:19866335-19871726","17__19827721__19866335",1
"chr17",19843025,19866335,"circular_RNA/1",0,"-",19843025,19843025,"0,0,0",6,"137,124,85,99,558,183","0,1174,2113,7694,18301,23127",1,"circRNA","AKAP10","NM_007202","8,7,6,5,4,3","chr17:19839743-19843025|chr17:19866335-19871726","17__19843026__19866335",1
"chr17",19850719,19871774,"circular_RNA/1",0,"-",19850719,19850719,"0,0,0",4,"99,558,183,48","0,10607,15433,21007",1,"circRNA","AKAP10","NM_007202","5,4,3,2","chr17:19845223-19850719|chr17:19871774-19880904","17__19850720__19871774",1
"chr17",20107645,20109225,"circular_RNA/61",0,"+",20107645,20107645,"0,0,0",1,"1580","0",61,"circRNA","SPECC1","NM_001243439","4","chr17:20013875-20107645|chr17:20109225-20130725","17__20107646__20109225",61
"chr17",20107645,20135144,"circular_RNA/2",0,"+",20107645,20107645,"0,0,0",3,"1580,208,74","0,23080,27425",2,"circRNA","SPECC1","NM_001243439","4,5,6","chr17:20013875-20107645|chr17:20135144-20135512","17__20107646__20135144",2
"chr17",20107645,20163607,"circular_RNA/1",0,"+",20107645,20107645,"0,0,0",9,"1580,208,74,206,146,101,82,157,103","0,23080,27425,27867,41593,42886,49172,53118,55859",1,"circRNA","SPECC1","NM_001243439","4,5,6,7,8,9,10,11,12","chr17:20013875-20107645|chr17:20163607-20200273","17__20107646__20163607",1
"chr17",20135070,20135718,"circular_RNA/1",0,"+",20135070,20135070,"0,0,0",2,"74,206","0,442",1,"circRNA","SPECC1","NM_001243439","6,7","chr17:20130933-20135070|chr17:20135718-20149238","17__20135071__20135718",1
"chr17",20149238,20163607,"circular_RNA/1",0,"+",20149238,20149238,"0,0,0",5,"146,101,82,157,103","0,1293,7579,11525,14266",1,"circRNA","SPECC1","NM_001243439","8,9,10,11,12","chr17:20135718-20149238|chr17:20163607-20200273","17__20149239__20163607",1
"chr17",20149238,20200390,"circular_RNA/1",0,"+",20149238,20149238,"0,0,0",6,"146,101,82,157,103,117","0,1293,7579,11525,14266,51035",1,"circRNA","SPECC1","NM_001243439","8,9,10,11,12,13","chr17:20135718-20149238|chr17:20200390-20209335","17__20149239__20200390",1
"chr17",20149238,20209395,"circular_RNA/1",0,"+",20149238,20149238,"0,0,0",7,"146,101,82,157,103,117,60","0,1293,7579,11525,14266,51035,60097",1,"circRNA","SPECC1","NM_001243439","8,9,10,11,12,13,14","chr17:20135718-20149238|chr17:20209395-20217288","17__20149239__20209395",1
"chr17",20156817,20163607,"circular_RNA/8",0,"+",20156817,20156817,"0,0,0",3,"82,157,103","0,3946,6687",8,"circRNA","SPECC1","NM_001243439","10,11,12","chr17:20150632-20156817|chr17:20163607-20200273","17__20156818__20163607",8
"chr17",20265496,20266363,"circular_RNA/2",0,"+",20265496,20265496,"0,0,0",2,"184,129","0,738",2,"circRNA","CCDC144CP","NR_023380","10,11","chr17:20261409-20265496|chr17:20266363-20268398","17__20265497__20266363",2
"chr17",20910208,20914622,"circular_RNA/2",0,"-",20910208,20910208,"0,0,0",3,"92,127,159","0,974,4255",2,"circRNA","USP22","NM_015276","10,9,8","chr17:20908303-20910208|chr17:20914622-20916142","17__20910209__20914622",2
"chr17",20910208,20916248,"circular_RNA/1",0,"-",20910208,20910208,"0,0,0",4,"92,127,159,106","0,974,4255,5934",1,"circRNA","USP22","NM_015276","10,9,8,7","chr17:20908303-20910208|chr17:20916248-20919064","17__20910209__20916248",1
"chr17",20919064,20931987,"circular_RNA/1",0,"-",20919064,20919064,"0,0,0",5,"148,170,102,114,133","0,2190,3332,5361,12790",1,"circRNA","USP22","NM_015276","6,5,4,3,2","chr17:20916248-20919064|chr17:20931987-20945977","17__20919065__20931987",1
"chr17",20921254,20924539,"circular_RNA/1",0,"-",20921254,20921254,"0,0,0",3,"170,102,114","0,1142,3171",1,"circRNA","USP22","NM_015276","5,4,3","chr17:20919212-20921254|chr17:20924539-20931854","17__20921255__20924539",1
"chr17",25630392,25638642,"circular_RNA/1",0,"+",25630392,25630392,"0,0,0",5,"269,132,101,173,108","0,1413,3415,5733,8142",1,"circRNA","WSB1","NM_001348350","3,4,5,6,7","chr17:25628982-25630392|chr17:25638642-25639235","17__25630393__25638642",1
"chr17",26092560,26093614,"circular_RNA/1",0,"-",26092560,26092560,"0,0,0",2,"182,79","0,975",1,"circRNA","NOS2","NM_000625","20,19","chr17:26091170-26092560|chr17:26093614-26094730","17__26092561__26093614",1
"chr17",26685938,26687870,"circular_RNA/1",0,"+",26685938,26685938,"0,0,0",4,"74,90,43,113","0,399,1613,1819",1,"circRNA","TMEM199","NM_152464","2,3,4,5","chr17:26684904-26685938|chr17:26687870-26688178","17__26685939__26687870",1
"chr17",26918715,26920084,"circular_RNA/3",0,"-",26918715,26918715,"0,0,0",2,"175,1085","0,284",3,"circRNA","SPAG5","NM_006461","4,3","chr17:26913517-26918715|chr17:26920084-26925527","17__26918716__26920084",3
"chr17",26948005,26950984,"circular_RNA/1",0,"-",26948005,26948005,"0,0,0",3,"183,100,207","0,411,2772",1,"circRNA","KIAA0100","NM_001363826","27,26,25","chr17:26947648-26948005|chr17:26950984-26951250","17__26948006__26950984",1
"chr17",27008899,27010834,"circular_RNA/1",0,"+",27008899,27008899,"0,0,0",5,"99,130,151,155,196","0,845,1060,1386,1739",1,"circRNA","SUPT6H","NM_001320755","14,15,16,17,18","chr17:27008422-27008899|chr17:27010834-27011603","17__27008900__27010834",1
"chr17",27009744,27010834,"circular_RNA/1",0,"+",27009744,27009744,"0,0,0",4,"130,151,155,196","0,215,541,894",1,"circRNA","SUPT6H","NM_001320755","15,16,17,18","chr17:27008998-27009744|chr17:27010834-27011603","17__27009745__27010834",1
"chr17",27248705,27251320,"circular_RNA/2",0,"-",27248705,27248705,"0,0,0",2,"121,394","0,2221",2,"circRNA","PHF12","NM_001033561","5,4","chr17:27246293-27248705|chr17:27251320-27254008","17__27248706__27251320",2
"chr17",27248705,27254081,"circular_RNA/1",0,"-",27248705,27248705,"0,0,0",3,"121,394,73","0,2221,5303",1,"circRNA","PHF12","NM_001033561","5,4,3","chr17:27246293-27248705|chr17:27254081-27277082","17__27248706__27254081",1
"chr17",27613009,27614734,"circular_RNA/11",0,"-",27613009,27613009,"0,0,0",1,"1725","0",11,"circRNA","NUFIP2","NM_020772","2","chr17:27594548-27613009|chr17:27614734-27620800","17__27613010__27614734",11
"chr17",27778472,27857637,"circular_RNA/1",0,"+",27778472,27778472,"0,0,0",17,"226,72,102,46,97,114,92,94,82,168,204,135,237,129,204,240,213","0,15690,24215,26206,26796,28913,30742,38209,40329,44105,46863,51134,56441,59409,65998,70825,78952",1,"circRNA","TAOK1","NM_020791","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","chr17:27718042-27778472|chr17:27857637-27861135","17__27778473__27857637",1
"chr17",27809214,27818883,"circular_RNA/2",0,"+",27809214,27809214,"0,0,0",3,"92,94,82","0,7467,9587",2,"circRNA","TAOK1","NM_020791","8,9,10","chr17:27807499-27809214|chr17:27818883-27822577","17__27809215__27818883",2
"chr17",27975161,27982625,"circular_RNA/2",0,"-",27975161,27975161,"0,0,0",3,"201,147,47","0,2510,7417",2,"circRNA","SSH2","NM_033389","13,12,11","chr17:27963820-27975161|chr17:27982625-27993884","17__27975162__27982625",2
"chr17",27977671,27982625,"circular_RNA/1",0,"-",27977671,27977671,"0,0,0",2,"147,47","0,4907",1,"circRNA","SSH2","NM_033389","12,11","chr17:27975362-27977671|chr17:27982625-27993884","17__27977672__27982625",1
"chr17",28003837,28022541,"circular_RNA/1",0,"-",28003837,28003837,"0,0,0",4,"66,69,122,65","0,853,7743,18639",1,"circRNA","SSH2","NM_033389","7,6,5,4","chr17:27999147-28003837|chr17:28022541-28029976","17__28003838__28022541",1
"chr17",28011580,28022541,"circular_RNA/2",0,"-",28011580,28011580,"0,0,0",2,"122,65","0,10896",2,"circRNA","SSH2","NM_033389","5,4","chr17:28004759-28011580|chr17:28022541-28029976","17__28011581__28022541",2
"chr17",28011580,28030080,"circular_RNA/3",0,"-",28011580,28011580,"0,0,0",3,"122,65,104","0,10896,18396",3,"circRNA","SSH2","NM_033389","5,4,3","chr17:28004759-28011580|chr17:28030080-28120911","17__28011581__28030080",3
"chr17",28776570,28778864,"circular_RNA/2",0,"+",28776570,28776570,"0,0,0",2,"196,136","0,2158",2,"circRNA","CPD","NM_001304","13,14","chr17:28773038-28776570|chr17:28778864-28782356","17__28776571__28778864",2
"chr17",28808160,28811788,"circular_RNA/1",0,"+",28808160,28808160,"0,0,0",3,"115,88,108","0,3071,3520",1,"circRNA","GOSR1","NM_001007024","2,3,4","chr17:28804504-28808160|chr17:28811788-28817143","17__28808161__28811788",1
"chr17",28808160,28819771,"circular_RNA/1",0,"+",28808160,28808160,"0,0,0",5,"115,88,108,92,75","0,3071,3520,8983,11536",1,"circRNA","GOSR1","NM_001007024","2,3,4,5,6","chr17:28804504-28808160|chr17:28819771-28837897","17__28808161__28819771",1
"chr17",29061914,29086557,"circular_RNA/1",0,"+",29061914,29061914,"0,0,0",3,"47,65,49","0,136,24594",1,"circRNA","SUZ12P1","NR_024187","2,3,4","chr17:29036829-29061914|chr17:29086557-29093520","17__29061915__29086557",1
"chr17",29061914,29096983,"circular_RNA/2",0,"+",29061914,29061914,"0,0,0",7,"47,65,69,49,86,231,94","0,136,8404,24594,31606,33937,34975",2,"circRNA","SUZ12P1","NR_144395","2,3,4,5,6,7,8","chr17:29036829-29061914|chr17:29096983-29111800","17__29061915__29096983",2
"chr17",29119457,29120690,"circular_RNA/2",1,"-",29119457,29119457,"0,0,0",2,"133,223","0,1010",2,"circRNA","CRLF3","NM_015986","6,5","chr17:29113049-29119457|chr17:29120690-29123177","17__29119458__29120690",2
"chr17",29130918,29131126,"circular_RNA/1",0,"-",29130918,29130918,"0,0,0",1,"208","0",1,"circRNA","CRLF3","NM_015986","2","chr17:29124416-29130918|chr17:29131126-29151540","17__29130919__29131126",1
"chr17",29170930,29171934,"circular_RNA/1",0,"+",29170930,29170930,"0,0,0",2,"127,82","0,922",1,"circRNA","ATAD5","NM_024857","5,6","chr17:29167799-29170930|chr17:29171934-29182160","17__29170931__29171934",1
"chr17",29182160,29196664,"circular_RNA/1",0,"+",29182160,29182160,"0,0,0",8,"185,158,163,180,97,80,143,151","0,1812,3018,5290,10561,13190,14105,14353",1,"circRNA","ATAD5","NM_024857","7,8,9,10,11,12,13,14","chr17:29171934-29182160|chr17:29196664-29203391","17__29182161__29196664",1
"chr17",29192721,29196664,"circular_RNA/1",0,"+",29192721,29192721,"0,0,0",4,"97,80,143,151","0,2629,3544,3792",1,"circRNA","ATAD5","NM_024857","11,12,13,14","chr17:29187630-29192721|chr17:29196664-29203391","17__29192722__29196664",1
"chr17",29195350,29196664,"circular_RNA/2",0,"+",29195350,29195350,"0,0,0",3,"80,143,151","0,915,1163",2,"circRNA","ATAD5","NM_024857","12,13,14","chr17:29192818-29195350|chr17:29196664-29203391","17__29195351__29196664",2
