"chr","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSizes","exonOffsets","readNumber","circType","geneName","isoformName","exon.intron.Index","flankIntron","index","count"
"chr11",85692171,85742653,"circular_RNA/3",0,"-",85692171,85692171,"0,0,0",15,"100,31,132,108,104,137,124,86,42,107,112,94,103,76,143","0,616,743,2737,15697,19514,19906,22237,26413,29901,31152,33741,41238,45162,50339",3,"circRNA","PICALM","NM_001008660","16,15,14,13,12,11,10,9,8,7,6,5,4,3,2","chr11:85689136-85692171|chr11:85742653-85779692","11__85692172__85742653",3
"chr11",85692787,85695016,"circular_RNA/1",0,"-",85692787,85692787,"0,0,0",3,"31,132,108","0,127,2121",1,"circRNA","PICALM","NM_001008660","15,14,13","chr11:85692271-85692787|chr11:85695016-85707868","11__85692788__85695016",1
"chr11",85692787,85707972,"circular_RNA/1",0,"-",85692787,85692787,"0,0,0",4,"31,132,108,104","0,127,2121,15081",1,"circRNA","PICALM","NM_001008660","15,14,13,12","chr11:85692271-85692787|chr11:85707972-85711685","11__85692788__85707972",1
"chr11",85692787,85737409,"circular_RNA/3",0,"-",85692787,85692787,"0,0,0",13,"31,132,108,104,137,124,86,42,107,112,94,103,76","0,127,2121,15081,18898,19290,21621,25797,29285,30536,33125,40622,44546",3,"circRNA","PICALM","NM_001008660","15,14,13,12,11,10,9,8,7,6,5,4,3","chr11:85692271-85692787|chr11:85737409-85742510","11__85692788__85737409",3
"chr11",85707868,85712201,"circular_RNA/2",0,"-",85707868,85707868,"0,0,0",3,"104,137,124","0,3817,4209",2,"circRNA","PICALM","NM_001008660","12,11,10","chr11:85695016-85707868|chr11:85712201-85714408","11__85707869__85712201",2
"chr11",85707868,85714494,"circular_RNA/1",0,"-",85707868,85707868,"0,0,0",4,"104,137,124,86","0,3817,4209,6540",1,"circRNA","PICALM","NM_001008660","12,11,10,9","chr11:85695016-85707868|chr11:85714494-85718584","11__85707869__85714494",1
"chr11",85707868,85718626,"circular_RNA/2",0,"-",85707868,85707868,"0,0,0",5,"104,137,124,86,42","0,3817,4209,6540,10716",2,"circRNA","PICALM","NM_001008660","12,11,10,9,8","chr11:85695016-85707868|chr11:85718626-85722072","11__85707869__85718626",2
"chr11",85707868,85742653,"circular_RNA/3",0,"-",85707868,85707868,"0,0,0",11,"104,137,124,86,42,107,112,94,103,76,143","0,3817,4209,6540,10716,14204,15455,18044,25541,29465,34642",3,"circRNA","PICALM","NM_001008660","12,11,10,9,8,7,6,5,4,3,2","chr11:85695016-85707868|chr11:85742653-85779692","11__85707869__85742653",3
"chr11",85711685,85712201,"circular_RNA/3",0,"-",85711685,85711685,"0,0,0",2,"137,124","0,392",3,"circRNA","PICALM","NM_001008660","11,10","chr11:85707972-85711685|chr11:85712201-85714408","11__85711686__85712201",3
"chr11",85711685,85742653,"circular_RNA/1",0,"-",85711685,85711685,"0,0,0",10,"137,124,86,42,107,112,94,103,76,143","0,392,2723,6899,10387,11638,14227,21724,25648,30825",1,"circRNA","PICALM","NM_001008660","11,10,9,8,7,6,5,4,3,2","chr11:85707972-85711685|chr11:85742653-85779692","11__85711686__85742653",1
"chr11",85712077,85723435,"circular_RNA/1",0,"-",85712077,85712077,"0,0,0",5,"124,86,42,107,112","0,2331,6507,9995,11246",1,"circRNA","PICALM","NM_001008660","10,9,8,7,6","chr11:85711822-85712077|chr11:85723435-85725912","11__85712078__85723435",1
"chr11",85714408,85742653,"circular_RNA/1",0,"-",85714408,85714408,"0,0,0",8,"86,42,107,112,94,103,76,143","0,4176,7664,8915,11504,19001,22925,28102",1,"circRNA","PICALM","NM_001008660","9,8,7,6,5,4,3,2","chr11:85712201-85714408|chr11:85742653-85779692","11__85714409__85742653",1
"chr11",85718584,85742653,"circular_RNA/7",0,"-",85718584,85718584,"0,0,0",7,"42,107,112,94,103,76,143","0,3488,4739,7328,14825,18749,23926",7,"circRNA","PICALM","NM_001008660","8,7,6,5,4,3,2","chr11:85714494-85718584|chr11:85742653-85779692","11__85718585__85742653",7
"chr11",85722072,85737409,"circular_RNA/1",0,"-",85722072,85722072,"0,0,0",5,"107,112,94,103,76","0,1251,3840,11337,15261",1,"circRNA","PICALM","NM_001008660","7,6,5,4,3","chr11:85718626-85722072|chr11:85737409-85742510","11__85722073__85737409",1
"chr11",85722072,85742653,"circular_RNA/7",0,"-",85722072,85722072,"0,0,0",6,"107,112,94,103,76,143","0,1251,3840,11337,15261,20438",7,"circRNA","PICALM","NM_001008660","7,6,5,4,3,2","chr11:85718626-85722072|chr11:85742653-85779692","11__85722073__85742653",7
"chr11",85733409,85742653,"circular_RNA/10",0,"-",85733409,85733409,"0,0,0",3,"103,76,143","0,3924,9101",10,"circRNA","PICALM","NM_001008660","4,3,2","chr11:85726006-85733409|chr11:85742653-85779692","11__85733410__85742653",10
"chr11",85961337,85967554,"circular_RNA/2",0,"+",85961337,85961337,"0,0,0",4,"153,93,66,126","0,1852,4926,6091",2,"circRNA","EED","NM_001308007","2,3,4,5","chr11:85956385-85961337|chr11:85967554-85968556","11__85961338__85967554",2
"chr11",85961337,85968638,"circular_RNA/1",0,"+",85961337,85961337,"0,0,0",5,"153,93,66,126,82","0,1852,4926,6091,7219",1,"circRNA","EED","NM_001308007","2,3,4,5,6","chr11:85956385-85961337|chr11:85968638-85975213","11__85961338__85968638",1
"chr11",85966263,85967554,"circular_RNA/1",0,"+",85966263,85966263,"0,0,0",2,"66,126","0,1165",1,"circRNA","EED","NM_001308007","4,5","chr11:85963282-85966263|chr11:85967554-85968556","11__85966264__85967554",1
"chr11",86017286,86017524,"circular_RNA/1",0,"+",86017286,86017286,"0,0,0",1,"238","0",1,"circRNA","HIKESHI","NM_001322404","2","chr11:86013520-86017286|chr11:86017524-86048420","11__86017287__86017524",1
"chr11",86267594,86270865,"circular_RNA/8",0,"-",86267594,86267594,"0,0,0",2,"150,134","0,3137",8,"circRNA","ME3","NM_001014811","3,2","chr11:86219909-86267594|chr11:86270865-86382803","11__86267595__86270865",8
"chr11",86778735,86802437,"circular_RNA/3",0,"+",86778735,86778735,"0,0,0",3,"128,93,34","0,3829,23668",3,"circRNA","TMEM135","NM_001168724","2,3,4","chr11:86749228-86778735|chr11:86802437-86947679","11__86778736__86802437",3
"chr11",89935980,89948398,"circular_RNA/2",0,"-",89935980,89935980,"0,0,0",8,"63,120,106,71,59,104,158,57","0,495,2647,3389,7723,8402,11205,12361",2,"circRNA","CHORDC1","NM_012124","10,9,8,7,6,5,4,3","chr11:89935719-89935980|chr11:89948398-89951302","11__89935981__89948398",2
"chr11",93412577,93454578,"circular_RNA/1",0,"+",93412577,93412577,"0,0,0",13,"141,184,165,222,93,104,138,98,3505,178,144,153,101","0,4147,4552,8232,12271,12515,16085,16908,17270,23048,23364,27333,41900",1,"circRNA","CEP295","NM_033395","7,8,9,10,11,12,13,14,15,16,17,18,19","chr11:93408832-93412577|chr11:93454578-93455119","11__93412578__93454578",1
"chr11",93428662,93440063,"circular_RNA/1",0,"+",93428662,93428662,"0,0,0",6,"138,98,3505,178,144,153","0,823,1185,6963,7279,11248",1,"circRNA","CEP295","NM_033395","13,14,15,16,17,18","chr11:93425196-93428662|chr11:93440063-93454477","11__93428663__93440063",1
"chr11",93429485,93433352,"circular_RNA/4",0,"+",93429485,93429485,"0,0,0",2,"98,3505","0,362",4,"circRNA","CEP295","NM_033395","14,15","chr11:93428800-93429485|chr11:93433352-93435625","11__93429486__93433352",4
"chr11",93429485,93440063,"circular_RNA/1",0,"+",93429485,93429485,"0,0,0",5,"98,3505,178,144,153","0,362,6140,6456,10425",1,"circRNA","CEP295","NM_033395","14,15,16,17,18","chr11:93428800-93429485|chr11:93440063-93454477","11__93429486__93440063",1
"chr11",93463035,93463314,"circular_RNA/1",0,"+",93463035,93463035,"0,0,0",2,"100,100","0,179",1,"circRNA","CEP295","NM_033395","28,29","chr11:93462947-93463035|chr11:93463314-93463396","11__93463036__93463314",1
"chr11",93466515,93469917,"circular_RNA/1",0,"-",93466515,93466515,"0,0,0",4,"156,36,164,58","0,1275,2791,3344",1,"circRNA","TAF1D","NR_146090","8,7,6,5","chr11:93466287-93466515|chr11:93469917-93470229","11__93466516__93469917",1
"chr11",93469306,93471665,"circular_RNA/1",0,"-",93469306,93469306,"0,0,0",4,"164,58,176,391","0,553,923,1968",1,"circRNA","TAF1D","NR_146090","6,5,4,3","chr11:93467826-93469306|chr11:93471665-93472402","11__93469307__93471665",1
"chr11",93523739,93535138,"circular_RNA/1",0,"+",93523739,93523739,"0,0,0",7,"220,137,85,153,131,185,138","0,3154,3377,4334,5836,6961,11261",1,"circRNA","MED17","NM_004268","3,4,5,6,7,8,9","chr11:93521333-93523739|chr11:93535138-93540683","11__93523740__93535138",1
"chr11",94219089,94224131,"circular_RNA/1",0,"-",94219089,94219089,"0,0,0",2,"161,133","0,4909",1,"circRNA","MRE11","NM_001330347","4,3","chr11:94212927-94219089|chr11:94224131-94225947","11__94219090__94224131",1
"chr11",94528176,94533477,"circular_RNA/2",0,"+",94528176,94528176,"0,0,0",2,"150,922","0,4379",2,"circRNA","AMOTL1","NM_130847","2,3","chr11:94501726-94528176|chr11:94533477-94554695","11__94528177__94533477",2
"chr11",94532555,94533477,"circular_RNA/1",0,"+",94532555,94532555,"0,0,0",1,"922","0",1,"circRNA","AMOTL1","NM_001301007","2","chr11:94501726-94532555|chr11:94533477-94554695","11__94532556__94533477",1
"chr11",94532555,94554987,"circular_RNA/1",0,"+",94532555,94532555,"0,0,0",2,"922,292","0,22140",1,"circRNA","AMOTL1","NM_001301007","2,3","chr11:94501726-94532555|chr11:94554987-94563215","11__94532556__94554987",1
"chr11",94554695,94564707,"circular_RNA/5",0,"+",94554695,94554695,"0,0,0",3,"292,145,90","0,8520,9922",5,"circRNA","AMOTL1","NM_001301007","3,4,5","chr11:94533477-94554695|chr11:94564707-94583278","11__94554696__94564707",5
"chr11",95532395,95546753,"circular_RNA/1",0,"+",95532395,95532395,"0,0,0",3,"157,180,122","0,13700,14236",1,"circRNA","CEP57","NM_001243776","3,4,5","chr11:95528723-95532395|chr11:95546753-95550950","11__95532396__95546753",1
"chr11",95546095,95546753,"circular_RNA/1",0,"+",95546095,95546095,"0,0,0",2,"180,122","0,536",1,"circRNA","CEP57","NM_001243776","4,5","chr11:95532552-95546095|chr11:95546753-95550950","11__95546096__95546753",1
"chr11",95620775,95621425,"circular_RNA/2",0,"-",95620775,95620775,"0,0,0",2,"73,106","0,544",2,"circRNA","MTMR2","NM_001243571","4,3","chr11:95615660-95620775|chr11:95621425-95647405","11__95620776__95621425",2
"chr11",100687445,100792335,"circular_RNA/1",0,"+",100687445,100687445,"0,0,0",5,"142,158,72,102,111","0,4273,42839,96737,104779",1,"circRNA","ARHGAP42","NM_001367945","4,5,6,7,8","chr11:100665897-100687445|chr11:100792335-100803886","11__100687446__100792335",1
"chr11",100730284,100792335,"circular_RNA/2",0,"+",100730284,100730284,"0,0,0",3,"72,102,111","0,53898,61940",2,"circRNA","ARHGAP42","NM_001367945","6,7,8","chr11:100691876-100730284|chr11:100792335-100803886","11__100730285__100792335",2
"chr11",100803886,100820687,"circular_RNA/1",0,"+",100803886,100803886,"0,0,0",6,"105,130,101,110,79,40","0,3047,8628,10603,15301,16761",1,"circRNA","ARHGAP42","NM_001367945","9,10,11,12,13,14","chr11:100792335-100803886|chr11:100820687-100830613","11__100803887__100820687",1
"chr11",100819187,100832499,"circular_RNA/1",0,"+",100819187,100819187,"0,0,0",5,"79,40,63,75,85","0,1460,11426,12458,13227",1,"circRNA","ARHGAP42","NM_001367945","13,14,15,16,17","chr11:100814599-100819187|chr11:100832499-100833139","11__100819188__100832499",1
"chr11",100830613,100849780,"circular_RNA/1",0,"+",100830613,100830613,"0,0,0",10,"63,75,85,59,106,160,145,381,157,63","0,1032,1801,2526,5788,13292,14576,16174,16932,19104",1,"circRNA","ARHGAP42","NM_001367945","15,16,17,18,19,20,21,22,23,24","chr11:100820687-100830613|chr11:100849780-100858243","11__100830614__100849780",1
"chr11",101984874,102094483,"circular_RNA/1",0,"+",101984874,101984874,"0,0,0",6,"251,116,114,182,48,131","0,48312,71874,91749,95373,109478",1,"circRNA","YAP1","NM_001130145","2,3,4,5,6,7","chr11:101981900-101984874|chr11:102094483-102098199","11__101984875__102094483",1
"chr11",102033186,102076805,"circular_RNA/1",0,"+",102033186,102033186,"0,0,0",3,"116,114,182","0,23562,43437",1,"circRNA","YAP1","NM_001130145","3,4,5","chr11:101985125-102033186|chr11:102076805-102080247","11__102033187__102076805",1
"chr11",102076623,102098312,"circular_RNA/2",0,"+",102076623,102076623,"0,0,0",4,"182,48,131,113","0,3624,17729,21576",2,"circRNA","YAP1","NM_001130145","5,6,7,8","chr11:102056862-102076623|chr11:102098312-102100432","11__102076624__102098312",2
"chr11",102221574,102248629,"circular_RNA/1",0,"+",102221574,102221574,"0,0,0",6,"100,79,49,243,255,42","0,12052,12824,17462,26652,27013",1,"circRNA","BIRC2","NM_001166","3,4,5,6,7,8","chr11:102221480-102221574|chr11:102248629-102248720","11__102221575__102248629",1
"chr11",102233626,102239279,"circular_RNA/2",0,"+",102233626,102233626,"0,0,0",3,"79,49,243","0,772,5410",2,"circRNA","BIRC2","NM_001166","4,5,6","chr11:102221674-102233626|chr11:102239279-102248226","11__102233627__102239279",2
"chr11",103090643,103093815,"circular_RNA/1",0,"+",103090643,103090643,"0,0,0",4,"114,161,124,122","0,708,2115,3050",1,"circRNA","DYNC2H1","NM_001080463","56,57,58,59","chr11:103086587-103090643|chr11:103093815-103101988","11__103090644__103093815",1
"chr11",103173821,103194718,"circular_RNA/1",0,"+",103173821,103173821,"0,0,0",7,"161,126,111,156,76,209,105","0,1502,4628,8785,13452,17936,20792",1,"circRNA","DYNC2H1","NM_001080463","77,78,79,80,81,82,83","chr11:103158334-103173821|chr11:103194718-103228970","11__103173822__103194718",1
"chr11",103173821,103229087,"circular_RNA/1",0,"+",103173821,103173821,"0,0,0",8,"161,126,111,156,76,209,105,117","0,1502,4628,8785,13452,17936,20792,55149",1,"circRNA","DYNC2H1","NM_001080463","77,78,79,80,81,82,83,84","chr11:103158334-103173821|chr11:103229087-103270390","11__103173822__103229087",1
"chr11",106810185,106856857,"circular_RNA/1",0,"-",106810185,106810185,"0,0,0",3,"719,122,62","0,39159,46610",1,"circRNA","GUCY1A2","NM_000855","4,3,2","chr11:106681204-106810185|chr11:106856857-106888478","11__106810186__106856857",1
"chr11",107205606,107224462,"circular_RNA/2",0,"-",107205606,107205606,"0,0,0",4,"81,156,117,213","0,1677,14056,18643",2,"circRNA","CWF19L2","NM_152434","16,15,14,13","chr11:107200745-107205606|chr11:107224462-107260799","11__107205607__107224462",2
"chr11",107260799,107289013,"circular_RNA/1",0,"-",107260799,107260799,"0,0,0",4,"138,117,90,94","0,2705,26135,28120",1,"circRNA","CWF19L2","NM_152434","12,11,10,9","chr11:107224462-107260799|chr11:107289013-107299524","11__107260800__107289013",1
"chr11",107286934,107289013,"circular_RNA/1",0,"-",107286934,107286934,"0,0,0",2,"90,94","0,1985",1,"circRNA","CWF19L2","NM_152434","10,9","chr11:107263621-107286934|chr11:107289013-107299524","11__107286935__107289013",1
"chr11",107916996,107925682,"circular_RNA/4",0,"+",107916996,107916996,"0,0,0",5,"100,177,142,146,81","0,3620,6390,8377,8605",4,"circRNA","CUL5","NM_003478","3,4,5,6,7","chr11:107904637-107916996|chr11:107925682-107940822","11__107916997__107925682",4
"chr11",107916996,107944224,"circular_RNA/1",0,"+",107916996,107916996,"0,0,0",8,"100,177,142,146,81,94,131,108","0,3620,6390,8377,8605,23826,26062,27120",1,"circRNA","CUL5","NM_003478","3,4,5,6,7,8,9,10","chr11:107904637-107916996|chr11:107944224-107948902","11__107916997__107944224",1
"chr11",107940822,107944224,"circular_RNA/1",0,"+",107940822,107940822,"0,0,0",3,"94,131,108","0,2236,3294",1,"circRNA","CUL5","NM_003478","8,9,10","chr11:107925682-107940822|chr11:107944224-107948902","11__107940823__107944224",1
"chr11",107959253,107969256,"circular_RNA/1",0,"+",107959253,107959253,"0,0,0",7,"133,132,124,176,162,119,124","0,965,5864,6285,7003,9109,9879",1,"circRNA","CUL5","NM_003478","12,13,14,15,16,17,18","chr11:107948967-107959253|chr11:107969256-107974916","11__107959254__107969256",1
"chr11",108002633,108005043,"circular_RNA/1",0,"+",108002633,108002633,"0,0,0",3,"48,118,96","0,1913,2314",1,"circRNA","ACAT1","NM_000019","2,3,4","chr11:107992405-108002633|chr11:108005043-108005868","11__108002634__108005043",1
"chr11",108046972,108047817,"circular_RNA/4",0,"-",108046972,108046972,"0,0,0",2,"129,97","0,748",4,"circRNA","NPAT","NM_001321307","12,11","chr11:108044578-108046972|chr11:108047817-108055958","11__108046973__108047817",4
"chr11",108057208,108061227,"circular_RNA/1",0,"-",108057208,108057208,"0,0,0",4,"88,82,225,41","0,1616,2624,3978",1,"circRNA","NPAT","NM_001321307","8,7,6,5","chr11:108056221-108057208|chr11:108061227-108062844","11__108057209__108061227",1
"chr11",108098321,108100050,"circular_RNA/2",0,"+",108098321,108098321,"0,0,0",3,"102,113,146","0,181,1583",2,"circRNA","ATM","NM_000051","2,3,4","chr11:108093913-108098321|chr11:108100050-108106396","11__108098322__108100050",2
"chr11",108098321,108138069,"circular_RNA/2",0,"+",108098321,108098321,"0,0,0",16,"102,113,146,165,166,239,164,170,372,195,96,226,126,126,90,172","0,181,1583,8075,16358,17193,19369,21338,23106,24242,25222,26219,28620,29886,31391,39576",2,"circRNA","ATM","NM_000051","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","chr11:108093913-108098321|chr11:108138069-108139136","11__108098322__108138069",2
"chr11",108098321,108202764,"circular_RNA/1",0,"+",108098321,108098321,"0,0,0",51,"102,113,146,165,166,239,164,170,372,195,96,226,126,126,90,172,200,83,156,76,131,118,174,170,247,116,127,200,175,165,133,96,172,142,177,178,88,156,88,89,103,149,105,120,235,168,114,218,208,114,159","0,181,1583,8075,16358,17193,19369,21338,23106,24242,25222,26219,28620,29886,31391,39576,40815,43469,43656,44937,45127,51896,53400,55115,56632,60005,61382,62007,65024,65718,67332,69692,72119,74053,75258,77080,80302,82565,84816,88228,88416,89778,92359,93706,97715,98463,100050,101426,102619,103849,104284",1,"circRNA","ATM","NM_000051","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52","chr11:108093913-108098321|chr11:108202764-108203488","11__108098322__108202764",1
"chr11",108137897,108163520,"circular_RNA/1",0,"+",108137897,108137897,"0,0,0",14,"172,200,83,156,76,131,118,174,170,247,116,127,200,175","0,1239,3893,4080,5361,5551,12320,13824,15539,17056,20429,21806,22431,25448",1,"circRNA","ATM","NM_000051","17,18,19,20,21,22,23,24,25,26,27,28,29,30","chr11:108129802-108137897|chr11:108163520-108164039","11__108137898__108163520",1
"chr11",108170440,108206688,"circular_RNA/1",0,"+",108170440,108170440,"0,0,0",23,"172,142,177,178,88,156,88,89,103,149,105,120,235,168,114,218,208,114,159,139,83,141,117","0,1934,3139,4961,8183,10446,12697,16109,16297,17659,20240,21587,25596,26344,27931,29307,30500,31730,32165,33048,34172,35255,36131",1,"circRNA","ATM","NM_000051","34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56","chr11:108168109-108170440|chr11:108206688-108213948","11__108170441__108206688",1
"chr11",108175401,108181042,"circular_RNA/1",0,"+",108175401,108175401,"0,0,0",3,"178,88,156","0,3222,5485",1,"circRNA","ATM","NM_000051","37,38,39","chr11:108173756-108175401|chr11:108181042-108183137","11__108175402__108181042",1
"chr11",108186549,108192147,"circular_RNA/2",0,"+",108186549,108186549,"0,0,0",5,"89,103,149,105,120","0,188,1550,4131,5478",2,"circRNA","ATM","NM_000051","41,42,43,44,45","chr11:108183225-108186549|chr11:108192147-108196036","11__108186550__108192147",2
"chr11",108186549,108206688,"circular_RNA/3",0,"+",108186549,108186549,"0,0,0",16,"89,103,149,105,120,235,168,114,218,208,114,159,139,83,141,117","0,188,1550,4131,5478,9487,10235,11822,13198,14391,15621,16056,16939,18063,19146,20022",3,"circRNA","ATM","NM_000051","41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56","chr11:108183225-108186549|chr11:108206688-108213948","11__108186550__108206688",3
"chr11",108586605,108594189,"circular_RNA/2",0,"+",108586605,108586605,"0,0,0",3,"88,89,466","0,3918,7118",2,"circRNA","DDX10","NM_004398","11,12,13","chr11:108577564-108586605|chr11:108594189-108709172","11__108586606__108594189",2
"chr11",108709172,108722936,"circular_RNA/1",0,"+",108709172,108709172,"0,0,0",3,"120,162,57","0,2869,13707",1,"circRNA","DDX10","NM_004398","14,15,16","chr11:108594189-108709172|chr11:108722936-108788599","11__108709173__108722936",1
"chr11",110007387,110030215,"circular_RNA/1",0,"+",110007387,110007387,"0,0,0",3,"752,140,235","0,16256,22593",1,"circRNA","ZC3H12C","NM_033390","2,3,4","chr11:109964158-110007387|chr11:110030215-110033997","11__110007388__110030215",1
"chr11",110118427,110124834,"circular_RNA/1",0,"-",110118427,110118427,"0,0,0",2,"131,164","0,6243",1,"circRNA","RDX","NM_001260493","10,9","chr11:110108377-110118427|chr11:110124834-110126013","11__110118428__110124834",1
"chr11",110118427,110150481,"circular_RNA/2",0,"-",110118427,110118427,"0,0,0",9,"131,164,97,147,84,275,96,84,76","0,6243,7586,10064,10403,16257,17076,24833,31978",2,"circRNA","RDX","NM_001260493","10,9,8,7,6,5,4,3,2","chr11:110108377-110118427|chr11:110150481-110167191","11__110118428__110150481",2
"chr11",110134684,110135599,"circular_RNA/1",0,"-",110134684,110134684,"0,0,0",2,"275,96","0,819",1,"circRNA","RDX","NM_001260493","5,4","chr11:110128914-110134684|chr11:110135599-110143260","11__110134685__110135599",1
"chr11",110143260,110150481,"circular_RNA/1",0,"-",110143260,110143260,"0,0,0",2,"84,76","0,7145",1,"circRNA","RDX","NM_001260493","3,2","chr11:110135599-110143260|chr11:110150481-110167191","11__110143261__110150481",1
"chr11",111486966,111491126,"circular_RNA/6",0,"+",111486966,111486966,"0,0,0",2,"117,64","0,4096",6,"circRNA","SIK2","NM_015191","2,3","chr11:111473422-111486966|chr11:111491126-111558724","11__111486967__111491126",6
"chr11",111622882,111624301,"circular_RNA/2",0,"-",111622882,111622882,"0,0,0",2,"174,135","0,1284",2,"circRNA","PPP2R1B","NM_181699","10,9","chr11:111618738-111622882|chr11:111624301-111625222","11__111622883__111624301",2
"chr11",111680366,111728460,"circular_RNA/1",0,"-",111680366,111680366,"0,0,0",9,"131,130,148,130,155,123,106,88,136","0,26521,27824,28605,31011,34957,43736,44005,47958",1,"circRNA","ALG9","NM_001352415","14,13,12,11,10,9,8,7,6","chr11:111657244-111680366|chr11:111728460-111731269","11__111680367__111728460",1
"chr11",111914189,111922073,"circular_RNA/1",0,"+",111914189,111914189,"0,0,0",4,"68,93,108,134","0,1672,2397,7750",1,"circRNA","DLAT","NM_001372031","8,9,10,11","chr11:111910121-111914189|chr11:111922073-111930626","11__111914190__111922073",1
"chr11",111948938,111951282,"circular_RNA/1",0,"+",111948938,111948938,"0,0,0",2,"101,150","0,2194",1,"circRNA","NKAPD1","NM_001082969","3,4","chr11:111946367-111948938|chr11:111951282-111952705","11__111948939__111951282",1
"chr11",113697954,113725057,"circular_RNA/1",0,"-",113697954,113697954,"0,0,0",10,"128,149,77,74,138,87,160,106,133,78","0,1964,3634,4687,6187,7016,13365,14430,25268,27025",1,"circRNA","USP28","NM_001346252","11,10,9,8,7,6,5,4,3,2","chr11:113694422-113697954|chr11:113725057-113746166","11__113697955__113725057",1
"chr11",116627861,116629123,"circular_RNA/1",0,"-",116627861,116627861,"0,0,0",3,"82,185,139","0,620,1123",1,"circRNA","BUD13","NM_001159736","9,8,7","chr11:116619291-116627861|chr11:116629123-116629789","11__116627862__116629123",1
"chr11",117023156,117034608,"circular_RNA/6",0,"+",117023156,117023156,"0,0,0",4,"88,90,117,123","0,7493,8704,11329",6,"circRNA","PAFAH1B2","NM_002572","2,3,4,5","chr11:117015134-117023156|chr11:117034608-117038136","11__117023157__117034608",6
"chr11",118350888,118352807,"circular_RNA/1",0,"+",118350888,118350888,"0,0,0",2,"65,378","0,1541",1,"circRNA","KMT2A","NM_001197104","6,7","chr11:118348916-118350888|chr11:118352807-118353136","11__118350889__118352807",1
"chr11",118368650,118370135,"circular_RNA/1",0,"+",118368650,118368650,"0,0,0",3,"138,159,118","0,434,1367",1,"circRNA","KMT2A","NM_001197104","21,22,23","chr11:118367082-118368650|chr11:118370135-118370549","11__118368651__118370135",1
"chr11",118626968,118629611,"circular_RNA/2",0,"-",118626968,118626968,"0,0,0",3,"64,117,129","0,911,2514",2,"circRNA","DDX6","NM_001257191","11,10,9","chr11:118626212-118626968|chr11:118629611-118630630","11__118626969__118629611",2
"chr11",118650340,118657227,"circular_RNA/1",0,"-",118650340,118650340,"0,0,0",3,"105,64,467","0,1489,6420",1,"circRNA","DDX6","NM_001257191","4,3,2","chr11:118639060-118650340|chr11:118657227-118661563","11__118650341__118657227",1
"chr11",118881930,118885793,"circular_RNA/1",0,"+",118881930,118881930,"0,0,0",5,"63,65,106,31,90","0,718,928,2011,3773",1,"circRNA","CCDC84","NM_198489","5,6,7,8,9","chr11:118881540-118881930|chr11:118885793-118886016","11__118881931__118885793",1
"chr11",118897646,118900274,"circular_RNA/2",0,"-",118897646,118897646,"0,0,0",5,"159,98,146,233,343","0,691,790,1257,2285",2,"circRNA","SLC37A4","NM_001164278","7,6,5,4,3","chr11:118897398-118897646|chr11:118900274-118901257","11__118897647__118900274",2
"chr11",118958964,118959982,"circular_RNA/1",0,"+",118958964,118958964,"0,0,0",4,"54,73,50,56","0,380,827,962",1,"circRNA","HMBS","NM_001258208","2,3,4,5","chr11:118955776-118958964|chr11:118959982-118960392","11__118958965__118959982",1
"chr11",118967851,118971118,"circular_RNA/1",0,"-",118967851,118967851,"0,0,0",5,"156,88,189,85,147","0,322,713,1261,3120",1,"circRNA","DPAGT1","NM_001382","8,7,6,5,4","chr11:118967773-118967851|chr11:118971118-118971339","11__118967852__118971118",1
"chr11",119103157,119103405,"circular_RNA/2",0,"+",119103157,119103157,"0,0,0",1,"248","0",2,"circRNA","CBL","NM_005188","2","chr11:119077322-119103157|chr11:119103405-119142444","11__119103158__119103405",2
"chr11",119144577,119145663,"circular_RNA/1",0,"+",119144577,119144577,"0,0,0",2,"157,122","0,964",1,"circRNA","CBL","NM_005188","4,5","chr11:119142591-119144577|chr11:119145663-119146706","11__119144578__119145663",1
"chr11",119167627,119168191,"circular_RNA/1",0,"+",119167627,119167627,"0,0,0",2,"117,98","0,466",1,"circRNA","CBL","NM_005188","13,14","chr11:119158656-119167627|chr11:119168191-119169067","11__119167628__119168191",1
"chr11",119991280,119999203,"circular_RNA/1",0,"-",119991280,119991280,"0,0,0",5,"93,102,199,234,96","0,2381,5118,6763,7827",1,"circRNA","TRIM29","NM_001330382","6,5,4,3,2","chr11:119989029-119991280|chr11:119999203-119999355","11__119991281__119999203",1
"chr11",120276826,120278532,"circular_RNA/1",0,"+",120276826,120276826,"0,0,0",2,"24,86","0,1620",1,"circRNA","ARHGEF12","NM_001198665","2,3","chr11:120207984-120276826|chr11:120278532-120291461","11__120276827__120278532",1
"chr11",120276826,120280159,"circular_RNA/9",0,"+",120276826,120276826,"0,0,0",3,"24,86,57","0,1620,3276",9,"circRNA","ARHGEF12","NM_015313","2,3,4","chr11:120207984-120276826|chr11:120280159-120291461","11__120276827__120280159",9
