"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr11:108098322|108117854","chr11",108098322,108117854,2,"2_2_0",183,0.021,"exon","ENSG00000149311,","+","SRR1562287.11308340,SRR1567914.8015301,","11__108098322__108117854",2
"chr11:108098322|108129802","chr11",108098322,108129802,1,"1_1_0",157,0.013,"exon","ENSG00000149311,","+","SRR1562287.8095648,","11__108098322__108129802",1
"chr11:108098322|108138069","chr11",108098322,108138069,5,"5_2_0",189,0.05,"exon","ENSG00000149311,","+","SRR1567914.1443599,SRR1567915.6221046,SRR1562287.8458080,SRR1562287.12214130,SRR1567914.4522852,","11__108098322__108138069",5
"chr11:108098322|108139336","chr11",108098322,108139336,1,"1_1_0",174,0.011,"exon","ENSG00000149311,","+","SRR1562287.1246347,","11__108098322__108139336",1
"chr11:108098322|108160528","chr11",108098322,108160528,1,"1_0_1",161,0.012,"exon","ENSG00000149311,","+","SRR1562287.12438819,","11__108098322__108160528",1
"chr11:108098322|108163520","chr11",108098322,108163520,1,"1_1_0",124,0.016,"exon","ENSG00000149311,","+","SRR1567914.8507616,","11__108098322__108163520",1
"chr11:108098322|108164204","chr11",108098322,108164204,2,"1_1_1",141,0.028,"exon","ENSG00000149311,","+","SRR1567915.11441909,SRR1567915.7115427,","11__108098322__108164204",2
"chr11:108098322|108206688","chr11",108098322,108206688,1,"1_1_0",144,0.014,"exon","ENSG00000149311,","+","SRR1567915.230500,","11__108098322__108206688",1
"chr11:108106397|108115753","chr11",108106397,108115753,2,"2_1_0",221,0.018,"exon","ENSG00000149311,","+","SRR1567913.11911566,SRR1567913.8978273,","11__108106397__108115753",2
"chr11:108119660|108128333","chr11",108119660,108128333,1,"1_1_0",195,0.01,"exon","ENSG00000149311,","+","SRR1567913.452245,","11__108119660__108128333",1
"chr11:108137898|108138069","chr11",108137898,108138069,2,"1_2_0",193,0.02,"exon","ENSG00000149311,","+","SRR1562287.10982106,SRR1567913.4249605,","11__108137898__108138069",2
"chr11:108137898|108139336","chr11",108137898,108139336,1,"1_1_0",185,0.011,"exon","ENSG00000149311,","+","SRR1567914.4748349,","11__108137898__108139336",1
"chr11:108137898|108150335","chr11",108137898,108150335,1,"1_1_0",174,0.011,"exon","ENSG00000149311,","+","SRR1562287.15353415,","11__108137898__108150335",1
"chr11:108159704|108206688","chr11",108159704,108206688,1,"1_1_0",150,0.013,"exon","ENSG00000149311,","+","SRR1562287.12364955,","11__108159704__108206688",1
"chr11:108168014|108202764","chr11",108168014,108202764,1,"1_1_0",215,0.009,"exon","ENSG00000149311,","+","SRR1567915.4766884,","11__108168014__108202764",1
"chr11:108168014|108206688","chr11",108168014,108206688,2,"2_2_0",159,0.025,"exon","ENSG00000149311,","+","SRR1562287.12484994,SRR1567913.7133593,","11__108168014__108206688",2
"chr11:108170441|108175579","chr11",108170441,108175579,1,"1_1_0",169,0.012,"exon","ENSG00000149311,","+","SRR1562287.12833310,","11__108170441__108175579",1
"chr11:108171924|108206688","chr11",108171924,108206688,1,"0_1_1",64,0.03,"intron","ENSG00000149311,","+","SRR1562287.8728029,","11__108171924__108206688",1
"chr11:108186550|108188248","chr11",108186550,108188248,1,"1_1_0",187,0.011,"exon","ENSG00000149311,","+","SRR1567914.13271353,","11__108186550__108188248",1
"chr11:108186550|108206688","chr11",108186550,108206688,5,"5_4_0",145,0.065,"exon","ENSG00000149311,","+","SRR1562287.3988251,SRR1562287.5805738,SRR1567913.1424912,SRR1567914.3759634,SRR1567913.3890516,","11__108186550__108206688",5
"chr11:108198372|108202764","chr11",108198372,108202764,4,"2_3_1",242,0.032,"exon","ENSG00000149311,","+","SRR1562287.10682362,SRR1567914.2846458,SRR1567914.13532024,SRR1567915.4439257,","11__108198372__108202764",4
"chr11:108198372|108206688","chr11",108198372,108206688,1,"1_1_0",186,0.011,"exon","ENSG00000149311,","+","SRR1562287.1899718,","11__108198372__108206688",1
"chr11:108199748|108202764","chr11",108199748,108202764,1,"1_1_0",231,0.009,"exon","ENSG00000149311,","+","SRR1567914.9359752,","11__108199748__108202764",1
"chr11:108203489|108225601","chr11",108203489,108225601,1,"1_0_1",190,0.01,"exon","ENSG00000149311,","+","SRR1562287.119407,","11__108203489__108225601",1
"chr11:108205769|108206621","chr11",108205769,108206621,1,"1_1_0",178,0.011,"exon","ENSG00000149311,","+","SRR1567914.12275909,","11__108205769__108206621",1
"chr11:108348334|108361894","chr11",108348334,108361894,1,"1_1_0",276,0.007,"exon","ENSG00000178202,","-","SRR1567914.3541220,","11__108348334__108361894",1
"chr11:108350028|108361894","chr11",108350028,108361894,1,"1_1_0",237,0.008,"exon","ENSG00000178202,","-","SRR1567914.13747434,","11__108350028__108361894",1
"chr11:108559663|108564327","chr11",108559663,108564327,1,"1_1_0",20,0.091,"exon","ENSG00000178105,","+","SRR1567914.1956892,","11__108559663__108564327",1
"chr11:108559663|108594189","chr11",108559663,108594189,4,"2_2_1",103,0.072,"exon","ENSG00000178105,","+","SRR1562287.1496492,SRR1567913.1640418,SRR1567914.204596,SRR1567915.11815280,","11__108559663__108594189",4
"chr11:108590524|108594189","chr11",108590524,108594189,2,"2_2_0",174,0.022,"exon","ENSG00000178105,","+","SRR1567913.11262084,SRR1567915.9056850,","11__108590524__108594189",2
"chr11:108593724|108594189","chr11",108593724,108594189,2,"2_1_0",113,0.034,"exon","ENSG00000178105,","+","SRR1567915.7828883,SRR1562287.885031,","11__108593724__108594189",2
"chr11:108638664|108722936","chr11",108638664,108722936,2,"0_1_2",4,0.5,"exon","ENSG00000178105,","+","SRR1567915.7908058,SRR1567915.10215447,","11__108638664__108722936",2
"chr11:110007388|110008139","chr11",110007388,110008139,3,"3_1_0",31,0.162,"exon","ENSG00000149289,","+","SRR1567914.12726731,SRR1562287.12199226,SRR1567913.14550,","11__110007388__110008139",3
"chr11:110007388|110030215","chr11",110007388,110030215,2,"2_1_0",32,0.111,"exon","ENSG00000149289,","+","SRR1567913.10017766,SRR1562287.12820730,","11__110007388__110030215",2
"chr11:110118428|110128638","chr11",110118428,110128638,2,"2_2_0",366,0.011,"exon","ENSG00000137710,","-","SRR1562287.967066,SRR1567913.11697753,","11__110118428__110128638",2
"chr11:110126014|110150481","chr11",110126014,110150481,1,"1_1_0",218,0.009,"exon","ENSG00000137710,","-","SRR1562287.7166380,","11__110126014__110150481",1
"chr11:111625223|111630675","chr11",111625223,111630675,2,"2_2_0",365,0.011,"exon","ENSG00000137713,","-","SRR1562287.14683790,SRR1567913.2766764,","11__111625223__111630675",2
"chr11:111625223|111631775","chr11",111625223,111631775,1,"1_1_0",374,0.005,"exon","ENSG00000137713,","-","SRR1567914.6411557,","11__111625223__111631775",1
"chr11:111643537|111649434","chr11",111643537,111649434,1,"1_1_0",2,0.5,"intergenic_region","n/a","-","SRR1567913.3831652,","11__111643537__111649434",1
"chr11:111656513|111728460","chr11",111656513,111728460,1,"1_1_0",92,0.021,"exon","ENSG00000086848,","-","SRR1567913.4038377,","11__111656513__111728460",1
"chr11:111680367|111728460","chr11",111680367,111728460,1,"1_1_0",155,0.013,"exon","ENSG00000258529,ENSG00000086848,","-","SRR1567914.1028927,","11__111680367__111728460",1
"chr11:111715324|111724459","chr11",111715324,111724459,1,"1_1_0",153,0.013,"exon","ENSG00000086848,ENSG00000258529,","-","SRR1567914.2550755,","11__111715324__111724459",1
"chr11:111896959|111899314","chr11",111896959,111899314,1,"1_1_0",692,0.003,"exon","ENSG00000150768,","+","SRR1567914.12912111,","11__111896959__111899314",1
"chr11:111899239|111899669","chr11",111899239,111899669,1,"1_1_0",660,0.003,"exon","ENSG00000150768,","+","SRR1567914.4386135,","11__111899239__111899669",1
"chr11:111904128|111922073","chr11",111904128,111922073,1,"1_1_0",591,0.003,"exon","ENSG00000150768,","+","SRR1562287.11697044,","11__111904128__111922073",1
"chr11:111907997|111910121","chr11",111907997,111910121,2,"2_1_0",576,0.007,"exon","ENSG00000150768,","+","SRR1562287.5269613,SRR1567914.11295559,","11__111907997__111910121",2
"chr11:111907997|111915954","chr11",111907997,111915954,1,"1_1_0",549,0.004,"exon","ENSG00000150768,","+","SRR1567915.5068862,","11__111907997__111915954",1
"chr11:113186965|113234649","chr11",113186965,113234649,1,"1_1_0",76,0.026,"exon","ENSG00000149292,","+","SRR1567914.17458,","11__113186965__113234649",1
"chr11:113194010|113205759","chr11",113194010,113205759,1,"1_1_0",113,0.017,"exon","ENSG00000149292,","+","SRR1567914.3102358,","11__113194010__113205759",1
"chr11:113685896|113688416","chr11",113685896,113688416,1,"1_1_0",295,0.007,"exon","ENSG00000048028,","-","SRR1567915.3683092,","11__113685896__113688416",1
"chr11:113704142|113725057","chr11",113704142,113725057,1,"1_1_0",230,0.009,"exon","ENSG00000048028,","-","SRR1567915.13259777,","11__113704142__113725057",1
"chr11:113704971|113712490","chr11",113704971,113712490,1,"1_1_0",325,0.006,"exon","ENSG00000048028,","-","SRR1567915.1378427,","11__113704971__113712490",1
"chr11:113711320|113725057","chr11",113711320,113725057,3,"3_3_0",229,0.026,"exon","ENSG00000048028,","-","SRR1562287.179934,SRR1567913.1717015,SRR1567914.10285358,","11__113711320__113725057",3
"chr11:114314877|114320888","chr11",114314877,114320888,1,"1_1_0",147,0.013,"exon","ENSG00000076043,","+","SRR1567913.3539491,","11__114314877__114320888",1
"chr11:114397345|114411482","chr11",114397345,114411482,1,"1_1_0",0,1,"intron","ENSG00000095110,","+","SRR1567915.1452582,","11__114397345__114411482",1
"chr11:115168651|115168942","chr11",115168651,115168942,1,"1_1_0",2,0.5,"intron","ENSG00000182985,","-","SRR1567914.8732537,","11__115168651__115168942",1
"chr11:116627862|116629123","chr11",116627862,116629123,2,"2_2_0",135,0.029,"exon","ENSG00000137656,","-","SRR1567915.1144510,SRR1567915.9764089,","11__116627862__116629123",2
"chr11:116738037|116747758","chr11",116738037,116747758,1,"1_1_0",23,0.08,"intron","ENSG00000160584,","-","SRR1567914.5242868,","11__116738037__116747758",1
"chr11:116820430|116822642","chr11",116820430,116822642,1,"1_1_0",5,0.286,"intron","ENSG00000160584,","-","SRR1562287.13192653,","11__116820430__116822642",1
"chr11:117023157|117034608","chr11",117023157,117034608,45,"21_24_3",510,0.15,"exon","ENSG00000168092,","+","SRR1562287.28172,SRR1562287.2654018,SRR1562287.2665442,SRR1562287.3464186,SRR1562287.4005222,SRR1562287.6598552,SRR1562287.9733948,SRR1562287.11447287,SRR1562287.12695762,SRR1562287.12940971,SRR1562287.13166674,SRR1562287.15098179,SRR1567913.639395,SRR1567913.754694,SRR1567913.8147265,SRR1567913.8229393,SRR1567913.11345327,SRR1567914.3320807,SRR1567914.5704177,SRR1567914.7629720,SRR1567914.8443434,SRR1567914.10434163,SRR1567914.13436367,SRR1567915.3515253,SRR1567915.9659722,SRR1567915.12755923,SRR1562287.676664,SRR1562287.3496286,SRR1562287.3726020,SRR1562287.4074439,SRR1562287.5462524,SRR1562287.6370331,SRR1562287.7538458,SRR1562287.8347400,SRR1562287.12342793,SRR1562287.12464173,SRR1567913.2801172,SRR1567914.2363741,SRR1567914.2879217,SRR1567914.5345935,SRR1567914.5458497,SRR1567914.6091916,SRR1567914.9702593,SRR1567914.10485704,SRR1567915.10974891,","11__117023157__117034608",45
"chr11:117030650|117031977","chr11",117030650,117031977,1,"1_1_0",993,0.002,"exon","ENSG00000168092,","+","SRR1562287.10265022,","11__117030650__117031977",1
"chr11:117030650|117034608","chr11",117030650,117034608,5,"3_3_0",528,0.019,"exon","ENSG00000168092,","+","SRR1562287.6544646,SRR1562287.9722740,SRR1567913.3109660,SRR1567913.7117880,SRR1567914.7192476,","11__117030650__117034608",5
"chr11:117109317|117110576","chr11",117109317,117110576,6,"2_2_3",129,0.085,"exon","ENSG00000167257,","+","SRR1567913.693542,SRR1562287.13104649,SRR1567913.6138563,SRR1567914.2135886,SRR1567914.9411008,SRR1567915.3256903,","11__117109317__117110576",6
"chr11:117115161|117117664","chr11",117115161,117117664,1,"1_1_0",131,0.015,"exon","ENSG00000167257,","+","SRR1567915.11761778,","11__117115161__117117664",1
"chr11:117206321|117214993","chr11",117206321,117214993,2,"1_2_0",69,0.055,"exon","ENSG00000110274,","+","SRR1567914.7528832,SRR1562287.2864749,","11__117206321__117214993",2
"chr11:118339490|118348916","chr11",118339490,118348916,1,"1_1_0",53,0.036,"exon","ENSG00000118058,","+","SRR1562287.10697436,","11__118339490__118348916",1
"chr11:118354898|118362643","chr11",118354898,118362643,1,"1_1_0",70,0.028,"exon","ENSG00000118058,","+","SRR1562287.13941530,","11__118354898__118362643",1
"chr11:118362459|118367082","chr11",118362459,118367082,1,"1_1_0",59,0.033,"exon","ENSG00000118058,","+","SRR1567914.7826254,","11__118362459__118367082",1
"chr11:118368651|118370135","chr11",118368651,118370135,2,"2_2_0",76,0.05,"exon","ENSG00000118058,","+","SRR1562287.3487201,SRR1567913.11056169,","11__118368651__118370135",2
"chr11:118368651|118377361","chr11",118368651,118377361,1,"1_1_0",70,0.028,"exon","ENSG00000118058,","+","SRR1567913.6094540,","11__118368651__118377361",1
"chr11:118422501|118423050","chr11",118422501,118423050,2,"1_2_0",306,0.013,"exon","ENSG00000118096,","-","SRR1562287.9669716,SRR1562287.5537358,","11__118422501__118423050",2
"chr11:118422501|118430579","chr11",118422501,118430579,9,"5_5_4",351,0.049,"exon","ENSG00000118096,","-","SRR1562287.7228034,SRR1562287.8007785,SRR1562287.8872428,SRR1562287.10436765,SRR1567915.5098296,SRR1562287.4882324,SRR1562287.5489774,SRR1562287.13927792,SRR1567913.2487876,","11__118422501__118430579",9
"chr11:118425174|118430579","chr11",118425174,118430579,5,"4_4_1",357,0.027,"exon","ENSG00000118096,","-","SRR1562287.11578510,SRR1562287.13404108,SRR1567914.8970107,SRR1567915.6232069,SRR1567914.7999542,","11__118425174__118430579",5
"chr11:118451961|118455359","chr11",118451961,118455359,1,"1_1_0",576,0.003,"exon","ENSG00000095139,","+","SRR1567914.3818628,","11__118451961__118455359",1
"chr11:118454524|118455359","chr11",118454524,118455359,2,"1_2_0",877,0.005,"exon","ENSG00000095139,","+","SRR1567914.6900424,SRR1567914.7407740,","11__118454524__118455359",2
"chr11:118506195|118509719","chr11",118506195,118509719,1,"1_1_0",95,0.021,"exon","ENSG00000019144,","+","SRR1562287.1121382,","11__118506195__118509719",1
"chr11:118630631|118634015","chr11",118630631,118634015,1,"1_1_0",272,0.007,"exon","ENSG00000110367,","-","SRR1567913.6397141,","11__118630631__118634015",1
"chr11:118650341|118657227","chr11",118650341,118657227,1,"1_1_0",206,0.01,"exon","ENSG00000110367,","-","SRR1567914.3760038,","11__118650341__118657227",1
"chr11:118656761|118657227","chr11",118656761,118657227,7,"6_3_0",397,0.034,"exon","ENSG00000110367,","-","SRR1567915.7421523,SRR1567915.8269984,SRR1562287.5310290,SRR1562287.13057489,SRR1567914.1198183,SRR1567914.3558170,SRR1567914.11900111,","11__118656761__118657227",7
"chr11:118916493|118917330","chr11",118916493,118917330,1,"0_1_1",534,0.004,"exon","ENSG00000149428,","-","SRR1562287.12457652,","11__118916493__118917330",1
"chr11:118940944|118944661","chr11",118940944,118944661,1,"1_1_0",144,0.014,"exon","ENSG00000160695,","+","SRR1562287.5018086,","11__118940944__118944661",1
"chr11:118958965|118961104","chr11",118958965,118961104,1,"1_1_0",95,0.021,"intron","ENSG00000256269,","+","SRR1562287.1351730,","11__118958965__118961104",1
"chr11:119002245|119003929","chr11",119002245,119003929,2,"2_2_0",122,0.032,"exon","ENSG00000172273,","+","SRR1567913.4420770,SRR1567913.10631952,","11__119002245__119003929",2
"chr11:119103158|119103405","chr11",119103158,119103405,1,"1_1_0",103,0.019,"exon","ENSG00000110395,","+","SRR1567914.5910447,","11__119103158__119103405",1
"chr11:119142445|119145663","chr11",119142445,119145663,3,"2_2_0",62,0.088,"exon","ENSG00000110395,","+","SRR1567914.1270557,SRR1562287.421803,SRR1567913.1761461,","11__119142445__119145663",3
"chr11:119144578|119145663","chr11",119144578,119145663,4,"4_2_1",73,0.099,"exon","ENSG00000110395,","+","SRR1567914.8460445,SRR1567915.5898976,SRR1567915.9517560,SRR1567913.8378829,","11__119144578__119145663",4
"chr11:119155679|119156276","chr11",119155679,119156276,2,"1_2_0",73,0.052,"exon","ENSG00000110395,","+","SRR1567913.4551632,SRR1567914.12767990,","11__119155679__119156276",2
"chr11:119205638|119205847","chr11",119205638,119205847,1,"1_1_0",72,0.027,"exon","ENSG00000173456,","-","SRR1567915.3919257,","11__119205638__119205847",1
"chr11:120291462|120348235","chr11",120291462,120348235,2,"1_1_1",334,0.012,"exon","ENSG00000196914,","+","SRR1567914.1081634,SRR1567913.8077590,","11__120291462__120348235",2
"chr11:120295067|120308091","chr11",120295067,120308091,1,"1_1_0",295,0.007,"exon","ENSG00000196914,","+","SRR1567914.9889240,","11__120295067__120308091",1
"chr11:120302480|120348235","chr11",120302480,120348235,1,"1_1_0",291,0.007,"exon","ENSG00000196914,","+","SRR1567913.3990477,","11__120302480__120348235",1
"chr11:120310838|120316173","chr11",120310838,120316173,1,"1_0_1",345,0.006,"exon","ENSG00000196914,","+","SRR1562287.7961021,","11__120310838__120316173",1
"chr11:120310838|120327959","chr11",120310838,120327959,1,"1_1_0",374,0.005,"exon","ENSG00000196914,","+","SRR1567913.11341773,","11__120310838__120327959",1
"chr11:120318583|120328943","chr11",120318583,120328943,1,"0_1_1",326,0.006,"exon","ENSG00000196914,","+","SRR1567914.7735099,","11__120318583__120328943",1
"chr11:120328430|120343836","chr11",120328430,120343836,2,"0_1_1",360,0.011,"exon","ENSG00000196914,","+","SRR1562287.1237468,SRR1562287.7048659,","11__120328430__120343836",2
"chr11:120343759|120348235","chr11",120343759,120348235,5,"5_4_0",364,0.027,"exon","ENSG00000196914,","+","SRR1567913.8349969,SRR1567913.8413936,SRR1567914.923778,SRR1567914.11105794,SRR1567914.597551,","11__120343759__120348235",5
"chr11:120345269|120348235","chr11",120345269,120348235,3,"2_3_0",313,0.019,"exon","ENSG00000196914,","+","SRR1567913.10622530,SRR1567914.4310714,SRR1567913.2654978,","11__120345269__120348235",3
"chr11:120346049|120348235","chr11",120346049,120348235,3,"1_2_1",292,0.02,"exon","ENSG00000196914,","+","SRR1567914.1929124,SRR1562287.4192381,SRR1562287.10480177,","11__120346049__120348235",3
"chr11:120347370|120348235","chr11",120347370,120348235,2,"2_2_0",367,0.011,"exon","ENSG00000196914,","+","SRR1567913.7202367,SRR1567914.11087872,","11__120347370__120348235",2
"chr11:120446378|120447998","chr11",120446378,120447998,1,"1_1_0",0,1,"intron","ENSG00000149403,","+","SRR1562287.15683755,","11__120446378__120447998",1
"chr11:120906442|120918376","chr11",120906442,120918376,1,"1_1_0",87,0.022,"exon","ENSG00000154114,","+","SRR1567915.3663746,","11__120906442__120918376",1
"chr11:120906442|120930794","chr11",120906442,120930794,1,"1_1_0",43,0.044,"exon","ENSG00000154114,","+","SRR1567913.5591415,","11__120906442__120930794",1
"chr11:120907214|120930794","chr11",120907214,120930794,9,"6_6_0",55,0.247,"exon","ENSG00000154114,","+","SRR1562287.2068316,SRR1567913.8834563,SRR1567914.3179377,SRR1562287.10997358,SRR1562287.14222127,SRR1567913.983934,SRR1567914.2774018,SRR1567915.2575657,SRR1567915.5547312,","11__120907214__120930794",9
"chr11:120916383|120918376","chr11",120916383,120918376,2,"1_2_0",124,0.031,"exon","ENSG00000154114,","+","SRR1567915.8903473,SRR1567913.2603984,","11__120916383__120918376",2
"chr11:120916383|120924441","chr11",120916383,120924441,2,"2_2_0",125,0.031,"exon","ENSG00000154114,","+","SRR1567914.4387156,SRR1567914.7205851,","11__120916383__120924441",2
"chr11:120916383|120926017","chr11",120916383,120926017,4,"3_3_0",111,0.067,"exon","ENSG00000154114,","+","SRR1567915.2653973,SRR1567915.9267405,SRR1567914.1668648,SRR1567915.1971739,","11__120916383__120926017",4
"chr11:120916383|120930794","chr11",120916383,120930794,19,"8_9_0",80,0.322,"exon","ENSG00000154114,","+","SRR1562287.6711359,SRR1567914.6935757,SRR1567914.11466980,SRR1567914.13723922,SRR1562287.425251,SRR1562287.4942779,SRR1562287.5482411,SRR1562287.6607290,SRR1562287.7265043,SRR1562287.9740755,SRR1562287.11349867,SRR1562287.12765598,SRR1562287.15652557,SRR1567913.4968922,SRR1567914.3684370,SRR1567914.9487041,SRR1567914.12908296,SRR1567915.3007120,SRR1567915.11322771,","11__120916383__120930794",19
"chr11:120989015|120989427","chr11",120989015,120989427,1,"1_1_0",5,0.286,"exon","ENSG00000109927,","+","SRR1567914.10598230,","11__120989015__120989427",1
"chr11:122646927|122647918","chr11",122646927,122647918,2,"0_2_1",34,0.105,"exon","ENSG00000154127,","+","SRR1567914.4362640,SRR1562287.9241666,","11__122646927__122647918",2
"chr11:122774633|122775152","chr11",122774633,122775152,2,"2_2_0",21,0.16,"exon","ENSG00000109944,","+","SRR1562287.6817956,SRR1567915.2448473,","11__122774633__122775152",2
"chr11:124645405|124654615","chr11",124645405,124654615,1,"0_1_1",10,0.167,"intron","ENSG00000120458,","-","SRR1562287.2584929,","11__124645405__124654615",1
"chr11:124671880|124675400","chr11",124671880,124675400,2,"2_1_0",13,0.235,"exon","ENSG00000245498,","+","SRR1567914.8458216,SRR1562287.3159818,","11__124671880__124675400",2
"chr11:124824620|124858030","chr11",124824620,124858030,1,"1_1_0",52,0.037,"exon","ENSG00000149548,","+","SRR1567915.8399865,","11__124824620__124858030",1
"chr11:124824620|124908965","chr11",124824620,124908965,1,"1_1_0",48,0.04,"exon","ENSG00000149548,","+","SRR1567914.7488615,","11__124824620__124908965",1
"chr11:124856638|124875108","chr11",124856638,124875108,1,"1_1_0",36,0.053,"exon","ENSG00000149548,","+","SRR1567913.5996637,","11__124856638__124875108",1
"chr11:124873763|124875108","chr11",124873763,124875108,1,"1_1_0",38,0.05,"exon","ENSG00000149548,","+","SRR1562287.312428,","11__124873763__124875108",1
"chr11:125448845|125450100","chr11",125448845,125450100,2,"2_2_0",201,0.02,"exon","ENSG00000149547,","+","SRR1567914.1945018,SRR1567915.3418329,","11__125448845__125450100",2
"chr11:125499127|125503246","chr11",125499127,125503246,1,"1_1_0",492,0.004,"exon","ENSG00000149554,","+","SRR1562287.12852822,","11__125499127__125503246",1
"chr11:125513687|125514538","chr11",125513687,125514538,3,"2_2_0",534,0.011,"exon","ENSG00000149554,","+","SRR1562287.12545569,SRR1562287.2906602,SRR1562287.12595075,","11__125513687__125514538",3
"chr11:125563146|125568750","chr11",125563146,125568750,1,"1_1_0",3,0.4,"intergenic_region","n/a","+","SRR1562287.1559031,","11__125563146__125568750",1
"chr11:125848199|125851224","chr11",125848199,125851224,1,"1_1_0",56,0.034,"exon","ENSG00000064309,","-","SRR1562287.2326655,","11__125848199__125851224",1
"chr11:125853767|125891415","chr11",125853767,125891415,1,"1_1_0",82,0.024,"exon","ENSG00000064309,","-","SRR1567915.390809,","11__125853767__125891415",1
"chr11:125867102|125893432","chr11",125867102,125893432,1,"1_1_0",76,0.026,"exon","ENSG00000064309,","-","SRR1562287.753346,","11__125867102__125893432",1
"chr11:125871614|125875952","chr11",125871614,125875952,1,"1_1_0",68,0.029,"exon","ENSG00000064309,","-","SRR1567913.1228319,","11__125871614__125875952",1
"chr11:125873797|125885405","chr11",125873797,125885405,1,"1_1_0",73,0.027,"exon","ENSG00000064309,","-","SRR1567914.9896432,","11__125873797__125885405",1
"chr11:125875654|125926170","chr11",125875654,125926170,2,"1_1_0",62,0.061,"intron","ENSG00000064309,","-","SRR1567914.7991493,SRR1567914.8843750,","11__125875654__125926170",2
"chr11:126052732|126055335","chr11",126052732,126055335,1,"1_1_0",4,0.333,"intergenic_region","n/a","-","SRR1567914.7433189,","11__126052732__126055335",1
"chr11:126159560|126164534","chr11",126159560,126164534,1,"1_1_0",13,0.133,"exon","ENSG00000150455,","+","SRR1567914.9623651,","11__126159560__126164534",1
"chr11:128628010|128651918","chr11",128628010,128651918,1,"1_1_0",39,0.049,"exon","ENSG00000151702,","+","SRR1567914.11389397,","11__128628010__128651918",1
"chr11:128910823|128994789","chr11",128910823,128994789,2,"1_1_1",33,0.108,"exon","ENSG00000134909,","-","SRR1562287.4032393,SRR1562287.13253172,","11__128910823__128994789",2
"chr11:128910823|128997200","chr11",128910823,128997200,1,"1_1_0",19,0.095,"intron","ENSG00000134909,","-","SRR1567913.303233,","11__128910823__128997200",1
"chr11:128932175|128994789","chr11",128932175,128994789,1,"1_1_0",32,0.059,"exon","ENSG00000134909,","-","SRR1567915.108849,","11__128932175__128994789",1
"chr11:128963516|128997200","chr11",128963516,128997200,1,"1_1_0",11,0.154,"intron","ENSG00000134909,","-","SRR1567914.6968541,","11__128963516__128997200",1
"chr11:128963516|129034322","chr11",128963516,129034322,1,"1_1_0",12,0.143,"exon","ENSG00000134909,","-","SRR1562287.8173195,","11__128963516__129034322",1
"chr11:128993341|128994789","chr11",128993341,128994789,2,"1_1_0",29,0.121,"exon","ENSG00000134909,","-","SRR1567915.8860830,SRR1567915.9038079,","11__128993341__128994789",2
"chr11:128993341|128997200","chr11",128993341,128997200,2,"2_2_0",16,0.2,"intron","ENSG00000134909,","-","SRR1562287.7604384,SRR1567915.4581116,","11__128993341__128997200",2
"chr11:128993341|129034322","chr11",128993341,129034322,3,"1_2_0",17,0.261,"exon","ENSG00000134909,","-","SRR1562287.3697690,SRR1567915.2990880,SRR1567915.1842240,","11__128993341__129034322",3
"chr11:129031500|129034322","chr11",129031500,129034322,1,"1_1_0",2,0.5,"intron","ENSG00000134909,","-","SRR1567913.2422958,","11__129031500__129034322",1
"chr11:129034214|129107143","chr11",129034214,129107143,1,"1_1_0",13,0.133,"intron","ENSG00000134909,","-","SRR1567913.575530,","11__129034214__129107143",1
"chr11:129306646|129312814","chr11",129306646,129312814,1,"1_1_0",64,0.03,"exon","ENSG00000043039,","+","SRR1567915.8350619,","11__129306646__129312814",1
"chr11:129825407|129830977","chr11",129825407,129830977,2,"1_2_0",34,0.105,"exon","ENSG00000170325,","-","SRR1567915.4134182,SRR1567913.10226877,","11__129825407__129830977",2
"chr11:129969585|129979497","chr11",129969585,129979497,1,"1_1_0",1033,0.002,"intron","ENSG00000084234,","+","SRR1567915.10554383,","11__129969585__129979497",1
"chr11:129979324|129980556","chr11",129979324,129980556,7,"5_6_0",1729,0.008,"exon","ENSG00000084234,","+","SRR1562287.212441,SRR1567913.4026230,SRR1567914.8421692,SRR1567915.6950756,SRR1562287.5960146,SRR1562287.9334850,SRR1567914.8601155,","11__129979324__129980556",7
"chr11:129979324|129992408","chr11",129979324,129992408,3,"3_2_0",1688,0.004,"exon","ENSG00000084234,","+","SRR1567914.7202413,SRR1567915.8238731,SRR1567913.11821276,","11__129979324__129992408",3
"chr11:129979324|130000061","chr11",129979324,130000061,2,"2_2_0",1684,0.002,"exon","ENSG00000084234,","+","SRR1567914.8274291,SRR1567915.8236587,","11__129979324__130000061",2
"chr11:129979324|130011467","chr11",129979324,130011467,1,"1_1_0",1276,0.002,"exon","ENSG00000084234,","+","SRR1567914.2147680,","11__129979324__130011467",1
"chr11:129990601|130000061","chr11",129990601,130000061,2,"1_2_0",2381,0.002,"exon","ENSG00000084234,","+","SRR1562287.8469257,SRR1567914.6741246,","11__129990601__130000061",2
"chr11:130099724|130131824","chr11",130099724,130131824,1,"1_1_0",95,0.021,"exon","ENSG00000196323,","-","SRR1567914.12504757,","11__130099724__130131824",1
