"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr10:70246901|70277050","chr10",70246901,70277050,1,"1_1_0",185,0.011,"exon","ENSG00000122912,","-","SRR1637090.20679536,","10__70246901__70277050",1
"chr10:70263389|70276600","chr10",70263389,70276600,2,"1_1_0",222,0.018,"exon","ENSG00000122912,","-","SRR1637090.5220435,SRR1637090.9884515,","10__70263389__70276600",2
"chr10:70482212|70497646","chr10",70482212,70497646,1,"1_1_0",227,0.009,"exon","ENSG00000060339,","+","SRR1637089.41439887,","10__70482212__70497646",1
"chr10:70482212|70514584","chr10",70482212,70514584,1,"1_1_0",166,0.012,"exon","ENSG00000060339,","+","SRR1637089.21597327,","10__70482212__70514584",1
"chr10:70482212|70532856","chr10",70482212,70532856,1,"1_1_0",418,0.005,"exon","ENSG00000060339,","+","SRR1637089.25565417,","10__70482212__70532856",1
"chr10:70496633|70497646","chr10",70496633,70497646,3,"3_1_0",284,0.021,"exon","ENSG00000060339,","+","SRR1637089.42131368,SRR1637089.42617534,SRR1637090.9173603,","10__70496633__70497646",3
"chr10:70496633|70500418","chr10",70496633,70500418,1,"1_0_1",269,0.007,"exon","ENSG00000060339,","+","SRR1637089.44784034,","10__70496633__70500418",1
"chr10:70496633|70502326","chr10",70496633,70502326,2,"1_1_0",239,0.016,"exon","ENSG00000060339,","+","SRR1637089.22261097,SRR1637089.31265828,","10__70496633__70502326",2
"chr10:70497602|70502326","chr10",70497602,70502326,18,"2_9_5",156,0.188,"exon","ENSG00000060339,","+","SRR1637089.10417143,SRR1637089.11490187,SRR1637090.9882505,SRR1637090.15318877,SRR1637090.16328593,SRR1637090.16940770,SRR1637090.28915797,SRR1637089.2247082,SRR1637089.3578659,SRR1637089.41029599,SRR1637090.1810928,SRR1637090.18367311,SRR1637090.18637811,SRR1637090.18794758,SRR1637090.22071787,SRR1637090.31915362,SRR1637090.34743278,SRR1637090.35374594,","10__70497602__70502326",18
"chr10:70500386|70509442","chr10",70500386,70509442,1,"0_1_1",144,0.014,"exon","ENSG00000060339,","+","SRR1637089.3626087,","10__70500386__70509442",1
"chr10:70513609|70532856","chr10",70513609,70532856,1,"1_1_0",353,0.006,"exon","ENSG00000060339,","+","SRR1637089.27872726,","10__70513609__70532856",1
"chr10:70516044|70517134","chr10",70516044,70517134,2,"2_2_0",147,0.026,"exon","ENSG00000060339,","+","SRR1637089.4165446,SRR1637089.29104647,","10__70516044__70517134",2
"chr10:70530963|70532856","chr10",70530963,70532856,2,"2_1_0",399,0.01,"exon","ENSG00000060339,","+","SRR1637090.5809895,SRR1637089.13333724,","10__70530963__70532856",2
"chr10:70530963|70548085","chr10",70530963,70548085,3,"3_2_0",172,0.034,"exon","ENSG00000060339,","+","SRR1637089.10628141,SRR1637089.16669932,SRR1637089.19460289,","10__70530963__70548085",3
"chr10:70547684|70549672","chr10",70547684,70549672,1,"1_1_0",233,0.009,"exon","ENSG00000060339,","+","SRR1637090.7724273,","10__70547684__70549672",1
"chr10:70670824|70673960","chr10",70670824,70673960,3,"2_2_0",105,0.054,"exon","ENSG00000107625,","+","SRR1637090.24043736,SRR1637089.15442395,SRR1637089.17125769,","10__70670824__70673960",3
"chr10:70719562|70720005","chr10",70719562,70720005,11,"4_6_0",617,0.034,"exon","ENSG00000165732,","+","SRR1637089.9114419,SRR1637089.38761515,SRR1637089.40740281,SRR1637090.14659283,SRR1637089.34858875,SRR1637090.1086286,SRR1637090.8471064,SRR1637090.11623901,SRR1637090.24114291,SRR1637090.30652070,SRR1637090.34658060,","10__70719562__70720005",11
"chr10:70719562|70726959","chr10",70719562,70726959,3,"2_2_1",928,0.006,"exon","ENSG00000165732,","+","SRR1637089.35270516,SRR1637089.41868650,SRR1637089.25013246,","10__70719562__70726959",3
"chr10:70723047|70726959","chr10",70723047,70726959,2,"2_2_0",1406,0.003,"exon","ENSG00000165732,","+","SRR1637089.25160601,SRR1637089.31630640,","10__70723047__70726959",2
"chr10:70729957|70737444","chr10",70729957,70737444,1,"1_1_0",510,0.004,"exon","ENSG00000165732,","+","SRR1637089.9435846,","10__70729957__70737444",1
"chr10:70733301|70741337","chr10",70733301,70741337,2,"2_2_0",1976,0.002,"exon","ENSG00000165732,","+","SRR1637090.5199163,SRR1637090.17101707,","10__70733301__70741337",2
"chr10:70892654|70917967","chr10",70892654,70917967,1,"1_1_0",100,0.02,"exon","ENSG00000122958,","+","SRR1637089.44932694,","10__70892654__70917967",1
"chr10:70945743|70946306","chr10",70945743,70946306,1,"0_1_1",168,0.012,"exon","ENSG00000156502,","+","SRR1637089.40778674,","10__70945743__70946306",1
"chr10:70945743|70947512","chr10",70945743,70947512,1,"1_1_0",369,0.005,"exon","ENSG00000156502,","+","SRR1637089.26125627,","10__70945743__70947512",1
"chr10:70956748|70962799","chr10",70956748,70962799,1,"1_1_0",371,0.005,"exon","ENSG00000156502,","+","SRR1637089.40946650,","10__70956748__70962799",1
"chr10:70956748|70968420","chr10",70956748,70968420,1,"1_0_1",369,0.005,"exon","ENSG00000156502,","+","SRR1637089.26527056,","10__70956748__70968420",1
"chr10:71243447|71244971","chr10",71243447,71244971,2,"1_1_0",15,0.211,"exon","ENSG00000099282,","+","SRR1637089.1149337,SRR1637089.35565406,","10__71243447__71244971",2
"chr10:71912019|71920825","chr10",71912019,71920825,1,"1_1_0",117,0.017,"exon","ENSG00000079332,","-","SRR1637089.23348249,","10__71912019__71920825",1
"chr10:71913594|71921687","chr10",71913594,71921687,1,"1_1_0",184,0.011,"exon","ENSG00000079332,","-","SRR1637089.7778566,","10__71913594__71921687",1
"chr10:71966020|71969441","chr10",71966020,71969441,1,"1_1_0",286,0.007,"exon","ENSG00000180817,","-","SRR1637089.12565331,","10__71966020__71969441",1
"chr10:71968961|71978573","chr10",71968961,71978573,2,"2_0_2",451,0.009,"exon","ENSG00000180817,","-","SRR1637089.13758308,SRR1637089.15795599,","10__71968961__71978573",2
"chr10:71977568|71978573","chr10",71977568,71978573,8,"5_4_2",204,0.073,"exon","ENSG00000180817,","-","SRR1637089.6345594,SRR1637089.22815316,SRR1637089.35825803,SRR1637089.40415094,SRR1637090.3370584,SRR1637090.25634219,SRR1637090.23256921,SRR1637090.33302231,","10__71977568__71978573",8
"chr10:72604230|72619256","chr10",72604230,72619256,2,"1_1_0",132,0.029,"exon","ENSG00000166224,","+","SRR1637090.8993980,SRR1637090.11427659,","10__72604230__72619256",2
"chr10:72617371|72635305","chr10",72617371,72635305,1,"1_1_0",377,0.005,"exon","ENSG00000166224,","+","SRR1637089.13394862,","10__72617371__72635305",1
"chr10:73887840|73892939","chr10",73887840,73892939,2,"2_1_0",210,0.019,"exon","ENSG00000138303,","-","SRR1637089.12197566,SRR1637089.37685322,","10__73887840__73892939",2
"chr10:73956569|73963282","chr10",73956569,73963282,4,"3_2_0",254,0.031,"exon","ENSG00000138303,","-","SRR1637089.27260010,SRR1637089.7592568,SRR1637090.16086266,SRR1637090.24033821,","10__73956569__73963282",4
"chr10:73956569|73964263","chr10",73956569,73964263,1,"1_1_0",92,0.021,"exon","ENSG00000138303,","-","SRR1637090.31278004,","10__73956569__73964263",1
"chr10:74100547|74100928","chr10",74100547,74100928,3,"2_2_1",70,0.079,"exon","ENSG00000148719,","-","SRR1637089.18162896,SRR1637089.41075818,SRR1637090.3991517,","10__74100547__74100928",3
"chr10:74167687|74183129","chr10",74167687,74183129,1,"1_1_0",264,0.008,"exon","ENSG00000107745,","-","SRR1637089.15096454,","10__74167687__74183129",1
"chr10:74267913|74293547","chr10",74267913,74293547,2,"1_1_0",208,0.019,"exon","ENSG00000107745,","-","SRR1637089.6866809,SRR1637089.32849809,","10__74267913__74293547",2
"chr10:74322653|74326552","chr10",74322653,74326552,8,"1_3_0",270,0.056,"exon","ENSG00000107745,","-","SRR1637090.6608673,SRR1637090.21546999,SRR1637090.28364795,SRR1637089.6389095,SRR1637090.4654954,SRR1637090.5547010,SRR1637090.30520643,SRR1637090.33337682,","10__74322653__74326552",8
"chr10:74468041|74475660","chr10",74468041,74475660,21,"10_5_10",14,0.75,"exon","ENSG00000156026,","+","SRR1637089.475965,SRR1637089.1864567,SRR1637089.2387752,SRR1637089.5887944,SRR1637089.15480222,SRR1637089.17634069,SRR1637089.28072974,SRR1637089.29884649,SRR1637089.34835665,SRR1637089.44006142,SRR1637090.3607643,SRR1637090.13057387,SRR1637090.17097634,SRR1637090.22023104,SRR1637090.31418384,SRR1637089.7266616,SRR1637089.13180313,SRR1637089.17730652,SRR1637089.27303218,SRR1637089.42780790,SRR1637089.43584964,","10__74468041__74475660",21
"chr10:74468041|74496329","chr10",74468041,74496329,2,"1_2_0",20,0.167,"exon","ENSG00000156026,","+","SRR1637089.23669383,SRR1637089.41332286,","10__74468041__74496329",2
"chr10:74468041|74502031","chr10",74468041,74502031,1,"0_1_1",17,0.105,"intron","ENSG00000156026,","+","SRR1637089.28329931,","10__74468041__74502031",1
"chr10:74474869|74475660","chr10",74474869,74475660,14,"12_6_5",15,0.651,"exon","ENSG00000156026,","+","SRR1637089.3787063,SRR1637089.8999711,SRR1637089.9236059,SRR1637089.9761575,SRR1637089.15575596,SRR1637089.16194970,SRR1637089.18166861,SRR1637089.21019705,SRR1637089.24984293,SRR1637089.27702395,SRR1637089.30356840,SRR1637089.7077644,SRR1637089.24975270,SRR1637089.40882942,","10__74474869__74475660",14
"chr10:74474869|74479203","chr10",74474869,74479203,1,"1_1_0",13,0.133,"intron","ENSG00000156026,","+","SRR1637089.13067235,","10__74474869__74479203",1
"chr10:74474869|74481040","chr10",74474869,74481040,1,"1_1_0",9,0.182,"intron","ENSG00000156026,","+","SRR1637089.23705485,","10__74474869__74481040",1
"chr10:74653421|74660242","chr10",74653421,74660242,1,"1_1_0",2,0.5,"exon","ENSG00000138315,","+","SRR1637089.27368804,","10__74653421__74660242",1
"chr10:74770727|74776653","chr10",74770727,74776653,1,"1_1_0",414,0.005,"exon","ENSG00000122884,","-","SRR1637089.12001793,","10__74770727__74776653",1
"chr10:74881933|74885001","chr10",74881933,74885001,1,"1_1_0",34,0.056,"exon","ENSG00000166321,","+","SRR1637089.42990720,","10__74881933__74885001",1
"chr10:74906034|74916211","chr10",74906034,74916211,1,"1_1_0",550,0.004,"exon","ENSG00000122882,","-","SRR1637089.30650709,","10__74906034__74916211",1
"chr10:74952314|74953351","chr10",74952314,74953351,1,"1_1_0",12,0.143,"exon","ENSG00000138286,","+","SRR1637090.31384122,","10__74952314__74953351",1
"chr10:74994548|75007791","chr10",74994548,75007791,1,"1_1_0",37,0.051,"intron","ENSG00000213551,","-","SRR1637090.4757445,","10__74994548__75007791",1
"chr10:75011521|75016174","chr10",75011521,75016174,1,"1_1_0",311,0.006,"intron","ENSG00000236756,","-","SRR1637089.39125070,","10__75011521__75016174",1
"chr10:75147447|75168375","chr10",75147447,75168375,1,"1_1_0",428,0.005,"intron","ENSG00000138279,","-","SRR1637090.30223262,","10__75147447__75168375",1
"chr10:75148070|75160615","chr10",75148070,75160615,1,"1_1_0",1242,0.002,"exon","ENSG00000138279,","-","SRR1637090.18316537,","10__75148070__75160615",1
"chr10:75156277|75160615","chr10",75156277,75160615,19,"0_3_4",689,0.052,"exon","ENSG00000138279,","-","SRR1637090.14179799,SRR1637090.34803116,SRR1637090.34928485,SRR1637089.2054526,SRR1637089.2259432,SRR1637089.3488066,SRR1637089.4281939,SRR1637089.9207999,SRR1637089.14382048,SRR1637089.14520445,SRR1637089.17876964,SRR1637089.20304468,SRR1637089.23592274,SRR1637089.24676925,SRR1637089.32380656,SRR1637089.33538827,SRR1637089.38987181,SRR1637089.43579217,SRR1637089.44519009,","10__75156277__75160615",19
"chr10:75227311|75236969","chr10",75227311,75236969,1,"1_1_0",26,0.071,"exon","ENSG00000107758,","-","SRR1637090.3278960,","10__75227311__75236969",1
"chr10:75286405|75299351","chr10",75286405,75299351,1,"1_1_0",79,0.025,"exon","ENSG00000166348,","-","SRR1637090.15673629,","10__75286405__75299351",1
"chr10:75289438|75299351","chr10",75289438,75299351,1,"1_1_0",49,0.039,"exon","ENSG00000166348,","-","SRR1637089.25962230,","10__75289438__75299351",1
"chr10:75296027|75299351","chr10",75296027,75299351,1,"1_1_0",52,0.037,"exon","ENSG00000166348,","-","SRR1637089.10214310,","10__75296027__75299351",1
"chr10:75331179|75336119","chr10",75331179,75336119,5,"2_2_0",62,0.139,"exon","ENSG00000166348,","-","SRR1637089.39399653,SRR1637090.2502093,SRR1637090.3487193,SRR1637090.9318357,SRR1637090.27560837,","10__75331179__75336119",5
"chr10:75335270|75336119","chr10",75335270,75336119,1,"1_1_0",74,0.026,"exon","ENSG00000166348,","-","SRR1637089.27773132,","10__75335270__75336119",1
"chr10:75485719|75488345","chr10",75485719,75488345,1,"1_1_0",15,0.118,"exon","ENSG00000271816,ENSG00000242338,ENSG00000242288,","-","SRR1637089.36329637,","10__75485719__75488345",1
"chr10:75506388|75506762","chr10",75506388,75506762,2,"2_2_0",81,0.047,"exon","ENSG00000176986,","+","SRR1637089.24794502,SRR1637089.28128109,","10__75506388__75506762",2
"chr10:75597226|75632841","chr10",75597226,75632841,1,"1_1_0",213,0.009,"exon","ENSG00000148660,","-","SRR1637089.5860695,","10__75597226__75632841",1
"chr10:75830428|75832610","chr10",75830428,75832610,1,"1_1_0",245,0.008,"exon","ENSG00000035403,","+","SRR1637089.16376220,","10__75830428__75832610",1
"chr10:75830428|75834661","chr10",75830428,75834661,1,"1_1_0",197,0.01,"exon","ENSG00000035403,","+","SRR1637089.42674313,","10__75830428__75834661",1
"chr10:75830428|75854219","chr10",75830428,75854219,2,"2_2_0",154,0.025,"exon","ENSG00000035403,","+","SRR1637089.8301835,SRR1637089.30172292,","10__75830428__75854219",2
"chr10:75834501|75843271","chr10",75834501,75843271,1,"1_1_0",280,0.007,"exon","ENSG00000035403,","+","SRR1637089.24881002,","10__75834501__75843271",1
"chr10:75879379|75879875","chr10",75879379,75879875,2,"1_1_0",749,0.005,"exon","ENSG00000035403,","-","SRR1637089.5668177,SRR1637089.23148854,","10__75879379__75879875",2
"chr10:75960522|75984349","chr10",75960522,75984349,3,"1_1_1",488,0.012,"exon","ENSG00000156110,","+","SRR1637089.35898712,SRR1637089.6230854,SRR1637089.34999617,","10__75960522__75984349",3
"chr10:76002496|76158337","chr10",76002496,76158337,1,"1_1_0",334,0.006,"intron","ENSG00000156110,","+","SRR1637089.5905244,","10__76002496__76158337",1
"chr10:76074425|76158337","chr10",76074425,76158337,5,"1_3_2",754,0.013,"exon","ENSG00000156110,","+","SRR1637089.3564734,SRR1637089.2721223,SRR1637089.4554391,SRR1637089.25843273,SRR1637089.42765295,","10__76074425__76158337",5
"chr10:76153899|76158337","chr10",76153899,76158337,14,"7_9_0",653,0.041,"exon","ENSG00000156110,","+","SRR1637089.565081,SRR1637089.25728379,SRR1637089.27585411,SRR1637089.36474137,SRR1637089.41498309,SRR1637089.44706681,SRR1637090.3284775,SRR1637090.17952623,SRR1637090.23976212,SRR1637090.35262098,SRR1637089.129034,SRR1637089.15081677,SRR1637089.25811371,SRR1637089.35758972,","10__76153899__76158337",14
"chr10:76349040|76360251","chr10",76349040,76360251,2,"1_1_1",911,0.004,"exon","ENSG00000156110,","+","SRR1637089.17605546,SRR1637090.1548847,","10__76349040__76360251",2
"chr10:76729418|76748870","chr10",76729418,76748870,1,"1_1_0",13,0.133,"exon","ENSG00000156650,","+","SRR1637089.5118216,","10__76729418__76748870",1
"chr10:76732265|76748870","chr10",76732265,76748870,2,"1_1_0",41,0.089,"exon","ENSG00000156650,","+","SRR1637090.263485,SRR1637090.33695350,","10__76732265__76748870",2
"chr10:76910272|76910864","chr10",76910272,76910864,1,"1_1_0",56,0.034,"exon","ENSG00000156671,","+","SRR1637089.41390513,","10__76910272__76910864",1
"chr10:76910272|76928416","chr10",76910272,76928416,1,"1_1_0",90,0.022,"exon","ENSG00000156671,","+","SRR1637089.24012785,","10__76910272__76928416",1
"chr10:77795766|77818541","chr10",77795766,77818541,4,"3_3_0",13,0.381,"exon","ENSG00000148655,","+","SRR1637089.6109758,SRR1637089.9004102,SRR1637089.37445248,SRR1637089.39240596,","10__77795766__77818541",4
"chr10:78084159|78106311","chr10",78084159,78106311,1,"1_1_0",8,0.2,"exon","ENSG00000148655,","+","SRR1637089.19997292,","10__78084159__78106311",1
"chr10:78084159|78129073","chr10",78084159,78129073,1,"1_1_0",6,0.25,"intron","ENSG00000148655,","+","SRR1637090.3676413,","10__78084159__78129073",1
"chr10:79613112|79614128","chr10",79613112,79614128,1,"1_1_0",27,0.069,"exon","ENSG00000151208,","-","SRR1637089.28139804,","10__79613112__79614128",1
"chr10:79771290|79773548","chr10",79771290,79773548,1,"1_1_0",12,0.143,"intron","ENSG00000148606,","-","SRR1637089.15958491,","10__79771290__79773548",1
"chr10:81428142|81565878","chr10",81428142,81565878,1,"1_1_0",88,0.022,"intergenic_region","n/a","-","SRR1637089.16095575,","10__81428142__81565878",1
"chr10:86130770|86133571","chr10",86130770,86133571,12,"6_4_0",37,0.393,"exon","ENSG00000107771,","+","SRR1637089.11204307,SRR1637089.25182384,SRR1637089.36599979,SRR1637089.34865026,SRR1637089.41797751,SRR1637090.533858,SRR1637090.6992428,SRR1637090.8603347,SRR1637090.24224470,SRR1637090.24811534,SRR1637090.26643220,SRR1637090.32671997,","10__86130770__86133571",12
"chr10:86130770|86185649","chr10",86130770,86185649,6,"2_3_0",37,0.245,"exon","ENSG00000107771,","+","SRR1637089.4331857,SRR1637089.4989765,SRR1637089.18133700,SRR1637089.24035217,SRR1637089.35706459,SRR1637089.42942752,","10__86130770__86185649",6
"chr10:86130770|86198463","chr10",86130770,86198463,1,"1_1_0",24,0.077,"exon","ENSG00000107771,","+","SRR1637089.16965876,","10__86130770__86198463",1
"chr10:86132067|86177617","chr10",86132067,86177617,1,"1_1_0",354,0.006,"exon","ENSG00000107771,","+","SRR1637089.21801426,","10__86132067__86177617",1
"chr10:86132067|86230214","chr10",86132067,86230214,2,"1_1_0",367,0.011,"exon","ENSG00000107771,","+","SRR1637089.8004915,SRR1637089.39219104,","10__86132067__86230214",2
"chr10:86177527|86185649","chr10",86177527,86185649,22,"12_9_1",52,0.458,"exon","ENSG00000107771,","+","SRR1637089.6655685,SRR1637089.14573556,SRR1637089.29235502,SRR1637089.29391218,SRR1637089.34390328,SRR1637089.35425053,SRR1637089.36473624,SRR1637089.39502514,SRR1637089.42576447,SRR1637090.1464958,SRR1637090.4393017,SRR1637090.21116518,SRR1637090.23446170,SRR1637090.29851190,SRR1637089.10785110,SRR1637089.12082650,SRR1637089.12828879,SRR1637089.21067456,SRR1637089.22244646,SRR1637089.22355719,SRR1637089.39045560,SRR1637090.4145222,","10__86177527__86185649",22
"chr10:86177527|86198463","chr10",86177527,86198463,4,"3_3_0",39,0.17,"exon","ENSG00000107771,","+","SRR1637089.13044309,SRR1637089.38599552,SRR1637090.3105334,SRR1637090.22497808,","10__86177527__86198463",4
"chr10:86177527|86237420","chr10",86177527,86237420,2,"2_1_0",182,0.022,"exon","ENSG00000107771,","+","SRR1637089.32382431,SRR1637089.26581096,","10__86177527__86237420",2
"chr10:87614253|87615947","chr10",87614253,87615947,1,"1_1_0",7,0.222,"exon","ENSG00000182771,","-","SRR1637089.28112608,","10__87614253__87615947",1
"chr10:87614253|87628937","chr10",87614253,87628937,1,"1_1_0",7,0.222,"exon","ENSG00000182771,","-","SRR1637089.44086894,","10__87614253__87628937",1
"chr10:88218746|88233730","chr10",88218746,88233730,1,"1_1_0",46,0.042,"exon","ENSG00000062650,","-","SRR1637089.22083021,","10__88218746__88233730",1
"chr10:88256958|88260500","chr10",88256958,88260500,1,"1_1_0",67,0.029,"exon","ENSG00000062650,","-","SRR1637089.28812015,","10__88256958__88260500",1
"chr10:88277328|88277848","chr10",88277328,88277848,1,"1_1_0",62,0.031,"exon","ENSG00000062650,","-","SRR1637089.34392443,","10__88277328__88277848",1
"chr10:88598622|88603267","chr10",88598622,88603267,2,"1_1_0",11,0.267,"exon","ENSG00000107779,","+","SRR1637090.21802156,SRR1637090.28617615,","10__88598622__88603267",2
"chr10:88811340|88819998","chr10",88811340,88819998,1,"1_1_0",1061,0.002,"exon","ENSG00000148672,","-","SRR1637089.18189749,","10__88811340__88819998",1
"chr10:89268093|89280926","chr10",89268093,89280926,4,"3_2_0",80,0.091,"exon","ENSG00000107789,","+","SRR1637089.35162519,SRR1637090.4899772,SRR1637090.5043615,SRR1637090.35119860,","10__89268093__89280926",4
"chr10:89468953|89487246","chr10",89468953,89487246,3,"2_3_0",54,0.1,"exon","ENSG00000198682,","+","SRR1637089.6407164,SRR1637089.39815330,SRR1637089.15324854,","10__89468953__89487246",3
"chr10:89468953|89503398","chr10",89468953,89503398,1,"1_1_0",43,0.044,"exon","ENSG00000198682,","+","SRR1637089.32598903,","10__89468953__89503398",1
"chr10:89527430|89536184","chr10",89527430,89536184,7,"2_5_1",110,0.113,"exon","ENSG00000138138,","-","SRR1637089.5145380,SRR1637089.24227024,SRR1637089.819275,SRR1637089.5170351,SRR1637089.38571479,SRR1637090.7907269,SRR1637090.22902948,","10__89527430__89536184",7
"chr10:89530709|89536184","chr10",89530709,89536184,1,"1_1_0",163,0.012,"exon","ENSG00000138138,","-","SRR1637089.15427914,","10__89530709__89536184",1
"chr10:89548797|89574369","chr10",89548797,89574369,2,"1_1_0",100,0.038,"intron","ENSG00000138138,","-","SRR1637090.4621562,SRR1637090.30816649,","10__89548797__89574369",2
"chr10:89624211|89653866","chr10",89624211,89653866,2,"1_2_0",197,0.02,"exon","ENSG00000171862,","+","SRR1637089.35238864,SRR1637089.32478753,","10__89624211__89653866",2
"chr10:89624211|89693008","chr10",89624211,89693008,3,"3_1_0",193,0.03,"exon","ENSG00000171862,","+","SRR1637089.33578745,SRR1637089.7995343,SRR1637089.12550984,","10__89624211__89693008",3
"chr10:89624211|89720875","chr10",89624211,89720875,8,"1_6_0",203,0.073,"exon","ENSG00000171862,","+","SRR1637089.7016410,SRR1637089.4779686,SRR1637089.32918907,SRR1637090.6847975,SRR1637090.8662331,SRR1637090.23005106,SRR1637090.24982795,SRR1637090.35425010,","10__89624211__89720875",8
"chr10:89635162|89685314","chr10",89635162,89685314,1,"1_0_1",23,0.08,"intron","ENSG00000171862,","+","SRR1637089.12776695,","10__89635162__89685314",1
"chr10:89638683|89693008","chr10",89638683,89693008,2,"2_1_0",12,0.25,"intron","ENSG00000171862,","+","SRR1637089.17675552,SRR1637090.484447,","10__89638683__89693008",2
"chr10:89653782|89693008","chr10",89653782,89693008,2,"1_1_0",19,0.174,"exon","ENSG00000171862,","+","SRR1637090.22254709,SRR1637090.34964066,","10__89653782__89693008",2
"chr10:90653628|90665417","chr10",90653628,90665417,2,"1_2_0",71,0.053,"exon","ENSG00000138134,","+","SRR1637089.29119867,SRR1637089.332865,","10__90653628__90665417",2
"chr10:91476193|91484915","chr10",91476193,91484915,1,"1_1_0",303,0.007,"exon","ENSG00000138182,","+","SRR1637089.38355019,","10__91476193__91484915",1
"chr10:91478467|91486278","chr10",91478467,91486278,2,"2_2_0",375,0.011,"exon","ENSG00000138182,","+","SRR1637089.12832269,SRR1637089.15964979,","10__91478467__91486278",2
"chr10:91497144|91503684","chr10",91497144,91503684,1,"1_1_0",815,0.002,"exon","ENSG00000138182,","+","SRR1637089.32507306,","10__91497144__91503684",1
"chr10:91498715|91522592","chr10",91498715,91522592,3,"3_1_0",440,0.013,"exon","ENSG00000138182,","+","SRR1637089.16151922,SRR1637089.9917499,SRR1637089.15701147,","10__91498715__91522592",3
"chr10:91511103|91522592","chr10",91511103,91522592,78,"32_29_5",565,0.216,"exon","ENSG00000138182,","+","SRR1637089.820712,SRR1637089.3092368,SRR1637089.5752727,SRR1637089.8100049,SRR1637089.9201808,SRR1637089.10563485,SRR1637089.16091090,SRR1637089.16391435,SRR1637089.17905930,SRR1637089.19831280,SRR1637089.21253376,SRR1637089.22725127,SRR1637089.23798523,SRR1637089.25564835,SRR1637089.30549474,SRR1637089.32409967,SRR1637089.32765757,SRR1637089.35087328,SRR1637089.36602666,SRR1637089.37829487,SRR1637089.38152076,SRR1637089.38415279,SRR1637089.38734835,SRR1637089.40432274,SRR1637089.42338391,SRR1637089.43890144,SRR1637090.68281,SRR1637090.553295,SRR1637090.4279605,SRR1637090.4887654,SRR1637090.6348581,SRR1637090.6809964,SRR1637090.6840953,SRR1637090.11466130,SRR1637090.11855209,SRR1637090.12645390,SRR1637090.12790239,SRR1637090.14242478,SRR1637090.14787059,SRR1637090.14875356,SRR1637090.16873569,SRR1637090.18541230,SRR1637090.18837211,SRR1637090.20268517,SRR1637090.20286464,SRR1637090.22175782,SRR1637090.23042116,SRR1637090.31077981,SRR1637090.31176240,SRR1637090.31691316,SRR1637090.31996273,SRR1637089.2376665,SRR1637089.7990950,SRR1637089.11020138,SRR1637089.14002852,SRR1637089.16396372,SRR1637089.20109732,SRR1637089.24964001,SRR1637089.29726128,SRR1637089.30727364,SRR1637089.32230425,SRR1637089.33110096,SRR1637089.33241727,SRR1637089.37032784,SRR1637089.37857802,SRR1637089.42996112,SRR1637089.43035644,SRR1637090.971924,SRR1637090.7001450,SRR1637090.17409707,SRR1637090.18646258,SRR1637090.20354611,SRR1637090.25551047,SRR1637090.26170454,SRR1637090.26460462,SRR1637090.33019410,SRR1637090.33751049,SRR1637090.35103963,","10__91511103__91522592",78
"chr10:91511103|91532588","chr10",91511103,91532588,1,"1_1_0",592,0.003,"exon","ENSG00000138182,","+","SRR1637089.14063319,","10__91511103__91532588",1
"chr10:93000241|93011197","chr10",93000241,93011197,2,"2_2_0",207,0.019,"exon","ENSG00000180628,","+","SRR1637089.14519720,SRR1637089.37454565,","10__93000241__93011197",2
"chr10:93185038|93221941","chr10",93185038,93221941,33,"17_14_0",47,0.584,"exon","ENSG00000165338,","+","SRR1637089.7384819,SRR1637089.8473891,SRR1637089.8560709,SRR1637089.9363300,SRR1637089.23830459,SRR1637089.27200991,SRR1637089.28305879,SRR1637089.37569970,SRR1637089.39253195,SRR1637089.40758759,SRR1637089.40913195,SRR1637090.4075790,SRR1637090.10392543,SRR1637089.265412,SRR1637089.988060,SRR1637089.18006952,SRR1637089.18695812,SRR1637089.18865844,SRR1637089.29701980,SRR1637089.34182093,SRR1637089.34280374,SRR1637089.36282296,SRR1637089.36560881,SRR1637089.39794477,SRR1637090.4157600,SRR1637090.6525683,SRR1637090.13130325,SRR1637090.13245739,SRR1637090.15296473,SRR1637090.16781685,SRR1637090.17409075,SRR1637090.19404974,SRR1637090.25007481,","10__93185038__93221941",33
"chr10:93185038|93261091","chr10",93185038,93261091,1,"1_1_0",93,0.021,"exon","ENSG00000165338,","+","SRR1637089.30900629,","10__93185038__93261091",1
"chr10:93220184|93221941","chr10",93220184,93221941,2,"1_1_1",124,0.031,"exon","ENSG00000165338,","+","SRR1637089.1822538,SRR1637090.8936140,","10__93220184__93221941",2
"chr10:93237958|93261091","chr10",93237958,93261091,2,"2_2_0",105,0.037,"exon","ENSG00000165338,","+","SRR1637089.10002402,SRR1637089.24492273,","10__93237958__93261091",2
"chr10:93579027|93602148","chr10",93579027,93602148,2,"2_2_0",162,0.024,"exon","ENSG00000107854,","+","SRR1637089.23346074,SRR1637089.41766834,","10__93579027__93602148",2
"chr10:93609269|93611093","chr10",93609269,93611093,2,"1_1_0",315,0.013,"exon","ENSG00000107854,","+","SRR1637090.52838,SRR1637090.4742081,","10__93609269__93611093",2
