"circRNA_ID","chr","circRNA_start","circRNA_end","X.junction_reads","SM_MS_SMS","X.non_junction_reads","junction_reads_ratio","circRNA_type","gene_id","strand","junction_reads_ID","index","count"
"chr12:79988109|80014987","chr12",79988109,80014987,1,"0_1_1",127,0.016,"exon","ENSG00000177425,","-","SRR3479243.26840905,","12__79988109__80014987",1
"chr12:80007355|80014987","chr12",80007355,80014987,3,"0_3_3",153,0.038,"exon","ENSG00000177425,","-","SRR3479243.395190,SRR3479243.4209724,SRR3479243.29061739,","12__80007355__80014987",3
"chr12:80211174|80215970","chr12",80211174,80215970,1,"1_0_1",152,0.013,"exon","ENSG00000058272,","-","SRR3479243.15159472,","12__80211174__80215970",1
"chr12:80211174|80226271","chr12",80211174,80226271,1,"1_1_0",124,0.016,"exon","ENSG00000058272,","-","SRR3479243.9720736,","12__80211174__80226271",1
"chr12:80214554|80222244","chr12",80214554,80222244,1,"1_1_0",112,0.018,"exon","ENSG00000058272,","-","SRR3479243.18242029,","12__80214554__80222244",1
"chr12:80239082|80266718","chr12",80239082,80266718,1,"1_1_0",74,0.026,"exon","ENSG00000058272,","-","SRR3479243.293475,","12__80239082__80266718",1
"chr12:82763166|82832570","chr12",82763166,82832570,1,"1_1_0",6,0.25,"intron","ENSG00000127720,","+","SRR3479243.18939741,","12__82763166__82832570",1
"chr12:82763166|82850599","chr12",82763166,82850599,1,"1_1_0",9,0.182,"intron","ENSG00000127720,","+","SRR3479243.2343578,","12__82763166__82850599",1
"chr12:83250789|83251359","chr12",83250789,83251359,7,"5_5_0",26,0.35,"exon","ENSG00000179104,","+","SRR3479243.1049174,SRR3479243.6041640,SRR3479243.10939711,SRR3479243.11993374,SRR3479243.19447639,SRR3479243.20221196,SRR3479243.30962754,","12__83250789__83251359",7
"chr12:83289597|83290425","chr12",83289597,83290425,1,"1_1_0",15,0.118,"exon","ENSG00000179104,","+","SRR3479243.27933364,","12__83289597__83290425",1
"chr12:83290321|83360776","chr12",83290321,83360776,1,"1_0_1",17,0.105,"exon","ENSG00000179104,","+","SRR3479243.2364347,","12__83290321__83360776",1
"chr12:85546058|85554492","chr12",85546058,85554492,1,"1_0_1",1,0.667,"exon","ENSG00000133640,","+","SRR3479243.24536573,","12__85546058__85554492",1
"chr12:88456469|88480275","chr12",88456469,88480275,1,"1_1_0",82,0.024,"exon","ENSG00000198707,","-","SRR3479243.5787266,","12__88456469__88480275",1
"chr12:88490665|88500875","chr12",88490665,88500875,1,"0_1_1",79,0.025,"exon","ENSG00000198707,","-","SRR3479243.29587488,","12__88490665__88500875",1
"chr12:88490665|88524197","chr12",88490665,88524197,1,"1_1_0",96,0.02,"exon","ENSG00000198707,","-","SRR3479243.30231801,","12__88490665__88524197",1
"chr12:88500452|88500875","chr12",88500452,88500875,1,"1_1_0",57,0.034,"exon","ENSG00000198707,","-","SRR3479243.4600927,","12__88500452__88500875",1
"chr12:88500452|88514943","chr12",88500452,88514943,2,"1_1_0",44,0.083,"exon","ENSG00000198707,","-","SRR3479243.20789330,SRR3479243.30663816,","12__88500452__88514943",2
"chr12:88553891|88554628","chr12",88553891,88554628,1,"1_1_0",130,0.015,"exon","ENSG00000139324,","+","SRR3479243.2417838,","12__88553891__88554628",1
"chr12:88553891|88570096","chr12",88553891,88570096,1,"1_1_0",111,0.018,"exon","ENSG00000139324,","+","SRR3479243.1734724,","12__88553891__88570096",1
"chr12:88554456|88570096","chr12",88554456,88570096,1,"1_1_0",115,0.017,"exon","ENSG00000139324,","+","SRR3479243.15493511,","12__88554456__88570096",1
"chr12:88898936|88958121","chr12",88898936,88958121,1,"1_1_0",8,0.2,"exon","ENSG00000049130,","-","SRR3479243.23120845,","12__88898936__88958121",1
"chr12:90017960|90029028","chr12",90017960,90029028,2,"1_1_0",45,0.082,"exon","ENSG00000070961,","-","SRR3479243.4162654,SRR3479243.15905791,","12__90017960__90029028",2
"chr12:90035935|90049884","chr12",90035935,90049884,1,"1_1_0",31,0.061,"exon","ENSG00000070961,","-","SRR3479243.18782061,","12__90035935__90049884",1
"chr12:90049456|90049884","chr12",90049456,90049884,1,"1_1_0",21,0.087,"exon","ENSG00000070961,","-","SRR3479243.9456190,","12__90049456__90049884",1
"chr12:93192668|93192862","chr12",93192668,93192862,3,"3_3_0",198,0.029,"exon","ENSG00000102189,","-","SRR3479243.2761402,SRR3479243.10137512,SRR3479243.14189107,","12__93192668__93192862",3
"chr12:93192668|93206869","chr12",93192668,93206869,1,"1_1_0",88,0.022,"exon","ENSG00000102189,","-","SRR3479243.25944423,","12__93192668__93206869",1
"chr12:93202793|93206869","chr12",93202793,93206869,1,"1_1_0",49,0.039,"exon","ENSG00000102189,","-","SRR3479243.20292614,","12__93202793__93206869",1
"chr12:93236241|93251261","chr12",93236241,93251261,1,"1_0_1",50,0.038,"exon","ENSG00000102189,","-","SRR3479243.30032059,","12__93236241__93251261",1
"chr12:93244887|93246801","chr12",93244887,93246801,5,"2_2_0",148,0.063,"exon","ENSG00000102189,","-","SRR3479243.10857587,SRR3479243.15531458,SRR3479243.20039197,SRR3479243.28741134,SRR3479243.29907674,","12__93244887__93246801",5
"chr12:94613792|94621011","chr12",94613792,94621011,1,"1_0_1",3,0.4,"exon","ENSG00000136040,","+","SRR3479243.20415000,","12__94613792__94621011",1
"chr12:94794626|94797038","chr12",94794626,94797038,1,"1_1_0",51,0.038,"exon","ENSG00000173588,","-","SRR3479243.8852750,","12__94794626__94797038",1
"chr12:94794626|94806367","chr12",94794626,94806367,1,"1_1_0",23,0.08,"exon","ENSG00000173588,","-","SRR3479243.21280388,","12__94794626__94806367",1
"chr12:95185258|95188741","chr12",95185258,95188741,1,"1_1_0",0,1,"intergenic_region","n/a","-","SRR3479243.10068880,","12__95185258__95188741",1
"chr12:95249676|95250050","chr12",95249676,95250050,1,"1_0_1",2,0.5,"intergenic_region","n/a","-","SRR3479243.22864830,","12__95249676__95250050",1
"chr12:95425125|95451654","chr12",95425125,95451654,2,"1_1_0",50,0.074,"exon","ENSG00000120798,","-","SRR3479243.1264471,SRR3479243.14727701,","12__95425125__95451654",2
"chr12:95451329|95452265","chr12",95451329,95452265,1,"1_1_0",99,0.02,"exon","ENSG00000120798,","-","SRR3479243.2655922,","12__95451329__95452265",1
"chr12:95531298|95535315","chr12",95531298,95535315,1,"1_1_0",9,0.182,"exon","ENSG00000180263,","-","SRR3479243.17239307,","12__95531298__95535315",1
"chr12:95602619|95605043","chr12",95602619,95605043,18,"10_10_0",8,0.818,"exon","ENSG00000180263,","-","SRR3479243.3659075,SRR3479243.8212517,SRR3479243.9561428,SRR3479243.10215066,SRR3479243.16254340,SRR3479243.17102222,SRR3479243.18088041,SRR3479243.19359418,SRR3479243.20345104,SRR3479243.21408654,SRR3479243.21450994,SRR3479243.22845139,SRR3479243.25307303,SRR3479243.27228442,SRR3479243.27369151,SRR3479243.27723010,SRR3479243.12043790,SRR3479243.17283462,","12__95602619__95605043",18
"chr12:95663827|95681633","chr12",95663827,95681633,1,"1_1_0",169,0.012,"exon","ENSG00000028203,","+","SRR3479243.29511527,","12__95663827__95681633",1
"chr12:95688048|95690034","chr12",95688048,95690034,1,"1_1_0",84,0.023,"exon","ENSG00000028203,","+","SRR3479243.10792087,","12__95688048__95690034",1
"chr12:95876991|95897937","chr12",95876991,95897937,1,"0_1_1",712,0.003,"exon","ENSG00000111142,","+","SRR3479243.21727033,","12__95876991__95897937",1
"chr12:95879655|95897937","chr12",95879655,95897937,1,"1_1_0",602,0.003,"exon","ENSG00000111142,","+","SRR3479243.15643264,","12__95879655__95897937",1
"chr12:95887832|95889874","chr12",95887832,95889874,2,"2_1_1",286,0.014,"exon","ENSG00000111142,","+","SRR3479243.1525544,SRR3479243.4660760,","12__95887832__95889874",2
"chr12:95914773|95918564","chr12",95914773,95918564,1,"1_1_0",9,0.182,"exon","ENSG00000136014,","-","SRR3479243.12103548,","12__95914773__95918564",1
"chr12:96692647|96694138","chr12",96692647,96694138,2,"2_2_0",48,0.077,"exon","ENSG00000059758,","-","SRR3479243.12525078,SRR3479243.21601901,","12__96692647__96694138",2
"chr12:96707099|96717890","chr12",96707099,96717890,1,"1_1_0",90,0.022,"exon","ENSG00000059758,","-","SRR3479243.15490382,","12__96707099__96717890",1
"chr12:96717726|96728643","chr12",96717726,96728643,5,"5_5_0",37,0.213,"exon","ENSG00000059758,","-","SRR3479243.10081646,SRR3479243.16515308,SRR3479243.18548869,SRR3479243.23692812,SRR3479243.27473492,","12__96717726__96728643",5
"chr12:97311399|97318715","chr12",97311399,97318715,1,"1_1_0",79,0.025,"exon","ENSG00000139350,","+","SRR3479243.11812018,","12__97311399__97318715",1
"chr12:98921663|98925616","chr12",98921663,98925616,3,"1_2_0",961,0.006,"exon","ENSG00000120802,","+","SRR3479243.14912779,SRR3479243.25282691,SRR3479243.27232123,","12__98921663__98925616",3
"chr12:98921664|98931350","chr12",98921664,98931350,5,"2_0_5",706,0.014,"exon","ENSG00000120802,","+","SRR3479243.14087066,SRR3479243.29288206,SRR3479243.3968037,SRR3479243.5982129,SRR3479243.7345380,","12__98921664__98931350",5
"chr12:99071203|99080651","chr12",99071203,99080651,2,"2_2_0",64,0.059,"exon","ENSG00000120868,","+","SRR3479243.3093836,SRR3479243.28745883,","12__99071203__99080651",2
"chr12:99071203|99093347","chr12",99071203,99093347,1,"1_1_0",66,0.029,"exon","ENSG00000120868,","+","SRR3479243.13422371,","12__99071203__99093347",1
"chr12:99102363|99117542","chr12",99102363,99117542,1,"1_1_0",23,0.08,"exon","ENSG00000120868,","+","SRR3479243.15144934,","12__99102363__99117542",1
"chr12:100048845|100219167","chr12",100048845,100219167,1,"1_1_0",7,0.222,"exon","ENSG00000185046,","-","SRR3479243.28192835,","12__100048845__100219167",1
"chr12:100166700|100175875","chr12",100166700,100175875,2,"2_1_1",3,0.571,"exon","ENSG00000185046,","-","SRR3479243.27986616,SRR3479243.28568836,","12__100166700__100175875",2
"chr12:100166700|100219167","chr12",100166700,100219167,1,"1_1_0",6,0.25,"exon","ENSG00000185046,","-","SRR3479243.17272872,","12__100166700__100219167",1
"chr12:100200182|100206089","chr12",100200182,100206089,1,"1_1_0",9,0.182,"exon","ENSG00000185046,","-","SRR3479243.9162656,","12__100200182__100206089",1
"chr12:100200182|100219167","chr12",100200182,100219167,2,"2_1_0",4,0.5,"exon","ENSG00000185046,","-","SRR3479243.29128106,SRR3479243.25883156,","12__100200182__100219167",2
"chr12:100491143|100492319","chr12",100491143,100492319,1,"1_1_0",38,0.05,"exon","ENSG00000111647,","-","SRR3479243.19993762,","12__100491143__100492319",1
"chr12:100491143|100497729","chr12",100491143,100497729,1,"1_0_1",40,0.048,"exon","ENSG00000111647,","-","SRR3479243.18770624,","12__100491143__100497729",1
"chr12:100598718|100599522","chr12",100598718,100599522,1,"1_0_1",36,0.053,"exon","ENSG00000075089,","+","SRR3479243.6573157,","12__100598718__100599522",1
"chr12:100598718|100601564","chr12",100598718,100601564,3,"2_2_0",33,0.154,"exon","ENSG00000075089,","+","SRR3479243.587784,SRR3479243.17877876,SRR3479243.21397693,","12__100598718__100601564",3
"chr12:100676721|100691953","chr12",100676721,100691953,14,"9_9_0",43,0.394,"exon","ENSG00000136021,","+","SRR3479243.2817072,SRR3479243.9421281,SRR3479243.10506517,SRR3479243.11872706,SRR3479243.13449958,SRR3479243.18556622,SRR3479243.19143474,SRR3479243.19749333,SRR3479243.22858000,SRR3479243.1563041,SRR3479243.3305732,SRR3479243.11175561,SRR3479243.11300107,SRR3479243.18856387,","12__100676721__100691953",14
"chr12:100985514|100995531","chr12",100985514,100995531,1,"1_1_0",149,0.013,"exon","ENSG00000139354,","+","SRR3479243.12805082,","12__100985514__100995531",1
"chr12:100985514|101005919","chr12",100985514,101005919,1,"1_1_0",93,0.021,"exon","ENSG00000139354,","+","SRR3479243.30883853,","12__100985514__101005919",1
"chr12:100985514|101012365","chr12",100985514,101012365,1,"1_1_0",55,0.035,"exon","ENSG00000139354,","+","SRR3479243.7689818,","12__100985514__101012365",1
"chr12:100985514|101016160","chr12",100985514,101016160,2,"2_2_0",66,0.057,"exon","ENSG00000139354,","+","SRR3479243.4396741,SRR3479243.25564354,","12__100985514__101016160",2
"chr12:101472971|101493498","chr12",101472971,101493498,1,"1_1_0",2,0.5,"exon","ENSG00000151572,","+","SRR3479243.22558804,","12__101472971__101493498",1
"chr12:101693460|101696331","chr12",101693460,101696331,1,"1_1_0",82,0.024,"exon","ENSG00000120800,","+","SRR3479243.1624969,","12__101693460__101696331",1
"chr12:101790177|101799759","chr12",101790177,101799759,1,"1_1_0",181,0.011,"exon","ENSG00000120805,","-","SRR3479243.19823998,","12__101790177__101799759",1
"chr12:102183540|102184312","chr12",102183540,102184312,2,"2_1_0",1,0.8,"intron","ENSG00000111670,","+","SRR3479243.15461660,SRR3479243.26414312,","12__102183540__102184312",2
"chr12:102301964|102308010","chr12",102301964,102308010,2,"2_0_2",28,0.125,"exon","ENSG00000136048,","+","SRR3479243.15273560,SRR3479243.15555567,","12__102301964__102308010",2
"chr12:102433646|102439897","chr12",102433646,102439897,3,"2_0_2",19,0.24,"exon","ENSG00000120860,","-","SRR3479243.9525946,SRR3479243.18207912,SRR3479243.19437533,","12__102433646__102439897",3
"chr12:102558216|102576405","chr12",102558216,102576405,1,"1_1_0",58,0.033,"exon","ENSG00000185480,","+","SRR3479243.25364943,","12__102558216__102576405",1
"chr12:102650993|102676076","chr12",102650993,102676076,1,"0_1_1",0,1,"intergenic_region","n/a","+","SRR3479243.88802,","12__102650993__102676076",1
"chr12:104181219|104187775","chr12",104181219,104187775,1,"1_0_1",57,0.034,"exon","ENSG00000111696,","-","SRR3479243.11423363,","12__104181219__104187775",1
"chr12:104200100|104208899","chr12",104200100,104208899,1,"0_1_1",26,0.071,"exon","ENSG00000111696,","-","SRR3479243.3443601,","12__104200100__104208899",1
"chr12:104376577|104379506","chr12",104376577,104379506,1,"1_1_0",21,0.087,"exon","ENSG00000139372,","+","SRR3479243.6590885,","12__104376577__104379506",1
"chr12:104408791|104415269","chr12",104408791,104415269,1,"1_1_0",10,0.167,"exon","ENSG00000120820,","-","SRR3479243.17591650,","12__104408791__104415269",1
"chr12:104514178|104517201","chr12",104514178,104517201,1,"1_1_0",14,0.125,"exon","ENSG00000120837,","-","SRR3479243.30217699,","12__104514178__104517201",1
"chr12:105321751|105322472","chr12",105321751,105322472,2,"2_2_0",29,0.121,"exon","ENSG00000136052,","-","SRR3479243.12318952,SRR3479243.16636490,","12__105321751__105322472",2
"chr12:105385490|105389804","chr12",105385490,105389804,4,"4_4_0",145,0.052,"exon","ENSG00000151131,","+","SRR3479243.296165,SRR3479243.2065735,SRR3479243.23175301,SRR3479243.25845874,","12__105385490__105389804",4
"chr12:105543393|105553926","chr12",105543393,105553926,1,"1_1_0",51,0.038,"exon","ENSG00000136051,","+","SRR3479243.20583821,","12__105543393__105553926",1
"chr12:105546121|105553926","chr12",105546121,105553926,1,"1_1_0",70,0.028,"exon","ENSG00000136051,","+","SRR3479243.11558288,","12__105546121__105553926",1
"chr12:105841688|105907553","chr12",105841688,105907553,1,"0_1_1",2,0.5,"intergenic_region","n/a","+","SRR3479243.6669246,","12__105841688__105907553",1
"chr12:107236367|107237725","chr12",107236367,107237725,4,"3_3_0",40,0.167,"exon","ENSG00000111785,","+","SRR3479243.11619752,SRR3479243.14605826,SRR3479243.19595914,SRR3479243.29007260,","12__107236367__107237725",4
"chr12:107236367|107245372","chr12",107236367,107245372,1,"0_1_1",40,0.048,"exon","ENSG00000111785,","+","SRR3479243.3522441,","12__107236367__107245372",1
"chr12:107236367|107254190","chr12",107236367,107254190,2,"1_2_0",37,0.098,"exon","ENSG00000111785,","+","SRR3479243.20310136,SRR3479243.6289922,","12__107236367__107254190",2
"chr12:107264601|107273725","chr12",107264601,107273725,1,"1_1_0",6,0.25,"exon","ENSG00000111785,","+","SRR3479243.25958930,","12__107264601__107273725",1
"chr12:107360889|107365421","chr12",107360889,107365421,1,"0_1_1",82,0.024,"exon","ENSG00000151135,","+","SRR3479243.28740974,","12__107360889__107365421",1
"chr12:107443549|107466832","chr12",107443549,107466832,1,"1_1_0",2,0.5,"exon","ENSG00000008405,","-","SRR3479243.7471379,","12__107443549__107466832",1
"chr12:107794268|107798850","chr12",107794268,107798850,1,"1_1_0",0,1,"intron","ENSG00000151136,","+","SRR3479243.28987738,","12__107794268__107798850",1
"chr12:107798720|107810053","chr12",107798720,107810053,1,"1_1_0",1,0.667,"intron","ENSG00000151136,","+","SRR3479243.4494006,","12__107798720__107810053",1
"chr12:107937712|107937916","chr12",107937712,107937916,1,"1_1_0",34,0.056,"exon","ENSG00000151136,","+","SRR3479243.22968878,","12__107937712__107937916",1
"chr12:108082392|108091374","chr12",108082392,108091374,1,"1_1_0",120,0.016,"exon","ENSG00000136045,","+","SRR3479243.9056518,","12__108082392__108091374",1
"chr12:109046048|109048186","chr12",109046048,109048186,36,"19_13_3",280,0.205,"exon","ENSG00000110880,","-","SRR3479243.1141329,SRR3479243.1970281,SRR3479243.2042378,SRR3479243.3499742,SRR3479243.3786945,SRR3479243.5642432,SRR3479243.6499207,SRR3479243.6565757,SRR3479243.8351020,SRR3479243.8571593,SRR3479243.9227669,SRR3479243.9299961,SRR3479243.11198150,SRR3479243.11857941,SRR3479243.12949644,SRR3479243.14776105,SRR3479243.17633120,SRR3479243.18826918,SRR3479243.20377824,SRR3479243.20797793,SRR3479243.22156748,SRR3479243.23447398,SRR3479243.24890042,SRR3479243.25452113,SRR3479243.27695767,SRR3479243.28813181,SRR3479243.30752588,SRR3479243.586942,SRR3479243.4402612,SRR3479243.5639926,SRR3479243.8328654,SRR3479243.11505268,SRR3479243.13560441,SRR3479243.16657791,SRR3479243.19643652,SRR3479243.22162614,","12__109046048__109048186",36
"chr12:109046048|109055934","chr12",109046048,109055934,1,"1_1_0",212,0.009,"exon","ENSG00000110880,","-","SRR3479243.18483930,","12__109046048__109055934",1
"chr12:109210814|109217137","chr12",109210814,109217137,1,"1_0_1",22,0.083,"exon","ENSG00000084112,","-","SRR3479243.26173246,","12__109210814__109217137",1
"chr12:109212025|109212334","chr12",109212025,109212334,1,"1_1_0",14,0.125,"intron","ENSG00000084112,","-","SRR3479243.29943846,","12__109212025__109212334",1
"chr12:109212025|109217137","chr12",109212025,109217137,2,"1_2_1",25,0.138,"exon","ENSG00000084112,","-","SRR3479243.459876,SRR3479243.22794058,","12__109212025__109217137",2
"chr12:109540644|109541416","chr12",109540644,109541416,1,"1_1_0",141,0.014,"exon","ENSG00000076248,","+","SRR3479243.20321735,","12__109540644__109541416",1
"chr12:109629418|109654725","chr12",109629418,109654725,1,"1_1_0",9,0.182,"exon","ENSG00000076555,","+","SRR3479243.3578503,","12__109629418__109654725",1
"chr12:109673118|109680397","chr12",109673118,109680397,1,"0_1_1",6,0.25,"exon","ENSG00000076555,","+","SRR3479243.4315232,","12__109673118__109680397",1
"chr12:109683431|109685508","chr12",109683431,109685508,1,"1_0_1",1,0.667,"exon","ENSG00000076555,","+","SRR3479243.30038773,","12__109683431__109685508",1
"chr12:109919442|109921786","chr12",109919442,109921786,1,"1_1_0",53,0.036,"exon","ENSG00000151148,","+","SRR3479243.8502681,","12__109919442__109921786",1
"chr12:109935623|109936158","chr12",109935623,109936158,1,"1_1_0",35,0.054,"exon","ENSG00000151148,","+","SRR3479243.29721420,","12__109935623__109936158",1
"chr12:109954570|109964221","chr12",109954570,109964221,1,"1_0_1",41,0.047,"exon","ENSG00000151148,","+","SRR3479243.26478208,","12__109954570__109964221",1
"chr12:110371827|110377052","chr12",110371827,110377052,1,"1_0_1",56,0.034,"exon","ENSG00000139436,","-","SRR3479243.20978523,","12__110371827__110377052",1
"chr12:110450930|110463628","chr12",110450930,110463628,1,"1_1_0",278,0.007,"exon","ENSG00000076513,","+","SRR3479243.5857817,","12__110450930__110463628",1
"chr12:110456150|110463628","chr12",110456150,110463628,1,"1_0_1",220,0.009,"exon","ENSG00000076513,","+","SRR3479243.17848588,","12__110456150__110463628",1
"chr12:110463547|110467440","chr12",110463547,110467440,2,"1_2_1",293,0.013,"exon","ENSG00000076513,","+","SRR3479243.3362370,SRR3479243.3916027,","12__110463547__110467440",2
"chr12:110565165|110574665","chr12",110565165,110574665,1,"1_0_1",79,0.025,"exon","ENSG00000122970,","+","SRR3479243.4737902,","12__110565165__110574665",1
"chr12:110566755|110655992","chr12",110566755,110655992,2,"1_1_0",51,0.073,"exon","ENSG00000122970,","+","SRR3479243.1393912,SRR3479243.6050504,","12__110566755__110655992",2
"chr12:110729825|110760877","chr12",110729825,110760877,1,"1_1_0",259,0.008,"exon","ENSG00000174437,","+","SRR3479243.26145503,","12__110729825__110760877",1
"chr12:110764195|110771948","chr12",110764195,110771948,1,"1_1_0",321,0.006,"exon","ENSG00000174437,","+","SRR3479243.20834882,","12__110764195__110771948",1
"chr12:110778464|110780253","chr12",110778464,110780253,2,"1_2_0",137,0.028,"exon","ENSG00000174437,","+","SRR3479243.7659915,SRR3479243.4273708,","12__110778464__110780253",2
"chr12:110813871|110834187","chr12",110813871,110834187,1,"1_1_0",205,0.01,"exon","ENSG00000196510,","-","SRR3479243.14260636,","12__110813871__110834187",1
"chr12:110819557|110820765","chr12",110819557,110820765,2,"2_2_0",165,0.024,"exon","ENSG00000196510,","-","SRR3479243.22243424,SRR3479243.30136398,","12__110819557__110820765",2
"chr12:110910883|110924522","chr12",110910883,110924522,1,"0_1_1",215,0.009,"exon","ENSG00000204856,","+","SRR3479243.26688525,","12__110910883__110924522",1
"chr12:110922883|110925748","chr12",110922883,110925748,10,"8_6_2",331,0.057,"exon","ENSG00000204856,","+","SRR3479243.2728515,SRR3479243.6914419,SRR3479243.12245999,SRR3479243.12590257,SRR3479243.16065917,SRR3479243.16518919,SRR3479243.24257585,SRR3479243.25687157,SRR3479243.26252376,SRR3479243.29567323,","12__110922883__110925748",10
"chr12:110922883|110927976","chr12",110922883,110927976,2,"1_1_1",232,0.017,"exon","ENSG00000204856,","+","SRR3479243.2847703,SRR3479243.30193060,","12__110922883__110927976",2
"chr12:111064167|111086905","chr12",111064167,111086905,1,"1_0_1",138,0.014,"exon","ENSG00000204852,","+","SRR3479243.26370444,","12__111064167__111086905",1
"chr12:111168334|111169706","chr12",111168334,111169706,1,"1_1_0",358,0.006,"exon","ENSG00000186298,","-","SRR3479243.9982468,","12__111168334__111169706",1
"chr12:111746089|111746330","chr12",111746089,111746330,1,"0_1_1",3,0.4,"exon","ENSG00000111249,","+","SRR3479243.30529851,","12__111746089__111746330",1
"chr12:111902466|111908546","chr12",111902466,111908546,1,"1_1_0",119,0.017,"exon","ENSG00000204842,","-","SRR3479243.13619863,","12__111902466__111908546",1
"chr12:111916874|111924628","chr12",111916874,111924628,1,"0_1_1",117,0.017,"intron","ENSG00000204842,","-","SRR3479243.9664006,","12__111916874__111924628",1
"chr12:111920591|111924628","chr12",111920591,111924628,3,"1_1_3",109,0.052,"exon","ENSG00000204842,","-","SRR3479243.17136678,SRR3479243.30060604,SRR3479243.20822248,","12__111920591__111924628",3
"chr12:111923069|111924628","chr12",111923069,111924628,3,"2_0_3",169,0.034,"exon","ENSG00000204842,","-","SRR3479243.18027015,SRR3479243.20266245,SRR3479243.15705100,","12__111923069__111924628",3
"chr12:111923069|111948386","chr12",111923069,111948386,1,"0_1_1",85,0.023,"exon","ENSG00000204842,","-","SRR3479243.12102311,","12__111923069__111948386",1
"chr12:111923075|111924628","chr12",111923075,111924628,3,"2_1_3",171,0.034,"exon","ENSG00000204842,","-","SRR3479243.11467028,SRR3479243.23956413,SRR3479243.24736950,","12__111923075__111924628",3
"chr12:111947353|111948386","chr12",111947353,111948386,6,"1_4_4",99,0.108,"exon","ENSG00000204842,","-","SRR3479243.11031486,SRR3479243.16433127,SRR3479243.16901628,SRR3479243.22237544,SRR3479243.26882792,SRR3479243.20935535,","12__111947353__111948386",6
"chr12:111947353|111951343","chr12",111947353,111951343,1,"1_1_0",108,0.018,"exon","ENSG00000204842,","-","SRR3479243.22929547,","12__111947353__111951343",1
"chr12:111947353|111957880","chr12",111947353,111957880,1,"0_1_1",159,0.012,"exon","ENSG00000204842,","-","SRR3479243.29795028,","12__111947353__111957880",1
"chr12:111947353|111990781","chr12",111947353,111990781,1,"0_1_1",101,0.019,"exon","ENSG00000204842,","-","SRR3479243.3259190,","12__111947353__111990781",1
"chr12:111947353|111993723","chr12",111947353,111993723,1,"1_0_1",92,0.021,"exon","ENSG00000204842,","-","SRR3479243.22163376,","12__111947353__111993723",1
"chr12:111951161|111957880","chr12",111951161,111957880,2,"2_2_0",100,0.038,"exon","ENSG00000204842,","-","SRR3479243.15384369,SRR3479243.17538669,","12__111951161__111957880",2
"chr12:111962996|111990781","chr12",111962996,111990781,1,"1_1_0",57,0.034,"exon","ENSG00000204842,","-","SRR3479243.2392065,","12__111962996__111990781",1
"chr12:111990084|111993723","chr12",111990084,111993723,24,"13_0_11",46,0.511,"exon","ENSG00000204842,","-","SRR3479243.5344830,SRR3479243.7044098,SRR3479243.8674155,SRR3479243.10852786,SRR3479243.13740168,SRR3479243.16109321,SRR3479243.18610085,SRR3479243.19806653,SRR3479243.21474083,SRR3479243.23910329,SRR3479243.27036679,SRR3479243.555545,SRR3479243.3564349,SRR3479243.6791026,SRR3479243.8965937,SRR3479243.9511298,SRR3479243.13169795,SRR3479243.13408839,SRR3479243.13967888,SRR3479243.15970999,SRR3479243.19192148,SRR3479243.19834316,SRR3479243.26490579,SRR3479243.26822878,","12__111990084__111993723",24
"chr12:112086984|112087575","chr12",112086984,112087575,1,"1_1_0",1,0.667,"intron","ENSG00000089234,","+","SRR3479243.15185303,","12__112086984__112087575",1
"chr12:112087743|112093459","chr12",112087743,112093459,1,"1_1_0",74,0.026,"exon","ENSG00000089234,","-","SRR3479243.26186750,","12__112087743__112093459",1
"chr12:112087743|112098479","chr12",112087743,112098479,1,"0_1_1",71,0.027,"exon","ENSG00000089234,","-","SRR3479243.10635256,","12__112087743__112098479",1
"chr12:112219722|112221102","chr12",112219722,112221102,1,"1_1_0",125,0.016,"exon","ENSG00000111275,ENSG00000257767,","+","SRR3479243.17619674,","12__112219722__112221102",1
"chr12:112303054|112308984","chr12",112303054,112308984,2,"1_1_2",142,0.027,"exon","ENSG00000089022,","+","SRR3479243.20598315,SRR3479243.20664857,","12__112303054__112308984",2
"chr12:112371690|112429693","chr12",112371690,112429693,1,"1_1_0",14,0.125,"exon","ENSG00000198270,","-","SRR3479243.18602945,","12__112371690__112429693",1
"chr12:112477033|112479908","chr12",112477033,112479908,1,"1_0_1",87,0.022,"exon","ENSG00000111300,","-","SRR3479243.11455652,","12__112477033__112479908",1
"chr12:112509699|112516545","chr12",112509699,112516545,1,"1_1_0",70,0.028,"exon","ENSG00000111300,","-","SRR3479243.9093665,","12__112509699__112516545",1
"chr12:112513482|112516545","chr12",112513482,112516545,6,"3_3_2",77,0.135,"exon","ENSG00000111300,","-","SRR3479243.521932,SRR3479243.4391502,SRR3479243.25403259,SRR3479243.16309226,SRR3479243.21242281,SRR3479243.27238360,","12__112513482__112516545",6
"chr12:112513482|112525605","chr12",112513482,112525605,1,"1_1_0",72,0.027,"exon","ENSG00000111300,","-","SRR3479243.1066786,","12__112513482__112525605",1
"chr12:112613540|112614506","chr12",112613540,112614506,1,"1_1_0",19,0.095,"exon","ENSG00000173064,","-","SRR3479243.13082670,","12__112613540__112614506",1
"chr12:112654096|112654999","chr12",112654096,112654999,2,"2_2_0",18,0.182,"exon","ENSG00000173064,","-","SRR3479243.12144118,SRR3479243.30249832,","12__112654096__112654999",2
