"sample","index","chr","start","end","count","cell"
"SRR3199721","9__14217929__14219569","9",14217929,14219569,1,"HELA"
"SRR3199721","9__14256654__14256716","9",14256654,14256716,1,"HELA"
"SRR3199721","5__14294634__14305024","5",14294634,14305024,1,"HELA"
"SRR3199721","5__14322714__14322852","5",14322714,14322852,1,"HELA"
"SRR3199721","16__14351177__14357400","16",14351177,14357400,1,"HELA"
"SRR3199721","10__14592884__14595048","10",14592884,14595048,2,"HELA"
"SRR3199721","5__14665300__14672387","5",14665300,14672387,2,"HELA"
"SRR3199721","10__14945290__14945513","10",14945290,14945513,2,"HELA"
"SRR3199721","6__15319034__15320237","6",15319034,15320237,1,"HELA"
"SRR3199721","1__15322353__15322607","1",15322353,15322607,2,"HELA"
"SRR3199721","19__15347740__15350240","19",15347740,15350240,2,"HELA"
"SRR3199721","6__15412049__15412106","6",15412049,15412106,1,"HELA"
"SRR3199721","19__15427561__15428301","19",15427561,15428301,1,"HELA"
"SRR3199721","6__15452412__15470005","6",15452412,15470005,2,"HELA"
"SRR3199721","6__15488915__15490637","6",15488915,15490637,2,"HELA"
"SRR3199721","4__15626050__15627419","4",15626050,15627419,2,"HELA"
"SRR3199721","16__15718696__15718954","16",15718696,15718954,1,"HELA"
"SRR3199721","1__15991833__15992297","1",15991833,15992297,1,"HELA"
"SRR3199721","1__16015840__16015949","1",16015840,16015949,1,"HELA"
"SRR3199721","1__16024071__16025436","1",16024071,16025436,1,"HELA"
"SRR3199721","6__16147114__16147994","6",16147114,16147994,1,"HELA"
"SRR3199721","4__16212115__16213110","4",16212115,16213110,1,"HELA"
"SRR3199721","3__16352561__16356311","3",16352561,16356311,1,"HELA"
"SRR3199721","5__16451166__16452783","5",16451166,16452783,2,"HELA"
"SRR3199721","X__16643179__16644083","X",16643179,16644083,1,"HELA"
"SRR3199721","9__16683926__16686087","9",16683926,16686087,2,"HELA"
"SRR3199721","5__16701676__16702676","5",16701676,16702676,1,"HELA"
"SRR3199721","X__16870181__16870998","X",16870181,16870998,1,"HELA"
"SRR3199721","8__17020516__17020883","8",17020516,17020883,1,"HELA"
"SRR3199721","17__17027485__17027917","17",17027485,17027917,1,"HELA"
"SRR3199721","17__17067491__17072415","17",17067491,17072415,2,"HELA"
"SRR3199721","3__17057456__17075414","3",17057456,17075414,1,"HELA"
"SRR3199721","5__17147830__17157283","5",17147830,17157283,3,"HELA"
"SRR3199721","21__17207457__17209483","21",17207457,17209483,1,"HELA"
"SRR3199721","5__17226698__17230633","5",17226698,17230633,1,"HELA"
"SRR3199721","8__17416094__17417744","8",17416094,17417744,1,"HELA"
"SRR3199721","1__17424733__17441265","1",17424733,17441265,2,"HELA"
"SRR3199721","X__17433007__17459713","X",17433007,17459713,1,"HELA"
"SRR3199721","X__17461599__17463032","X",17461599,17463032,1,"HELA"
"SRR3199721","X__17472525__17474208","X",17472525,17474208,1,"HELA"
"SRR3199721","X__17537869__17541306","X",17537869,17541306,1,"HELA"
"SRR3199721","22__17561731__17561835","22",17561731,17561835,1,"HELA"
"SRR3199721","10__17638286__17638509","10",17638286,17638509,1,"HELA"
"SRR3199721","4__17801134__17802048","4",17801134,17802048,1,"HELA"
"SRR3199721","4__17802670__17806514","4",17802670,17806514,2,"HELA"
"SRR3199721","6__17871879__17872124","6",17871879,17872124,1,"HELA"
"SRR3199721","6__17875258__17876086","6",17875258,17876086,1,"HELA"
"SRR3199721","6__17886103__17886211","6",17886103,17886211,1,"HELA"
"SRR3199721","8__17931728__17931873","8",17931728,17931873,1,"HELA"
"SRR3199721","7__17939750__17945715","7",17939750,17945715,1,"HELA"
"SRR3199721","6__17967883__17968349","6",17967883,17968349,1,"HELA"
"SRR3199721","11__17971701__17971782","11",17971701,17971782,1,"HELA"
"SRR3199721","19__17973783__17974093","19",17973783,17974093,2,"HELA"
"SRR3199721","22__18355776__18365942","22",18355776,18365942,1,"HELA"
"SRR3199721","11__18359795__18369854","11",18359795,18369854,1,"HELA"
"SRR3199721","11__18509027__18509523","11",18509027,18509523,2,"HELA"
"SRR3199721","17__18575709__18575774","17",18575709,18575774,1,"HELA"
"SRR3199721","16__18809323__18810068","16",18809323,18810068,1,"HELA"
"SRR3199721","2__18871351__18871448","2",18871351,18871448,3,"HELA"
"SRR3199721","19__19104638__19105235","19",19104638,19105235,2,"HELA"
"SRR3199721","11__19188057__19191071","11",19188057,19191071,2,"HELA"
"SRR3199721","18__19272871__19273030","18",19272871,19273030,1,"HELA"
"SRR3199721","1__19475880__19478056","1",19475880,19478056,1,"HELA"
"SRR3199721","4__19572642__19574272","4",19572642,19574272,1,"HELA"
"SRR3199721","17__19576382__19576630","17",19576382,19576630,1,"HELA"
"SRR3199721","4__19631045__19632894","4",19631045,19632894,1,"HELA"
"SRR3199721","17__20119869__20120007","17",20119869,20120007,1,"HELA"
"SRR3199721","17__20136108__20136475","17",20136108,20136475,1,"HELA"
"SRR3199721","11__20141113__20141232","11",20141113,20141232,1,"HELA"
"SRR3199721","11__20385783__20404804","11",20385783,20404804,1,"HELA"
"SRR3199721","9__20410598__20410723","9",20410598,20410723,2,"HELA"
"SRR3199721","6__20483860__20486911","6",20483860,20486911,1,"HELA"
"SRR3199721","18__20516821__20573177","18",20516821,20573177,1,"HELA"
"SRR3199721","9__20590884__20593007","9",20590884,20593007,1,"HELA"
"SRR3199721","5__20782144__20787072","5",20782144,20787072,1,"HELA"
"SRR3199721","9__20793042__20819106","9",20793042,20819106,1,"HELA"
"SRR3199721","9__20866191__20866262","9",20866191,20866262,2,"HELA"
"SRR3199721","6__20986087__20986332","6",20986087,20986332,3,"HELA"
"SRR3199721","1__21094029__21098354","1",21094029,21098354,1,"HELA"
"SRR3199721","6__21154139__21154259","6",21154139,21154259,2,"HELA"
"SRR3199721","1__21331239__21332649","1",21331239,21332649,1,"HELA"
"SRR3199721","1__21359036__21359140","1",21359036,21359140,1,"HELA"
"SRR3199721","1__21363460__21364988","1",21363460,21364988,1,"HELA"
"SRR3199721","16__21519299__21527669","16",21519299,21527669,1,"HELA"
"SRR3199721","14__21568599__21568938","14",21568599,21568938,1,"HELA"
"SRR3199721","18__21680874__21691807","18",21680874,21691807,1,"HELA"
"SRR3199721","9__21829354__21830807","9",21829354,21830807,1,"HELA"
"SRR3199721","10__22218145__22218698","10",22218145,22218698,1,"HELA"
"SRR3199721","9__22327528__22327749","9",22327528,22327749,1,"HELA"
"SRR3199721","1__22772839__22774346","1",22772839,22774346,1,"HELA"
"SRR3199721","22__22851273__22862992","22",22851273,22862992,1,"HELA"
"SRR3199721","7__23228115__23228477","7",23228115,23228477,1,"HELA"
"SRR3199721","7__23236381__23237089","7",23236381,23237089,1,"HELA"
"SRR3199721","14__23237256__23237774","14",23237256,23237774,2,"HELA"
"SRR3199721","3__23275602__23293052","3",23275602,23293052,1,"HELA"
"SRR3199721","7__23350783__23350940","7",23350783,23350940,1,"HELA"
"SRR3199721","1__23413092__23435571","1",23413092,23435571,1,"HELA"
"SRR3199721","7__23545365__23547083","7",23545365,23547083,1,"HELA"
"SRR3199721","7__23563268__23564967","7",23563268,23564967,1,"HELA"
"SRR3199721","7__23561630__23566899","7",23561630,23566899,1,"HELA"
"SRR3199721","4__24064588__24080209","4",24064588,24080209,1,"HELA"
"SRR3199721","X__24094839__24095695","X",24094839,24095695,1,"HELA"
"SRR3199721","X__24151828__24151936","X",24151828,24151936,1,"HELA"
"SRR3199721","X__24230500__24230765","X",24230500,24230765,2,"HELA"
"SRR3199721","4__24336316__24336467","4",24336316,24336467,2,"HELA"
"SRR3199721","4__24374184__24374358","4",24374184,24374358,2,"HELA"
"SRR3199721","4__24541668__24542036","4",24541668,24542036,1,"HELA"
"SRR3199721","X__24558588__24558655","X",24558588,24558655,1,"HELA"
"SRR3199721","16__24581068__24581243","16",24581068,24581243,1,"HELA"
"SRR3199721","13__24781904__24781980","13",24781904,24781980,1,"HELA"
"SRR3199721","X__24815976__24817159","X",24815976,24817159,2,"HELA"
"SRR3199721","7__24896967__24898052","7",24896967,24898052,1,"HELA"
"SRR3199721","1__24975461__24979076","1",24975461,24979076,1,"HELA"
"SRR3199721","10__25005482__25008816","10",25005482,25008816,1,"HELA"
"SRR3199721","2__25018557__25021756","2",25018557,25021756,1,"HELA"
"SRR3199721","2__25043103__25043191","2",25043103,25043191,1,"HELA"
"SRR3199721","2__25156800__25160116","2",25156800,25160116,1,"HELA"
"SRR3199721","8__25160061__25160901","8",25160061,25160901,1,"HELA"
"SRR3199721","20__25282341__25282456","20",25282341,25282456,1,"HELA"
"SRR3199721","6__25351140__25351351","6",25351140,25351351,1,"HELA"
"SRR3199721","4__25366217__25375448","4",25366217,25375448,1,"HELA"
"SRR3199721","3__25651104__25654109","3",25651104,25654109,1,"HELA"
"SRR3199721","4__25924710__25927275","4",25924710,25927275,1,"HELA"
"SRR3199721","17__25949562__25949715","17",25949562,25949715,1,"HELA"
"SRR3199721","2__25986978__25988473","2",25986978,25988473,1,"HELA"
"SRR3199721","6__26006717__26009542","6",26006717,26009542,1,"HELA"
"SRR3199721","6__26156619__26156724","6",26156619,26156724,1,"HELA"
"SRR3199721","8__26204259__26204921","8",26204259,26204921,1,"HELA"
"SRR3199721","7__26231876__26231951","7",26231876,26231951,2,"HELA"
"SRR3199721","17__26381910__26383753","17",26381910,26383753,1,"HELA"
"SRR3199721","17__26402513__26409401","17",26402513,26409401,1,"HELA"
"SRR3199721","12__26692292__26696184","12",26692292,26696184,1,"HELA"
"SRR3199721","4__26734457__26734526","4",26734457,26734526,1,"HELA"
"SRR3199721","7__26882049__26883069","7",26882049,26883069,1,"HELA"
"SRR3199721","12__26921547__26921683","12",26921547,26921683,1,"HELA"
"SRR3199721","4__26953978__26954728","4",26953978,26954728,1,"HELA"
"SRR3199721","17__26990653__26991672","17",26990653,26991672,1,"HELA"
"SRR3199721","4__27004643__27009887","4",27004643,27009887,1,"HELA"
"SRR3199721","10__27276584__27287350","10",27276584,27287350,1,"HELA"
"SRR3199721","10__27283767__27317841","10",27283767,27317841,2,"HELA"
"SRR3199721","9__27401071__27401216","9",27401071,27401216,1,"HELA"
"SRR3199721","21__27440441__27441067","21",27440441,27441067,1,"HELA"
"SRR3199721","9__27455240__27455318","9",27455240,27455318,2,"HELA"
"SRR3199721","21__27437586__27460101","21",27437586,27460101,1,"HELA"
"SRR3199721","21__27462327__27484455","21",27462327,27484455,1,"HELA"
"SRR3199721","11__27484839__27487592","11",27484839,27487592,1,"HELA"
"SRR3199721","11__27517684__27517789","11",27517684,27517789,1,"HELA"
"SRR3199721","7__27574039__27574197","7",27574039,27574197,2,"HELA"
"SRR3199721","17__27585715__27585818","17",27585715,27585818,1,"HELA"
"SRR3199721","8__27598421__27604158","8",27598421,27604158,1,"HELA"
"SRR3199721","7__27675314__27675451","7",27675314,27675451,1,"HELA"
"SRR3199721","2__27904741__27905042","2",27904741,27905042,1,"HELA"
"SRR3199721","11__27912196__27912262","11",27912196,27912262,1,"HELA"
"SRR3199721","10__28017816__28018863","10",28017816,28018863,2,"HELA"
"SRR3199721","17__28066669__28066998","17",28066669,28066998,1,"HELA"
"SRR3199721","17__28118655__28119252","17",28118655,28119252,1,"HELA"
"SRR3199721","14__28123455__28124995","14",28123455,28124995,1,"HELA"
"SRR3199721","1__28167530__28173583","1",28167530,28173583,1,"HELA"
"SRR3199721","16__28187469__28188433","16",28187469,28188433,1,"HELA"
"SRR3199721","7__28116098__28203099","7",28116098,28203099,1,"HELA"
"SRR3199721","22__28266296__28267445","22",28266296,28267445,1,"HELA"
"SRR3199721","1__28403936__28404097","1",28403936,28404097,1,"HELA"
"SRR3199721","16__28412571__28412654","16",28412571,28412654,2,"HELA"
"SRR3199721","3__28435364__28435727","3",28435364,28435727,1,"HELA"
"SRR3199721","12__28448620__28450280","12",28448620,28450280,1,"HELA"
"SRR3199721","22__28470333__28470437","22",28470333,28470437,1,"HELA"
"SRR3199721","16__28745936__28746273","16",28745936,28746273,1,"HELA"
"SRR3199721","16__28746605__28746869","16",28746605,28746869,1,"HELA"
"SRR3199721","13__28785931__28786215","13",28785931,28786215,2,"HELA"
"SRR3199721","22__28819616__28819744","22",28819616,28819744,1,"HELA"
"SRR3199721","22__28821745__28830886","22",28821745,28830886,1,"HELA"
"SRR3199721","9__28841749__28844033","9",28841749,28844033,1,"HELA"
"SRR3199721","9__29050937__29052853","9",29050937,29052853,1,"HELA"
"SRR3199721","9__29120508__29123156","9",29120508,29123156,1,"HELA"
"SRR3199721","17__29235903__29239340","17",29235903,29239340,1,"HELA"
"SRR3199721","1__29240186__29240395","1",29240186,29240395,1,"HELA"
"SRR3199721","11__29283584__29337150","11",29283584,29337150,1,"HELA"
"SRR3199721","22__29359069__29360151","22",29359069,29360151,1,"HELA"
"SRR3199721","1__29360997__29361207","1",29360997,29361207,1,"HELA"
"SRR3199721","18__29447162__29447255","18",29447162,29447255,1,"HELA"
"SRR3199721","17__29684020__29684100","17",29684020,29684100,1,"HELA"
"SRR3199721","17__29702590__29702677","17",29702590,29702677,1,"HELA"
"SRR3199721","17__29836335__29836406","17",29836335,29836406,1,"HELA"
"SRR3199721","16__29919522__29919644","16",29919522,29919644,1,"HELA"
"SRR3199721","16__29989430__29994087","16",29989430,29994087,1,"HELA"
"SRR3199721","7__30160273__30160380","7",30160273,30160380,1,"HELA"
"SRR3199721","8__30464569__30469841","8",30464569,30469841,2,"HELA"
"SRR3199721","17__30707504__30708646","17",30707504,30708646,1,"HELA"
"SRR3199721","17__30710986__30711197","17",30710986,30711197,1,"HELA"
"SRR3199721","15__30969404__30985899","15",30969404,30985899,1,"HELA"
"SRR3199721","20__31017805__31019182","20",31017805,31019182,1,"HELA"
"SRR3199721","20__31020534__31020846","20",31020534,31020846,1,"HELA"
"SRR3199721","14__31569527__31575984","14",31569527,31575984,1,"HELA"
"SRR3199721","10__31615330__31617815","10",31615330,31617815,2,"HELA"
"SRR3199721","12__31659966__31670273","12",31659966,31670273,1,"HELA"
"SRR3199721","10__31678125__31678559","10",31678125,31678559,1,"HELA"
"SRR3199721","3__31746009__31746838","3",31746009,31746838,1,"HELA"
"SRR3199721","14__31831064__31832543","14",31831064,31832543,1,"HELA"
"SRR3199721","3__31860016__31860456","3",31860016,31860456,1,"HELA"
"SRR3199721","14__31926397__31926626","14",31926397,31926626,1,"HELA"
"SRR3199721","22__32134797__32143454","22",32134797,32143454,2,"HELA"
"SRR3199721","22__32144968__32146016","22",32144968,32146016,1,"HELA"
"SRR3199721","12__32281297__32293889","12",32281297,32293889,1,"HELA"
"SRR3199721","2__32413196__32416326","2",32413196,32416326,1,"HELA"
"SRR3199721","2__32418791__32423463","2",32418791,32423463,1,"HELA"
"SRR3199721","9__32436357__32450675","9",32436357,32450675,1,"HELA"
"SRR3199721","20__32581774__32581871","20",32581774,32581871,1,"HELA"
"SRR3199721","1__32639058__32639251","1",32639058,32639251,1,"HELA"
"SRR3199721","12__32647616__32649397","12",32647616,32649397,1,"HELA"
"SRR3199721","2__32626595__32703848","2",32626595,32703848,1,"HELA"
"SRR3199721","2__32800241__32800324","2",32800241,32800324,1,"HELA"
"SRR3199721","3__32802754__32802820","3",32802754,32802820,1,"HELA"
"SRR3199721","22__32872504__32872640","22",32872504,32872640,1,"HELA"
"SRR3199721","20__33014908__33015360","20",33014908,33015360,2,"HELA"
"SRR3199721","18__33067886__33071487","18",33067886,33071487,1,"HELA"
"SRR3199721","11__33095803__33096547","11",33095803,33096547,1,"HELA"
"SRR3199721","19__33106633__33113419","19",33106633,33113419,2,"HELA"
"SRR3199721","9__33124240__33125268","9",33124240,33125268,2,"HELA"
"SRR3199721","9__33112041__33167057","9",33112041,33167057,1,"HELA"
"SRR3199721","11__33182773__33182855","11",33182773,33182855,1,"HELA"
"SRR3199721","10__33190138__33214958","10",33190138,33214958,1,"HELA"
"SRR3199721","9__33262107__33264394","9",33262107,33264394,1,"HELA"
"SRR3199721","8__33230225__33310837","8",33230225,33310837,1,"HELA"
"SRR3199721","6__33412673__33412766","6",33412673,33412766,1,"HELA"
"SRR3199721","11__33731085__33731281","11",33731085,33731281,1,"HELA"
"SRR3199721","18__33750077__33750152","18",33750077,33750152,1,"HELA"
"SRR3199721","18__33830775__33843968","18",33830775,33843968,1,"HELA"
"SRR3199721","9__33965161__33966686","9",33965161,33966686,1,"HELA"
"SRR3199721","20__34061197__34061297","20",34061197,34061297,1,"HELA"
"SRR3199721","20__34067060__34067227","20",34067060,34067227,2,"HELA"
"SRR3199721","20__34099310__34099517","20",34099310,34099517,1,"HELA"
"SRR3199721","17__34151474__34151586","17",34151474,34151586,1,"HELA"
"SRR3199721","17__34151572__34152444","17",34151572,34152444,1,"HELA"
"SRR3199721","5__34166618__34166859","5",34166618,34166859,2,"HELA"
"SRR3199721","15__34271074__34271138","15",34271074,34271138,1,"HELA"
"SRR3199721","11__34274010__34274517","11",34274010,34274517,3,"HELA"
"SRR3199721","20__34268720__34278358","20",34268720,34278358,1,"HELA"
"SRR3199721","11__34312907__34313844","11",34312907,34313844,1,"HELA"
"SRR3199721","11__34366020__34366215","11",34366020,34366215,2,"HELA"
"SRR3199721","9__34408953__34409182","9",34408953,34409182,1,"HELA"
"SRR3199721","13__34445936__34446051","13",34445936,34446051,1,"HELA"
"SRR3199721","13__34450865__34450989","13",34450865,34450989,1,"HELA"
"SRR3199721","18__34468960__34469044","18",34468960,34469044,1,"HELA"
"SRR3199721","6__34576727__34592557","6",34576727,34592557,1,"HELA"
"SRR3199721","20__34758603__34758721","20",34758603,34758721,2,"HELA"
"SRR3199721","10__34871169__34871219","10",34871169,34871219,2,"HELA"
"SRR3199721","6__34877643__34877712","6",34877643,34877712,1,"HELA"
"SRR3199721","10__34907763__34908379","10",34907763,34908379,1,"HELA"
"SRR3199721","10__34912929__34916890","10",34912929,34916890,2,"HELA"
"SRR3199721","10__34937184__34937339","10",34937184,34937339,2,"HELA"
"SRR3199721","7__34968840__34968957","7",34968840,34968957,1,"HELA"
"SRR3199721","7__34983083__34983165","7",34983083,34983165,1,"HELA"
"SRR3199721","6__35016108__35018565","6",35016108,35018565,2,"HELA"
"SRR3199721","9__35074250__35074419","9",35074250,35074419,1,"HELA"
"SRR3199721","19__35168599__35168988","19",35168599,35168988,2,"HELA"
"SRR3199721","8__35381241__35382045","8",35381241,35382045,1,"HELA"
"SRR3199721","8__35382988__35383068","8",35382988,35383068,1,"HELA"
"SRR3199721","10__35442782__35451969","10",35442782,35451969,1,"HELA"
"SRR3199721","20__35444453__35457507","20",35444453,35457507,1,"HELA"
"SRR3199721","17__35497452__35501579","17",35497452,35501579,1,"HELA"
"SRR3199721","9__35516241__35516516","9",35516241,35516516,1,"HELA"
"SRR3199721","9__35518435__35520335","9",35518435,35520335,1,"HELA"
"SRR3199721","14__35522610__35546417","14",35522610,35546417,1,"HELA"
"SRR3199721","17__35591277__35591519","17",35591277,35591519,1,"HELA"
"SRR3199721","10__35589015__35594609","10",35589015,35594609,1,"HELA"
"SRR3199721","10__35621024__35622160","10",35621024,35622160,1,"HELA"
"SRR3199721","10__35622844__35622939","10",35622844,35622939,1,"HELA"
"SRR3199721","1__35652377__35652445","1",35652377,35652445,1,"HELA"
"SRR3199721","1__35652068__35658264","1",35652068,35658264,2,"HELA"
"SRR3199721","7__35656925__35658862","7",35656925,35658862,1,"HELA"
"SRR3199721","17__35683964__35684137","17",35683964,35684137,1,"HELA"
"SRR3199721","11__35684825__35685128","11",35684825,35685128,1,"HELA"
"SRR3199721","10__35689934__35690053","10",35689934,35690053,1,"HELA"
"SRR3199721","17__35780113__35780230","17",35780113,35780230,1,"HELA"
"SRR3199721","6__35802874__35802946","6",35802874,35802946,2,"HELA"
"SRR3199721","10__35805691__35807174","10",35805691,35807174,1,"HELA"
"SRR3199721","6__35822113__35824915","6",35822113,35824915,1,"HELA"
"SRR3199721","6__36088802__36089394","6",36088802,36089394,1,"HELA"
"SRR3199721","5__36159308__36159647","5",36159308,36159647,1,"HELA"
"SRR3199721","5__36179202__36179773","5",36179202,36179773,2,"HELA"
"SRR3199721","1__36180061__36180211","1",36180061,36180211,1,"HELA"
"SRR3199721","21__36181419__36183718","21",36181419,36183718,2,"HELA"
"SRR3199721","11__36216713__36216828","11",36216713,36216828,1,"HELA"
"SRR3199721","22__36387694__36390892","22",36387694,36390892,1,"HELA"
"SRR3199721","1__36505443__36505575","1",36505443,36505575,1,"HELA"
"SRR3199721","17__36517162__36517219","17",36517162,36517219,1,"HELA"
"SRR3199721","6__36569497__36569567","6",36569497,36569567,1,"HELA"
"SRR3199721","5__36633215__36663698","5",36633215,36663698,1,"HELA"
"SRR3199721","2__36689022__36690037","2",36689022,36690037,2,"HELA"
"SRR3199721","17__36757786__36758867","17",36757786,36758867,2,"HELA"
"SRR3199721","5__36886094__36887209","5",36886094,36887209,1,"HELA"
"SRR3199721","19__36952057__36952191","19",36952057,36952191,2,"HELA"
"SRR3199721","18__36980364__36982323","18",36980364,36982323,1,"HELA"
"SRR3199721","5__37018767__37018901","5",37018767,37018901,2,"HELA"
"SRR3199721","20__37061106__37061288","20",37061106,37061288,1,"HELA"
"SRR3199721","3__37140611__37140698","3",37140611,37140698,1,"HELA"
"SRR3199721","3__37159893__37160066","3",37159893,37160066,1,"HELA"
"SRR3199721","9__37178480__37181201","9",37178480,37181201,2,"HELA"
"SRR3199721","18__37191824__37191882","18",37191824,37191882,1,"HELA"
"SRR3199721","15__37275085__37276741","15",37275085,37276741,1,"HELA"
"SRR3199721","3__37303443__37305608","3",37303443,37305608,1,"HELA"
"SRR3199721","6__37450306__37450361","6",37450306,37450361,1,"HELA"
"SRR3199721","5__37561612__37561736","5",37561612,37561736,1,"HELA"
"SRR3199721","20__37595352__37595612","20",37595352,37595612,1,"HELA"
"SRR3199721","13__37595634__37595690","13",37595634,37595690,1,"HELA"
"SRR3199721","8__37756699__37756846","8",37756699,37756846,1,"HELA"
"SRR3199721","6__37819616__37819899","6",37819616,37819899,1,"HELA"
"SRR3199721","1__37880177__37880629","1",37880177,37880629,1,"HELA"
"SRR3199721","6__37795908__37888579","6",37795908,37888579,2,"HELA"
"SRR3199721","6__37965406__37970925","6",37965406,37970925,2,"HELA"
"SRR3199721","3__37991983__37997401","3",37991983,37997401,1,"HELA"
"SRR3199721","22__38006934__38006987","22",38006934,38006987,1,"HELA"
"SRR3199721","8__38033068__38033229","8",38033068,38033229,1,"HELA"
"SRR3199721","8__38137077__38137425","8",38137077,38137425,1,"HELA"
"SRR3199721","21__38182587__38182694","21",38182587,38182694,1,"HELA"
"SRR3199721","3__38295942__38297023","3",38295942,38297023,2,"HELA"
"SRR3199721","17__38297014__38297264","17",38297014,38297264,2,"HELA"
"SRR3199721","5__38472509__38473025","5",38472509,38473025,1,"HELA"
"SRR3199721","3__38504719__38505848","3",38504719,38505848,1,"HELA"
"SRR3199721","6__38515931__38519445","6",38515931,38519445,1,"HELA"
"SRR3199721","8__38640126__38642773","8",38640126,38642773,1,"HELA"
"SRR3199721","4__38668176__38676277","4",38668176,38676277,1,"HELA"
"SRR3199721","8__38677672__38677988","8",38677672,38677988,1,"HELA"
"SRR3199721","22__38786147__38791610","22",38786147,38791610,1,"HELA"
"SRR3199721","21__38820023__38820152","21",38820023,38820152,1,"HELA"
"SRR3199721","7__38835062__38835146","7",38835062,38835146,1,"HELA"
"SRR3199721","4__38870579__38871905","4",38870579,38871905,1,"HELA"
"SRR3199721","22__38880388__38880595","22",38880388,38880595,2,"HELA"
"SRR3199721","22__38886990__38887079","22",38886990,38887079,2,"HELA"
"SRR3199721","22__38887039__38887130","22",38887039,38887130,1,"HELA"
"SRR3199721","5__38979699__38979766","5",38979699,38979766,1,"HELA"
"SRR3199721","22__38978189__39025635","22",38978189,39025635,1,"HELA"
"SRR3199721","22__39106811__39107875","22",39106811,39107875,1,"HELA"
"SRR3199721","2__39119511__39119740","2",39119511,39119740,1,"HELA"
"SRR3199721","19__39330251__39330359","19",39330251,39330359,1,"HELA"
"SRR3199721","5__39408007__39408308","5",39408007,39408308,1,"HELA"
"SRR3199721","2__39659020__39661188","2",39659020,39661188,2,"HELA"
"SRR3199721","20__39943329__39944175","20",39943329,39944175,1,"HELA"
"SRR3199721","17__39959635__39964164","17",39959635,39964164,1,"HELA"
"SRR3199721","2__39985380__39985706","2",39985380,39985706,1,"HELA"
"SRR3199721","8__40032052__40032166","8",40032052,40032166,2,"HELA"
"SRR3199721","7__40110029__40110187","7",40110029,40110187,1,"HELA"
"SRR3199721","7__40134358__40134708","7",40134358,40134708,1,"HELA"
"SRR3199721","17__40157341__40159292","17",40157341,40159292,1,"HELA"
"SRR3199721","20__40174719__40176096","20",40174719,40176096,1,"HELA"
"SRR3199721","20__40198943__40199038","20",40198943,40199038,1,"HELA"
"SRR3199721","15__40247942__40254072","15",40247942,40254072,1,"HELA"
"SRR3199721","15__40491884__40498677","15",40491884,40498677,1,"HELA"
"SRR3199721","22__40505916__40506596","22",40505916,40506596,1,"HELA"
"SRR3199721","17__40535001__40539174","17",40535001,40539174,1,"HELA"
"SRR3199721","1__40651685__40651802","1",40651685,40651802,1,"HELA"
"SRR3199721","19__40719752__40719861","19",40719752,40719861,2,"HELA"
"SRR3199721","4__40817747__40817803","4",40817747,40817803,5,"HELA"
"SRR3199721","7__40896073__40897030","7",40896073,40897030,1,"HELA"
"SRR3199721","22__40982411__40987488","22",40982411,40987488,1,"HELA"
"SRR3199721","4__41186105__41205714","4",41186105,41205714,2,"HELA"
"SRR3199721","22__41297559__41300677","22",41297559,41300677,1,"HELA"
"SRR3199721","4__41382728__41383320","4",41382728,41383320,2,"HELA"
"SRR3199721","4__41429292__41429437","4",41429292,41429437,1,"HELA"
"SRR3199721","1__41451388__41453437","1",41451388,41453437,1,"HELA"
"SRR3199721","4__41496553__41496623","4",41496553,41496623,2,"HELA"
"SRR3199721","22__41522009__41565572","22",41522009,41565572,1,"HELA"
"SRR3199721","15__41592687__41592761","15",41592687,41592761,2,"HELA"
"SRR3199721","15__41598000__41598202","15",41598000,41598202,1,"HELA"
"SRR3199721","4__41615330__41615423","4",41615330,41615423,2,"HELA"
"SRR3199721","4__41642074__41642197","4",41642074,41642197,1,"HELA"
"SRR3199721","4__41648843__41652427","4",41648843,41652427,1,"HELA"
"SRR3199721","15__41648237__41669502","15",41648237,41669502,1,"HELA"
"SRR3199721","15__41745160__41773135","15",41745160,41773135,1,"HELA"
"SRR3199721","13__41944534__41944866","13",41944534,41944866,1,"HELA"
"SRR3199721","4__42032671__42032792","4",42032671,42032792,1,"HELA"
"SRR3199721","8__42183304__42183405","8",42183304,42183405,1,"HELA"
"SRR3199721","15__42215472__42215675","15",42215472,42215675,1,"HELA"
"SRR3199721","13__42217214__42217305","13",42217214,42217305,2,"HELA"
"SRR3199721","7__42177859__42262855","7",42177859,42262855,2,"HELA"
"SRR3199721","2__42424137__42429420","2",42424137,42429420,1,"HELA"
"SRR3199721","17__42510407__42510898","17",42510407,42510898,1,"HELA"
"SRR3199721","21__42570283__42573726","21",42570283,42573726,1,"HELA"
"SRR3199721","21__42647604__42647881","21",42647604,42647881,1,"HELA"
"SRR3199721","13__42848533__42850909","13",42848533,42850909,1,"HELA"
"SRR3199721","8__42855373__42856333","8",42855373,42856333,1,"HELA"
"SRR3199721","20__43125976__43126038","20",43125976,43126038,1,"HELA"
"SRR3199721","10__43292236__43292558","10",43292236,43292558,1,"HELA"
"SRR3199721","7__43297385__43298468","7",43297385,43298468,1,"HELA"
"SRR3199721","3__43330981__43332071","3",43330981,43332071,1,"HELA"
"SRR3199721","11__43362728__43363342","11",43362728,43363342,1,"HELA"
"SRR3199721","3__43383323__43383450","3",43383323,43383450,2,"HELA"
"SRR3199721","11__43439465__43440033","11",43439465,43440033,1,"HELA"
