"Chr","Start","End","Chimeric.out.junction","index","count"
"chr12",26540367,26648193,1,"12__26540367__26648193",1
"chr17",26677464,26678826,1,"17__26677464__26678826",1
"chr12",26703180,26757524,1,"12__26703180__26757524",1
"chr1",26772807,26774151,1,"1__26772807__26774151",1
"chr1",26772807,26786635,1,"1__26772807__26786635",1
"chr1",26774050,26786635,1,"1__26774050__26786635",1
"chr10",26789748,26792203,1,"10__26789748__26792203",1
"chr1",26799010,26800626,1,"1__26799010__26800626",1
"chr12",26703180,26808785,1,"12__26703180__26808785",1
"chr10",26754689,26830621,1,"10__26754689__26830621",1
"chr22",26853825,26854543,1,"22__26853825__26854543",1
"chr10",26858656,26858752,1,"10__26858656__26858752",1
"chr14",26870493,26870760,1,"14__26870493__26870760",1
"chr17",26963535,26964188,1,"17__26963535__26964188",1
"chr21",26961147,26969726,1,"21__26961147__26969726",1
"chr10",26993606,26998697,1,"10__26993606__26998697",1
"chr10",26994215,26998697,1,"10__26994215__26998697",1
"chr10",26994215,27009288,2,"10__26994215__27009288",2
"chr9",27009018,27029102,1,"9__27009018__27029102",1
"chr10",27037549,27044670,1,"10__27037549__27044670",1
"chr1",27056142,27059283,6,"1__27056142__27059283",6
"chr1",27087347,27089776,2,"1__27087347__27089776",2
"chr21",27117617,27121431,1,"21__27117617__27121431",1
"chr12",27135706,27152609,1,"12__27135706__27152609",1
"chr12",27149675,27152609,2,"12__27149675__27152609",2
"chr16",27222471,27226329,1,"16__27222471__27226329",1
"chr1",27269151,27269556,1,"1__27269151__27269556",1
"chr21",27264034,27284274,1,"21__27264034__27284274",1
"chr8",27290952,27292076,2,"8__27290952__27292076",2
"chr10",27333086,27350171,1,"10__27333086__27350171",1
"chr10",27355416,27368090,1,"10__27355416__27368090",1
"chr10",27356086,27368090,1,"10__27356086__27368090",1
"chr21",27372344,27372458,1,"21__27372344__27372458",1
"chr10",27356086,27381441,1,"10__27356086__27381441",1
"chr11",27395098,27395593,1,"11__27395098__27395593",1
"chr10",27403450,27406656,1,"10__27403450__27406656",1
"chr10",27406505,27410377,1,"10__27406505__27410377",1
"chr10",27400915,27434502,1,"10__27400915__27434502",1
"chr1",27432376,27436268,1,"1__27432376__27436268",1
"chr3",27420740,27446454,1,"3__27420740__27446454",1
"chr10",27453993,27454468,2,"10__27453993__27454468",2
"chr10",27458873,27462188,1,"10__27458873__27462188",1
"chr3",27418207,27465643,1,"3__27418207__27465643",1
"chr3",27424644,27465643,2,"3__27424644__27465643",2
"chr3",27453133,27465643,5,"3__27453133__27465643",5
"chr3",27424644,27493989,1,"3__27424644__27493989",1
"chr3",27453133,27493989,1,"3__27453133__27493989",1
"chr3",27490142,27493989,1,"3__27490142__27493989",1
"chr21",27495226,27501033,1,"21__27495226__27501033",1
"chr12",27521195,27523163,2,"12__27521195__27523163",2
"chr10",27493369,27524141,1,"10__27493369__27524141",1
"chr12",27521195,27529349,1,"12__27521195__27529349",1
"chr12",27521195,27533337,1,"12__27521195__27533337",1
"chr17",27613052,27613188,1,"17__27613052__27613188",1
"chr17",27613917,27614131,1,"17__27613917__27614131",1
"chr17",27613010,27614734,9,"17__27613010__27614734",9
"chr7",27668990,27672064,4,"7__27668990__27672064",4
"chr7",27668990,27689252,1,"7__27668990__27689252",1
"chr2",27707885,27708370,1,"2__27707885__27708370",1
"chr16",27712910,27720241,2,"16__27712910__27720241",2
"chr6",27775553,27775645,1,"6__27775553__27775645",1
"chr17",27778473,27778698,2,"17__27778473__27778698",2
"chr7",27788137,27797752,1,"7__27788137__27797752",1
"chr2",27822450,27824309,1,"2__27822450__27824309",1
"chr7",27824782,27825108,1,"7__27824782__27825108",1
"chr2",27830712,27830906,1,"2__27830712__27830906",1
"chr7",27831625,27835838,1,"7__27831625__27835838",1
"chr17",27844471,27849537,1,"17__27844471__27849537",1
"chr12",27867713,27877119,5,"12__27867713__27877119",5
"chr2",27900162,27900791,1,"2__27900162__27900791",1
"chr17",27975162,27999147,1,"17__27975162__27999147",1
"chr13",28008939,28009053,2,"13__28008939__28009053",2
"chr8",28013459,28019595,2,"8__28013459__28019595",2
"chr17",28003838,28022541,1,"17__28003838__28022541",1
"chr17",28011581,28030080,4,"17__28011581__28030080",4
"chr11",28080473,28084063,2,"11__28080473__28084063",2
"chr11",28080473,28090970,1,"11__28080473__28090970",1
"chr11",28098554,28113060,1,"11__28098554__28113060",1
"chr1",28116073,28120143,1,"1__28116073__28120143",1
"chr1",28116073,28128326,1,"1__28116073__28128326",1
"chr16",28137010,28143724,2,"16__28137010__28143724",2
"chr16",28163980,28167848,2,"16__28163980__28167848",2
"chr16",28177829,28181230,5,"16__28177829__28181230",5
"chr21",28212194,28213484,1,"21__28212194__28213484",1
"chr17",28241458,28246554,1,"17__28241458__28246554",1
"chr10",28196592,28284109,1,"10__28196592__28284109",1
"chr3",28293203,28304871,1,"3__28293203__28304871",1
"chr22",28290543,28310335,1,"22__28290543__28310335",1
"chr11",28311753,28318478,1,"11__28311753__28318478",1
"chr1",28315046,28330930,1,"1__28315046__28330930",1
"chr1",28337817,28338222,1,"1__28337817__28338222",1
"chr11",28304863,28349712,1,"11__28304863__28349712",1
"chr11",28354527,28354681,1,"11__28354527__28354681",1
"chr15",28389019,28391490,1,"15__28389019__28391490",1
"chr12",28378728,28412375,2,"12__28378728__28412375",2
"chr15",28412833,28414801,2,"15__28412833__28414801",2
"chr12",28458582,28460682,2,"12__28458582__28460682",2
"chr22",28490068,28504391,3,"22__28490068__28504391",3
"chr15",28482109,28508315,2,"15__28482109__28508315",2
"chr15",28538034,28544662,1,"15__28538034__28544662",1
"chr15",28538034,28558020,1,"15__28538034__28558020",1
"chr8",28570974,28575724,1,"8__28570974__28575724",1
"chr17",28601060,28614965,1,"17__28601060__28614965",1
"chr12",28544237,28637098,1,"12__28544237__28637098",1
"chr12",28603094,28637098,3,"12__28603094__28637098",3
"chr2",28637692,28637937,1,"2__28637692__28637937",1
"chr2",28639587,28639678,1,"2__28639587__28639678",1
"chr22",28692186,28693840,5,"22__28692186__28693840",5
"chr22",28692186,28702631,1,"22__28692186__28702631",1
"chr16",28734485,28734607,1,"16__28734485__28734607",1
"chr16",28743150,28743513,1,"16__28743150__28743513",1
"chr13",28748409,28752072,3,"13__28748409__28752072",3
"chr1",28785596,28793046,2,"1__28785596__28793046",2
"chr1",28800066,28800663,1,"1__28800066__28800663",1
"chr13",28765388,28813833,1,"13__28765388__28813833",1
"chr17",28808161,28817235,1,"17__28808161__28817235",1
"chr1",28815682,28819603,1,"1__28815682__28819603",1
"chr17",28811232,28819771,1,"17__28811232__28819771",1
"chr13",28830429,28835595,1,"13__28830429__28835595",1
"chr8",28821328,28837673,1,"8__28821328__28837673",1
"chr17",28808161,28837927,1,"17__28808161__28837927",1
"chr13",28840855,28845003,1,"13__28840855__28845003",1
"chr13",28771322,28854678,1,"13__28771322__28854678",1
"chr13",28830429,28854678,1,"13__28830429__28854678",1
"chr13",28813716,28855516,1,"13__28813716__28855516",1
"chr10",28872328,28884970,2,"10__28872328__28884970",2
"chr16",28898510,28900274,1,"16__28898510__28900274",1
"chr10",28897115,28900851,2,"10__28897115__28900851",2
"chr22",28910745,28915308,6,"22__28910745__28915308",6
"chr22",28910745,28946139,1,"22__28910745__28946139",1
"chr22",28924579,28946139,1,"22__28924579__28946139",1
"chr13",28959022,28964241,1,"13__28959022__28964241",1
"chr2",29006773,29011675,2,"2__29006773__29011675",2
"chr1",29068915,29070498,2,"1__29068915__29070498",2
"chr2",29073194,29084174,1,"2__29073194__29084174",1
"chr2",29083984,29086977,1,"2__29083984__29086977",1
"chr2",29073194,29087985,1,"2__29073194__29087985",1
"chr22",29090020,29091861,2,"22__29090020__29091861",2
"chr17",29086509,29096983,2,"17__29086509__29096983",2
"chr2",29129326,29137074,1,"2__29129326__29137074",1
"chr22",29140603,29141996,1,"22__29140603__29141996",1
"chr13",29149141,29149246,1,"13__29149141__29149246",1
"chr2",29158387,29169365,1,"2__29158387__29169365",1
"chr17",29170931,29171934,1,"17__29170931__29171934",1
"chr17",29185179,29196664,1,"17__29185179__29196664",1
"chr22",29240115,29242500,1,"22__29240115__29242500",1
"chr1",29313943,29323831,1,"1__29313943__29323831",1
"chr15",29346048,29347038,1,"15__29346048__29347038",1
"chr17",29361321,29361443,4,"17__29361321__29361443",4
"chr2",29356521,29380268,2,"2__29356521__29380268",2
"chr18",29450335,29451083,1,"18__29450335__29451083",1
"chr1",29474592,29475738,2,"1__29474592__29475738",2
"chr1",29481208,29481422,2,"1__29481208__29481422",2
"chr18",29470698,29489723,1,"18__29470698__29489723",1
"chr12",29492784,29494749,1,"12__29492784__29494749",1
"chr17",29483001,29497015,1,"17__29483001__29497015",1
"chr17",29483001,29509683,1,"17__29483001__29509683",1
"chr17",29483001,29533389,1,"17__29483001__29533389",1
"chr1",29526922,29543197,1,"1__29526922__29543197",1
"chr17",29527440,29554624,1,"17__29527440__29554624",1
"chr17",29586148,29587386,1,"17__29586148__29587386",1
"chr1",29585017,29587415,1,"1__29585017__29587415",1
"chr17",29579956,29592357,2,"17__29579956__29592357",2
"chr17",29657314,29661748,1,"17__29657314__29661748",1
"chr22",29682912,29683123,1,"22__29682912__29683123",1
"chr17",29654667,29685650,1,"17__29654667__29685650",1
"chr18",29691717,29693823,2,"18__29691717__29693823",2
"chr17",29701229,29701324,1,"17__29701229__29701324",1
"chr10",29811339,29813644,1,"10__29811339__29813644",1
"chr16",29845054,29845387,2,"16__29845054__29845387",2
"chr16",29858518,29858685,1,"16__29858518__29858685",1
"chr14",29879399,29879494,1,"14__29879399__29879494",1
"chr17",29898905,29899067,1,"17__29898905__29899067",1
"chr16",29916173,29917280,1,"16__29916173__29917280",1
"chr16",29917109,29917448,2,"16__29917109__29917448",2
"chr8",29927158,29927575,1,"8__29927158__29927575",1
"chr15",30000763,30003204,1,"15__30000763__30003204",1
"chr14",30023731,30023875,1,"14__30023731__30023875",1
"chr8",30024568,30024683,2,"8__30024568__30024683",2
"chr22",30032740,30038274,4,"22__30032740__30038274",4
"chr3",30049061,30049203,1,"3__30049061__30049203",1
"chr15",30052094,30065560,1,"15__30052094__30065560",1
"chr15",30053342,30065560,5,"15__30053342__30065560",5
"chr15",30053342,30092905,2,"15__30053342__30092905",2
"chr14",30066697,30105700,1,"14__30066697__30105700",1
"chr14",30093358,30105700,2,"14__30093358__30105700",2
"chr13",30104675,30110339,4,"13__30104675__30110339",4
"chr13",30104675,30127997,1,"13__30104675__30127997",1
"chr13",30106961,30127997,1,"13__30106961__30127997",1
"chr20",30102262,30137924,1,"20__30102262__30137924",1
"chr13",30156915,30157034,1,"13__30156915__30157034",1
"chr7",30185793,30267361,1,"7__30185793__30267361",1
"chr17",30267305,30293215,1,"17__30267305__30293215",1
"chr17",30267305,30300250,1,"17__30267305__30300250",1
"chr17",30293166,30303633,1,"17__30293166__30303633",1
"chr17",30310018,30315516,3,"17__30310018__30315516",3
"chr21",30319786,30330861,1,"21__30319786__30330861",1
"chr8",30332295,30336893,1,"8__30332295__30336893",1
"chr8",30332295,30361953,1,"8__30332295__30361953",1
"chr7",30363258,30363918,1,"7__30363258__30363918",1
"chr2",30378777,30378864,1,"2__30378777__30378864",1
"chr20",30382205,30382319,1,"20__30382205__30382319",1
"chr20",30380538,30382351,1,"20__30380538__30382351",1
"chr22",30366965,30394846,1,"22__30366965__30394846",1
"chr22",30374431,30394846,2,"22__30374431__30394846",2
"chr22",30366965,30398982,1,"22__30366965__30398982",1
"chr21",30421082,30422499,1,"21__30421082__30422499",1
"chr19",30462100,30477324,1,"19__30462100__30477324",1
"chr19",30476130,30477324,6,"19__30476130__30477324",6
"chr17",30498062,30503232,1,"17__30498062__30503232",1
"chr17",30500850,30503232,2,"17__30500850__30503232",2
"chr10",30615353,30630569,2,"10__30615353__30630569",2
"chr8",30643727,30657271,2,"8__30643727__30657271",2
"chr7",30642650,30662078,1,"7__30642650__30662078",1
"chr7",30661009,30662078,3,"7__30661009__30662078",3
"chr16",30666915,30667164,1,"16__30666915__30667164",1
"chr3",30686239,30691952,3,"3__30686239__30691952",3
"chr21",30693542,30693835,2,"21__30693542__30693835",2
"chr17",30689933,30695033,2,"17__30689933__30695033",2
"chrX",30683628,30695569,1,"X__30683628__30695569",1
"chr17",30689933,30696801,1,"17__30689933__30696801",1
"chr17",30678762,30697105,1,"17__30678762__30697105",1
"chr21",30693542,30702014,15,"21__30693542__30702014",15
"chr21",30698380,30702014,3,"21__30698380__30702014",3
"chr2",30699268,30702777,1,"2__30699268__30702777",1
"chr2",30699443,30702777,1,"2__30699443__30702777",1
"chr17",30678758,30704999,2,"17__30678758__30704999",2
"chr21",30693542,30724134,1,"21__30693542__30724134",1
"chr21",30693542,30734034,1,"21__30693542__30734034",1
"chr16",30740287,30740893,1,"16__30740287__30740893",1
"chr2",30675630,30756180,1,"2__30675630__30756180",1
"chr2",30682418,30756180,1,"2__30682418__30756180",1
"chr16",30776540,30776638,4,"16__30776540__30776638",4
"chr22",30803084,30803592,1,"22__30803084__30803592",1
"chr17",30773963,30807649,1,"17__30773963__30807649",1
"chr17",30821558,30821660,1,"17__30821558__30821660",1
"chr13",30826068,30829752,1,"13__30826068__30829752",1
"chr13",30854200,30857928,2,"13__30854200__30857928",2
"chr13",30857753,30857928,1,"13__30857753__30857928",1
"chr7",30876274,30893075,1,"7__30876274__30893075",1
"chr5",30902381,30902600,1,"5__30902381__30902600",1
"chr12",30878900,30904067,1,"12__30878900__30904067",1
"chr12",30881582,30904067,1,"12__30881582__30904067",1
"chr20",30904021,30904677,1,"20__30904021__30904677",1
"chr20",30954187,30956926,30,"20__30954187__30956926",30
"chr15",30950969,31042759,1,"15__30950969__31042759",1
"chr14",31061529,31071337,1,"14__31061529__31071337",1
"chr17",31072229,31076024,1,"17__31072229__31076024",1
"chr16",31102096,31102663,2,"16__31102096__31102663",2
"chr14",31097415,31122794,2,"14__31097415__31122794",2
"chr14",31139462,31169464,1,"14__31139462__31169464",1
"chr16",31199646,31201719,1,"16__31199646__31201719",1
"chr13",31204972,31205611,2,"13__31204972__31205611",2
"chr10",31197862,31273355,1,"10__31197862__31273355",1
"chr10",31312708,31312828,2,"10__31312708__31312828",2
"chr14",31371742,31380368,1,"14__31371742__31380368",1
"chr20",31376660,31380576,1,"20__31376660__31380576",1
"chr20",31383215,31388104,1,"20__31383215__31388104",1
"chr14",31382730,31392489,1,"14__31382730__31392489",1
"chr14",31388172,31394745,1,"14__31388172__31394745",1
"chr5",31421379,31424578,1,"5__31421379__31424578",1
"chr14",31424826,31425448,1,"14__31424826__31425448",1
"chr1",31465237,31468067,5,"1__31465237__31468067",5
"chr14",31588916,31590711,2,"14__31588916__31590711",2
"chr12",31595709,31613315,1,"12__31595709__31613315",1
"chr3",31617888,31621588,3,"3__31617888__31621588",3
"chr14",31631799,31641328,1,"14__31631799__31641328",1
"chr3",31617888,31641951,2,"3__31617888__31641951",2
"chr14",31637504,31647460,1,"14__31637504__31647460",1
"chr15",31665564,31665708,2,"15__31665564__31665708",2
"chr10",31661947,31676195,7,"10__31661947__31676195",7
"chr10",31613448,31676727,1,"10__31613448__31676727",1
"chr16",31733947,31734674,1,"16__31733947__31734674",1
"chr10",31661947,31750166,3,"10__31661947__31750166",3
"chr10",31749966,31750166,1,"10__31749966__31750166",1
"chr10",31749966,31750712,1,"10__31749966__31750712",1
"chr1",31742005,31764853,1,"1__31742005__31764853",1
"chr10",31764988,31766938,1,"10__31764988__31766938",1
"chr19",31767238,31770658,2,"19__31767238__31770658",2
"chr10",31749966,31791437,3,"10__31749966__31791437",3
"chr10",31791276,31810864,1,"10__31791276__31810864",1
"chr1",31810022,31811895,5,"1__31810022__31811895",5
"chr10",31784708,31817068,1,"10__31784708__31817068",1
"chr1",31782891,31821821,1,"1__31782891__31821821",1
"chr1",31810022,31821821,1,"1__31810022__31821821",1
"chr13",31789188,31835219,1,"13__31789188__31835219",1
"chr12",31841941,31862359,1,"12__31841941__31862359",1
"chr16",31895819,31896577,1,"16__31895819__31896577",1
"chr1",31896540,31902385,1,"1__31896540__31902385",1
"chr16",31927670,31927779,1,"16__31927670__31927779",1
"chr22",31947383,31971378,1,"22__31947383__31971378",1
"chr22",32015953,32016052,1,"22__32015953__32016052",1
"chr11",32124919,32125026,1,"11__32124919__32125026",1
"chr5",32135678,32143986,4,"5__32135678__32143986",4
"chr2",32142995,32157204,4,"2__32142995__32157204",4
"chr22",32154513,32161046,1,"22__32154513__32161046",1
"chr2",32172299,32172400,1,"2__32172299__32172400",1
"chr10",32197100,32199491,10,"10__32197100__32199491",10
"chr20",32207323,32211102,4,"20__32207323__32211102",4
"chr20",32207323,32217720,2,"20__32207323__32217720",2
"chr20",32267409,32268222,1,"20__32267409__32268222",1
"chr12",32280564,32285814,1,"12__32280564__32285814",1
"chr10",32308786,32310215,3,"10__32308786__32310215",3
"chr1",32377297,32385259,1,"1__32377297__32385259",1
"chr1",32381496,32385259,26,"1__32381496__32385259",26
"chr5",32379221,32388780,2,"5__32379221__32388780",2
"chr2",32396356,32409407,1,"2__32396356__32409407",1
"chr2",32399132,32409407,1,"2__32399132__32409407",1
"chr2",32422413,32434630,3,"2__32422413__32434630",3
"chr1",32495899,32504220,2,"1__32495899__32504220",2
"chr1",32502511,32504220,3,"1__32502511__32504220",3
"chr1",32502511,32505174,3,"1__32502511__32505174",3
"chr2",32515552,32517417,1,"2__32515552__32517417",1
"chr14",32559708,32563592,5,"14__32559708__32563592",5
"chr1",32560385,32566163,4,"1__32560385__32566163",4
"chr18",32573459,32573590,1,"18__32573459__32573590",1
"chr14",32559708,32586493,3,"14__32559708__32586493",3
"chr3",32586368,32587457,2,"3__32586368__32587457",2
"chr7",32582753,32591907,2,"7__32582753__32591907",2
"chr7",32582753,32599076,1,"7__32582753__32599076",1
"chr7",32598171,32599076,1,"7__32598171__32599076",1
"chr7",32584306,32609766,1,"7__32584306__32609766",1
"chr11",32611093,32617593,4,"11__32611093__32617593",4
"chr20",32617575,32619410,1,"20__32617575__32619410",1
"chr2",32602656,32620661,8,"2__32602656__32620661",8
"chr2",32602656,32626691,1,"2__32602656__32626691",1
"chr2",32602656,32631625,9,"2__32602656__32631625",9
"chr1",32620189,32632897,1,"1__32620189__32632897",1
"chr1",32628836,32632897,1,"1__32628836__32632897",1
"chr2",32602656,32641231,4,"2__32602656__32641231",4
"chr1",32653555,32653725,1,"1__32653555__32653725",1
"chr20",32659899,32660114,1,"20__32659899__32660114",1
"chr2",32631567,32664754,1,"2__32631567__32664754",1
"chr2",32664576,32668656,1,"2__32664576__32668656",1
"chr7",32672155,32678977,1,"7__32672155__32678977",1
"chr2",32664576,32679010,1,"2__32664576__32679010",1
"chr20",32684463,32686439,2,"20__32684463__32686439",2
"chr20",32686304,32691371,1,"20__32686304__32691371",1
"chr2",32664576,32698307,1,"2__32664576__32698307",1
"chr17",32700025,32700177,1,"17__32700025__32700177",1
"chr2",32698180,32702651,1,"2__32698180__32702651",1
"chr2",32703703,32704685,1,"2__32703703__32704685",1
"chr2",32698180,32712868,2,"2__32698180__32712868",2
"chr2",32703703,32718734,1,"2__32703703__32718734",1
"chr2",32716549,32718734,1,"2__32716549__32718734",1
"chr2",32713655,32728303,1,"2__32713655__32728303",1
"chr2",32716492,32728303,1,"2__32716492__32728303",1
"chr2",32703703,32735061,1,"2__32703703__32735061",1
"chr10",32740520,32762951,1,"10__32740520__32762951",1
"chr22",32768729,32768830,1,"22__32768729__32768830",1
"chr3",32805947,32811454,2,"3__32805947__32811454",2
"chr15",32819014,32825569,4,"15__32819014__32825569",4
"chr18",32833497,32833580,1,"18__32833497__32833580",1
"chr2",32800223,32836649,1,"2__32800223__32836649",1
"chr2",32818982,32836649,1,"2__32818982__32836649",1
"chr2",32832522,32836649,2,"2__32832522__32836649",2
"chr19",32843735,32851524,1,"19__32843735__32851524",1
"chr7",32852369,32860353,1,"7__32852369__32860353",1
"chr2",32858943,32865477,2,"2__32858943__32865477",2
"chr22",32874968,32875262,1,"22__32874968__32875262",1
"chr19",32851410,32877627,1,"19__32851410__32877627",1
"chr7",32852369,32878278,1,"7__32852369__32878278",1
"chr7",32909596,32919554,1,"7__32909596__32919554",1
"chr15",32935255,32936560,1,"15__32935255__32936560",1
"chr15",32935787,32936560,2,"15__32935787__32936560",2
"chr11",32948703,32956981,3,"11__32948703__32956981",3
"chr11",32953289,32956981,1,"11__32953289__32956981",1
"chr13",32944637,32972496,1,"13__32944637__32972496",1
"chr15",33023291,33023398,1,"15__33023291__33023398",1
"chr15",33024634,33024760,1,"15__33024634__33024760",1
"chr15",33024758,33024869,2,"15__33024758__33024869",2
"chr1",33058532,33059355,1,"1__33058532__33059355",1
"chr20",33068404,33069011,1,"20__33068404__33069011",1
"chr15",33076592,33076875,1,"15__33076592__33076875",1
"chr13",33091994,33101669,1,"13__33091994__33101669",1
"chr11",33065296,33102770,1,"11__33065296__33102770",1
"chr3",33109722,33110462,3,"3__33109722__33110462",3
"chr11",33117852,33127610,1,"11__33117852__33127610",1
"chr11",33127113,33127610,2,"11__33127113__33127610",2
"chr1",33133826,33138502,1,"1__33133826__33138502",1
"chr15",33149216,33194241,2,"15__33149216__33194241",2
"chr15",33180373,33194241,1,"15__33180373__33194241",1
"chr7",33185854,33195314,2,"7__33185854__33195314",2
"chr15",33180373,33202736,1,"15__33180373__33202736",1
"chr13",33232376,33253066,1,"13__33232376__33253066",1
"chr22",33257381,33257498,1,"22__33257381__33257498",1
"chr20",33302394,33303169,2,"20__33302394__33303169",2
"chr11",33307959,33308498,2,"11__33307959__33308498",2
"chr11",33307959,33309057,76,"11__33307959__33309057",76
"chr13",33306238,33309467,3,"13__33306238__33309467",3
"chr20",33308237,33315211,1,"20__33308237__33315211",1
"chr20",33315063,33324562,1,"20__33315063__33324562",1
"chr9",33351558,33352717,3,"9__33351558__33352717",3
"chr9",33351558,33354890,1,"9__33351558__33354890",1
"chr20",33369924,33380366,1,"20__33369924__33380366",1
"chr1",33403998,33415375,1,"1__33403998__33415375",1
"chr1",33407853,33415375,1,"1__33407853__33415375",1
"chr1",33409620,33415375,1,"1__33409620__33415375",1
"chr1",33413823,33415375,1,"1__33413823__33415375",1
"chr17",33426668,33426857,1,"17__33426668__33426857",1
"chr7",33384193,33427756,2,"7__33384193__33427756",2
"chr7",33397467,33427756,1,"7__33397467__33427756",1
"chr7",33407379,33427756,1,"7__33407379__33427756",1
"chr2",33482510,33505225,1,"2__33482510__33505225",1
"chr2",33525518,33526711,1,"2__33525518__33526711",1
"chr2",33359860,33540336,1,"2__33359860__33540336",1
"chr11",33563348,33569425,1,"11__33563348__33569425",1
"chr11",33572586,33573787,6,"11__33572586__33573787",6
"chr11",33563348,33581457,1,"11__33563348__33581457",1
"chr19",33579040,33592480,1,"19__33579040__33592480",1
"chr3",33576725,33592887,1,"3__33576725__33592887",1
"chr5",33576159,33596165,1,"5__33576159__33596165",1
"chr11",33589622,33596419,1,"11__33589622__33596419",1
"chr18",33606863,33613800,1,"18__33606863__33613800",1
"chr2",33661507,33673010,1,"2__33661507__33673010",1
"chr3",33633887,33686395,1,"3__33633887__33686395",1
"chr3",33648083,33686395,1,"3__33648083__33686395",1
"chr18",33706418,33706501,1,"18__33706418__33706501",1
"chr11",33731672,33731819,2,"11__33731672__33731819",2
"chr3",33725851,33738425,3,"3__33725851__33738425",3
"chr18",33721100,33739978,1,"18__33721100__33739978",1
"chr6",33742582,33742676,2,"6__33742582__33742676",2
"chr17",33747293,33750087,1,"17__33747293__33750087",1
"chr18",33740895,33750159,1,"18__33740895__33750159",1
"chr1",33760538,33760906,5,"1__33760538__33760906",5
"chr18",33775220,33783152,2,"18__33775220__33783152",2
"chr18",33778653,33785239,1,"18__33778653__33785239",1
"chr18",33783076,33793445,1,"18__33783076__33793445",1
"chr18",33785040,33800180,1,"18__33785040__33800180",1
"chr18",33785114,33800180,2,"18__33785114__33800180",2
"chr1",33794471,33800960,1,"1__33794471__33800960",1
"chr2",33810295,33810399,1,"2__33810295__33810399",1
"chr18",33836931,33840138,3,"18__33836931__33840138",3
"chr5",33881224,33881585,2,"5__33881224__33881585",2
"chr9",33886879,33900269,3,"9__33886879__33900269",3
"chr9",33935837,33941860,1,"9__33935837__33941860",1
"chr9",33941647,33948585,1,"9__33941647__33948585",1
"chr9",33948372,33948585,1,"9__33948372__33948585",1
"chr9",33948372,33953472,1,"9__33948372__33953472",1
"chr9",33948372,33956144,1,"9__33948372__33956144",1
"chr18",33952643,33957022,1,"18__33952643__33957022",1
"chr9",33953283,33963789,5,"9__33953283__33963789",5
"chr9",33956077,33963789,1,"9__33956077__33963789",1
"chr20",33954360,33971936,1,"20__33954360__33971936",1
"chr9",33953283,33973235,2,"9__33953283__33973235",2
"chr9",33960824,33973235,2,"9__33960824__33973235",2
"chr9",33986758,33998862,1,"9__33986758__33998862",1
"chr19",33933719,34003682,1,"19__33933719__34003682",1
"chr7",33976901,34014396,2,"7__33976901__34014396",2
"chr7",34006091,34014396,2,"7__34006091__34014396",2
"chr9",33960824,34017187,1,"9__33960824__34017187",1
"chr9",33986758,34017187,1,"9__33986758__34017187",1
"chr11",34093273,34098189,5,"11__34093273__34098189",5
"chr17",34147028,34149837,1,"17__34147028__34149837",1
"chr5",34163223,34182972,1,"5__34163223__34182972",1
"chr5",34175927,34182972,1,"5__34175927__34182972",1
"chr18",33935502,34205712,1,"18__33935502__34205712",1
"chr20",34243124,34246904,1,"20__34243124__34246904",1
"chr20",34243124,34246936,1,"20__34243124__34246936",1
"chr6",34261228,34263462,1,"6__34261228__34263462",1
"chr9",34269255,34286702,1,"9__34269255__34286702",1
"chr9",34286615,34290387,2,"9__34286615__34290387",2
"chr20",34300941,34313077,1,"20__34300941__34313077",1
"chr20",34302107,34313077,10,"20__34302107__34313077",10
"chr20",34304662,34313077,2,"20__34304662__34313077",2
"chr20",34309662,34313077,1,"20__34309662__34313077",1
"chr20",34322108,34326543,1,"20__34322108__34326543",1
"chr20",34327315,34328519,1,"20__34327315__34328519",1
"chr20",34319863,34328809,1,"20__34319863__34328809",1
"chr15",34376410,34388215,2,"15__34376410__34388215",2
"chr20",34389413,34451322,1,"20__34389413__34451322",1
"chr20",34446224,34459751,1,"20__34446224__34459751",1
"chr15",34455761,34470200,1,"15__34455761__34470200",1
"chr20",34457360,34502119,1,"20__34457360__34502119",1
"chr20",34501171,34519366,1,"20__34501171__34519366",1
"chr15",34525738,34527515,1,"15__34525738__34527515",1
"chr15",34536175,34543258,1,"15__34536175__34543258",1
"chr15",34548430,34551145,2,"15__34548430__34551145",2
"chr6",34574332,34614575,1,"6__34574332__34614575",1
"chr10",34620045,34649187,1,"10__34620045__34649187",1
"chr15",34652611,34652716,1,"15__34652611__34652716",1
"chr10",34661426,34673182,2,"10__34661426__34673182",2
"chr19",34685383,34687668,1,"19__34685383__34687668",1
"chr5",34793378,34796132,1,"5__34793378__34796132",1
"chr21",34787195,34805178,1,"21__34787195__34805178",1
"chr21",34793787,34805178,4,"21__34793787__34805178",4
"chr21",34799191,34805178,1,"21__34799191__34805178",1
"chr21",34804484,34805178,2,"21__34804484__34805178",2
"chr19",34818326,34819056,1,"19__34818326__34819056",1
"chr5",34823071,34823181,2,"5__34823071__34823181",2
"chr19",34790584,34833360,1,"19__34790584__34833360",1
"chr17",34864901,34867294,1,"17__34864901__34867294",1
"chr10",34872720,34875087,1,"10__34872720__34875087",1
"chr21",34883559,34883765,1,"21__34883559__34883765",1
"chr11",34904223,34910416,1,"11__34904223__34910416",1
"chr21",34906885,34911662,1,"21__34906885__34911662",1
"chr17",34912923,34916711,1,"17__34912923__34916711",1
"chr19",34921481,34925873,2,"19__34921481__34925873",2
"chr19",34922766,34925873,3,"19__34922766__34925873",3
