"Chr","Start","End","Chimeric.out.junction","index","count"
"chr2",48555700,48586286,2,"2__48555700__48586286",2
"chr16",48587450,48596355,1,"16__48587450__48596355",1
"chr15",48516360,48612564,1,"15__48516360__48612564",1
"chr19",48694863,48695239,1,"19__48694863__48695239",1
"chr18",48702265,48703946,2,"18__48702265__48703946",2
"chr13",48830313,48832372,1,"13__48830313__48832372",1
"chr15",48888480,48905289,1,"15__48888480__48905289",1
"chr8",48955593,48962538,1,"8__48955593__48962538",1
"chr13",49037867,49039504,1,"13__49037867__49039504",1
"chr12",49227060,49228280,1,"12__49227060__49228280",1
"chr17",49340635,49346265,1,"17__49340635__49346265",1
"chr17",49362606,49365564,3,"17__49362606__49365564",3
"chr20",49521303,49535318,1,"20__49521303__49535318",1
"chr16",49860674,49860994,1,"16__49860674__49860994",1
"chr22",50212783,50213075,1,"22__50212783__50213075",1
"chr14",50796551,50799150,1,"14__50796551__50799150",1
"chr3",50816106,50971508,2,"3__50816106__50971508",2
"chr14",51101932,51111732,1,"14__51101932__51111732",1
"chr3",51101879,51127815,2,"3__51101879__51127815",2
"chr13",51286674,51290023,1,"13__51286674__51290023",1
"chr19",51298998,51300653,1,"19__51298998__51300653",1
"chr3",51297587,51317635,1,"3__51297587__51317635",1
"chr13",51331899,51392728,1,"13__51331899__51392728",1
"chr10",51632846,51656468,1,"10__51632846__51656468",1
"chr10",51632846,51707661,1,"10__51632846__51707661",1
"chr1",51702406,51735797,1,"1__51702406__51735797",1
"chr10",51740949,51754189,2,"10__51740949__51754189",2
"chr14",53112872,53124868,1,"14__53112872__53124868",1
"chr3",53232358,53233113,1,"3__53232358__53233113",1
"chrX",53641495,53642796,3,"X__53641495__53642796",3
"chrX",53641495,53644407,1,"X__53641495__53644407",1
"chrX",53672263,53681075,2,"X__53672263__53681075",2
"chr18",53717311,53764426,1,"18__53717311__53764426",1
"chr14",53836170,53847912,1,"14__53836170__53847912",1
"chr1",54059781,54065951,2,"1__54059781__54065951",2
"chr4",54720052,54817857,1,"4__54720052__54817857",1
"chr4",54864373,54880286,1,"4__54864373__54880286",1
"chr16",54956106,54956510,1,"16__54956106__54956510",1
"chr17",55026748,55028357,1,"17__55026748__55028357",1
"chr17",55026748,55214317,2,"17__55026748__55214317",2
"chr17",55026748,55243865,1,"17__55026748__55243865",1
"chr7",55624672,55626749,1,"7__55624672__55626749",1
"chr2",55871772,55874588,1,"2__55871772__55874588",1
"chr2",55872484,55893807,1,"2__55872484__55893807",1
"chr2",55889091,55900214,1,"2__55889091__55900214",1
"chr5",56160561,56161804,2,"5__56160561__56161804",2
"chr18",56246046,56247780,1,"18__56246046__56247780",1
"chr15",56434976,56535485,1,"15__56434976__56535485",1
"chr12",57127931,57137907,1,"12__57127931__57137907",1
"chr4",57259660,57260051,1,"4__57259660__57260051",1
"chr4",57269206,57272867,1,"4__57269206__57272867",1
"chr6",57372288,57398317,2,"6__57372288__57398317",2
"chr16",57554980,57560039,1,"16__57554980__57560039",1
"chr3",57613442,57614051,1,"3__57613442__57614051",1
"chr3",57618992,57627474,1,"3__57618992__57627474",1
"chr3",57627380,57649443,2,"3__57627380__57649443",2
"chr3",57643407,57658165,1,"3__57643407__57658165",1
"chr15",57686151,57699300,1,"15__57686151__57699300",1
"chr12",58340778,58347472,1,"12__58340778__58347472",1
"chr19",58904343,58904854,3,"19__58904343__58904854",3
"chr8",58988094,58990731,1,"8__58988094__58990731",1
"chr15",59281182,59283147,1,"15__59281182__59283147",1
"chr17",59870958,59886118,1,"17__59870958__59886118",1
"chr10",59975906,59997575,2,"10__59975906__59997575",2
"chr17",60042367,60045619,1,"17__60042367__60045619",1
"chr17",60061532,60062451,8,"17__60061532__60062451",8
"chr17",60111148,60112969,3,"17__60111148__60112969",3
"chr3",60164169,60314588,1,"3__60164169__60314588",1
"chr3",60311598,60334584,1,"3__60311598__60334584",1
"chr18",60497268,60506142,2,"18__60497268__60506142",2
"chr18",60570197,60587347,2,"18__60570197__60587347",2
"chr5",60655772,60656038,1,"5__60655772__60656038",1
"chr11",60687158,60688460,1,"11__60687158__60688460",1
"chr20",60714131,60716000,4,"20__60714131__60716000",4
"chr15",60725592,60727206,1,"15__60725592__60727206",1
"chr5",60655951,60768864,1,"5__60655951__60768864",1
"chr5",60768508,60768864,5,"5__60768508__60768864",5
"chr5",60768508,60790237,5,"5__60768508__60790237",5
"chr14",61075595,61076316,1,"14__61075595__61076316",1
"chr17",61105365,61176718,1,"17__61105365__61176718",1
"chr17",61151304,61176718,1,"17__61151304__61176718",1
"chr11",61205097,61205585,6,"11__61205097__61205585",6
"chr2",61258554,61259248,3,"2__61258554__61259248",3
"chr15",61307997,61308234,1,"15__61307997__61308234",1
"chr15",61386555,61404318,2,"15__61386555__61404318",2
"chr2",61512010,61522425,1,"2__61512010__61522425",1
"chr2",61570950,61577828,1,"2__61570950__61577828",1
"chr2",61596016,61597714,1,"2__61596016__61597714",1
"chr3",61607644,61608814,1,"3__61607644__61608814",1
"chr3",61608137,61608814,1,"3__61608137__61608814",1
"chr3",61608137,61609229,2,"3__61608137__61609229",2
"chr10",61592283,61612460,1,"10__61592283__61612460",1
"chr2",61605498,61622368,1,"2__61605498__61622368",1
"chr8",61707545,61714152,1,"8__61707545__61714152",1
"chr8",61707545,61720831,1,"8__61707545__61720831",1
"chr8",61712947,61721943,1,"8__61712947__61721943",1
"chr11",62653945,62654487,1,"11__62653945__62654487",1
"chr17",62953550,62954563,1,"17__62953550__62954563",1
"chr12",63083479,63114069,1,"12__63083479__63114069",1
"chr15",63935156,63981898,1,"15__63935156__63981898",1
"chr3",64132506,64139044,1,"3__64132506__64139044",1
"chrX",64295354,64295792,1,"X__64295354__64295792",1
"chr5",64493020,64494187,1,"5__64493020__64494187",1
"chr17",64509454,64510584,2,"17__64509454__64510584",2
"chrX",64586518,64588878,3,"X__64586518__64588878",3
"chr1",64644037,64644245,1,"1__64644037__64644245",1
"chr15",64687597,64693020,1,"15__64687597__64693020",1
"chrX",64708526,64719869,2,"X__64708526__64719869",2
"chr5",64976321,65008891,1,"5__64976321__65008891",1
"chr10",65164654,65214849,1,"10__65164654__65214849",1
"chr5",65498653,65504820,2,"5__65498653__65504820",2
"chr7",65705312,65706257,6,"7__65705312__65706257",6
"chr7",65705312,65713633,1,"7__65705312__65713633",1
"chr3",65961631,65991688,1,"3__65961631__65991688",1
"chr17",66170084,66172722,1,"17__66170084__66172722",1
"chr7",66347880,66361636,1,"7__66347880__66361636",1
"chr7",66456124,66459328,1,"7__66456124__66459328",1
"chr7",66458204,66459328,1,"7__66458204__66459328",1
"chr11",66515850,66523976,1,"11__66515850__66523976",1
"chr2",66588560,66599166,1,"2__66588560__66599166",1
"chr11",67044743,67050699,1,"11__67044743__67050699",1
"chr9",67327775,67334266,1,"9__67327775__67334266",1
"chr12",67386633,67386866,1,"12__67386633__67386866",1
"chr5",67522118,67522837,2,"5__67522118__67522837",2
"chr16",67644727,67646024,2,"16__67644727__67646024",2
"chr17",67692192,67708693,1,"17__67692192__67708693",1
"chr8",68200190,68214701,1,"8__68200190__68214701",1
"chr11",68215508,68215888,1,"11__68215508__68215888",1
"chr18",68440665,68468718,1,"18__68440665__68468718",1
"chr15",68467975,68468992,1,"15__68467975__68468992",1
"chr4",68656166,68668137,1,"4__68656166__68668137",1
"chr16",68912021,68914533,1,"16__68912021__68914533",1
"chr8",69103957,69104760,1,"8__69103957__69104760",1
"chr8",69103957,69136861,1,"8__69103957__69136861",1
"chr15",69502655,69514578,1,"15__69502655__69514578",1
"chr15",69502655,69553668,1,"15__69502655__69553668",1
"chr15",69569050,69576671,1,"15__69569050__69576671",1
"chr2",69576361,69576933,1,"2__69576361__69576933",1
"chr2",70096851,70098964,1,"2__70096851__70098964",1
"chr16",70247564,70256383,1,"16__70247564__70256383",1
"chr10",70331974,70360791,1,"10__70331974__70360791",1
"chr10",70404455,70406762,7,"10__70404455__70406762",7
"chr2",70406664,70409129,3,"2__70406664__70409129",3
"chr10",70404455,70412351,1,"10__70404455__70412351",1
"chr16",70572226,70575737,1,"16__70572226__70575737",1
"chr16",70575572,70597953,1,"16__70575572__70597953",1
"chr16",70597779,70599427,1,"16__70597779__70599427",1
"chr16",70598968,70601439,1,"16__70598968__70601439",1
"chr8",71126138,71128999,1,"8__71126138__71128999",1
"chr5",71394585,71399461,1,"5__71394585__71399461",1
"chr8",71550050,71553285,1,"8__71550050__71553285",1
"chr10",71968961,71974342,1,"10__71968961__71974342",1
"chr12",72013095,72014095,1,"12__72013095__72014095",1
"chr12",72036216,72041593,1,"12__72036216__72041593",1
"chr12",72037875,72041593,1,"12__72037875__72041593",1
"chr15",72109012,72113372,1,"15__72109012__72113372",1
"chr13",72131156,72147144,1,"13__72131156__72147144",1
"chr13",72131156,72147705,1,"13__72131156__72147705",1
"chr16",72280376,72383105,1,"16__72280376__72383105",1
"chr16",72318471,72425114,1,"16__72318471__72425114",1
"chr16",72382966,72425114,2,"16__72382966__72425114",2
"chr16",72341955,72461356,1,"16__72341955__72461356",1
"chr10",72604230,72619256,2,"10__72604230__72619256",2
"chr3",72650712,72657165,1,"3__72650712__72657165",1
"chr15",72789132,72792711,1,"15__72789132__72792711",1
"chr15",72810408,72853890,2,"15__72810408__72853890",2
"chr5",72849231,72857113,1,"5__72849231__72857113",1
"chr5",72850147,72857113,1,"5__72850147__72857113",1
"chr15",72810408,72864506,1,"15__72810408__72864506",1
"chr15",72853824,72864506,1,"15__72853824__72864506",1
"chr7",72873866,72880731,1,"7__72873866__72880731",1
"chr7",72873866,72884813,1,"7__72873866__72884813",1
"chr7",72877252,72884813,1,"7__72877252__72884813",1
"chr7",72891198,72892899,1,"7__72891198__72892899",1
"chr9",72892226,72893541,2,"9__72892226__72893541",2
"chr10",72997694,72997892,1,"10__72997694__72997892",1
"chr3",73006380,73016870,1,"3__73006380__73016870",1
"chrX",73045950,73051109,4,"X__73045950__73051109",4
"chrX",73045950,73053209,1,"X__73045950__73053209",1
"chrX",73064523,73065391,1,"X__73064523__73065391",1
"chrX",73071866,73072064,1,"X__73071866__73072064",1
"chrX",73071866,73072109,1,"X__73071866__73072109",1
"chrX",73071910,73072109,2,"X__73071910__73072109",2
"chrX",73071866,73072154,2,"X__73071866__73072154",2
"chr9",73217621,73218026,1,"9__73217621__73218026",1
"chr4",73278873,73280688,1,"4__73278873__73280688",1
"chr6",73590600,73606865,3,"6__73590600__73606865",3
"chr17",73808193,73809959,1,"17__73808193__73809959",1
"chr18",74023331,74030669,1,"18__74023331__74030669",1
"chr11",74053506,74054461,2,"11__74053506__74054461",2
"chr11",74079013,74079620,1,"11__74079013__74079620",1
"chr17",74133067,74133349,1,"17__74133067__74133349",1
"chr18",74153201,74155167,1,"18__74153201__74155167",1
"chr10",74322653,74326552,4,"10__74322653__74326552",4
"chr17",74360922,74368190,1,"17__74360922__74368190",1
"chr11",74500671,74528759,1,"11__74500671__74528759",1
"chr14",74580709,74586867,1,"14__74580709__74586867",1
"chr11",74676079,74680744,3,"11__74676079__74680744",3
"chr12",74892326,74895520,1,"12__74892326__74895520",1
"chrX",74961827,74965904,1,"X__74961827__74965904",1
"chr14",75587213,75590926,1,"14__75587213__75590926",1
"chr15",75798016,75816639,2,"15__75798016__75816639",2
"chr15",75809600,75816639,1,"15__75809600__75816639",1
"chr1",76272666,76344003,1,"1__76272666__76344003",1
"chr14",76696151,76702346,1,"14__76696151__76702346",1
"chr7",76739255,76742800,2,"7__76739255__76742800",2
"chr7",76870183,76871217,1,"7__76870183__76871217",1
"chr14",77269714,77275986,1,"14__77269714__77275986",1
"chr7",77313407,77314645,1,"7__77313407__77314645",1
"chr11",77330651,77336860,1,"11__77330651__77336860",1
"chr11",77330651,77336863,3,"11__77330651__77336863",3
"chr11",77333545,77336863,2,"11__77333545__77336863",2
"chr11",77336008,77336863,1,"11__77336008__77336863",1
"chr11",77322360,77340944,1,"11__77322360__77340944",1
"chr11",77336008,77340944,5,"11__77336008__77340944",5
"chr7",77378741,77394949,3,"7__77378741__77394949",3
"chr15",77405251,77426092,1,"15__77405251__77426092",1
"chr15",77425347,77426092,2,"15__77425347__77426092",2
"chr11",77436590,77458173,1,"11__77436590__77458173",1
"chr11",77451776,77458173,1,"11__77451776__77458173",1
"chr15",77544709,77576372,1,"15__77544709__77576372",1
"chr15",77576225,77578846,1,"15__77576225__77578846",1
"chr15",77653657,77681144,1,"15__77653657__77681144",1
"chr15",77656416,77681144,1,"15__77656416__77681144",1
"chr15",77657505,77681144,2,"15__77657505__77681144",2
"chr5",77805607,77806221,2,"5__77805607__77806221",2
"chr6",77981057,77983024,1,"6__77981057__77983024",1
"chr14",78043110,78045452,1,"14__78043110__78045452",1
"chr7",78581096,78581335,1,"7__78581096__78581335",1
"chr4",78804396,78808445,1,"4__78804396__78808445",1
"chr4",78792898,78815404,1,"4__78792898__78815404",1
"chr15",78885434,78885970,3,"15__78885434__78885970",3
"chr9",78923561,78938204,1,"9__78923561__78938204",1
"chr10",79761955,79764646,1,"10__79761955__79764646",1
"chr5",79950671,79974912,1,"5__79950671__79974912",1
"chr5",79952230,79974912,1,"5__79952230__79974912",1
"chr12",79988109,80014987,1,"12__79988109__80014987",1
"chr12",80007355,80014987,3,"12__80007355__80014987",3
"chr5",79974746,80024784,1,"5__79974746__80024784",1
"chr5",79974746,80040434,1,"5__79974746__80040434",1
"chr5",80021272,80048075,1,"5__80021272__80048075",1
"chr5",80063752,80074655,1,"5__80063752__80074655",1
"chr5",80021272,80088663,1,"5__80021272__80088663",1
"chr5",80057365,80088663,1,"5__80057365__80088663",1
"chr5",80063752,80088663,3,"5__80063752__80088663",3
"chr5",80071513,80088663,2,"5__80071513__80088663",2
"chr5",80083384,80088663,1,"5__80083384__80088663",1
"chr5",80063752,80109560,1,"5__80063752__80109560",1
"chr5",80063752,80150135,1,"5__80063752__80150135",1
"chr5",80071513,80173542,1,"5__80071513__80173542",1
"chr6",80364212,80383516,1,"6__80364212__80383516",1
"chr9",80537077,80550805,1,"9__80537077__80550805",1
"chr6",80634669,80636098,1,"6__80634669__80636098",1
"chr16",80718435,80719026,5,"16__80718435__80719026",5
"chr15",81362920,81364304,1,"15__81362920__81364304",1
"chr16",81396104,81399083,2,"16__81396104__81399083",2
"chr8",81571820,81605342,1,"8__81571820__81605342",1
"chr5",81646723,81658534,1,"5__81646723__81658534",1
"chr9",81813463,81816322,1,"9__81813463__81816322",1
"chr16",81968034,81969983,1,"16__81968034__81969983",1
"chr16",82181403,82185119,1,"16__82181403__82185119",1
"chr5",82350725,82351034,1,"5__82350725__82351034",1
"chr6",82605130,82749222,1,"6__82605130__82749222",1
"chr12",82763166,82832570,1,"12__82763166__82832570",1
"chr12",82763166,82850599,1,"12__82763166__82850599",1
"chr4",83557744,83557976,2,"4__83557744__83557976",2
"chr15",83819967,83826793,1,"15__83819967__83826793",1
"chr15",83826167,83826793,2,"15__83826167__83826793",2
"chr15",83819967,83832827,1,"15__83819967__83832827",1
"chr16",83940592,83945972,1,"16__83940592__83945972",1
"chrX",84301452,84329397,1,"X__84301452__84329397",1
"chr11",84991578,85020067,1,"11__84991578__85020067",1
"chr15",85081763,85089508,1,"15__85081763__85089508",1
"chr15",85081763,85098301,9,"15__85081763__85098301",9
"chr2",85255012,85262278,1,"2__85255012__85262278",1
"chr12",85546058,85554492,1,"12__85546058__85554492",1
"chr16",85667520,85667738,4,"16__85667520__85667738",4
"chr11",86029978,86037718,1,"11__86029978__86037718",1
"chr5",86624119,86624326,1,"5__86624119__86624326",1
"chr4",87808911,87812746,1,"4__87808911__87812746",1
"chr4",87868157,87869125,1,"4__87868157__87869125",1
"chr11",88132850,88133240,1,"11__88132850__88133240",1
"chr9",88437795,88445491,1,"9__88437795__88445491",1
"chr10",88598622,88635842,1,"10__88598622__88635842",1
"chr10",88635624,88659883,1,"10__88635624__88659883",1
"chr2",89076018,89092011,1,"2__89076018__89092011",1
"chr2",89082251,89092011,4,"2__89082251__89092011",4
"chr2",89085987,89104922,1,"2__89085987__89104922",1
"chr10",89635162,89640195,1,"10__89635162__89640195",1
"chr6",89816400,89816746,1,"6__89816400__89816746",1
"chr14",89999695,90000926,1,"14__89999695__90000926",1
"chr6",90036896,90037304,1,"6__90036896__90037304",1
"chr6",90038073,90038982,1,"6__90038073__90038982",1
"chr6",90047924,90053475,1,"6__90047924__90053475",1
"chr6",90400392,90435115,1,"6__90400392__90435115",1
"chr6",90415778,90435115,1,"6__90415778__90435115",1
"chr5",90664148,90674592,1,"5__90664148__90674592",1
"chr8",90659968,90737869,2,"8__90659968__90737869",2
"chr8",90734243,90737869,7,"8__90734243__90737869",7
"chr15",90982564,90986710,2,"15__90982564__90986710",2
"chr15",90982564,90999547,1,"15__90982564__90999547",1
"chr14",91247082,91252672,1,"14__91247082__91252672",1
"chr7",91924203,91936970,4,"7__91924203__91936970",4
"chr7",91924203,91948826,3,"7__91924203__91948826",3
"chr7",91924203,91957214,14,"7__91924203__91957214",14
"chr7",91936673,91957214,1,"7__91936673__91957214",1
"chr7",91948644,91957214,1,"7__91948644__91957214",1
"chr7",91924203,91991587,3,"7__91924203__91991587",3
"chr7",91980264,91991587,1,"7__91980264__91991587",1
"chr8",92030618,92033632,1,"8__92030618__92033632",1
"chr11",92085262,92088570,22,"11__92085262__92088570",22
"chr13",92345441,92346135,1,"13__92345441__92346135",1
"chr12",93192668,93192862,1,"12__93192668__93192862",1
"chr12",93244887,93246801,4,"12__93244887__93246801",4
"chr12",93236241,93251261,1,"12__93236241__93251261",1
"chr15",93277215,93277516,1,"15__93277215__93277516",1
"chr11",93523740,93527201,1,"11__93523740__93527201",1
"chr11",93528074,93535138,1,"11__93528074__93535138",1
"chr11",93540684,93543042,1,"11__93540684__93543042",1
"chr10",94264551,94267962,1,"10__94264551__94267962",1
"chr10",94291505,94297307,1,"10__94291505__94297307",1
"chr10",94366022,94373376,1,"10__94366022__94373376",1
"chr10",94366022,94381230,1,"10__94366022__94381230",1
"chr9",94645540,94649052,2,"9__94645540__94649052",2
"chr9",94645540,94649395,1,"9__94645540__94649395",1
"chr5",94805484,94848322,1,"5__94805484__94848322",1
"chr13",95056196,95058962,1,"13__95056196__95058962",1
"chr5",95099212,95119667,1,"5__95099212__95119667",1
"chr8",95503806,95504137,1,"8__95503806__95504137",1
"chr12",95602619,95605043,15,"12__95602619__95605043",15
"chr9",95647415,95647655,1,"9__95647415__95647655",1
"chr9",96097656,96098258,1,"9__96097656__96098258",1
"chr10",96093147,96098477,1,"10__96093147__96098477",1
"chr10",96201653,96234540,3,"10__96201653__96234540",3
"chr10",96253122,96271411,1,"10__96253122__96271411",1
"chr10",96234425,96282210,1,"10__96234425__96282210",1
"chr10",96269848,96282210,1,"10__96269848__96282210",1
"chr10",96271340,96282210,1,"10__96271340__96282210",1
"chr10",96267024,96291217,1,"10__96267024__96291217",1
"chr13",96409898,96416207,8,"13__96409898__96416207",8
"chr14",96807859,96813678,3,"14__96807859__96813678",3
"chr15",96857727,96862242,1,"15__96857727__96862242",1
"chr14",97312432,97327072,1,"14__97312432__97327072",1
"chr8",97329342,97330737,1,"8__97329342__97330737",1
"chr7",97766627,97788737,1,"7__97766627__97788737",1
"chr7",97820040,97823884,1,"7__97820040__97823884",1
"chr7",97820926,97823884,1,"7__97820926__97823884",1
"chr5",98215256,98217079,3,"5__98215256__98217079",3
"chr10",98303833,98325183,1,"10__98303833__98325183",1
"chr10",98303833,98336586,2,"10__98303833__98336586",2
"chr2",98602252,98602386,1,"2__98602252__98602386",1
"chr8",98817581,98837381,4,"8__98817581__98837381",4
"chr9",99658178,99681108,1,"9__99658178__99681108",1
"chr9",99680925,99705034,1,"9__99680925__99705034",1
"chr9",99711837,99735230,1,"9__99711837__99735230",1
"chr2",99786013,99787892,1,"2__99786013__99787892",1
"chr2",99919153,99921208,1,"2__99919153__99921208",1
"chr7",99952766,99953427,1,"7__99952766__99953427",1
"chr3",100275169,100275431,1,"3__100275169__100275431",1
"chr9",100407893,100423350,1,"9__100407893__100423350",1
"chr9",100416080,100426725,1,"9__100416080__100426725",1
"chr9",100424115,100429182,1,"9__100424115__100429182",1
"chr1",100515465,100527505,1,"1__100515465__100527505",1
"chr9",100780571,100788733,1,"9__100780571__100788733",1
"chr6",100988039,100988263,1,"6__100988039__100988263",1
"chr15",101775287,101775782,3,"15__101775287__101775782",3
"chr15",102312155,102312987,1,"15__102312155__102312987",1
"chr14",103173688,103187714,1,"14__103173688__103187714",1
"chr13",103275227,103280274,3,"13__103275227__103280274",3
"chr2",103274023,103281809,1,"2__103274023__103281809",1
"chr10",103384502,103436193,1,"10__103384502__103436193",1
"chr10",103427643,103436193,9,"10__103427643__103436193",9
"chr10",103432672,103436193,2,"10__103432672__103436193",2
"chr4",103648425,103651893,1,"4__103648425__103651893",1
"chr10",104445573,104465246,1,"10__104445573__104465246",1
"chr10",104449650,104465246,1,"10__104449650__104465246",1
"chr10",105197772,105198565,3,"10__105197772__105198565",3
"chr10",105199503,105200607,1,"10__105199503__105200607",1
"chr12",105321751,105322472,1,"12__105321751__105322472",1
"chr12",105385490,105389804,3,"12__105385490__105389804",3
"chr6",105771540,105781380,1,"6__105771540__105781380",1
"chr6",105816778,105825394,1,"6__105816778__105825394",1
"chr5",106621595,106632151,1,"5__106621595__106632151",1
"chr5",106632036,106723472,1,"5__106632036__106723472",1
"chrX",106769812,106797734,1,"X__106769812__106797734",1
"chrX",106796025,106841372,1,"X__106796025__106841372",1
"chr13",107144417,107165160,1,"13__107144417__107165160",1
"chr6",107419755,107420500,2,"6__107419755__107420500",2
"chr12",107794268,107798850,1,"12__107794268__107798850",1
"chr9",108097844,108098922,1,"9__108097844__108098922",1
"chr6",108568067,108578603,1,"6__108568067__108578603",1
"chr9",108781087,108812562,1,"9__108781087__108812562",1
"chr6",108888375,108888752,1,"6__108888375__108888752",1
"chr5",109049221,109051965,4,"5__109049221__109051965",4
"chr5",109049197,109065214,1,"5__109049197__109065214",1
"chr5",109049221,109065214,1,"5__109049221__109065214",1
"chr5",109049197,109091157,1,"5__109049197__109091157",1
"chr5",109049221,109091157,1,"5__109049221__109091157",1
"chr5",109065043,109110666,1,"5__109065043__109110666",1
"chr5",109117097,109139978,1,"5__109117097__109139978",1
"chr5",109110489,109153139,1,"5__109110489__109153139",1
"chr5",109117097,109159538,1,"5__109117097__109159538",1
"chr5",109152974,109159538,4,"5__109152974__109159538",4
"chr5",109152974,109202695,1,"5__109152974__109202695",1
"chr1",109338856,109340859,1,"1__109338856__109340859",1
"chr2",109388157,109389502,5,"2__109388157__109389502",5
"chr8",109462052,109468159,3,"8__109462052__109468159",3
"chr1",109773500,109774408,2,"1__109773500__109774408",2
"chr2",109945680,109964405,6,"2__109945680__109964405",6
"chr2",109964130,109964405,6,"2__109964130__109964405",6
"chr2",109964130,109988137,2,"2__109964130__109988137",2
"chr1",110125059,110129504,1,"1__110125059__110129504",1
"chr6",110522761,110551247,1,"6__110522761__110551247",1
"chr12",110873915,110878193,1,"12__110873915__110878193",1
"chr4",111427793,111441522,1,"4__111427793__111441522",1
"chr4",111409697,111452433,1,"4__111409697__111452433",1
"chr6",111583460,111585149,1,"6__111583460__111585149",1
"chr5",112073721,112074629,1,"5__112073721__112074629",1
"chr6",112195378,112195712,1,"6__112195378__112195712",1
"chr10",112343941,112350890,1,"10__112343941__112350890",1
"chr10",112356156,112358048,3,"10__112356156__112358048",3
"chr10",112540559,112544647,1,"10__112540559__112544647",1
"chr10",112540559,112559676,2,"10__112540559__112559676",2
"chr2",112579999,112583432,1,"2__112579999__112583432",1
"chr12",112613540,112614506,1,"12__112613540__112614506",1
"chr2",112621252,112621472,2,"2__112621252__112621472",2
"chr13",112742360,112752788,1,"13__112742360__112752788",1
"chr1",113196220,113202401,1,"1__113196220__113202401",1
"chr2",113243494,113251987,1,"2__113243494__113251987",1
"chr2",113258783,113260758,3,"2__113258783__113260758",3
"chr5",113740135,113740553,4,"5__113740135__113740553",4
"chr9",114148657,114154104,10,"9__114148657__114154104",10
"chr10",114648494,114650831,1,"10__114648494__114650831",1
"chr10",114648494,114665972,2,"10__114648494__114665972",2
"chr9",114685129,114693637,1,"9__114685129__114693637",1
"chr9",115721406,115738297,1,"9__115721406__115738297",1
"chr6",116277615,116381757,1,"6__116277615__116381757",1
"chr12",116534474,116549317,2,"12__116534474__116549317",2
"chr6",116599971,116600190,1,"6__116599971__116600190",1
"chr12",116642858,116675510,1,"12__116642858__116675510",1
"chr12",116668238,116675510,2,"12__116668238__116675510",2
"chr12",116668338,116675510,8,"12__116668338__116675510",8
"chr12",116674626,116675510,1,"12__116674626__116675510",1
"chr6",117010483,117026323,1,"6__117010483__117026323",1
"chr6",117019867,117026323,1,"6__117019867__117026323",1
"chr10",116975455,117045907,1,"10__116975455__117045907",1
"chrX",117676688,117680079,2,"X__117676688__117680079",2
"chr8",117784872,117785425,1,"8__117784872__117785425",1
"chr8",117791722,117798888,1,"8__117791722__117798888",1
"chr1",117944808,117948267,8,"1__117944808__117948267",8
"chr6",118014205,118015343,2,"6__118014205__118015343",2
"chr5",118264232,118280344,2,"5__118264232__118280344",2
"chr1",118409367,118413238,1,"1__118409367__118413238",1
"chr12",118828931,118841322,1,"12__118828931__118841322",1
"chr8",118830674,118847790,1,"8__118830674__118847790",1
"chr3",119099751,119102073,1,"3__119099751__119102073",1
"chr4",119203986,119220046,1,"4__119203986__119220046",1
"chr4",119234356,119239711,1,"4__119234356__119239711",1
"chr4",119252871,119259469,2,"4__119252871__119259469",2
"chr3",120049466,120054800,1,"3__120049466__120054800",1
"chr11",120100236,120100428,1,"11__120100236__120100428",1
"chr11",120446378,120447998,1,"11__120446378__120447998",1
"chr3",120469370,120469847,1,"3__120469370__120469847",1
"chr8",120800578,120810086,3,"8__120800578__120810086",3
"chr8",120814034,120831746,1,"8__120814034__120831746",1
"chr8",120829975,120831746,1,"8__120829975__120831746",1
"chr1",120835810,120836418,1,"1__120835810__120836418",1
"chr8",120814034,120843961,1,"8__120814034__120843961",1
"chr8",120850499,120855987,2,"8__120850499__120855987",2
"chr8",120859230,120865455,2,"8__120859230__120865455",2
"chr7",120905301,120906833,1,"7__120905301__120906833",1
"chr1",121115832,121116815,3,"1__121115832__121116815",3
"chr1",121124562,121129692,1,"1__121124562__121129692",1
"chr3",121215655,121217517,3,"3__121215655__121217517",3
"chr12",121220458,121222396,9,"12__121220458__121222396",9
"chr11",121383712,121385030,1,"11__121383712__121385030",1
"chr6",121411999,121427309,1,"6__121411999__121427309",1
"chr7",122427594,122429184,1,"7__122427594__122429184",1
"chr12",123067252,123069537,1,"12__123067252__123069537",1
"chr12",123068825,123069537,2,"12__123068825__123069537",2
"chr12",123068825,123073363,2,"12__123068825__123073363",2
"chr12",123879594,123880979,1,"12__123879594__123880979",1
"chr12",124002791,124003041,1,"12__124002791__124003041",1
"chr12",124071294,124074996,10,"12__124071294__124074996",10
"chr12",124337753,124343815,1,"12__124337753__124343815",1
"chr11",124824620,124847496,1,"11__124824620__124847496",1
"chr3",125279223,125301822,1,"3__125279223__125301822",1
"chr3",125295033,125301822,1,"3__125295033__125301822",1
"chr11",125562783,125563476,1,"11__125562783__125563476",1
"chr8",126021213,126021585,1,"8__126021213__126021585",1
"chr8",126159323,126207514,2,"8__126159323__126207514",2
"chr8",126369461,126370060,2,"8__126369461__126370060",2
"chr6",126432365,126496057,2,"6__126432365__126496057",2
"chr10",126495400,126508019,1,"10__126495400__126508019",1
"chr10",126495400,126515354,1,"10__126495400__126515354",1
"chr3",127379221,127381154,1,"3__127379221__127381154",1
"chr3",127980971,127983624,7,"3__127980971__127983624",7
"chr3",128060076,128077216,2,"3__128060076__128077216",2
"chr2",128087497,128100770,1,"2__128087497__128100770",1
