"Chr","Start","End","Chimeric.out.junction","index","count"
"chr13",31797089,31803431,1,"13__31797089__31803431",1
"chr1",31810022,31811895,1,"1__31810022__31811895",1
"chr22",31816322,31819382,1,"22__31816322__31819382",1
"chr1",31791956,31821821,1,"1__31791956__31821821",1
"chr1",31810022,31821821,1,"1__31810022__31821821",1
"chr14",31816954,31844174,1,"14__31816954__31844174",1
"chr14",31849673,31852977,1,"14__31849673__31852977",1
"chr14",31849673,31856581,1,"14__31849673__31856581",1
"chr14",31852727,31856581,1,"14__31852727__31856581",1
"chr15",31883988,31884101,1,"15__31883988__31884101",1
"chr7",31912905,31920473,1,"7__31912905__31920473",1
"chr16",31927593,31927760,1,"16__31927593__31927760",1
"chr22",31942847,31957378,1,"22__31942847__31957378",1
"chr20",31948157,31967497,1,"20__31948157__31967497",1
"chr20",31973456,31975339,1,"20__31973456__31975339",1
"chr22",31952928,31985563,1,"22__31952928__31985563",1
"chr22",32003923,32007826,1,"22__32003923__32007826",1
"chr22",32019670,32022002,1,"22__32019670__32022002",1
"chr22",32044087,32046764,1,"22__32044087__32046764",1
"chr18",32093479,32093901,1,"18__32093479__32093901",1
"chr22",32068197,32121596,1,"22__32068197__32121596",1
"chr22",32108069,32121596,1,"22__32108069__32121596",1
"chr22",32121524,32122987,1,"22__32121524__32122987",1
"chr11",32126187,32126499,1,"11__32126187__32126499",1
"chr22",32097642,32134897,1,"22__32097642__32134897",1
"chr22",32121524,32134897,1,"22__32121524__32134897",1
"chr22",32134373,32134897,1,"22__32134373__32134897",1
"chr10",32141445,32143134,1,"10__32141445__32143134",1
"chr5",32135678,32143986,9,"5__32135678__32143986",9
"chr10",32141445,32150586,1,"10__32141445__32150586",1
"chr2",32108455,32157204,1,"2__32108455__32157204",1
"chr2",32142995,32157204,7,"2__32142995__32157204",7
"chr22",32156642,32164849,1,"22__32156642__32164849",1
"chr2",32142995,32168452,2,"2__32142995__32168452",2
"chr5",32168733,32170874,1,"5__32168733__32170874",1
"chr14",32172323,32173344,2,"14__32172323__32173344",2
"chr3",32180079,32188226,1,"3__32180079__32188226",1
"chr22",32188019,32194642,1,"22__32188019__32194642",1
"chr10",32197100,32199491,16,"10__32197100__32199491",16
"chr20",32207323,32211102,3,"20__32207323__32211102",3
"chr20",32207323,32217720,2,"20__32207323__32217720",2
"chr2",32142995,32235333,1,"2__32142995__32235333",1
"chr2",32249149,32249237,1,"2__32249149__32249237",1
"chr14",32241022,32257079,1,"14__32241022__32257079",1
"chr18",32236205,32259556,1,"18__32236205__32259556",1
"chr5",32255799,32263348,1,"5__32255799__32263348",1
"chr20",32267561,32268222,1,"20__32267561__32268222",1
"chr10",32306071,32307490,1,"10__32306071__32307490",1
"chr10",32306071,32308887,1,"10__32306071__32308887",1
"chr10",32308786,32310215,1,"10__32308786__32310215",1
"chr10",32311068,32311964,1,"10__32311068__32311964",1
"chr10",32306071,32322966,1,"10__32306071__32322966",1
"chr10",32311068,32324922,1,"10__32311068__32324922",1
"chr10",32321634,32324922,1,"10__32321634__32324922",1
"chr10",32308786,32326535,1,"10__32308786__32326535",1
"chr10",32317356,32326535,1,"10__32317356__32326535",1
"chr10",32317356,32329385,1,"10__32317356__32329385",1
"chr2",32323865,32341281,1,"2__32323865__32341281",1
"chr2",32323870,32341281,1,"2__32323870__32341281",1
"chr2",32339707,32341281,1,"2__32339707__32341281",1
"chr2",32323865,32353548,2,"2__32323865__32353548",2
"chr20",32354657,32358098,1,"20__32354657__32358098",1
"chr2",32361632,32362257,2,"2__32361632__32362257",2
"chr1",32373262,32377427,1,"1__32373262__32377427",1
"chr1",32375639,32377427,1,"1__32375639__32377427",1
"chr1",32381496,32385259,8,"1__32381496__32385259",8
"chr5",32364054,32390543,1,"5__32364054__32390543",1
"chr5",32390381,32404202,1,"5__32390381__32404202",1
"chr5",32400112,32415292,1,"5__32400112__32415292",1
"chr5",32364054,32420208,1,"5__32364054__32420208",1
"chr5",32379221,32420208,1,"5__32379221__32420208",1
"chr3",32479447,32483505,2,"3__32479447__32483505",2
"chr12",32487450,32490640,1,"12__32487450__32490640",1
"chr1",32495899,32498935,1,"1__32495899__32498935",1
"chr1",32495899,32502644,2,"1__32495899__32502644",2
"chr1",32495899,32504220,1,"1__32495899__32504220",1
"chr1",32502511,32504220,1,"1__32502511__32504220",1
"chr1",32495899,32505174,1,"1__32495899__32505174",1
"chr1",32495899,32510991,1,"1__32495899__32510991",1
"chr21",32502531,32513822,1,"21__32502531__32513822",1
"chr21",32496840,32519321,1,"21__32496840__32519321",1
"chr3",32523361,32523467,1,"3__32523361__32523467",1
"chr21",32519213,32526744,1,"21__32519213__32526744",1
"chr14",32559708,32563592,76,"14__32559708__32563592",76
"chr1",32560385,32566163,1,"1__32560385__32566163",1
"chr21",32496840,32575328,1,"21__32496840__32575328",1
"chr21",32537279,32575328,2,"21__32537279__32575328",2
"chr21",32554738,32575328,4,"21__32554738__32575328",4
"chr14",32559708,32586493,20,"14__32559708__32586493",20
"chr3",32582529,32587457,1,"3__32582529__32587457",1
"chr21",32554738,32590015,1,"21__32554738__32590015",1
"chr21",32567540,32590015,1,"21__32567540__32590015",1
"chr7",32588459,32599076,2,"7__32588459__32599076",2
"chr12",32602697,32603283,1,"12__32602697__32603283",1
"chr2",32602656,32605358,1,"2__32602656__32605358",1
"chr11",32608558,32610278,1,"11__32608558__32610278",1
"chr11",32611093,32617593,1,"11__32611093__32617593",1
"chr20",32617575,32619410,2,"20__32617575__32619410",2
"chr2",32602656,32620661,9,"2__32602656__32620661",9
"chr14",32615469,32621734,1,"14__32615469__32621734",1
"chr14",32624250,32624734,1,"14__32624250__32624734",1
"chr2",32602656,32626691,1,"2__32602656__32626691",1
"chr2",32602656,32631625,5,"2__32602656__32631625",5
"chr2",32620579,32631625,1,"2__32620579__32631625",1
"chr1",32626216,32632897,1,"1__32626216__32632897",1
"chr2",32602656,32641231,1,"2__32602656__32641231",1
"chr2",32631567,32641231,4,"2__32631567__32641231",4
"chr2",32639837,32641231,9,"2__32639837__32641231",9
"chr21",32617804,32649224,1,"21__32617804__32649224",1
"chr21",32638326,32649224,1,"21__32638326__32649224",1
"chr1",32650126,32653725,1,"1__32650126__32653725",1
"chr1",32653555,32655850,1,"1__32653555__32655850",1
"chr2",32626231,32658872,1,"2__32626231__32658872",1
"chr20",32652850,32666359,1,"20__32652850__32666359",1
"chr20",32659872,32666359,1,"20__32659872__32666359",1
"chr22",32664275,32669494,1,"22__32664275__32669494",1
"chr2",32602656,32670736,1,"2__32602656__32670736",1
"chr2",32654214,32670736,1,"2__32654214__32670736",1
"chr2",32654214,32679010,2,"2__32654214__32679010",2
"chr2",32664576,32679010,2,"2__32664576__32679010",2
"chr2",32602656,32679022,1,"2__32602656__32679022",1
"chr2",32664576,32679022,1,"2__32664576__32679022",1
"chr22",32661418,32683374,1,"22__32661418__32683374",1
"chr20",32685807,32685941,1,"20__32685807__32685941",1
"chr20",32684463,32686439,2,"20__32684463__32686439",2
"chr2",32661121,32696219,1,"2__32661121__32696219",1
"chr1",32694109,32696592,1,"1__32694109__32696592",1
"chr2",32692971,32698307,1,"2__32692971__32698307",1
"chr2",32660522,32701412,1,"2__32660522__32701412",1
"chr2",32698180,32702651,2,"2__32698180__32702651",2
"chr2",32703703,32704685,1,"2__32703703__32704685",1
"chr2",32703703,32707650,3,"2__32703703__32707650",3
"chr2",32654214,32713781,1,"2__32654214__32713781",1
"chr2",32688262,32718734,1,"2__32688262__32718734",1
"chr2",32703703,32718734,2,"2__32703703__32718734",2
"chr2",32713655,32718734,2,"2__32713655__32718734",2
"chr2",32716492,32718734,1,"2__32716492__32718734",1
"chr7",32660016,32718742,1,"7__32660016__32718742",1
"chr7",32695599,32718742,1,"7__32695599__32718742",1
"chr2",32703703,32725176,2,"2__32703703__32725176",2
"chr2",32626231,32733326,1,"2__32626231__32733326",1
"chr10",32740520,32745262,1,"10__32740520__32745262",1
"chr2",32740710,32750695,1,"2__32740710__32750695",1
"chr3",32754719,32757803,1,"3__32754719__32757803",1
"chr10",32740520,32761470,1,"10__32740520__32761470",1
"chr10",32740520,32762951,2,"10__32740520__32762951",2
"chr2",32743414,32774548,1,"2__32743414__32774548",1
"chr2",32768308,32774548,1,"2__32768308__32774548",1
"chr2",32772917,32774548,1,"2__32772917__32774548",1
"chr3",32774915,32776468,3,"3__32774915__32776468",3
"chr12",32760891,32777386,1,"12__32760891__32777386",1
"chr12",32760891,32778002,1,"12__32760891__32778002",1
"chr3",32745360,32778982,1,"3__32745360__32778982",1
"chr3",32750162,32778982,1,"3__32750162__32778982",1
"chr3",32769160,32778982,1,"3__32769160__32778982",1
"chr3",32774915,32778982,2,"3__32774915__32778982",2
"chr22",32788227,32792236,1,"22__32788227__32792236",1
"chr2",32749955,32800433,1,"2__32749955__32800433",1
"chr2",32754718,32800433,1,"2__32754718__32800433",1
"chr2",32799369,32800433,1,"2__32799369__32800433",1
"chr15",32786219,32806322,1,"15__32786219__32806322",1
"chr15",32786219,32825569,1,"15__32786219__32825569",1
"chr15",32815230,32825569,2,"15__32815230__32825569",2
"chr15",32819014,32825569,4,"15__32819014__32825569",4
"chr2",32768308,32828150,1,"2__32768308__32828150",1
"chr2",32809807,32832710,1,"2__32809807__32832710",1
"chr2",32822818,32832710,1,"2__32822818__32832710",1
"chr2",32824806,32836649,1,"2__32824806__32836649",1
"chr2",32832522,32836649,3,"2__32832522__32836649",3
"chr19",32838151,32845863,1,"19__32838151__32845863",1
"chr19",32843735,32851524,1,"19__32843735__32851524",1
"chr2",32855768,32858903,1,"2__32855768__32858903",1
"chr7",32852369,32867129,1,"7__32852369__32867129",1
"chr10",32854486,32873232,2,"10__32854486__32873232",2
"chr22",32874968,32875262,4,"22__32874968__32875262",4
"chr12",32871577,32875567,1,"12__32871577__32875567",1
"chr7",32852369,32878278,1,"7__32852369__32878278",1
"chr20",32868833,32883391,1,"20__32868833__32883391",1
"chr20",32881887,32883391,1,"20__32881887__32883391",1
"chr22",32874968,32883815,1,"22__32874968__32883815",1
"chr2",32847036,32897451,1,"2__32847036__32897451",1
"chr12",32900010,32900297,1,"12__32900010__32900297",1
"chr13",32893214,32900750,1,"13__32893214__32900750",1
"chr3",32915310,32915477,1,"3__32915310__32915477",1
"chr18",32917303,32917470,1,"18__32917303__32917470",1
"chr7",32909596,32919554,1,"7__32909596__32919554",1
"chr15",32935787,32936560,1,"15__32935787__32936560",1
"chr6",32945255,32945347,1,"6__32945255__32945347",1
"chr13",32936660,32950928,1,"13__32936660__32950928",1
"chr11",32948703,32956981,4,"11__32948703__32956981",4
"chr9",32946751,32966771,1,"9__32946751__32966771",1
"chr21",32969912,32970583,1,"21__32969912__32970583",1
"chr11",32975403,32979632,1,"11__32975403__32979632",1
"chr20",32996457,33001685,1,"20__32996457__33001685",1
"chr13",33016525,33018263,2,"13__33016525__33018263",2
"chr20",33012286,33028149,1,"20__33012286__33028149",1
"chr20",33001548,33037285,1,"20__33001548__33037285",1
"chr20",33027960,33037285,1,"20__33027960__33037285",1
"chr20",33001548,33050026,1,"20__33001548__33050026",1
"chr13",33006926,33054774,1,"13__33006926__33054774",1
"chr13",33012789,33054774,1,"13__33012789__33054774",1
"chr1",33058532,33059355,1,"1__33058532__33059355",1
"chr1",33058532,33060824,2,"1__33058532__33060824",2
"chr7",33057051,33066527,1,"7__33057051__33066527",1
"chr9",33060463,33068932,1,"9__33060463__33068932",1
"chr20",33057853,33069011,1,"20__33057853__33069011",1
"chr20",33059249,33069011,1,"20__33059249__33069011",1
"chr7",33057051,33075600,2,"7__33057051__33075600",2
"chr21",33073308,33078670,1,"21__33073308__33078670",1
"chr20",33057853,33080402,3,"20__33057853__33080402",3
"chr20",33077071,33080402,1,"20__33077071__33080402",1
"chr3",33055548,33087724,1,"3__33055548__33087724",1
"chr19",33088613,33088739,1,"19__33088613__33088739",1
"chr19",33096741,33098738,1,"19__33096741__33098738",1
"chr11",33097795,33099317,1,"11__33097795__33099317",1
"chr1",33093109,33100393,1,"1__33093109__33100393",1
"chr13",33054727,33101669,1,"13__33054727__33101669",1
"chr13",33091994,33101669,3,"13__33091994__33101669",3
"chr3",33109722,33110462,1,"3__33109722__33110462",1
"chr13",33109906,33111164,1,"13__33109906__33111164",1
"chr19",33108495,33113525,3,"19__33108495__33113525",3
"chr19",33106564,33116872,1,"19__33106564__33116872",1
"chr19",33108495,33116872,2,"19__33108495__33116872",2
"chr19",33113328,33116872,1,"19__33113328__33116872",1
"chr19",33108495,33122400,1,"19__33108495__33122400",1
"chr11",33120236,33127610,1,"11__33120236__33127610",1
"chr11",33127113,33127610,5,"11__33127113__33127610",5
"chr19",33116780,33134537,1,"19__33116780__33134537",1
"chr9",33128034,33135422,1,"9__33128034__33135422",1
"chr18",33179449,33179575,1,"18__33179449__33179575",1
"chr11",33106637,33182915,2,"11__33106637__33182915",2
"chr7",33185854,33195314,3,"7__33185854__33195314",3
"chr13",33203430,33208283,1,"13__33203430__33208283",1
"chr7",33185854,33217203,9,"7__33185854__33217203",9
"chr7",33185881,33217203,1,"7__33185881__33217203",1
"chr18",33234524,33243766,1,"18__33234524__33243766",1
"chr1",33246922,33247028,1,"1__33246922__33247028",1
"chr8",33246481,33247316,1,"8__33246481__33247316",1
"chr22",33260902,33265109,1,"22__33260902__33265109",1
"chr18",33234623,33272284,1,"18__33234623__33272284",1
"chr13",33232376,33284243,1,"13__33232376__33284243",1
"chr14",33290608,33294021,1,"14__33290608__33294021",1
"chr9",33293678,33295425,2,"9__33293678__33295425",2
"chr1",33290914,33295668,2,"1__33290914__33295668",2
"chr1",33291699,33295668,1,"1__33291699__33295668",1
"chr20",33302394,33303169,1,"20__33302394__33303169",1
"chr11",33307959,33309057,48,"11__33307959__33309057",48
"chr13",33306238,33309467,3,"13__33306238__33309467",3
"chr1",33290914,33318767,4,"1__33290914__33318767",4
"chr8",33345896,33354815,1,"8__33345896__33354815",1
"chr7",33353872,33355828,1,"7__33353872__33355828",1
"chr22",33402337,33402809,1,"22__33402337__33402809",1
"chr8",33405583,33407010,1,"8__33405583__33407010",1
"chr2",33406587,33407922,1,"2__33406587__33407922",1
"chr19",33406243,33409245,1,"19__33406243__33409245",1
"chr1",33409620,33411229,1,"1__33409620__33411229",1
"chr1",33407853,33415375,2,"1__33407853__33415375",2
"chr1",33413823,33415375,1,"1__33413823__33415375",1
"chr7",33388680,33427756,5,"7__33388680__33427756",5
"chr7",33397467,33427756,2,"7__33397467__33427756",2
"chr7",33407379,33427756,1,"7__33407379__33427756",1
"chr17",33433147,33434466,1,"17__33433147__33434466",1
"chr20",33442334,33442726,1,"20__33442334__33442726",1
"chr17",33466254,33467085,1,"17__33466254__33467085",1
"chr3",33453073,33467233,1,"3__33453073__33467233",1
"chr3",33454214,33467233,1,"3__33454214__33467233",1
"chr1",33486968,33490168,1,"1__33486968__33490168",1
"chr19",33493153,33493906,1,"19__33493153__33493906",1
"chr9",33528725,33529171,1,"9__33528725__33529171",1
"chr10",33542956,33559784,1,"10__33542956__33559784",1
"chr3",33550447,33580434,1,"3__33550447__33580434",1
"chr18",33606863,33613800,15,"18__33606863__33613800",15
"chr2",33572434,33614373,1,"2__33572434__33614373",1
"chr18",33606863,33614713,1,"18__33606863__33614713",1
"chr18",33573065,33620828,1,"18__33573065__33620828",1
"chr18",33620770,33623433,1,"18__33620770__33623433",1
"chr14",33525111,33630205,1,"14__33525111__33630205",1
"chr3",33592744,33645701,1,"3__33592744__33645701",1
"chr3",33623313,33645701,2,"3__33623313__33645701",2
"chr7",33644477,33646165,1,"7__33644477__33646165",1
"chr3",33584925,33653563,1,"3__33584925__33653563",1
"chr20",33657099,33665977,1,"20__33657099__33665977",1
"chr3",33623313,33673866,1,"3__33623313__33673866",1
"chr3",33552050,33681635,1,"3__33552050__33681635",1
"chr3",33648083,33686395,2,"3__33648083__33686395",2
"chr3",33661095,33686395,1,"3__33661095__33686395",1
"chr17",33689758,33690845,1,"17__33689758__33690845",1
"chr18",33689656,33706979,1,"18__33689656__33706979",1
"chr18",33647217,33709287,1,"18__33647217__33709287",1
"chr21",33696801,33713833,1,"21__33696801__33713833",1
"chr3",33725851,33738425,2,"3__33725851__33738425",2
"chr18",33722244,33739978,1,"18__33722244__33739978",1
"chr21",33732105,33747792,1,"21__33732105__33747792",1
"chr6",33744731,33754551,2,"6__33744731__33754551",2
"chr21",33750754,33756773,1,"21__33750754__33756773",1
"chr21",33744816,33757993,1,"21__33744816__33757993",1
"chr21",33755731,33757993,2,"21__33755731__33757993",2
"chr1",33760538,33760906,3,"1__33760538__33760906",3
"chr1",33760538,33764626,1,"1__33760538__33764626",1
"chr18",33775220,33783152,1,"18__33775220__33783152",1
"chr18",33778653,33785239,1,"18__33778653__33785239",1
"chr2",33788545,33792271,1,"2__33788545__33792271",1
"chr18",33775220,33793445,1,"18__33775220__33793445",1
"chr18",33783076,33800180,1,"18__33783076__33800180",1
"chr2",33810130,33810225,2,"2__33810130__33810225",2
"chr18",33779646,33840138,1,"18__33779646__33840138",1
"chr19",33870753,33870843,1,"19__33870753__33870843",1
"chr3",33867972,33883566,1,"3__33867972__33883566",1
"chr17",33896928,33897062,1,"17__33896928__33897062",1
"chr9",33886879,33912096,1,"9__33886879__33912096",1
"chr9",33886879,33922037,1,"9__33886879__33922037",1
"chr9",33935837,33943587,1,"9__33935837__33943587",1
"chr9",33941647,33948585,2,"9__33941647__33948585",2
"chr9",33948372,33948585,3,"9__33948372__33948585",3
"chr19",33953901,33954968,1,"19__33953901__33954968",1
"chr9",33948372,33956144,3,"9__33948372__33956144",3
"chr9",33953283,33956144,1,"9__33953283__33956144",1
"chr17",33951416,33963475,1,"17__33951416__33963475",1
"chr9",33953283,33963789,3,"9__33953283__33963789",3
"chr9",33960824,33963789,1,"9__33960824__33963789",1
"chr20",33954360,33971936,1,"20__33954360__33971936",1
"chr20",33969721,33971936,1,"20__33969721__33971936",1
"chr9",33971649,33973235,1,"9__33971649__33973235",1
"chr17",33914078,33984810,1,"17__33914078__33984810",1
"chr9",33953283,33989124,1,"9__33953283__33989124",1
"chr9",33960824,33989124,2,"9__33960824__33989124",2
"chr9",33953283,33996331,1,"9__33953283__33996331",1
"chr17",33977549,34001340,1,"17__33977549__34001340",1
"chr17",33998773,34009843,1,"17__33998773__34009843",1
"chr7",34006091,34014396,5,"7__34006091__34014396",5
"chr9",33956077,34017187,1,"9__33956077__34017187",1
"chr9",33986758,34017187,4,"9__33986758__34017187",4
"chr9",33996221,34017187,5,"9__33996221__34017187",5
"chr21",34045650,34065587,1,"21__34045650__34065587",1
"chr21",34066538,34067592,1,"21__34066538__34067592",1
"chr21",34066538,34074357,1,"21__34066538__34074357",1
"chr11",34093273,34098189,2,"11__34093273__34098189",2
"chr11",34097783,34098189,2,"11__34097783__34098189",2
"chr11",34101175,34104588,1,"11__34101175__34104588",1
"chr11",34101175,34111003,1,"11__34101175__34111003",1
"chr11",34110942,34113603,2,"11__34110942__34113603",2
"chr7",34085918,34125704,1,"7__34085918__34125704",1
"chr21",34120810,34127664,1,"21__34120810__34127664",1
"chr21",34109565,34131580,1,"21__34109565__34131580",1
"chr17",34144720,34151103,1,"17__34144720__34151103",1
"chr17",34159962,34160096,1,"17__34159962__34160096",1
"chr11",34129758,34167884,1,"11__34129758__34167884",1
"chr17",34147336,34169463,1,"17__34147336__34169463",1
"chr17",34171733,34171843,1,"17__34171733__34171843",1
"chr17",34171748,34171843,1,"17__34171748__34171843",1
"chr17",34172043,34173882,1,"17__34172043__34173882",1
"chr18",34156414,34182731,2,"18__34156414__34182731",2
"chr5",34169132,34182972,1,"5__34169132__34182972",1
"chr18",34156414,34192058,1,"18__34156414__34192058",1
"chr17",34211386,34212616,1,"17__34211386__34212616",1
"chr20",34239186,34246936,1,"20__34239186__34246936",1
"chr20",34241450,34246936,3,"20__34241450__34246936",3
"chr21",34258240,34266077,1,"21__34258240__34266077",1
"chr9",34286615,34290387,2,"9__34286615__34290387",2
"chr15",34295233,34295410,1,"15__34295233__34295410",1
"chr20",34302107,34304727,1,"20__34302107__34304727",1
"chr18",34310609,34310767,1,"18__34310609__34310767",1
"chr9",34310722,34311369,1,"9__34310722__34311369",1
"chr20",34300941,34313077,2,"20__34300941__34313077",2
"chr20",34302107,34313077,13,"20__34302107__34313077",13
"chr20",34304662,34313077,4,"20__34304662__34313077",4
"chr20",34309662,34313077,3,"20__34309662__34313077",3
"chr20",34312492,34313077,2,"20__34312492__34313077",2
"chr20",34302107,34320057,1,"20__34302107__34320057",1
"chr20",34309662,34320057,1,"20__34309662__34320057",1
"chr20",34317234,34320057,4,"20__34317234__34320057",4
"chr20",34309662,34322154,1,"20__34309662__34322154",1
"chr20",34328349,34328446,1,"20__34328349__34328446",1
"chr20",34327315,34328519,1,"20__34327315__34328519",1
"chr20",34326890,34330035,1,"20__34326890__34330035",1
"chr15",34376410,34388215,1,"15__34376410__34388215",1
"chr20",34388016,34435356,1,"20__34388016__34435356",1
"chr15",34437599,34455891,1,"15__34437599__34455891",1
"chr20",34446224,34459751,1,"20__34446224__34459751",1
"chr20",34501171,34502119,1,"20__34501171__34502119",1
"chr18",34526212,34526480,1,"18__34526212__34526480",1
"chr20",34519171,34528969,1,"20__34519171__34528969",1
"chr18",34414166,34539398,1,"18__34414166__34539398",1
"chr15",34527382,34542556,1,"15__34527382__34542556",1
"chr15",34544371,34553221,1,"15__34544371__34553221",1
"chr18",34414283,34557186,1,"18__34414283__34557186",1
"chr10",34558585,34573173,4,"10__34558585__34573173",4
"chr9",34618440,34618613,1,"9__34618440__34618613",1
"chr21",34614145,34625135,1,"21__34614145__34625135",1
"chr13",34653510,34659974,1,"13__34653510__34659974",1
"chr18",34526212,34664195,1,"18__34526212__34664195",1
"chr10",34620045,34673182,2,"10__34620045__34673182",2
"chr10",34636893,34673182,1,"10__34636893__34673182",1
"chr10",34661426,34673182,1,"10__34661426__34673182",1
"chr19",34706029,34706562,1,"19__34706029__34706562",1
"chr19",34699834,34706566,1,"19__34699834__34706566",1
"chr19",34706029,34706566,1,"19__34706029__34706566",1
"chr19",34687539,34712643,1,"19__34687539__34712643",1
"chr19",34699834,34718318,1,"19__34699834__34718318",1
"chr10",34739245,34759191,1,"10__34739245__34759191",1
"chr19",34790584,34791873,1,"19__34790584__34791873",1
"chr21",34783142,34805178,1,"21__34783142__34805178",1
"chr21",34787195,34805178,1,"21__34787195__34805178",1
"chr21",34793787,34805178,1,"21__34793787__34805178",1
"chr21",34804484,34805178,1,"21__34804484__34805178",1
"chr10",34648075,34806087,1,"10__34648075__34806087",1
"chr10",34739245,34806087,1,"10__34739245__34806087",1
"chr19",34818326,34830897,2,"19__34818326__34830897",2
"chr20",34832619,34832848,1,"20__34832619__34832848",1
"chr19",34868408,34872424,1,"19__34868408__34872424",1
"chr21",34906885,34907626,2,"21__34906885__34907626",2
"chr14",34907794,34907883,1,"14__34907794__34907883",1
"chr11",34904223,34910416,1,"11__34904223__34910416",1
"chr17",34912923,34916711,1,"17__34912923__34916711",1
"chr19",34921481,34924317,1,"19__34921481__34924317",1
"chr19",34921481,34925873,1,"19__34921481__34925873",1
"chr19",34922766,34925873,1,"19__34922766__34925873",1
"chr19",34921481,34929671,3,"19__34921481__34929671",3
"chr19",34922766,34929671,3,"19__34922766__34929671",3
"chr19",34925773,34929671,1,"19__34925773__34929671",1
"chr21",34930623,34930744,1,"21__34930623__34930744",1
"chr17",34934413,34937968,1,"17__34934413__34937968",1
"chr17",34934413,34943675,1,"17__34934413__34943675",1
"chr19",34949703,34949829,1,"19__34949703__34949829",1
"chr19",34921481,34955036,1,"19__34921481__34955036",1
"chr19",34934749,34955036,1,"19__34934749__34955036",1
"chr19",34942886,34955036,2,"19__34942886__34955036",2
"chr19",34949674,34955036,1,"19__34949674__34955036",1
"chr21",34950605,34955972,1,"21__34950605__34955972",1
"chr21",34951656,34955972,2,"21__34951656__34955972",2
"chr21",34950605,34958487,1,"21__34950605__34958487",1
"chr21",34951656,34958487,1,"21__34951656__34958487",1
"chr21",34953608,34958487,1,"21__34953608__34958487",1
"chr6",34935016,34962199,1,"6__34935016__34962199",1
"chr21",34974540,34975843,1,"21__34974540__34975843",1
"chr11",34969053,34991833,1,"11__34969053__34991833",1
"chr11",34969053,34999729,1,"11__34969053__34999729",1
"chr11",34978931,34999729,4,"11__34978931__34999729",4
"chr11",34952951,35006275,1,"11__34952951__35006275",1
"chr11",34969053,35006275,1,"11__34969053__35006275",1
"chr11",34978931,35006275,1,"11__34978931__35006275",1
"chr11",34991686,35006275,4,"11__34991686__35006275",4
"chr7",34994310,35013217,1,"7__34994310__35013217",1
"chr7",35006506,35013217,1,"7__35006506__35013217",1
"chr11",34978931,35013926,1,"11__34978931__35013926",1
"chr11",34991686,35013926,1,"11__34991686__35013926",1
"chr6",34935052,35021942,1,"6__34935052__35021942",1
"chr14",35020920,35024118,3,"14__35020920__35024118",3
"chr7",35006506,35029059,1,"7__35006506__35029059",1
"chr14",35036892,35037219,1,"14__35036892__35037219",1
"chr6",34985250,35054826,1,"6__34985250__35054826",1
"chr7",35050080,35058208,4,"7__35050080__35058208",4
"chr9",35061574,35061669,1,"9__35061574__35061669",1
"chr14",35044962,35078948,2,"14__35044962__35078948",2
"chr14",35050767,35078948,1,"14__35050767__35078948",1
"chr14",35055436,35078948,3,"14__35055436__35078948",3
"chr21",35091102,35094956,1,"21__35091102__35094956",1
"chr15",35152243,35178862,1,"15__35152243__35178862",1
"chr15",35207239,35219339,2,"15__35207239__35219339",2
"chr15",35212533,35231014,1,"15__35212533__35231014",1
"chr15",35219236,35231014,2,"15__35219236__35231014",2
"chr15",35174703,35234281,1,"15__35174703__35234281",1
"chr20",35236118,35238133,1,"20__35236118__35238133",1
"chr9",35228012,35243361,1,"9__35228012__35243361",1
"chr6",35254216,35254383,1,"6__35254216__35254383",1
"chr14",35252968,35262127,2,"14__35252968__35262127",2
"chr14",35261981,35264971,1,"14__35261981__35264971",1
"chr7",35271116,35289815,1,"7__35271116__35289815",1
"chr20",35284763,35294795,1,"20__35284763__35294795",1
"chr17",35310186,35311207,2,"17__35310186__35311207",2
"chr9",35295693,35313986,1,"9__35295693__35313986",1
"chr10",35302627,35320547,1,"10__35302627__35320547",1
"chr1",35321267,35321374,1,"1__35321267__35321374",1
"chr14",35261981,35331528,2,"14__35261981__35331528",2
"chr14",35295219,35331528,1,"14__35295219__35331528",1
"chr14",35331250,35331528,1,"14__35331250__35331528",1
"chr10",35321363,35333796,1,"10__35321363__35333796",1
"chr17",35343916,35348156,2,"17__35343916__35348156",2
"chr17",35345818,35348156,1,"17__35345818__35348156",1
"chr20",35390864,35399876,1,"20__35390864__35399876",1
"chr19",35420788,35424627,1,"19__35420788__35424627",1
"chr14",35433135,35441270,4,"14__35433135__35441270",4
"chr14",35438376,35441270,2,"14__35438376__35441270",2
"chr1",35470733,35474525,1,"1__35470733__35474525",1
"chr21",35475134,35475818,1,"21__35475134__35475818",1
"chr1",35467446,35480763,1,"1__35467446__35480763",1
"chr1",35457835,35486068,1,"1__35457835__35486068",1
"chr17",35478277,35487144,1,"17__35478277__35487144",1
"chr21",35467162,35497780,1,"21__35467162__35497780",1
"chr21",35475134,35497780,2,"21__35475134__35497780",2
"chr21",35497641,35515007,1,"21__35497641__35515007",1
"chr17",35478277,35518964,1,"17__35478277__35518964",1
"chr14",35515711,35522657,1,"14__35515711__35522657",1
"chr1",35561420,35563167,1,"1__35561420__35563167",1
"chr17",35506788,35564714,1,"17__35506788__35564714",1
"chr1",35575895,35577513,1,"1__35575895__35577513",1
"chr1",35569896,35577731,1,"1__35569896__35577731",1
"chr1",35561420,35578782,1,"1__35561420__35578782",1
"chr6",35543526,35588051,1,"6__35543526__35588051",1
