"chr","start","end","count","index"
"chr2",32602655,32641231,3,"2__32602656__32641231"
"chr2",32639836,32641231,2,"2__32639837__32641231"
"chr1",32653554,32655850,1,"1__32653555__32655850"
"chr2",32602655,32661252,1,"2__32602656__32661252"
"chr2",32658711,32664754,1,"2__32658712__32664754"
"chr20",32659871,32666359,1,"20__32659872__32666359"
"chr2",32602655,32679010,1,"2__32602656__32679010"
"chr2",32654213,32679010,1,"2__32654214__32679010"
"chr1",32680477,32700150,1,"1__32680478__32700150"
"chr2",32718606,32725082,1,"2__32718607__32725082"
"chr2",32703702,32725176,2,"2__32703703__32725176"
"chr2",32715107,32735701,1,"2__32715108__32735701"
"chr3",32745359,32761723,1,"3__32745360__32761723"
"chr10",32758312,32762951,1,"10__32758313__32762951"
"chr10",32758552,32762951,1,"10__32758553__32762951"
"chr2",32695338,32774548,1,"2__32695339__32774548"
"chr2",32703702,32774548,1,"2__32703703__32774548"
"chr2",32750530,32774548,1,"2__32750531__32774548"
"chr3",32745359,32776468,1,"3__32745360__32776468"
"chr3",32745359,32778982,1,"3__32745360__32778982"
"chr3",32774914,32778982,1,"3__32774915__32778982"
"chr3",32800949,32806301,1,"3__32800950__32806301"
"chr3",32805946,32811454,1,"3__32805947__32811454"
"chr1",32821910,32822168,1,"1__32821911__32822168"
"chr15",32815229,32825569,1,"15__32815230__32825569"
"chr15",32819013,32825569,1,"15__32819014__32825569"
"chr2",32815872,32832710,1,"2__32815873__32832710"
"chr21",32833536,32836348,1,"21__32833537__32836348"
"chr1",32852379,32852782,1,"1__32852380__32852782"
"chr1",32834047,32859741,1,"1__32834048__32859741"
"chr2",32858942,32865477,1,"2__32858943__32865477"
"chr12",32863862,32866305,1,"12__32863863__32866305"
"chr10",32854485,32873232,1,"10__32854486__32873232"
"chr22",32874967,32875262,6,"22__32874968__32875262"
"chr12",32863862,32875567,1,"12__32863863__32875567"
"chr12",32866142,32875567,1,"12__32866143__32875567"
"chr22",32875119,32881196,2,"22__32875120__32881196"
"chr20",32881886,32883391,1,"20__32881887__32883391"
"chr22",32875119,32883815,1,"22__32875120__32883815"
"chr22",32874967,32889268,2,"22__32874968__32889268"
"chr7",32909595,32919554,2,"7__32909596__32919554"
"chr13",32920963,32932066,1,"13__32920964__32932066"
"chr13",32937315,32945237,1,"13__32937316__32945237"
"chr12",32945577,32949232,1,"12__32945578__32949232"
"chr19",32930017,32949415,1,"19__32930018__32949415"
"chr11",32948702,32956981,2,"11__32948703__32956981"
"chr20",32957199,33001685,1,"20__32957200__33001685"
"chr20",32996456,33001685,1,"20__32996457__33001685"
"chr13",33016524,33018263,1,"13__33016525__33018263"
"chr20",33026278,33030108,1,"20__33026279__33030108"
"chr21",33044451,33044553,1,"21__33044452__33044553"
"chr13",33052023,33054774,1,"13__33052024__33054774"
"chr21",33057361,33058046,1,"21__33057362__33058046"
"chr1",33058531,33059355,1,"1__33058532__33059355"
"chr18",33058245,33060527,3,"18__33058246__33060527"
"chr1",33058531,33060824,1,"1__33058532__33060824"
"chr18",33058245,33067403,1,"18__33058246__33067403"
"chr21",33060619,33069060,1,"21__33060620__33069060"
"chr20",33057852,33080402,5,"20__33057853__33080402"
"chr19",33096740,33098738,1,"19__33096741__33098738"
"chr1",33097427,33100393,1,"1__33097428__33100393"
"chr13",33054726,33101669,1,"13__33054727__33101669"
"chr13",33091993,33101669,8,"13__33091994__33101669"
"chr3",33109721,33110462,1,"3__33109722__33110462"
"chr19",33113327,33116872,1,"19__33113328__33116872"
"chr19",33106563,33117733,1,"19__33106564__33117733"
"chr19",33116779,33119755,1,"19__33116780__33119755"
"chr19",33122307,33133051,1,"19__33122308__33133051"
"chr19",33108494,33134537,1,"19__33108495__33134537"
"chr10",33067904,33165508,1,"10__33067905__33165508"
"chr3",33165899,33171559,1,"3__33165900__33171559"
"chr11",33106577,33182915,1,"11__33106578__33182915"
"chr11",33106636,33182915,2,"11__33106637__33182915"
"chr7",33185853,33217203,6,"7__33185854__33217203"
"chr10",33231174,33231311,1,"10__33231175__33231311"
"chr8",33230161,33247316,2,"8__33230162__33247316"
"chr13",33222890,33253066,2,"13__33222891__33253066"
"chr1",33272082,33276658,1,"1__33272083__33276658"
"chr1",33276191,33276658,1,"1__33276192__33276658"
"chr1",33290913,33293682,1,"1__33290914__33293682"
"chr9",33293650,33295425,1,"9__33293651__33295425"
"chr9",33293677,33295425,1,"9__33293678__33295425"
"chr20",33302393,33303169,1,"20__33302394__33303169"
"chr2",33303951,33306331,1,"2__33303952__33306331"
"chr11",33307958,33309057,61,"11__33307959__33309057"
"chr13",33306237,33309467,2,"13__33306238__33309467"
"chr17",33310020,33313150,1,"17__33310021__33313150"
"chr9",33311103,33313791,1,"9__33311104__33313791"
"chr20",33315062,33324562,2,"20__33315063__33324562"
"chr20",33324493,33325210,1,"20__33324494__33325210"
"chr20",33324493,33331145,1,"20__33324494__33331145"
"chr9",33351557,33352717,1,"9__33351558__33352717"
"chr17",33343388,33353580,1,"17__33343389__33353580"
"chr9",33351557,33354890,1,"9__33351558__33354890"
"chr19",33390762,33392318,2,"19__33390763__33392318"
"chr17",33390594,33393485,1,"17__33390595__33393485"
"chr3",33400458,33406211,2,"3__33400459__33406211"
"chr1",33409619,33411229,1,"1__33409620__33411229"
"chr1",33407852,33415375,1,"1__33407853__33415375"
"chr1",33409619,33415375,1,"1__33409620__33415375"
"chr1",33413822,33415375,1,"1__33413823__33415375"
"chr7",33388679,33427756,2,"7__33388680__33427756"
"chr7",33397466,33427756,1,"7__33397467__33427756"
"chr7",33407378,33427756,1,"7__33407379__33427756"
"chr19",33409129,33439274,2,"19__33409130__33439274"
"chr20",33439957,33442726,1,"20__33439958__33442726"
"chr15",33445248,33447246,1,"15__33445249__33447246"
"chr3",33430345,33451093,1,"3__33430346__33451093"
"chr17",33466253,33467085,1,"17__33466254__33467085"
"chr3",33434054,33467233,1,"3__33434055__33467233"
"chr3",33441680,33467233,1,"3__33441681__33467233"
"chr8",33468276,33469193,2,"8__33468277__33469193"
"chr1",33474435,33474532,1,"1__33474436__33474532"
"chr1",33478807,33480195,1,"1__33478808__33480195"
"chr19",33481419,33487126,1,"19__33481420__33487126"
"chr6",33502656,33503864,1,"6__33502657__33503864"
"chr6",33542974,33543061,1,"6__33542975__33543061"
"chr10",33502313,33545305,1,"10__33502314__33545305"
"chr9",33528724,33550577,1,"9__33528725__33550577"
"chr18",33573064,33573213,1,"18__33573065__33573213"
"chr11",33569309,33573787,2,"11__33569310__33573787"
"chr11",33572585,33573787,2,"11__33572586__33573787"
"chr2",33572433,33576741,1,"2__33572434__33576741"
"chr19",33584264,33585175,2,"19__33584265__33585175"
"chr19",33604672,33605325,3,"19__33604673__33605325"
"chr20",33603810,33609159,1,"20__33603811__33609159"
"chr18",33606862,33613764,2,"18__33606863__33613764"
"chr18",33606862,33613800,18,"18__33606863__33613800"
"chr3",33623312,33626412,2,"3__33623313__33626412"
"chr3",33633886,33653563,1,"3__33633887__33653563"
"chr20",33657098,33665977,2,"20__33657099__33665977"
"chr3",33661094,33673866,1,"3__33661095__33673866"
"chr3",33644443,33681302,1,"3__33644444__33681302"
"chr3",33648082,33686395,2,"3__33648083__33686395"
"chr3",33653492,33686395,1,"3__33653493__33686395"
"chr3",33668479,33686395,1,"3__33668480__33686395"
"chr21",33691526,33705728,2,"21__33691527__33705728"
"chr20",33706400,33719586,1,"20__33706401__33719586"
"chr18",33720463,33720582,1,"18__33720464__33720582"
"chr21",33691526,33723231,1,"21__33691527__33723231"
"chr20",33706400,33725808,1,"20__33706401__33725808"
"chr3",33725850,33731424,2,"3__33725851__33731424"
"chr3",33725850,33738425,2,"3__33725851__33738425"
"chr1",33736087,33742195,1,"1__33736088__33742195"
"chr6",33744730,33754551,1,"6__33744731__33754551"
"chr1",33760537,33760906,5,"1__33760538__33760906"
"chr19",33793184,33793266,1,"19__33793185__33793266"
"chr1",33794470,33795705,1,"1__33794471__33795705"
"chr1",33792948,33799893,1,"1__33792949__33799893"
"chr20",33834642,33842557,1,"20__33834643__33842557"
"chr20",33865440,33865603,1,"20__33865441__33865603"
"chr3",33877535,33879819,1,"3__33877536__33879819"
"chr9",33935836,33941860,1,"9__33935837__33941860"
"chr9",33948371,33948585,2,"9__33948372__33948585"
"chr9",33948371,33953472,1,"9__33948372__33953472"
"chr9",33944362,33956144,2,"9__33944363__33956144"
"chr9",33948371,33956144,1,"9__33948372__33956144"
"chr9",33953282,33956144,2,"9__33953283__33956144"
"chr20",33959577,33959722,1,"20__33959578__33959722"
"chr9",33941646,33963789,2,"9__33941647__33963789"
"chr9",33953282,33963789,4,"9__33953283__33963789"
"chr9",33956076,33963789,1,"9__33956077__33963789"
"chr20",33954359,33971936,2,"20__33954360__33971936"
"chr9",33953282,33973235,1,"9__33953283__33973235"
"chr20",33969720,33981999,1,"20__33969721__33981999"
"chr9",33960823,33989124,3,"9__33960824__33989124"
"chr9",33953282,33996331,1,"9__33953283__33996331"
"chr9",33971648,33996331,1,"9__33971649__33996331"
"chr9",33986757,33998862,2,"9__33986758__33998862"
"chr22",33960833,34000544,1,"22__33960834__34000544"
"chr19",34000529,34000688,1,"19__34000530__34000688"
"chr9",33986757,34017187,10,"9__33986758__34017187"
"chr9",33996220,34017187,1,"9__33996221__34017187"
"chr22",33960833,34046654,1,"22__33960834__34046654"
"chr21",34022493,34056429,1,"21__34022494__34056429"
"chr20",34065695,34065926,1,"20__34065696__34065926"
"chr20",34078462,34079172,1,"20__34078463__34079172"
"chr11",34095084,34095221,1,"11__34095085__34095221"
"chr11",34093272,34098189,5,"11__34093273__34098189"
"chr11",34097782,34098189,1,"11__34097783__34098189"
"chr7",34085917,34101659,1,"7__34085918__34101659"
"chr11",34104501,34107766,1,"11__34104502__34107766"
"chr11",34107610,34107960,2,"11__34107611__34107960"
"chr11",34101174,34111003,2,"11__34101175__34111003"
"chr11",34110941,34112225,1,"11__34110942__34112225"
"chr11",34111725,34112225,1,"11__34111726__34112225"
"chr11",34111725,34113603,1,"11__34111726__34113603"
"chr11",34114018,34114155,1,"11__34114019__34114155"
"chr21",34120809,34127664,2,"21__34120810__34127664"
"chr17",34144719,34149837,1,"17__34144720__34149837"
"chr5",34175549,34182972,1,"5__34175550__34182972"
"chr6",34212969,34213144,1,"6__34212970__34213144"
"chr11",34218871,34226237,2,"11__34218872__34226237"
"chr20",34241719,34246904,1,"20__34241720__34246904"
"chr20",34241449,34246936,3,"20__34241450__34246936"
"chr21",34200382,34266077,1,"21__34200383__34266077"
"chr9",34259593,34286702,1,"9__34259594__34286702"
"chr9",34269254,34286702,1,"9__34269255__34286702"
"chr15",34295232,34295410,1,"15__34295233__34295410"
"chr20",34302106,34309799,1,"20__34302107__34309799"
"chr20",34300940,34313077,2,"20__34300941__34313077"
"chr20",34302106,34313077,6,"20__34302107__34313077"
"chr20",34309661,34313077,5,"20__34309662__34313077"
"chr20",34304661,34320057,1,"20__34304662__34320057"
"chr20",34317233,34320057,3,"20__34317234__34320057"
"chr20",34319862,34326939,1,"20__34319863__34326939"
"chr20",34317233,34330035,1,"20__34317234__34330035"
"chr20",34319862,34330035,1,"20__34319863__34330035"
"chr18",34385336,34385443,1,"18__34385337__34385443"
"chr14",34394823,34400421,1,"14__34394824__34400421"
"chr18",34414165,34415339,1,"18__34414166__34415339"
"chr20",34450934,34457473,1,"20__34450935__34457473"
"chr20",34389412,34459751,1,"20__34389413__34459751"
"chr18",34526211,34539398,1,"18__34526212__34539398"
"chr15",34533433,34567590,1,"15__34533434__34567590"
"chr10",34558584,34573173,4,"10__34558585__34573173"
"chr6",34574331,34574681,1,"6__34574332__34574681"
"chr10",34573062,34591357,1,"10__34573063__34591357"
"chr15",34610898,34610954,1,"15__34610899__34610954"
"chr6",34614377,34622556,1,"6__34614378__34622556"
"chr21",34614144,34633032,1,"21__34614145__34633032"
"chr21",34643936,34644165,1,"21__34643937__34644165"
"chr18",34646852,34647508,1,"18__34646853__34647508"
"chr10",34620044,34649187,1,"10__34620045__34649187"
"chr10",34636892,34649187,1,"10__34636893__34649187"
"chr10",34648074,34649187,1,"10__34648075__34649187"
"chr10",34606034,34673182,2,"10__34606035__34673182"
"chr10",34636892,34673182,3,"10__34636893__34673182"
"chr10",34648074,34673182,1,"10__34648075__34673182"
"chr10",34663801,34673182,2,"10__34663802__34673182"
"chr5",34684342,34687060,1,"5__34684343__34687060"
"chr19",34685382,34687668,2,"19__34685383__34687668"
"chr19",34685382,34706566,1,"19__34685383__34706566"
"chr19",34687538,34706566,1,"19__34687539__34706566"
"chr19",34687538,34712643,1,"19__34687539__34712643"
"chr10",34661425,34759191,1,"10__34661426__34759191"
"chr10",34759012,34796960,1,"10__34759013__34796960"
"chr6",34801993,34803241,1,"6__34801994__34803241"
"chr21",34787194,34805178,3,"21__34787195__34805178"
"chr21",34793786,34805178,4,"21__34793787__34805178"
"chr21",34804483,34805178,1,"21__34804484__34805178"
"chr6",34805087,34805229,1,"6__34805088__34805229"
"chr17",34862225,34862472,1,"17__34862226__34862472"
"chr17",34864735,34867294,1,"17__34864736__34867294"
"chr17",34864900,34867294,4,"17__34864901__34867294"
"chr19",34881515,34881864,1,"19__34881516__34881864"
"chr21",34877875,34883721,1,"21__34877876__34883721"
"chr21",34906884,34907626,1,"21__34906885__34907626"
"chr11",34904222,34910416,3,"11__34904223__34910416"
"chr21",34903794,34911662,1,"21__34903795__34911662"
"chr17",34910660,34923615,1,"17__34910661__34923615"
"chr19",34921480,34925873,5,"19__34921481__34925873"
"chr19",34922765,34925873,2,"19__34922766__34925873"
"chr19",34921480,34929671,3,"19__34921481__34929671"
"chr19",34922765,34929671,8,"19__34922766__34929671"
"chr19",34924252,34929671,1,"19__34924253__34929671"
"chr19",34929549,34934816,1,"19__34929550__34934816"
"chr19",34934748,34935839,2,"19__34934749__34935839"
"chr19",34929549,34936026,1,"19__34929550__34936026"
"chr21",34931535,34941393,1,"21__34931536__34941393"
"chr19",34934748,34945461,1,"19__34934749__34945461"
"chr5",34950322,34950616,1,"5__34950323__34950616"
"chr6",34949466,34953055,1,"6__34949467__34953055"
"chr19",34922765,34955036,2,"19__34922766__34955036"
"chr19",34949673,34955036,1,"19__34949674__34955036"
"chr21",34950604,34955972,1,"21__34950605__34955972"
"chr21",34951655,34955972,1,"21__34951656__34955972"
"chr19",34922765,34957919,2,"19__34922766__34957919"
"chr19",34942885,34957919,2,"19__34942886__34957919"
"chr21",34951655,34958487,1,"21__34951656__34958487"
"chr6",34957000,34962199,1,"6__34957001__34962199"
"chr11",34978930,34999729,2,"11__34978931__34999729"
"chr11",34978930,35006275,2,"11__34978931__35006275"
"chr14",35010264,35010616,1,"14__35010265__35010616"
"chr11",34978930,35013926,3,"11__34978931__35013926"
"chr14",35020919,35024118,4,"14__35020920__35024118"
"chr14",35036891,35037219,2,"14__35036892__35037219"
"chr7",35050079,35058208,2,"7__35050080__35058208"
"chr15",35182415,35185974,1,"15__35182416__35185974"
"chr20",35207143,35207369,1,"20__35207144__35207369"
"chr14",35233976,35234018,1,"14__35233977__35234018"
"chr9",35228011,35243361,1,"9__35228012__35243361"
"chr14",35227909,35249516,1,"14__35227910__35249516"
"chr14",35245124,35252438,1,"14__35245125__35252438"
"chr9",35228011,35259047,1,"9__35228012__35259047"
"chr6",35261527,35261662,1,"6__35261528__35261662"
"chr14",35252967,35262127,1,"14__35252968__35262127"
"chr14",35252967,35264971,1,"14__35252968__35264971"
"chr7",35271115,35289815,2,"7__35271116__35289815"
"chr14",35261980,35331528,1,"14__35261981__35331528"
"chr14",35331249,35331528,2,"14__35331250__35331528"
"chr14",35332623,35332766,1,"14__35332624__35332766"
"chr10",35321362,35343467,1,"10__35321363__35343467"
"chr10",35349801,35360267,1,"10__35349802__35360267"
"chr14",35438375,35441270,2,"14__35438376__35441270"
"chr19",35449049,35449133,1,"19__35449050__35449133"
"chr1",35457834,35457886,1,"1__35457835__35457886"
"chr14",35476488,35488280,1,"14__35476489__35488280"
"chr21",35475133,35497780,1,"21__35475134__35497780"
"chr17",35510971,35511102,1,"17__35510972__35511102"
"chr21",35497640,35515007,1,"21__35497641__35515007"
"chr21",35497640,35515028,1,"21__35497641__35515028"
"chr14",35522483,35522657,1,"14__35522484__35522657"
"chr1",35562917,35570370,1,"1__35562918__35570370"
"chr1",35569895,35570370,1,"1__35569896__35570370"
"chr14",35576509,35579835,1,"14__35576510__35579835"
"chr6",35586872,35588051,1,"6__35586873__35588051"
"chr6",35554810,35604935,1,"6__35554811__35604935"
"chr17",35604934,35609962,1,"17__35604935__35609962"
"chr6",35586872,35610620,3,"6__35586873__35610620"
"chr6",35604790,35610620,1,"6__35604791__35610620"
"chr6",35586872,35614627,1,"6__35586873__35614627"
"chr17",35597391,35646430,1,"17__35597392__35646430"
"chr17",35640167,35646430,1,"17__35640168__35646430"
"chr1",35643589,35653691,1,"1__35643590__35653691"
"chr9",35657817,35657932,1,"9__35657818__35657932"
"chr9",35657796,35657948,1,"9__35657797__35657948"
"chr20",35661067,35663911,1,"20__35661068__35663911"
"chr20",35684548,35693876,1,"20__35684549__35693876"
"chr20",35689505,35693876,2,"20__35689506__35693876"
"chr20",35693826,35695700,1,"20__35693827__35695700"
"chr7",35707043,35709938,1,"7__35707044__35709938"
"chr7",35707043,35712888,2,"7__35707044__35712888"
"chr11",35747471,35747711,1,"11__35747472__35747711"
"chr9",35780263,35786772,1,"9__35780264__35786772"
"chr17",35797838,35800763,1,"17__35797839__35800763"
"chr17",35800605,35800763,1,"17__35800606__35800763"
"chr17",35797838,35804870,2,"17__35797839__35804870"
"chr10",35772331,35805551,1,"10__35772332__35805551"
"chr20",35812582,35812776,3,"20__35812583__35812776"
"chr10",35805450,35819171,3,"10__35805451__35819171"
"chr6",35822112,35825145,1,"6__35822113__35825145"
"chr17",35818625,35825645,1,"17__35818626__35825645"
"chr1",35824525,35827390,9,"1__35824526__35827390"
"chr20",35835675,35838568,2,"20__35835676__35838568"
"chr6",35836786,35840505,1,"6__35836787__35840505"
"chr20",35832287,35842268,1,"20__35832288__35842268"
"chr1",35846859,35854683,2,"1__35846860__35854683"
"chr1",35846859,35855699,4,"1__35846860__35855699"
"chr6",35825037,35858790,1,"6__35825038__35858790"
"chr1",35824525,35859340,1,"1__35824526__35859340"
"chr1",35846859,35865177,1,"1__35846860__35865177"
"chr1",35846859,35871069,2,"1__35846860__35871069"
"chr1",35870623,35871069,1,"1__35870624__35871069"
"chr1",35873608,35881315,2,"1__35873609__35881315"
"chr6",35825037,35888305,1,"6__35825038__35888305"
"chr17",35913216,35921691,1,"17__35913217__35921691"
"chr1",35907846,35928314,1,"1__35907847__35928314"
"chr1",35936463,35944813,2,"1__35936464__35944813"
"chr1",35940405,35944813,2,"1__35940406__35944813"
"chr1",35944566,35944813,3,"1__35944567__35944813"
"chr17",35936438,35945538,2,"17__35936439__35945538"
"chr17",35944755,35945538,1,"17__35944756__35945538"
"chr10",35933423,35946241,1,"10__35933424__35946241"
"chr17",35944755,35946657,1,"17__35944756__35946657"
"chr17",35913216,35960450,1,"17__35913217__35960450"
"chr17",35978336,35984480,1,"17__35978337__35984480"
"chr19",35988193,35988387,1,"19__35988194__35988387"
"chr17",35981234,35990128,1,"17__35981235__35990128"
"chr19",35990544,35990644,1,"19__35990545__35990644"
"chr11",36057652,36058508,1,"11__36057653__36058508"
"chr1",36070833,36075009,1,"1__36070834__36075009"
"chr1",36074846,36102033,1,"1__36074847__36102033"
"chr14",36094566,36104804,2,"14__36094567__36104804"
"chr6",36126424,36126718,1,"6__36126425__36126718"
"chr5",36108635,36142701,1,"5__36108636__36142701"
"chr9",36147782,36150946,1,"9__36147783__36150946"
"chr22",36155934,36161530,1,"22__36155935__36161530"
"chr4",36109186,36168669,1,"4__36109187__36168669"
"chr6",36181656,36182163,1,"6__36181657__36182163"
"chr6",36181656,36185787,3,"6__36181657__36185787"
"chr14",36103779,36194359,1,"14__36103780__36194359"
"chr9",36197547,36204176,2,"9__36197548__36204176"
"chr22",36205826,36206051,1,"22__36205827__36206051"
"chr9",36199006,36211880,1,"9__36199007__36211880"
"chr1",36208741,36212593,1,"1__36208742__36212593"
"chr1",36213507,36214205,4,"1__36213508__36214205"
"chr1",36213507,36215412,1,"1__36213508__36215412"
"chr5",36211945,36227667,1,"5__36211946__36227667"
"chr5",36217849,36227667,1,"5__36217850__36227667"
"chr4",36230203,36231267,2,"4__36230204__36231267"
"chr14",36190893,36231959,1,"14__36190894__36231959"
"chr9",36229017,36246479,1,"9__36229018__36246479"
"chr11",36248634,36248980,7,"11__36248635__36248980"
"chr9",36246027,36249394,1,"9__36246028__36249394"
"chr1",36282482,36288583,1,"1__36282483__36288583"
"chr1",36288462,36292436,1,"1__36288463__36292436"
"chr9",36352738,36353328,1,"9__36352739__36353328"
"chr9",36344828,36376124,1,"9__36344829__36376124"
"chr9",36369715,36376124,1,"9__36369716__36376124"
"chr1",36354027,36383328,2,"1__36354028__36383328"
"chr1",36411292,36439112,2,"1__36411293__36439112"
"chr6",36433377,36442839,1,"6__36433378__36442839"
"chr7",36450122,36450775,1,"7__36450123__36450775"
"chr6",36437828,36452601,1,"6__36437829__36452601"
"chr6",36483114,36507984,1,"6__36483115__36507984"
"chr11",36516525,36518816,1,"11__36516526__36518816"
"chr17",36517593,36533668,4,"17__36517594__36533668"
"chr19",36556859,36558912,1,"19__36556860__36558912"
"chr9",36580069,36589649,1,"9__36580070__36589649"
"chr19",36605270,36605458,1,"19__36605271__36605458"
"chr2",36605499,36623930,3,"2__36605500__36623930"
"chr9",36594624,36633197,1,"9__36594625__36633197"
"chr1",36636571,36639079,1,"1__36636572__36639079"
"chr2",36615114,36669878,2,"2__36615115__36669878"
"chr2",36668400,36669878,3,"2__36668401__36669878"
"chr2",36668403,36669878,1,"2__36668404__36669878"
"chr19",36674203,36674371,1,"19__36674204__36674371"
"chr22",36688163,36688280,1,"22__36688164__36688280"
"chr22",36690137,36690200,1,"22__36690138__36690200"
"chr20",36668836,36694658,4,"20__36668837__36694658"
"chr20",36685933,36694658,7,"20__36685934__36694658"
"chr20",36685939,36694658,2,"20__36685940__36694658"
"chr20",36694204,36694658,2,"20__36694205__36694658"
"chr1",36699670,36699785,1,"1__36699671__36699785"
"chr2",36623756,36706837,1,"2__36623757__36706837"
"chr1",36719393,36720916,1,"1__36719394__36720916"
"chr2",36704031,36740908,1,"2__36704032__36740908"
"chr22",36737414,36745300,1,"22__36737415__36745300"
"chr2",36726361,36749456,1,"2__36726362__36749456"
"chr1",36784671,36787379,1,"1__36784672__36787379"
"chr1",36826821,36828257,2,"1__36826822__36828257"
"chr6",36862279,36870210,1,"6__36862280__36870210"
"chr22",36919255,36920779,1,"22__36919256__36920779"
"chr19",36940300,36940903,2,"19__36940301__36940903"
"chr15",36936478,36950106,1,"15__36936479__36950106"
"chr5",36953719,36976504,8,"5__36953720__36976504"
"chr5",36982266,36986403,2,"5__36982267__36986403"
"chr19",37002326,37002416,1,"19__37002327__37002416"
"chr5",37024686,37027514,1,"5__37024687__37027514"
"chr2",37094956,37105170,1,"2__37094957__37105170"
"chr5",37115061,37125511,1,"5__37115062__37125511"
"chr20",37108449,37126159,1,"20__37108450__37126159"
"chr2",37105033,37143294,1,"2__37105034__37143294"
"chr20",37144834,37161502,1,"20__37144835__37161502"
"chr3",37162982,37170640,1,"3__37162983__37170640"
"chr5",37179462,37181107,1,"5__37179463__37181107"
"chr2",37143220,37187614,1,"2__37143221__37187614"
"chr3",37162982,37190529,1,"3__37162983__37190529"
"chr3",37170553,37216096,2,"3__37170554__37216096"
"chr18",37164126,37229680,1,"18__37164127__37229680"
"chr18",37216538,37229680,1,"18__37216539__37229680"
"chr18",37229111,37229680,1,"18__37229112__37229680"
"chr2",37246951,37247979,3,"2__37246952__37247979"
"chr6",37280693,37284982,1,"6__37280694__37284982"
"chrX",37245851,37285253,1,"X__37245852__37285253"
"chr2",37283582,37289193,2,"2__37283583__37289193"
"chr18",37216538,37295243,1,"18__37216539__37295243"
"chr3",37291188,37315092,1,"3__37291189__37315092"
"chr19",37314186,37316594,1,"19__37314187__37316594"
"chr5",37318089,37324209,1,"5__37318090__37324209"
"chr2",37328171,37328247,2,"2__37328172__37328247"
"chr5",37326002,37328522,2,"5__37326003__37328522"
"chr19",37329311,37329535,1,"19__37329312__37329535"
"chr8",37330595,37333530,1,"8__37330596__37333530"
"chr6",37336259,37336994,1,"6__37336260__37336994"
"chr15",37329014,37337061,1,"15__37329015__37337061"
"chr5",37331786,37341344,3,"5__37331787__37341344"
"chr3",37315026,37343823,1,"3__37315027__37343823"
"chr6",37336259,37344809,1,"6__37336260__37344809"
"chr5",37349273,37352931,1,"5__37349274__37352931"
"chr5",37351291,37358253,2,"5__37351292__37358253"
"chr18",37364038,37375633,1,"18__37364039__37375633"
"chr15",37329014,37376086,1,"15__37329015__37376086"
"chr15",37329014,37391800,1,"15__37329015__37391800"
"chr3",37376543,37396678,1,"3__37376544__37396678"
"chr9",37424841,37426651,2,"9__37424842__37426651"
"chr17",37425079,37431353,1,"17__37425080__37431353"
"chr2",37438141,37450544,1,"2__37438142__37450544"
"chr3",37420532,37459286,1,"3__37420533__37459286"
"chr2",37463238,37475569,1,"2__37463239__37475569"
"chr9",37495165,37498221,1,"9__37495166__37498221"
"chr2",37494572,37518142,1,"2__37494573__37518142"
"chr2",37501563,37518142,3,"2__37501564__37518142"
"chr2",37514956,37518142,1,"2__37514957__37518142"
"chr2",37516498,37518142,1,"2__37516499__37518142"
"chr2",37543379,37544322,14,"2__37543380__37544322"
"chr9",37568678,37568744,1,"9__37568679__37568744"
"chr13",37572516,37572593,1,"13__37572517__37572593"
"chr17",37575969,37580074,1,"17__37575970__37580074"
"chr17",37571278,37588269,1,"17__37571279__37588269"
"chr17",37587367,37604157,1,"17__37587368__37604157"
"chr21",37609559,37612253,1,"21__37609560__37612253"
"chr21",37619814,37620866,1,"21__37619815__37620866"
"chr8",37623043,37623873,24,"8__37623044__37623873"
"chr20",37601201,37632550,1,"20__37601202__37632550"
"chr4",37633006,37640126,11,"4__37633007__37640126"
"chr17",37646809,37646986,1,"17__37646810__37646986"
"chr17",37646809,37657692,1,"17__37646810__37657692"
"chr17",37646809,37682569,1,"17__37646810__37682569"
"chr17",37686925,37687079,1,"17__37686926__37687079"
"chr5",37605165,37697856,1,"5__37605166__37697856"
"chr19",37678000,37698156,1,"19__37678001__37698156"
"chr19",37680562,37698156,1,"19__37680563__37698156"
"chr19",37680925,37698156,1,"19__37680926__37698156"
"chr19",37689840,37698156,1,"19__37689841__37698156"
"chr19",37697941,37698156,1,"19__37697942__37698156"
"chr17",37700501,37704083,1,"17__37700502__37704083"
"chr17",37700263,37712666,1,"17__37700264__37712666"
"chr17",37707290,37721117,3,"17__37707291__37721117"
"chr8",37727937,37735069,1,"8__37727938__37735069"
"chr21",37705943,37736557,1,"21__37705944__37736557"
"chr14",37716307,37739730,1,"14__37716308__37739730"
"chr21",37763848,37766948,3,"21__37763849__37766948"
"chr21",37775055,37783902,6,"21__37775056__37783902"
"chrX",37798834,37808658,1,"X__37798835__37808658"
"chr17",37864573,37866734,3,"17__37864574__37866734"
"chr17",37880978,37882106,1,"17__37880979__37882106"
"chr6",37897734,37898352,1,"6__37897735__37898352"
"chr9",37832059,37910550,1,"9__37832060__37910550"
"chr19",37935808,37945975,1,"19__37935809__37945975"
"chr8",37967896,37968351,1,"8__37967897__37968351"
"chr14",37969112,37969343,1,"14__37969113__37969343"
"chrX",37931299,37969735,2,"X__37931300__37969735"
"chr9",37948631,37974834,1,"9__37948632__37974834"
"chr8",37971709,37976881,2,"8__37971710__37976881"
"chr9",37974618,38016128,1,"9__37974619__38016128"
"chr10",38018748,38023500,1,"10__38018749__38023500"
