"chr","start","end","count","index"
"chr17",29528054,29546136,1,"17__29528055__29546136"
"chr1",29542516,29547454,1,"1__29542517__29547454"
"chr17",29496908,29548947,1,"17__29496909__29548947"
"chr17",29550461,29554624,6,"17__29550462__29554624"
"chr17",29576082,29588875,1,"17__29576083__29588875"
"chr17",29579955,29592357,1,"17__29579956__29592357"
"chr17",29579955,29606697,1,"17__29579956__29606697"
"chr17",29652837,29657516,1,"17__29652838__29657516"
"chr17",29657313,29657516,1,"17__29657314__29657516"
"chr22",29668204,29674205,1,"22__29668205__29674205"
"chr17",29654666,29685650,2,"17__29654667__29685650"
"chr18",29691716,29693823,52,"18__29691717__29693823"
"chr18",29691716,29704808,2,"18__29691717__29704808"
"chr18",29703480,29709290,1,"18__29703481__29709290"
"chr18",29710072,29710485,1,"18__29710073__29710485"
"chr18",29691716,29715938,2,"18__29691717__29715938"
"chr16",29810948,29811369,1,"16__29810949__29811369"
"chr12",29812812,29813818,2,"12__29812813__29813818"
"chr12",29786079,29814312,1,"12__29786080__29814312"
"chr10",29813400,29820217,1,"10__29813401__29820217"
"chr10",29839525,29844037,2,"10__29839526__29844037"
"chr16",29845053,29845387,1,"16__29845054__29845387"
"chr16",29906579,29907181,1,"16__29906580__29907181"
"chr12",29904598,29911710,2,"12__29904599__29911710"
"chr16",29916172,29917280,1,"16__29916173__29917280"
"chr16",29915827,29917448,1,"16__29915828__29917448"
"chr16",29916172,29917448,2,"16__29916173__29917448"
"chr16",29917108,29917448,13,"16__29917109__29917448"
"chr12",29908641,29921008,1,"12__29908642__29921008"
"chr22",29915996,29921935,1,"22__29915997__29921935"
"chr8",29927157,29927575,1,"8__29927158__29927575"
"chr3",29910348,29938966,1,"3__29910349__29938966"
"chr8",29959413,29962002,4,"8__29959414__29962002"
"chr7",29960132,29963275,1,"7__29960133__29963275"
"chr7",29963571,29966248,1,"7__29963572__29966248"
"chr22",29965181,29966521,1,"22__29965182__29966521"
"chr10",29946897,29975580,1,"10__29946898__29975580"
"chr7",29963571,30008684,2,"7__29963572__30008684"
"chr22",30032739,30035201,1,"22__30032740__30035201"
"chr8",30032600,30038146,1,"8__30032601__30038146"
"chr22",30032739,30038274,3,"22__30032740__30038274"
"chr18",29972857,30045938,1,"18__29972858__30045938"
"chr7",30059828,30062432,1,"7__30059829__30062432"
"chr15",30058468,30064369,1,"15__30058469__30064369"
"chr15",30053341,30065560,2,"15__30053342__30065560"
"chr16",30070173,30072615,1,"16__30070174__30072615"
"chr13",30104674,30110339,2,"13__30104675__30110339"
"chr13",30109955,30110339,1,"13__30109956__30110339"
"chr20",30115286,30115853,2,"20__30115287__30115853"
"chr13",30127897,30128810,1,"13__30127898__30128810"
"chr16",30127956,30129765,1,"16__30127957__30129765"
"chr19",30148567,30148850,1,"19__30148568__30148850"
"chr17",30182608,30182948,1,"17__30182609__30182948"
"chr14",30193675,30194880,1,"14__30193676__30194880"
"chr7",30185792,30197211,1,"7__30185793__30197211"
"chr17",30192384,30202432,1,"17__30192385__30202432"
"chr17",30195064,30207773,1,"17__30195065__30207773"
"chr17",30205268,30207773,3,"17__30205269__30207773"
"chr17",30211442,30214332,1,"17__30211443__30214332"
"chr17",30212998,30214332,1,"17__30212999__30214332"
"chr17",30267304,30267505,1,"17__30267305__30267505"
"chr17",30267304,30274704,1,"17__30267305__30274704"
"chr17",30267304,30293215,2,"17__30267305__30293215"
"chr17",30310017,30315516,5,"17__30310018__30315516"
"chr17",30320883,30321740,3,"17__30320884__30321740"
"chr17",30293165,30322781,1,"17__30293166__30322781"
"chr17",30320883,30322781,1,"17__30320884__30322781"
"chr17",30267304,30323896,1,"17__30267305__30323896"
"chr8",30332294,30336893,2,"8__30332295__30336893"
"chr20",30330343,30345385,1,"20__30330344__30345385"
"chr13",30341754,30351400,1,"13__30341755__30351400"
"chr20",30330343,30354485,1,"20__30330344__30354485"
"chr21",30341787,30359255,1,"21__30341788__30359255"
"chr21",30342873,30359255,1,"21__30342874__30359255"
"chr8",30332294,30361953,1,"8__30332295__30361953"
"chr7",30363257,30363918,1,"7__30363258__30363918"
"chr20",30366615,30370193,1,"20__30366616__30370193"
"chr22",30366964,30375041,3,"22__30366965__30375041"
"chr20",30380537,30382351,4,"20__30380538__30382351"
"chr22",30382511,30387659,1,"22__30382512__30387659"
"chr7",30363257,30402072,2,"7__30363258__30402072"
"chr7",30363257,30405911,3,"7__30363258__30405911"
"chr7",30395343,30405911,9,"7__30395344__30405911"
"chr21",30400193,30408695,1,"21__30400194__30408695"
"chr22",30408356,30414061,1,"22__30408357__30414061"
"chr7",30395343,30430651,4,"7__30395344__30430651"
"chr7",30428627,30430651,1,"7__30428628__30430651"
"chr7",30429821,30430651,1,"7__30429822__30430651"
"chr21",30428776,30434559,1,"21__30428777__30434559"
"chr8",30412464,30435989,2,"8__30412465__30435989"
"chr8",30429554,30435989,1,"8__30429555__30435989"
"chr21",30432861,30437426,1,"21__30432862__30437426"
"chr21",30428776,30442658,1,"21__30428777__30442658"
"chr21",30437288,30442658,1,"21__30437289__30442658"
"chr21",30439036,30442658,1,"21__30439037__30442658"
"chr7",30395343,30451689,1,"7__30395344__30451689"
"chr7",30442527,30451689,1,"7__30442528__30451689"
"chr8",30435882,30465564,1,"8__30435883__30465564"
"chr7",30468119,30469073,1,"7__30468120__30469073"
"chr8",30464573,30472232,2,"8__30464574__30472232"
"chr19",30462099,30477324,12,"19__30462100__30477324"
"chr19",30471065,30477324,1,"19__30471066__30477324"
"chr19",30476129,30477324,33,"19__30476130__30477324"
"chr19",30476129,30477328,1,"19__30476130__30477328"
"chr17",30479241,30479923,1,"17__30479242__30479923"
"chr7",30496336,30496658,2,"7__30496337__30496658"
"chr17",30498061,30503232,4,"17__30498062__30503232"
"chr17",30500849,30503232,7,"17__30500850__30503232"
"chr19",30462099,30503438,1,"19__30462100__30503438"
"chr17",30509775,30510291,2,"17__30509776__30510291"
"chr17",30498061,30521126,1,"17__30498062__30521126"
"chr17",30500849,30521126,1,"17__30500850__30521126"
"chr17",30500849,30526569,1,"17__30500850__30526569"
"chr21",30521509,30532377,2,"21__30521510__30532377"
"chr17",30527974,30535328,1,"17__30527975__30535328"
"chr7",30538418,30540297,1,"7__30538419__30540297"
"chr8",30541604,30553996,1,"8__30541605__30553996"
"chr8",30538420,30560757,1,"8__30538421__30560757"
"chr8",30557597,30560757,3,"8__30557598__30560757"
"chr8",30557597,30569605,1,"8__30557598__30569605"
"chr6",30573914,30577732,1,"6__30573915__30577732"
"chr16",30591115,30596571,1,"16__30591116__30596571"
"chr16",30593831,30596571,1,"16__30593832__30596571"
"chr7",30590251,30601744,2,"7__30590252__30601744"
"chr8",30608912,30618446,2,"8__30608913__30618446"
"chr10",30602819,30625865,1,"10__30602820__30625865"
"chr10",30602819,30625960,1,"10__30602820__30625960"
"chr6",30638186,30639051,1,"6__30638187__30639051"
"chr7",30638411,30640816,1,"7__30638412__30640816"
"chr7",30638411,30643188,1,"7__30638412__30643188"
"chr7",30638439,30643188,1,"7__30638440__30643188"
"chr8",30648712,30657271,2,"8__30648713__30657271"
"chr7",30661008,30662078,5,"7__30661009__30662078"
"chr17",30661487,30665370,1,"17__30661488__30665370"
"chr17",30661793,30668303,1,"17__30661794__30668303"
"chr6",30679188,30682955,1,"6__30679189__30682955"
"chr3",30686238,30691952,1,"3__30686239__30691952"
"chr21",30677524,30693835,1,"21__30677525__30693835"
"chr21",30693541,30693835,3,"21__30693542__30693835"
"chr17",30689932,30695033,1,"17__30689933__30695033"
"chr17",30678757,30696801,2,"17__30678758__30696801"
"chr17",30689932,30696801,1,"17__30689933__30696801"
"chr17",30678761,30697105,1,"17__30678762__30697105"
"chr17",30678761,30700476,2,"17__30678762__30700476"
"chr21",30677524,30702014,3,"21__30677525__30702014"
"chr21",30693541,30702014,19,"21__30693542__30702014"
"chr21",30698379,30702014,6,"21__30698380__30702014"
"chr21",30699641,30702014,1,"21__30699642__30702014"
"chr17",30678757,30704999,1,"17__30678758__30704999"
"chr17",30696313,30704999,1,"17__30696314__30704999"
"chr17",30678757,30705012,1,"17__30678758__30705012"
"chr6",30698458,30708575,1,"6__30698459__30708575"
"chr16",30715384,30715636,2,"16__30715385__30715636"
"chr3",30686238,30715738,1,"3__30686239__30715738"
"chr21",30715961,30717024,1,"21__30715962__30717024"
"chr16",30721171,30722168,1,"16__30721172__30722168"
"chr21",30698379,30724984,1,"21__30698380__30724984"
"chr16",30727386,30727800,1,"16__30727387__30727800"
"chr20",30720815,30733226,1,"20__30720816__30733226"
"chr20",30729343,30733226,1,"20__30729344__30733226"
"chr20",30719637,30734658,1,"20__30719638__30734658"
"chr20",30729343,30734658,1,"20__30729344__30734658"
"chr22",30731455,30738868,1,"22__30731456__30738868"
"chr16",30740286,30740893,4,"16__30740287__30740893"
"chr16",30740286,30745329,1,"16__30740287__30745329"
"chr16",30740286,30745936,1,"16__30740287__30745936"
"chr10",30739186,30747165,1,"10__30739187__30747165"
"chr16",30744605,30747583,1,"16__30744606__30747583"
"chr2",30748452,30756180,5,"2__30748453__30756180"
"chr21",30699601,30756542,1,"21__30699602__30756542"
"chr15",30766558,30776889,2,"15__30766559__30776889"
"chr16",30780795,30783511,1,"16__30780796__30783511"
"chr22",30780327,30784268,1,"22__30780328__30784268"
"chr2",30742102,30791042,1,"2__30742103__30791042"
"chr2",30775358,30791042,4,"2__30775359__30791042"
"chr2",30785011,30791042,1,"2__30785012__30791042"
"chr17",30773962,30791596,1,"17__30773963__30791596"
"chr16",30794568,30794904,1,"16__30794569__30794904"
"chr17",30773962,30796211,1,"17__30773963__30796211"
"chr17",30791066,30796211,1,"17__30791067__30796211"
"chr17",30773962,30801842,1,"17__30773963__30801842"
"chr17",30773962,30804601,1,"17__30773963__30804601"
"chr17",30773962,30807649,2,"17__30773963__30807649"
"chr17",30807163,30807649,1,"17__30807164__30807649"
"chr13",30801548,30815223,3,"13__30801549__30815223"
"chr13",30814596,30815223,1,"13__30814597__30815223"
"chr12",30805125,30819185,1,"12__30805126__30819185"
"chr12",30809617,30819185,1,"12__30809618__30819185"
"chr12",30814074,30819185,4,"12__30814075__30819185"
"chr12",30818153,30819185,1,"12__30818154__30819185"
"chr12",30818153,30822216,1,"12__30818154__30822216"
"chr12",30816422,30829521,1,"12__30816423__30829521"
"chr13",30826067,30829752,1,"13__30826068__30829752"
"chr13",30828241,30829752,1,"13__30828242__30829752"
"chr13",30801548,30857928,1,"13__30801549__30857928"
"chr13",30854199,30857928,1,"13__30854200__30857928"
"chr13",30857752,30857928,2,"13__30857753__30857928"
"chr7",30876273,30880464,1,"7__30876274__30880464"
"chrX",30885231,30889918,1,"X__30885232__30889918"
"chr12",30872012,30894040,1,"12__30872013__30894040"
"chr20",30904020,30904677,2,"20__30904021__30904677"
"chr12",30864499,30906493,1,"12__30864500__30906493"
"chr8",30915887,30916781,2,"8__30915888__30916781"
"chr8",30915874,30933803,1,"8__30915875__30933803"
"chr8",30915887,30933803,2,"8__30915888__30933803"
"chr15",30938771,30938945,1,"15__30938772__30938945"
"chr15",30927689,30939917,1,"15__30927690__30939917"
"chr8",30945291,30949414,1,"8__30945292__30949414"
"chr15",30930948,30951047,1,"15__30930949__30951047"
"chr8",30938382,30954366,1,"8__30938383__30954366"
"chr20",30954186,30956926,109,"20__30954187__30956926"
"chr20",30954186,30957686,3,"20__30954187__30957686"
"chr20",30954186,30959677,14,"20__30954187__30959677"
"chr20",30954186,30978970,9,"20__30954187__30978970"
"chr8",30973869,30982516,1,"8__30973870__30982516"
"chr16",30982698,30983040,1,"16__30982699__30983040"
"chr20",30954186,30989835,1,"20__30954187__30989835"
"chr15",30950968,31008545,1,"15__30950969__31008545"
"chr20",31026752,31026940,1,"20__31026753__31026940"
"chr15",31008422,31042759,6,"15__31008423__31042759"
"chr15",31037224,31042759,1,"15__31037225__31042759"
"chr15",31040778,31042759,1,"15__31040779__31042759"
"chr15",31008422,31061267,1,"15__31008423__31061267"
"chr15",31040778,31061267,2,"15__31040779__31061267"
"chr14",31050281,31062845,3,"14__31050282__31062845"
"chr16",31073636,31075111,1,"16__31073637__31075111"
"chr22",31090194,31091540,1,"22__31090195__31091540"
"chr16",31102095,31102663,9,"16__31102096__31102663"
"chr14",31112521,31113224,1,"14__31112522__31113224"
"chr14",31097414,31122794,1,"14__31097415__31122794"
"chr14",31103152,31122794,1,"14__31103153__31122794"
"chr16",31131506,31139460,1,"16__31131507__31139460"
"chr14",31097414,31144271,1,"14__31097415__31144271"
"chr14",31139461,31144271,3,"14__31139462__31144271"
"chr14",31142462,31144271,1,"14__31142463__31144271"
"chrX",31164407,31165635,2,"X__31164408__31165635"
"chr14",31163978,31177271,1,"14__31163979__31177271"
"chrX",31187559,31191721,1,"X__31187560__31191721"
"chr14",31185129,31191765,2,"14__31185130__31191765"
"chrX",31191655,31196922,1,"X__31191656__31196922"
"chrX",31187559,31201021,1,"X__31187560__31201021"
"chr14",31185129,31204064,1,"14__31185130__31204064"
"chr14",31188530,31204064,1,"14__31188531__31204064"
"chr15",31200320,31206294,2,"15__31200321__31206294"
"chr13",31205458,31227442,1,"13__31205459__31227442"
"chr13",31211880,31227442,1,"13__31211881__31227442"
"chr12",31230878,31240917,1,"12__31230879__31240917"
"chrX",31187559,31241238,2,"X__31187560__31241238"
"chr12",31249570,31249924,1,"12__31249571__31249924"
"chr15",31245764,31251154,1,"15__31245765__31251154"
"chr3",31243433,31261135,1,"3__31243434__31261135"
"chr15",31266516,31269158,2,"15__31266517__31269158"
"chr10",31263522,31312406,1,"10__31263523__31312406"
"chr22",31342327,31354680,1,"22__31342328__31354680"
"chr22",31346362,31354680,1,"22__31346363__31354680"
"chr22",31369513,31371873,1,"22__31369514__31371873"
"chr14",31371741,31380368,1,"14__31371742__31380368"
"chr20",31376659,31380576,1,"20__31376660__31380576"
"chr20",31383214,31385105,1,"20__31383215__31385105"
"chr20",31383214,31388104,1,"20__31383215__31388104"
"chr1",31413997,31414970,1,"1__31413998__31414970"
"chr5",31421378,31424578,6,"5__31421379__31424578"
"chr20",31413730,31424647,1,"20__31413731__31424647"
"chr14",31404368,31425448,1,"14__31404369__31425448"
"chr14",31416295,31425448,1,"14__31416296__31425448"
"chr1",31409489,31426665,1,"1__31409490__31426665"
"chr20",31424439,31427662,1,"20__31424440__31427662"
"chr1",31437520,31441339,2,"1__31437521__31441339"
"chr1",31437520,31447649,1,"1__31437521__31447649"
"chr12",31446738,31451158,3,"12__31446739__31451158"
"chr5",31429581,31451747,1,"5__31429582__31451747"
"chr5",31448653,31451747,10,"5__31448654__31451747"
"chr1",31437520,31454252,1,"1__31437521__31454252"
"chr1",31452908,31454252,1,"1__31452909__31454252"
"chr1",31452908,31455487,1,"1__31452909__31455487"
"chr12",31446738,31458057,1,"12__31446739__31458057"
"chr5",31410852,31466388,1,"5__31410853__31466388"
"chr1",31437520,31468067,1,"1__31437521__31468067"
"chr1",31465236,31468067,31,"1__31465237__31468067"
"chr5",31410852,31472339,1,"5__31410853__31472339"
"chr1",31465236,31479949,8,"1__31465237__31479949"
"chr1",31478699,31479949,7,"1__31478700__31479949"
"chr11",31474264,31484852,1,"11__31474265__31484852"
"chr22",31485684,31486166,1,"22__31485685__31486166"
"chr5",31483660,31486669,2,"5__31483661__31486669"
"chr5",31448653,31495479,1,"5__31448654__31495479"
"chr1",31452908,31501711,1,"1__31452909__31501711"
"chr1",31478699,31501711,2,"1__31478700__31501711"
"chr11",31474264,31509788,1,"11__31474265__31509788"
"chr11",31491304,31509788,1,"11__31491305__31509788"
"chr5",31504661,31521322,1,"5__31504662__31521322"
"chr1",31479840,31532286,1,"1__31479841__31532286"
"chr1",31532050,31532424,3,"1__31532051__31532424"
"chr5",31534031,31534203,1,"5__31534032__31534203"
"chr12",31545200,31545630,1,"12__31545201__31545630"
"chr12",31545200,31562314,1,"12__31545201__31562314"
"chr12",31545200,31562318,1,"12__31545201__31562318"
"chr14",31569733,31569952,1,"14__31569734__31569952"
"chr12",31566369,31579358,1,"12__31566370__31579358"
"chr12",31576530,31579358,1,"12__31576531__31579358"
"chr14",31582309,31589072,1,"14__31582310__31589072"
"chr14",31585441,31590711,1,"14__31585442__31590711"
"chr6",31590466,31592299,1,"6__31590467__31592299"
"chr6",31592974,31593635,1,"6__31592975__31593635"
"chr12",31562196,31600703,1,"12__31562197__31600703"
"chr12",31586088,31600703,3,"12__31586089__31600703"
"chr12",31595708,31600703,5,"12__31595709__31600703"
"chr14",31582309,31602881,1,"14__31582310__31602881"
"chr14",31596990,31602881,2,"14__31596991__31602881"
"chr14",31604681,31605871,1,"14__31604682__31605871"
"chr14",31611063,31614147,1,"14__31611064__31614147"
"chr3",31617887,31621588,16,"3__31617888__31621588"
"chr15",31630416,31632190,1,"15__31630417__31632190"
"chr12",31600471,31633189,1,"12__31600472__31633189"
"chr14",31626045,31638674,1,"14__31626046__31638674"
"chr14",31631798,31638674,1,"14__31631799__31638674"
"chr14",31637503,31638674,1,"14__31637504__31638674"
"chr14",31611063,31641328,1,"14__31611064__31641328"
"chr14",31613316,31641328,1,"14__31613317__31641328"
"chr14",31637503,31641328,1,"14__31637504__31641328"
"chr3",31617887,31641951,4,"3__31617888__31641951"
"chrX",31645789,31645979,1,"X__31645790__31645979"
"chr12",31604873,31648853,2,"12__31604874__31648853"
"chr12",31613127,31652605,1,"12__31613128__31652605"
"chr12",31632522,31652605,1,"12__31632523__31652605"
"chr12",31652539,31654886,1,"12__31652540__31654886"
"chr22",31655930,31671294,1,"22__31655931__31671294"
"chr10",31644072,31676195,2,"10__31644073__31676195"
"chr10",31644075,31676195,1,"10__31644076__31676195"
"chr10",31661946,31676195,12,"10__31661947__31676195"
"chr10",31661953,31676195,1,"10__31661954__31676195"
"chr10",31644072,31676727,2,"10__31644073__31676727"
"chr10",31661997,31676727,1,"10__31661998__31676727"
"chr10",31662050,31676727,1,"10__31662051__31676727"
"chr10",31676052,31676727,1,"10__31676053__31676727"
"chr10",31676052,31678624,1,"10__31676053__31678624"
"chr16",31711982,31718320,2,"16__31711983__31718320"
"chr12",31648743,31718418,2,"12__31648744__31718418"
"chr13",31719699,31725328,1,"13__31719700__31725328"
"chr3",31725271,31733354,1,"3__31725272__31733354"
"chr22",31722066,31738946,1,"22__31722067__31738946"
"chr10",31661946,31750166,1,"10__31661947__31750166"
"chr10",31749965,31750166,1,"10__31749966__31750166"
"chr1",31764759,31766195,1,"1__31764760__31766195"
"chr14",31775937,31778388,1,"14__31775938__31778388"
"chr14",31784975,31787498,1,"14__31784976__31787498"
"chr3",31743850,31789612,1,"3__31743851__31789612"
"chr10",31749965,31791437,2,"10__31749966__31791437"
"chr13",31789187,31803431,3,"13__31789188__31803431"
"chr6",31805412,31805495,1,"6__31805413__31805495"
"chr1",31787963,31811895,1,"1__31787964__31811895"
"chr1",31810021,31811895,4,"1__31810022__31811895"
"chr14",31790704,31817113,1,"14__31790705__31817113"
"chr14",31806681,31817113,1,"14__31806682__31817113"
"chr1",31810021,31821821,4,"1__31810022__31821821"
"chr13",31803321,31835219,1,"13__31803322__31835219"
"chr14",31827842,31856581,1,"14__31827843__31856581"
"chr14",31844021,31856581,1,"14__31844022__31856581"
"chr6",31860183,31860687,1,"6__31860184__31860687"
"chr3",31871531,31871723,1,"3__31871532__31871723"
"chr12",31841940,31872290,1,"12__31841941__31872290"
"chr3",31871531,31897389,1,"3__31871532__31897389"
"chr13",31843350,31898032,1,"13__31843351__31898032"
"chr1",31898622,31899670,1,"1__31898623__31899670"
"chr3",31871531,31921322,2,"3__31871532__31921322"
"chr3",31917924,31921322,39,"3__31917925__31921322"
"chr20",31954664,31958435,1,"20__31954665__31958435"
"chr19",31962341,31962510,1,"19__31962342__31962510"
"chr20",31954664,31969985,1,"20__31954665__31969985"
"chr15",31947298,31981684,1,"15__31947299__31981684"
"chr20",31979947,31982922,1,"20__31979948__31982922"
"chr20",31967266,31984890,1,"20__31967267__31984890"
"chr20",31979940,31984890,1,"20__31979941__31984890"
"chr20",31979947,31984890,1,"20__31979948__31984890"
"chr20",31982818,31984890,1,"20__31982819__31984890"
"chr22",31957275,31985563,1,"22__31957276__31985563"
"chr22",31976257,31998771,1,"22__31976258__31998771"
"chr22",32007128,32007826,3,"22__32007129__32007826"
"chr22",32015510,32024967,1,"22__32015511__32024967"
"chr22",32044086,32046764,3,"22__32044087__32046764"
"chr14",32031273,32068585,1,"14__32031274__32068585"
"chr1",32095759,32096109,1,"1__32095760__32096109"
"chr1",32096150,32098915,1,"1__32096151__32098915"
"chr11",32118689,32120074,2,"11__32118690__32120074"
"chr11",32118689,32122154,1,"11__32118690__32122154"
"chr11",32118689,32126346,1,"11__32118690__32126346"
"chr22",32134372,32134897,2,"22__32134373__32134897"
"chr10",32128564,32141525,1,"10__32128565__32141525"
"chr14",32068494,32142780,1,"14__32068495__32142780"
"chr10",32132388,32143118,1,"10__32132389__32143118"
"chr5",32135677,32143986,56,"5__32135678__32143986"
"chr20",32138446,32144544,1,"20__32138447__32144544"
"chr2",32117060,32145979,2,"2__32117061__32145979"
"chr2",32142994,32145979,2,"2__32142995__32145979"
"chr10",32115231,32150586,1,"10__32115232__32150586"
"chr2",32079753,32157204,1,"2__32079754__32157204"
"chr2",32103901,32157204,1,"2__32103902__32157204"
"chr2",32108454,32157204,2,"2__32108455__32157204"
"chr2",32117060,32157204,3,"2__32117061__32157204"
"chr2",32142994,32157204,32,"2__32142995__32157204"
"chr22",32154531,32161046,1,"22__32154532__32161046"
"chr20",32161779,32162067,1,"20__32161780__32162067"
"chr22",32156641,32164849,1,"22__32156642__32164849"
"chr2",32103901,32168452,1,"2__32103902__32168452"
"chr2",32117060,32168452,1,"2__32117061__32168452"
"chr2",32142994,32168452,3,"2__32142995__32168452"
"chr5",32135677,32170874,1,"5__32135678__32170874"
"chr5",32143854,32172051,1,"5__32143855__32172051"
"chr14",32172322,32173344,1,"14__32172323__32173344"
"chr2",32142994,32175786,1,"2__32142995__32175786"
"chr2",32142994,32181667,3,"2__32142995__32181667"
"chr3",32169567,32188226,1,"3__32169568__32188226"
"chr10",32197729,32197797,1,"10__32197730__32197797"
"chr10",32197099,32199491,38,"10__32197100__32199491"
"chr22",32198689,32200901,1,"22__32198690__32200901"
"chr10",32197099,32209475,1,"10__32197100__32209475"
"chr20",32207322,32211102,4,"20__32207323__32211102"
"chr10",32197099,32211888,2,"10__32197100__32211888"
"chr22",32229900,32241223,1,"22__32229901__32241223"
"chr5",32239106,32243705,1,"5__32239107__32243705"
"chr20",32246282,32246640,1,"20__32246283__32246640"
"chr12",32260209,32260478,1,"12__32260210__32260478"
"chr5",32239106,32263348,1,"5__32239107__32263348"
"chr20",32264910,32265136,1,"20__32264911__32265136"
"chr20",32265231,32267780,1,"20__32265232__32267780"
"chr20",32264910,32268222,1,"20__32264911__32268222"
"chr20",32267560,32268222,1,"20__32267561__32268222"
"chr22",32266575,32272251,1,"22__32266576__32272251"
"chr5",32263218,32274228,1,"5__32263219__32274228"
"chr22",32272142,32275738,1,"22__32272143__32275738"
"chr5",32248107,32276848,1,"5__32248108__32276848"
"chr5",32263218,32276848,1,"5__32263219__32276848"
"chr5",32268806,32276848,3,"5__32268807__32276848"
"chr5",32270922,32276848,1,"5__32270923__32276848"
"chr5",32274085,32276848,1,"5__32274086__32276848"
"chr10",32306070,32308887,1,"10__32306071__32308887"
"chr10",32317355,32320207,1,"10__32317356__32320207"
"chr2",32296164,32324687,1,"2__32296165__32324687"
"chr2",32323869,32341281,1,"2__32323870__32341281"
"chr2",32339706,32341281,1,"2__32339707__32341281"
"chr20",32354656,32358098,1,"20__32354657__32358098"
"chr5",32364053,32364381,1,"5__32364054__32364381"
"chr2",32361631,32372327,1,"2__32361632__32372327"
"chr1",32372718,32372929,1,"1__32372719__32372929"
"chr1",32375638,32377427,2,"1__32375639__32377427"
"chr1",32381491,32385259,1,"1__32381492__32385259"
"chr1",32381495,32385259,21,"1__32381496__32385259"
"chr5",32379220,32390543,1,"5__32379221__32390543"
"chr5",32379220,32400308,1,"5__32379221__32400308"
"chr2",32396355,32400430,1,"2__32396356__32400430"
"chr5",32406878,32407126,1,"5__32406879__32407126"
"chr2",32396355,32409407,1,"2__32396356__32409407"
"chr2",32399131,32409407,16,"2__32399132__32409407"
"chr5",32415073,32417897,2,"5__32415074__32417897"
"chr2",32417404,32422895,1,"2__32417405__32422895"
"chr2",32422775,32432002,1,"2__32422776__32432002"
"chr2",32422412,32434630,1,"2__32422413__32434630"
"chr1",32495898,32497241,2,"1__32495899__32497241"
"chr1",32495898,32498935,2,"1__32495899__32498935"
"chr1",32495898,32499774,1,"1__32495899__32499774"
"chr1",32502510,32504220,5,"1__32502511__32504220"
"chr1",32495898,32505174,1,"1__32495899__32505174"
"chr1",32502510,32505174,3,"1__32502511__32505174"
"chr1",32508743,32509174,1,"1__32508744__32509174"
"chr1",32495898,32510991,3,"1__32495899__32510991"
"chr2",32523302,32532259,1,"2__32523303__32532259"
"chr3",32576002,32578596,1,"3__32576003__32578596"
"chr5",32581332,32581573,1,"5__32581333__32581573"
"chr14",32559707,32586493,1,"14__32559708__32586493"
"chr14",32585953,32586493,1,"14__32585954__32586493"
"chr7",32584333,32599076,1,"7__32584334__32599076"
"chr7",32588458,32599076,1,"7__32588459__32599076"
"chr5",32599066,32601175,1,"5__32599067__32601175"
"chr2",32602655,32605358,1,"2__32602656__32605358"
"chr11",32608557,32610681,1,"11__32608558__32610681"
"chr11",32610139,32610681,4,"11__32610140__32610681"
"chr11",32608557,32611187,1,"11__32608558__32611187"
"chr11",32610139,32611187,3,"11__32610140__32611187"
"chr7",32582783,32613030,1,"7__32582784__32613030"
"chr7",32609631,32613030,1,"7__32609632__32613030"
"chr14",32586345,32615546,1,"14__32586346__32615546"
"chr11",32611151,32616559,1,"11__32611152__32616559"
"chr2",32602655,32617218,1,"2__32602656__32617218"
"chr11",32611092,32617593,3,"11__32611093__32617593"
"chr20",32605215,32619410,1,"20__32605216__32619410"
"chr20",32617574,32619410,7,"20__32617575__32619410"
"chr2",32602655,32620661,5,"2__32602656__32620661"
"chr2",32617106,32620661,1,"2__32617107__32620661"
"chr7",32625095,32625308,1,"7__32625096__32625308"
"chr2",32602655,32626691,1,"2__32602656__32626691"
"chr2",32602655,32631625,5,"2__32602656__32631625"
"chr2",32626230,32631625,1,"2__32626231__32631625"
"chr1",32620188,32636807,1,"1__32620189__32636807"
"chr1",32625000,32636807,1,"1__32625001__32636807"
"chr2",32617126,32640112,1,"2__32617127__32640112"
"chr2",32602655,32641231,1,"2__32602656__32641231"
"chr2",32626380,32641231,1,"2__32626381__32641231"
"chr2",32639836,32641231,2,"2__32639837__32641231"
"chr1",32650125,32653725,1,"1__32650126__32653725"
"chr1",32653554,32653725,1,"1__32653555__32653725"
"chr1",32653554,32655850,2,"1__32653555__32655850"
"chr2",32631566,32658872,1,"2__32631567__32658872"
"chr2",32654213,32658872,1,"2__32654214__32658872"
"chr1",32657911,32658901,2,"1__32657912__32658901"
"chr7",32660015,32663051,2,"7__32660016__32663051"
"chr20",32659871,32663846,1,"20__32659872__32663846"
"chr2",32654213,32664754,1,"2__32654214__32664754"
"chr20",32659871,32665051,3,"20__32659872__32665051"
"chr20",32646998,32666359,1,"20__32646999__32666359"
"chr20",32659871,32666359,6,"20__32659872__32666359"
"chr20",32664507,32666359,1,"20__32664508__32666359"
"chr2",32664575,32668656,1,"2__32664576__32668656"
"chr2",32602655,32670736,1,"2__32602656__32670736"
"chr2",32660521,32670736,1,"2__32660522__32670736"
"chr20",32677321,32678408,1,"20__32677322__32678408"
"chr7",32672154,32678977,3,"7__32672155__32678977"
"chr2",32602655,32679010,1,"2__32602656__32679010"
"chr2",32654213,32679010,1,"2__32654214__32679010"
