"chr","start","end","count","index"
"chr12",13364402,13367607,2,"12__13364403__13367607"
"chr10",13375816,13375971,8,"10__13375817__13375971"
"chr10",13375816,13378350,3,"10__13375817__13378350"
"chr3",13378286,13378418,4,"3__13378287__13378418"
"chr10",13375816,13382908,8,"10__13375817__13382908"
"chr10",13378242,13382908,3,"10__13378243__13382908"
"chr4",13338516,13383218,1,"4__13338517__13383218"
"chr4",13343862,13383218,1,"4__13343863__13383218"
"chr4",13378168,13383218,1,"4__13378169__13383218"
"chr3",13383247,13384803,3,"3__13383248__13384803"
"chr10",13364834,13387028,2,"10__13364835__13387028"
"chr18",13387339,13387761,4,"18__13387340__13387761"
"chr4",13378168,13389318,1,"4__13378169__13389318"
"chr3",13393378,13395607,7,"3__13393379__13395607"
"chr3",13399721,13407591,1,"3__13399722__13407591"
"chr4",13378168,13426851,4,"4__13378169__13426851"
"chr4",13378168,13429861,4,"4__13378169__13429861"
"chr4",13426733,13429861,2,"4__13426734__13429861"
"chr18",13338787,13438383,1,"18__13338788__13438383"
"chr18",13387339,13438383,8,"18__13387340__13438383"
"chr3",13427774,13438988,1,"3__13427775__13438988"
"chr3",13427774,13441361,2,"3__13427775__13441361"
"chr11",13435076,13443385,11,"11__13435077__13443385"
"chr4",13378168,13462452,2,"4__13378169__13462452"
"chr4",13426733,13462452,2,"4__13426734__13462452"
"chr20",13459774,13463984,1,"20__13459775__13463984"
"chr11",13435076,13466728,2,"11__13435077__13466728"
"chr4",13462322,13481150,4,"4__13462323__13481150"
"chr20",13463873,13514788,1,"20__13463874__13514788"
"chr20",13459774,13517696,1,"20__13459775__13517696"
"chr20",13463873,13517696,2,"20__13463874__13517696"
"chr20",13509079,13517696,1,"20__13509080__13517696"
"chr10",13522898,13534876,3,"10__13522899__13534876"
"chr10",13534610,13538888,5,"10__13534611__13538888"
"chr20",13509079,13550233,24,"20__13509080__13550233"
"chr20",13509092,13550233,3,"20__13509093__13550233"
"chr20",13539654,13550233,4,"20__13539655__13550233"
"chr20",13509092,13561628,3,"20__13509093__13561628"
"chr20",13539654,13561628,17,"20__13539655__13561628"
"chr20",13550153,13561628,5,"20__13550154__13561628"
"chr20",13509092,13567995,1,"20__13509093__13567995"
"chr20",13509079,13568017,4,"20__13509080__13568017"
"chr20",13539654,13568017,6,"20__13539655__13568017"
"chr20",13550153,13568017,11,"20__13550154__13568017"
"chr20",13561543,13568017,1,"20__13561544__13568017"
"chr20",13539654,13581264,1,"20__13539655__13581264"
"chr20",13550153,13581264,3,"20__13550154__13581264"
"chr6",13579682,13584457,52,"6__13579683__13584457"
"chr6",13579682,13588696,2,"6__13579683__13588696"
"chr20",13509079,13591566,1,"20__13509080__13591566"
"chr20",13539654,13591566,1,"20__13539655__13591566"
"chr20",13509079,13591662,4,"20__13509080__13591662"
"chr20",13509092,13591662,3,"20__13509093__13591662"
"chr20",13539654,13591662,3,"20__13539655__13591662"
"chr6",13579003,13599387,1,"6__13579004__13599387"
"chr6",13579682,13601181,2,"6__13579683__13601181"
"chr6",13625884,13634784,3,"6__13625885__13634784"
"chr6",13632601,13644961,11,"6__13632602__13644961"
"chr6",13639794,13644961,17,"6__13639795__13644961"
"chr10",13639457,13658553,1,"10__13639458__13658553"
"chr18",13666477,13671972,5,"18__13666478__13671972"
"chr18",13666477,13682104,8,"18__13666478__13682104"
"chr18",13681603,13682104,30,"18__13681604__13682104"
"chrX",13684435,13686502,9,"X__13684436__13686502"
"chr17",13693585,13694392,2,"17__13693586__13694392"
"chrX",13682304,13698717,3,"X__13682305__13698717"
"chrX",13684435,13698717,17,"X__13684436__13698717"
"chr6",13652890,13699929,3,"6__13652891__13699929"
"chr10",13701322,13705509,14,"10__13701323__13705509"
"chr10",13705452,13712528,2,"10__13705453__13712528"
"chr10",13708096,13712528,1,"10__13708097__13712528"
"chr10",13705452,13717044,4,"10__13705453__13717044"
"chr18",13730625,13741690,2,"18__13730626__13741690"
"chr6",13761723,13762139,1,"6__13761724__13762139"
"chrX",13767545,13773361,2,"X__13767546__13773361"
"chr17",13776213,13783688,1,"17__13776214__13783688"
"chr10",13779843,13789819,4,"10__13779844__13789819"
"chr17",13776213,13796159,1,"17__13776214__13796159"
"chr17",13796041,13802049,1,"17__13796042__13802049"
"chrX",13824808,13831347,5,"X__13824809__13831347"
"chr17",13783618,13836502,2,"17__13783619__13836502"
"chr17",13796041,13836502,2,"17__13796042__13836502"
"chr10",13839350,13839648,1,"10__13839351__13839648"
"chr19",13882934,13885521,1,"19__13882935__13885521"
"chr19",13919649,13920034,14,"19__13919650__13920034"
"chr19",13925328,13925679,4,"19__13925329__13925679"
"chr6",13931902,13932794,2,"6__13931903__13932794"
"chr17",13937324,13937733,1,"17__13937325__13937733"
"chr7",13940362,13950932,1,"7__13940363__13950932"
"chr20",13982933,13986821,3,"20__13982934__13986821"
"chr20",13982933,13990619,1,"20__13982934__13990619"
"chr3",13996705,13997154,6,"3__13996706__13997154"
"chr20",13982933,14019221,2,"20__13982934__14019221"
"chr19",14023980,14024451,4,"19__14023981__14024451"
"chr16",14028048,14029829,1,"16__14028049__14029829"
"chr19",14031369,14034624,1,"19__14031370__14034624"
"chr19",14034145,14034624,15,"19__14034146__14034624"
"chr19",14038705,14039001,13,"19__14038706__14039001"
"chr1",14042035,14048842,5,"1__14042036__14048842"
"chr19",14066723,14067334,1,"19__14066724__14067334"
"chr1",14042035,14068652,4,"1__14042036__14068652"
"chr1",14057494,14068652,22,"1__14057495__14068652"
"chr1",14057494,14071087,2,"1__14057495__14071087"
"chr1",14042035,14075982,1,"1__14042036__14075982"
"chr1",14057494,14075982,12,"1__14057495__14075982"
"chr19",14079376,14080987,1,"19__14079377__14080987"
"chr18",14077332,14085075,3,"18__14077333__14085075"
"chr1",14042035,14099683,2,"1__14042036__14099683"
"chr9",14102420,14103493,2,"9__14102421__14103493"
"chr1",14099572,14109326,2,"1__14099573__14109326"
"chr9",14102420,14116345,4,"9__14102421__14116345"
"chr17",14113208,14120982,2,"17__14113209__14120982"
"chr6",14131750,14136140,7,"6__14131751__14136140"
"chr6",14133879,14136140,2,"6__14133880__14136140"
"chr19",14150319,14150722,12,"19__14150320__14150722"
"chr9",14125630,14155892,3,"9__14125631__14155892"
"chr9",14146687,14155892,3,"9__14146688__14155892"
"chr19",14156965,14157430,2,"19__14156966__14157430"
"chr9",14146687,14179779,13,"9__14146688__14179779"
"chr3",14177327,14180797,4,"3__14177328__14180797"
"chr3",14214366,14215447,2,"3__14214367__14215447"
"chr3",14223059,14225532,1,"3__14223060__14225532"
"chr19",14217571,14232520,2,"19__14217572__14232520"
"chr19",14231060,14237049,2,"19__14231061__14237049"
"chr9",14235565,14244493,4,"9__14235566__14244493"
"chr17",14248344,14249019,1,"17__14248345__14249019"
"chr5",14270933,14280545,9,"5__14270934__14280545"
"chr5",14270933,14287172,3,"5__14270934__14287172"
"chr5",14290824,14293243,4,"5__14290825__14293243"
"chr5",14280430,14297372,3,"5__14280431__14297372"
"chr5",14290824,14304701,6,"5__14290825__14304701"
"chr5",14293120,14304701,1,"5__14293121__14304701"
"chr16",14234400,14312855,2,"16__14234401__14312855"
"chr5",14297180,14316852,4,"5__14297181__14316852"
"chr5",14304569,14316852,2,"5__14304570__14316852"
"chr19",14281493,14316949,1,"19__14281494__14316949"
"chr11",14303147,14317401,2,"11__14303148__14317401"
"chr11",14316016,14317401,15,"11__14316017__14317401"
"chr11",14316305,14317401,5,"11__14316306__14317401"
"chr16",14312676,14328140,2,"16__14312677__14328140"
"chr5",14293120,14331009,2,"5__14293121__14331009"
"chr16",14328002,14334341,1,"16__14328003__14334341"
"chr5",14279502,14336836,2,"5__14279503__14336836"
"chr5",14280430,14336836,1,"5__14280431__14336836"
"chr5",14286979,14336836,12,"5__14286980__14336836"
"chr5",14297180,14336836,8,"5__14297181__14336836"
"chr5",14304569,14336836,23,"5__14304570__14336836"
"chr5",14316621,14336836,18,"5__14316622__14336836"
"chr5",14330886,14336836,17,"5__14330887__14336836"
"chr11",14316016,14378315,4,"11__14316017__14378315"
"chr5",14363840,14391099,3,"5__14363841__14391099"
"chr5",14394146,14420130,1,"5__14394147__14420130"
"chr5",14405956,14420130,5,"5__14405957__14420130"
"chr2",14457092,14461509,4,"2__14457093__14461509"
"chr5",14477002,14480120,2,"5__14477003__14480120"
"chr5",14487572,14488369,1,"5__14487573__14488369"
"chr3",14485131,14489324,5,"3__14485132__14489324"
"chr3",14485135,14489324,2,"3__14485136__14489324"
"chr19",14513408,14515374,10,"19__14513409__14515374"
"chr11",14486456,14520531,1,"11__14486457__14520531"
"chr3",14527373,14528163,1,"3__14527374__14528163"
"chr11",14535362,14536037,1,"11__14535363__14536037"
"chr19",14551954,14552255,3,"19__14551955__14552255"
"chr19",14551954,14557373,2,"19__14551955__14557373"
"chr19",14561129,14562835,2,"19__14561130__14562835"
"chr19",14568842,14569187,65,"19__14568843__14569187"
"chr10",14562975,14572514,1,"10__14562976__14572514"
"chr10",14563867,14572514,1,"10__14563868__14572514"
"chr19",14574478,14574965,4,"19__14574479__14574965"
"chr16",14576126,14576684,2,"16__14576127__14576684"
"chr19",14577845,14577977,2,"19__14577846__14577977"
"chr12",14576842,14578407,1,"12__14576843__14578407"
"chr19",14578376,14578779,5,"19__14578377__14578779"
"chr19",14578687,14580329,7,"19__14578688__14580329"
"chr19",14588851,14589150,3,"19__14588852__14589150"
"chr12",14587270,14591201,5,"12__14587271__14591201"
"chr19",14590223,14591590,4,"19__14590224__14591590"
"chr10",14562975,14595386,1,"10__14562976__14595386"
"chr5",14601073,14602441,10,"5__14601074__14602441"
"chr19",14602467,14603724,1,"19__14602468__14603724"
"chr12",14599921,14610229,2,"12__14599922__14610229"
"chr12",14613428,14619524,3,"12__14613429__14619524"
"chr12",14609494,14628902,3,"12__14609495__14628902"
"chr12",14628823,14631406,1,"12__14628824__14631406"
"chr12",14628823,14634119,1,"12__14628824__14634119"
"chr19",14644744,14645079,1,"19__14644745__14645079"
"chr9",14639893,14662324,10,"9__14639894__14662324"
"chr20",14602411,14665605,2,"20__14602412__14665605"
"chr19",14674793,14675670,5,"19__14674794__14675670"
"chr16",14645877,14678648,2,"16__14645878__14678648"
"chr9",14639893,14680160,23,"9__14639894__14680160"
"chr5",14673750,14681716,20,"5__14673751__14681716"
"chr5",14678789,14681716,3,"5__14678790__14681716"
"chr5",14673750,14681733,12,"5__14673751__14681733"
"chr16",14645877,14687235,7,"16__14645878__14687235"
"chr16",14674730,14687235,6,"16__14674731__14687235"
"chr5",14673750,14693203,2,"5__14673751__14693203"
"chr5",14673750,14693505,1,"5__14673751__14693505"
"chr16",14680174,14698083,1,"16__14680175__14698083"
"chr16",14687157,14698083,7,"16__14687158__14698083"
"chr16",14693760,14698083,1,"16__14693761__14698083"
"chr16",14687157,14700383,3,"16__14687158__14700383"
"chr16",14680174,14711507,1,"16__14680175__14711507"
"chr16",14702137,14711507,2,"16__14702138__14711507"
"chr7",14613836,14712652,5,"7__14613837__14712652"
"chr5",14709046,14713160,2,"5__14709047__14713160"
"chr16",14674730,14721193,1,"16__14674731__14721193"
"chr16",14680174,14721193,2,"16__14680175__14721193"
"chr16",14720962,14721193,6,"16__14720963__14721193"
"chr7",14647058,14722294,3,"7__14647059__14722294"
"chr16",14645877,14723531,4,"16__14645878__14723531"
"chr16",14738130,14738449,1,"16__14738131__14738449"
"chr16",14738130,14738466,7,"16__14738131__14738466"
"chr16",14742244,14743830,1,"16__14742245__14743830"
"chr3",14731503,14744769,1,"3__14731504__14744769"
"chr16",14738130,14749067,2,"16__14738131__14749067"
"chr3",14731503,14749469,1,"3__14731504__14749469"
"chr5",14741935,14751348,18,"5__14741936__14751348"
"chr16",14748922,14755922,5,"16__14748923__14755922"
"chr5",14716814,14758707,1,"5__14716815__14758707"
"chr5",14741935,14758707,35,"5__14741936__14758707"
"chr16",14748922,14758928,2,"16__14748923__14758928"
"chr16",14755748,14758928,1,"16__14755749__14758928"
"chr16",14758725,14758928,4,"16__14758726__14758928"
"chr5",14741935,14769300,1,"5__14741936__14769300"
"chr19",14805821,14810093,1,"19__14805822__14810093"
"chr11",14793482,14810788,32,"11__14793483__14810788"
"chrX",14814281,14815420,36,"X__14814282__14815420"
"chr11",14807982,14839939,1,"11__14807983__14839939"
"chr11",14839728,14839939,6,"11__14839729__14839939"
"chr11",14810651,14840755,2,"11__14810652__14840755"
"chr11",14839728,14840755,1,"11__14839729__14840755"
"chr11",14825489,14856641,2,"11__14825490__14856641"
"chrX",14779323,14862862,1,"X__14779324__14862862"
"chrX",14814293,14862862,4,"X__14814294__14862862"
"chrX",14861781,14863408,2,"X__14861782__14863408"
"chr10",14867477,14870271,1,"10__14867478__14870271"
"chrX",14868626,14877369,1,"X__14868627__14877369"
"chrX",14861781,14877456,11,"X__14861782__14877456"
"chrX",14868626,14877456,8,"X__14868627__14877456"
"chr11",14839728,14882912,1,"11__14839729__14882912"
"chr11",14880588,14882912,5,"11__14880589__14882912"
"chr19",14882767,14883309,1,"19__14882768__14883309"
"chrX",14868626,14883702,1,"X__14868627__14883702"
"chr11",14896498,14907463,1,"11__14896499__14907463"
"chr11",14901681,14907463,2,"11__14901682__14907463"
"chr10",14909081,14909908,2,"10__14909082__14909908"
"chr10",14938844,14939516,14,"10__14938845__14939516"
"chr10",14947189,14950679,2,"10__14947190__14950679"
"chr10",14961736,14977563,1,"10__14961737__14977563"
"chr10",14968841,14977563,2,"10__14968842__14977563"
"chr10",14961736,14981868,2,"10__14961737__14981868"
"chr10",14964979,14981868,1,"10__14964980__14981868"
"chr10",14976701,14987188,3,"10__14976702__14987188"
"chr3",15000663,15003999,3,"3__15000664__15003999"
"chr3",15044643,15046836,1,"3__15044644__15046836"
"chr3",15045382,15055296,13,"3__15045383__15055296"
"chr3",15054953,15055296,1,"3__15054954__15055296"
"chr3",15055095,15055681,5,"3__15055096__15055681"
"chr3",15055095,15057761,6,"3__15055096__15057761"
"chr3",15057658,15059463,1,"3__15057659__15059463"
"chr3",15055095,15064854,4,"3__15055096__15064854"
"chr3",15055095,15065715,1,"3__15055096__15065715"
"chr4",15012116,15068021,2,"4__15012117__15068021"
"chr3",15045382,15071959,1,"3__15045383__15071959"
"chr3",15070092,15071959,5,"3__15070093__15071959"
"chr16",15091609,15092262,1,"16__15091610__15092262"
"chr3",15088975,15100982,1,"3__15088976__15100982"
"chr16",15095632,15103616,1,"16__15095633__15103616"
"chr16",15102635,15116611,1,"16__15102636__15116611"
"chr16",15102635,15123913,3,"16__15102636__15123913"
"chr3",15122238,15124115,1,"3__15122239__15124115"
"chr16",15116560,15125714,1,"16__15116561__15125714"
"chr3",15123873,15127468,11,"3__15123874__15127468"
"chr11",15096255,15133103,4,"11__15096256__15133103"
"chr11",15124460,15133103,2,"11__15124461__15133103"
"chr11",15129294,15133103,3,"11__15129295__15133103"
"chr3",15137479,15138217,1,"3__15137480__15138217"
"chr2",15126787,15138264,4,"2__15126788__15138264"
"chr2",15126787,15138348,2,"2__15126788__15138348"
"chr16",15138190,15141956,3,"16__15138191__15141956"
"chr16",15141274,15141956,3,"16__15141275__15141956"
"chr16",15141298,15141956,1,"16__15141299__15141956"
"chr16",15157052,15166937,1,"16__15157053__15166937"
"chr16",15162025,15166937,2,"16__15162026__15166937"
"chr10",15154794,15170457,1,"10__15154795__15170457"
"chr10",15170193,15170457,2,"10__15170194__15170457"
"chr10",15161341,15183556,4,"10__15161342__15183556"
"chr10",15170348,15183556,1,"10__15170349__15183556"
"chr10",15182985,15183556,2,"10__15182986__15183556"
"chr11",15197286,15199993,3,"11__15197287__15199993"
"chr10",15177272,15202035,1,"10__15177273__15202035"
"chr11",15197286,15212360,3,"11__15197287__15212360"
"chr9",15210085,15214247,1,"9__15210086__15214247"
"chr11",15197286,15222495,1,"11__15197287__15222495"
"chr19",15228691,15230326,1,"19__15228692__15230326"
"chr17",15231308,15234931,2,"17__15231309__15234931"
"chr10",15254470,15256600,4,"10__15254471__15256600"
"chr3",15253610,15260047,2,"3__15253611__15260047"
"chr3",15253610,15262488,2,"3__15253611__15262488"
"chr3",15253610,15265068,2,"3__15253611__15265068"
"chr3",15258931,15265068,2,"3__15258932__15265068"
"chr19",15270516,15270822,2,"19__15270517__15270822"
"chr19",15280896,15281636,5,"19__15280897__15281636"
"chr3",15271948,15282360,1,"3__15271949__15282360"
"chr3",15258931,15288964,4,"3__15258932__15288964"
"chr19",15289633,15289752,3,"19__15289634__15289752"
"chr19",15289633,15290307,6,"19__15289634__15290307"
"chr19",15295716,15296219,2,"19__15295717__15296219"
"chr19",15297688,15303330,2,"19__15297689__15303330"
"chr19",15302234,15303330,3,"19__15302235__15303330"
"chr2",15277479,15319240,5,"2__15277480__15319240"
"chr17",15291344,15319550,1,"17__15291345__15319550"
"chr10",15290637,15326104,2,"10__15290638__15326104"
"chr10",15317853,15326104,17,"10__15317854__15326104"
"chr10",15325876,15326104,7,"10__15325877__15326104"
"chr19",15338581,15343811,4,"19__15338582__15343811"
"chr1",15361244,15370655,1,"1__15361245__15370655"
"chr10",15355310,15370917,1,"10__15355311__15370917"
"chr2",15326865,15378810,4,"2__15326866__15378810"
"chr19",15378226,15383944,1,"19__15378227__15383944"
"chr19",15379715,15383944,1,"19__15379716__15383944"
"chr19",15382132,15383944,3,"19__15382133__15383944"
"chr19",15383625,15383944,6,"19__15383626__15383944"
"chr6",15390427,15391075,4,"6__15390428__15391075"
"chr6",15374347,15410596,3,"6__15374348__15410596"
"chr2",15415607,15417225,1,"2__15415608__15417225"
"chr17",15431007,15431501,1,"17__15431008__15431501"
"chrX",15436590,15444113,8,"X__15436591__15444113"
"chr2",15427196,15449371,7,"2__15427197__15449371"
"chr17",15443746,15450462,3,"17__15443747__15450462"
"chr3",15455527,15456421,3,"3__15455528__15456421"
"chr21",15456270,15456465,4,"21__15456271__15456465"
"chr3",15452751,15457449,1,"3__15452752__15457449"
"chr17",15443746,15458678,14,"17__15443747__15458678"
"chr3",15455527,15466596,2,"3__15455528__15466596"
"chr6",15374347,15468949,6,"6__15374348__15468949"
"chr6",15410454,15468949,2,"6__15410455__15468949"
"chr6",15452236,15468949,14,"6__15452237__15468949"
"chr19",15469777,15471789,2,"19__15469778__15471789"
"chr3",15473593,15478082,2,"3__15473594__15478082"
"chr19",15472539,15484151,1,"19__15472540__15484151"
"chr19",15484596,15485446,1,"19__15484597__15485446"
"chr6",15452236,15487773,5,"6__15452237__15487773"
"chr6",15468772,15487773,1,"6__15468773__15487773"
"chr19",15466117,15487825,2,"19__15466118__15487825"
"chr6",15496362,15501640,3,"6__15496363__15501640"
"chr19",15507960,15508666,2,"19__15507961__15508666"
"chr19",15491327,15510221,1,"19__15491328__15510221"
"chr19",15507960,15510221,5,"19__15507961__15510221"
"chr8",15508205,15519805,2,"8__15508206__15519805"
"chr8",15480588,15531345,8,"8__15480589__15531345"
"chr8",15508205,15531345,27,"8__15508206__15531345"
"chr17",15534932,15535988,4,"17__15534933__15535988"
"chr19",15540396,15540900,1,"19__15540397__15540900"
"chr2",15514731,15542425,2,"2__15514732__15542425"
"chr1",15536985,15545860,1,"1__15536986__15545860"
"chr2",15514731,15557836,1,"2__15514732__15557836"
"chr17",15532340,15562190,1,"17__15532341__15562190"
"chr2",15506703,15567918,3,"2__15506704__15567918"
"chr2",15534350,15567918,2,"2__15534351__15567918"
"chr2",15564438,15567918,1,"2__15564439__15567918"
"chr17",15580489,15581035,1,"17__15580490__15581035"
"chr17",15508536,15586471,1,"17__15508537__15586471"
"chr17",15562115,15586471,1,"17__15562116__15586471"
"chr17",15580489,15586471,2,"17__15580490__15586471"
"chr8",15517015,15601121,1,"8__15517016__15601121"
"chr4",15597707,15601329,1,"4__15597708__15601329"
"chr2",15555669,15601915,1,"2__15555670__15601915"
"chr8",15508205,15605974,1,"8__15508206__15605974"
"chr8",15588174,15605974,11,"8__15588175__15605974"
"chr3",15604864,15614749,3,"3__15604865__15614749"
"chr3",15604864,15616589,2,"3__15604865__15616589"
"chr3",15613142,15616589,1,"3__15613143__15616589"
"chr10",15614209,15617593,1,"10__15614210__15617593"
"chr2",15601324,15618413,4,"2__15601325__15618413"
"chr3",15609350,15621552,1,"3__15609351__15621552"
"chr6",15593289,15627706,2,"6__15593290__15627706"
"chr6",15615497,15627706,2,"6__15615498__15627706"
"chr10",15600072,15628663,2,"10__15600073__15628663"
"chr10",15614209,15628663,3,"10__15614210__15628663"
"chr3",15613174,15631119,1,"3__15613175__15631119"
"chr3",15626754,15631119,1,"3__15626755__15631119"
"chr4",15626874,15632414,4,"4__15626875__15632414"
"chr6",15615497,15638035,9,"6__15615498__15638035"
"chr2",15629017,15644337,2,"2__15629018__15644337"
"chr1",15642873,15644424,2,"1__15642874__15644424"
"chr4",15626874,15646331,6,"4__15626875__15646331"
"chr2",15564438,15651474,2,"2__15564439__15651474"
"chr2",15601324,15651474,2,"2__15601325__15651474"
"chr2",15629017,15651474,10,"2__15629018__15651474"
"chr2",15644268,15652276,1,"2__15644269__15652276"
"chr6",15615497,15652371,1,"6__15615498__15652371"
"chr6",15651543,15660752,2,"6__15651544__15660752"
"chr4",15632288,15661545,6,"4__15632289__15661545"
"chr2",15629017,15674765,2,"2__15629018__15674765"
"chr16",15675073,15677095,6,"16__15675074__15677095"
"chr9",15657124,15678819,1,"9__15657125__15678819"
"chr2",15644268,15679480,3,"2__15644269__15679480"
"chr2",15691616,15698758,17,"2__15691617__15698758"
"chr2",15693549,15698758,1,"2__15693550__15698758"
"chr16",15698024,15706634,4,"16__15698025__15706634"
"chr16",15709686,15715768,4,"16__15709687__15715768"
"chr16",15714307,15715768,1,"16__15714308__15715768"
"chr16",15714307,15716980,1,"16__15714308__15716980"
"chr16",15714307,15716983,2,"16__15714308__15716983"
"chr4",15707137,15724557,1,"4__15707138__15724557"
"chr3",15726732,15731727,2,"3__15726733__15731727"
"chr2",15735268,15735677,2,"2__15735269__15735677"
"chr2",15743315,15747437,8,"2__15743316__15747437"
"chr3",15753646,15756163,2,"3__15753647__15756163"
"chr2",15737498,15760520,1,"2__15737499__15760520"
"chr3",15762421,15766031,3,"3__15762422__15766031"
"chr3",15776916,15778740,6,"3__15776917__15778740"
"chr3",15780048,15780200,1,"3__15780049__15780200"
"chr16",15758592,15781368,2,"16__15758593__15781368"
"chr16",15781231,15781577,2,"16__15781232__15781577"
"chr16",15781231,15790717,1,"16__15781232__15790717"
"chr16",15788021,15790717,4,"16__15788022__15790717"
"chrX",15747559,15792520,1,"X__15747560__15792520"
"chr3",15776916,15793327,6,"3__15776917__15793327"
"chrX",15793368,15794992,1,"X__15793369__15794992"
"chr1",15820386,15821947,1,"1__15820387__15821947"
"chr12",15822320,15823857,4,"12__15822321__15823857"
"chr12",15818689,15834236,2,"12__15818690__15834236"
"chrX",15833799,15836765,3,"X__15833800__15836765"
"chr3",15843646,15844522,1,"3__15843647__15844522"
"chr1",15844604,15844890,5,"1__15844605__15844890"
"chr3",15793256,15855816,7,"3__15793257__15855816"
"chr3",15807740,15855816,8,"3__15807741__15855816"
"chr3",15836729,15855816,2,"3__15836730__15855816"
"chr3",15855746,15856538,2,"3__15855747__15856538"
"chr1",15855582,15860798,1,"1__15855583__15860798"
"chr1",15855582,15863309,3,"1__15855583__15863309"
"chr1",15860731,15863309,9,"1__15860732__15863309"
"chr1",15862969,15863309,3,"1__15862970__15863309"
"chr1",15860731,15874923,3,"1__15860732__15874923"
"chr10",15824153,15880278,1,"10__15824154__15880278"
"chr10",15858833,15885271,1,"10__15858834__15885271"
"chr10",15863654,15885271,3,"10__15863655__15885271"
"chr10",15875628,15885271,1,"10__15875629__15885271"
"chr10",15838098,15889942,2,"10__15838099__15889942"
"chr10",15858833,15889942,2,"10__15858834__15889942"
"chr10",15875628,15889942,44,"10__15875629__15889942"
"chr10",15885210,15889942,1,"10__15885211__15889942"
"chr17",15881113,15890682,1,"17__15881114__15890682"
"chr1",15890423,15890854,3,"1__15890424__15890854"
"chr17",15890579,15894418,2,"17__15890580__15894418"
"chr1",15870893,15894730,1,"1__15870894__15894730"
"chr17",15905228,15909882,5,"17__15905229__15909882"
"chr3",15917545,15918074,2,"3__15917546__15918074"
"chr9",15874529,15920420,8,"9__15874530__15920420"
"chr17",15938078,15940033,2,"17__15938079__15940033"
"chr17",15950264,15952302,4,"17__15950265__15952302"
"chr1",15953163,15953293,1,"1__15953164__15953293"
"chr17",15964714,15965584,5,"17__15964715__15965584"
"chr17",15960827,15967501,1,"17__15960828__15967501"
"chr1",15956819,15970145,7,"1__15956820__15970145"
"chr1",15962807,15970145,1,"1__15962808__15970145"
"chr1",15964801,15970145,5,"1__15964802__15970145"
"chr17",15968183,15971435,3,"17__15968184__15971435"
"chr16",15967347,15973745,1,"16__15967348__15973745"
"chr1",15970016,15976318,2,"1__15970017__15976318"
"chr17",15974722,15976883,7,"17__15974723__15976883"
"chr16",15973660,15978062,3,"16__15973661__15978062"
"chr1",15956819,15978390,3,"1__15956820__15978390"
"chr1",15964801,15978390,4,"1__15964802__15978390"
"chr1",15976214,15978390,7,"1__15976215__15978390"
"chr3",15984132,15988362,1,"3__15984133__15988362"
"chr11",15992388,15993135,1,"11__15992389__15993135"
"chr1",15994299,15994691,2,"1__15994300__15994691"
"chr17",15989595,15995372,1,"17__15989596__15995372"
"chr3",15981016,16003326,3,"3__15981017__16003326"
"chr3",16003272,16007303,2,"3__16003273__16007303"
"chr17",16021201,16029523,3,"17__16021202__16029523"
"chr17",16040624,16042500,5,"17__16040625__16042500"
"chr9",16022329,16042918,3,"9__16022330__16042918"
"chr17",16042321,16047010,1,"17__16042322__16047010"
"chr1",16044387,16047883,23,"1__16044388__16047883"
"chr1",16045032,16047883,1,"1__16045033__16047883"
"chr1",16046228,16047883,2,"1__16046229__16047883"
"chr12",16042861,16048430,1,"12__16042862__16048430"
"chr17",16040624,16049862,1,"17__16040625__16049862"
"chr12",16042861,16056077,3,"12__16042862__16056077"
"chr17",16040624,16062187,4,"17__16040625__16062187"
"chr17",16062073,16068475,3,"17__16062074__16068475"
"chr17",16040624,16075309,3,"17__16040625__16075309"
"chr17",16049689,16075309,4,"17__16049690__16075309"
"chr17",16052764,16075309,6,"17__16052765__16075309"
"chr17",16062073,16075309,4,"17__16062074__16075309"
"chr11",16068059,16077447,5,"11__16068060__16077447"
"chr1",16090990,16091728,2,"1__16090991__16091728"
"chr17",16052764,16097953,2,"17__16052765__16097953"
"chr17",16068292,16097953,1,"17__16068293__16097953"
"chr1",16090990,16101291,1,"1__16090991__16101291"
"chr1",16093870,16101291,4,"1__16093871__16101291"
"chr16",16101672,16108485,1,"16__16101673__16108485"
"chr16",16101672,16110478,6,"16__16101673__16110478"
"chr16",16103632,16110478,6,"16__16103633__16110478"
"chr16",16108347,16110478,3,"16__16108348__16110478"
"chr12",16108830,16115881,1,"12__16108831__16115881"
"chr12",16109869,16115881,2,"12__16109870__16115881"
"chr1",16116600,16123438,1,"1__16116601__16123438"
"chr16",16110352,16130460,2,"16__16110353__16130460"
"chr16",16126965,16130460,3,"16__16126966__16130460"
"chr12",16109869,16135370,2,"12__16109870__16135370"
"chr16",16110440,16138442,1,"16__16110441__16138442"
"chr16",16138306,16142160,2,"16__16138307__16142160"
"chr16",16138310,16142160,1,"16__16138311__16142160"
"chr16",16146580,16150152,9,"16__16146581__16150152"
"chr16",16146580,16165586,2,"16__16146581__16165586"
"chr16",16162012,16165586,3,"16__16162013__16165586"
"chr16",16162012,16170258,7,"16__16162013__16170258"
"chr16",16149948,16173335,1,"16__16149949__16173335"
"chr4",16172275,16177851,3,"4__16172276__16177851"
"chr16",16170182,16180848,1,"16__16170183__16180848"
"chr16",16126965,16184445,1,"16__16126966__16184445"
"chr16",16162012,16184445,8,"16__16162013__16184445"
