"sample","index","chr","start","end","count","cell"
"SRR3199721","11__65269012__65272266","11",65269012,65272266,2,"HELA"
"SRR3199721","11__65270526__65272270","11",65270526,65272270,1,"HELA"
"SRR3199721","11__65271959__65272309","11",65271959,65272309,1,"HELA"
"SRR3199721","11__65272232__65272412","11",65272232,65272412,2,"HELA"
"SRR3199721","11__65268147__65272437","11",65268147,65272437,1,"HELA"
"SRR3199721","11__65267848__65272455","11",65267848,65272455,1,"HELA"
"SRR3199721","11__65268609__65272455","11",65268609,65272455,2,"HELA"
"SRR3199721","11__65269801__65272455","11",65269801,65272455,1,"HELA"
"SRR3199721","11__65269407__65272597","11",65269407,65272597,1,"HELA"
"SRR3199721","11__65268045__65272619","11",65268045,65272619,2,"HELA"
"SRR3199721","11__65268986__65272683","11",65268986,65272683,2,"HELA"
"SRR3199721","11__65269131__65272683","11",65269131,65272683,1,"HELA"
"SRR3199721","11__65269450__65272689","11",65269450,65272689,1,"HELA"
"SRR3199721","11__65269714__65272689","11",65269714,65272689,1,"HELA"
"SRR3199721","11__65270745__65272772","11",65270745,65272772,2,"HELA"
"SRR3199721","11__65272597__65272805","11",65272597,65272805,1,"HELA"
"SRR3199721","11__65270380__65272811","11",65270380,65272811,1,"HELA"
"SRR3199721","11__65272295__65272811","11",65272295,65272811,1,"HELA"
"SRR3199721","11__65272308__65272811","11",65272308,65272811,1,"HELA"
"SRR3199721","11__65269131__65272857","11",65269131,65272857,1,"HELA"
"SRR3199721","11__65272700__65273052","11",65272700,65273052,1,"HELA"
"SRR3199721","11__65272592__65273090","11",65272592,65273090,1,"HELA"
"SRR3199721","11__65272597__65273094","11",65272597,65273094,1,"HELA"
"SRR3199721","11__65272649__65273161","11",65272649,65273161,1,"HELA"
"SRR3199721","11__65273057__65273161","11",65273057,65273161,1,"HELA"
"SRR3199721","11__65273060__65273167","11",65273060,65273167,5,"HELA"
"SRR3199721","11__65273064__65273167","11",65273064,65273167,2,"HELA"
"SRR3199721","11__65267123__65273171","11",65267123,65273171,2,"HELA"
"SRR3199721","11__65273062__65273171","11",65273062,65273171,3,"HELA"
"SRR3199721","11__65272697__65273194","11",65272697,65273194,1,"HELA"
"SRR3199721","11__65273002__65273215","11",65273002,65273215,1,"HELA"
"SRR3199721","11__65272444__65273385","11",65272444,65273385,1,"HELA"
"SRR3199721","11__65273060__65273413","11",65273060,65273413,1,"HELA"
"SRR3199721","11__65272516__65273446","11",65272516,65273446,1,"HELA"
"SRR3199721","11__65267951__65273484","11",65267951,65273484,3,"HELA"
"SRR3199721","11__65272787__65273484","11",65272787,65273484,1,"HELA"
"SRR3199721","11__65267947__65273489","11",65267947,65273489,1,"HELA"
"SRR3199721","11__65273367__65273489","11",65273367,65273489,1,"HELA"
"SRR3199721","11__65267148__65273525","11",65267148,65273525,3,"HELA"
"SRR3199721","11__65271864__65273561","11",65271864,65273561,2,"HELA"
"SRR3199721","5__65274605__65274956","5",65274605,65274956,2,"HELA"
"SRR3199721","5__65274461__65281639","5",65274461,65281639,1,"HELA"
"SRR3199721","15__65302469__65306586","15",65302469,65306586,2,"HELA"
"SRR3199721","10__65347040__65347504","10",65347040,65347504,1,"HELA"
"SRR3199721","1__65388620__65394289","1",65388620,65394289,1,"HELA"
"SRR3199721","17__65400844__65402519","17",65400844,65402519,1,"HELA"
"SRR3199721","5__65451777__65451916","5",65451777,65451916,1,"HELA"
"SRR3199721","17__65482862__65482931","17",65482862,65482931,1,"HELA"
"SRR3199721","14__65493180__65493245","14",65493180,65493245,2,"HELA"
"SRR3199721","15__65588393__65588458","15",65588393,65588458,2,"HELA"
"SRR3199721","12__65633954__65638251","12",65633954,65638251,1,"HELA"
"SRR3199721","17__65735331__65736995","17",65735331,65736995,1,"HELA"
"SRR3199721","15__65750465__65751099","15",65750465,65751099,1,"HELA"
"SRR3199721","11__65826768__65835468","11",65826768,65835468,2,"HELA"
"SRR3199721","11__65869818__65870277","11",65869818,65870277,1,"HELA"
"SRR3199721","11__65883541__65886665","11",65883541,65886665,2,"HELA"
"SRR3199721","3__65887176__65887933","3",65887176,65887933,1,"HELA"
"SRR3199721","11__66033371__66034534","11",66033371,66034534,2,"HELA"
"SRR3199721","15__66184382__66184745","15",66184382,66184745,1,"HELA"
"SRR3199721","12__66254300__66254792","12",66254300,66254792,1,"HELA"
"SRR3199721","17__66505190__66509762","17",66505190,66509762,1,"HELA"
"SRR3199721","8__66673764__66673843","8",66673764,66673843,1,"HELA"
"SRR3199721","8__66713310__66745799","8",66713310,66745799,1,"HELA"
"SRR3199721","16__66757108__66757171","16",66757108,66757171,1,"HELA"
"SRR3199721","11__66890778__66894543","11",66890778,66894543,2,"HELA"
"SRR3199721","11__67126570__67131778","11",67126570,67131778,1,"HELA"
"SRR3199721","17__67266754__67283795","17",67266754,67283795,1,"HELA"
"SRR3199721","1__67450466__67454987","1",67450466,67454987,1,"HELA"
"SRR3199721","17__67458754__67458833","17",67458754,67458833,1,"HELA"
"SRR3199721","8__67476218__67485633","8",67476218,67485633,1,"HELA"
"SRR3199721","15__67570649__67570704","15",67570649,67570704,1,"HELA"
"SRR3199721","9__67694982__67695048","9",67694982,67695048,1,"HELA"
"SRR3199721","15__67799727__67799921","15",67799727,67799921,1,"HELA"
"SRR3199721","16__67902263__67904854","16",67902263,67904854,1,"HELA"
"SRR3199721","15__68003760__68009785","15",68003760,68009785,1,"HELA"
"SRR3199721","15__68016991__68017865","15",68016991,68017865,1,"HELA"
"SRR3199721","14__68053830__68053961","14",68053830,68053961,1,"HELA"
"SRR3199721","16__68127139__68127362","16",68127139,68127362,1,"HELA"
"SRR3199721","1__68207278__68207397","1",68207278,68207397,1,"HELA"
"SRR3199721","16__68261062__68263659","16",68261062,68263659,1,"HELA"
"SRR3199721","16__68307266__68310257","16",68307266,68310257,2,"HELA"
"SRR3199721","11__68323045__68323867","11",68323045,68323867,1,"HELA"
"SRR3199721","16__68332958__68334605","16",68332958,68334605,1,"HELA"
"SRR3199721","4__68309006__68342579","4",68309006,68342579,1,"HELA"
"SRR3199721","4__68385568__68387681","4",68385568,68387681,1,"HELA"
"SRR3199721","14__68384484__68389951","14",68384484,68389951,1,"HELA"
"SRR3199721","14__68420995__68421122","14",68420995,68421122,1,"HELA"
"SRR3199721","2__68433684__68433830","2",68433684,68433830,1,"HELA"
"SRR3199721","14__68510593__68511637","14",68510593,68511637,2,"HELA"
"SRR3199721","4__68586088__68586247","4",68586088,68586247,1,"HELA"
"SRR3199721","1__68596096__68600064","1",68596096,68600064,1,"HELA"
"SRR3199721","14__68651282__68664499","14",68651282,68664499,1,"HELA"
"SRR3199721","14__68784271__68808765","14",68784271,68808765,2,"HELA"
"SRR3199721","16__68985321__69001950","16",68985321,69001950,1,"HELA"
"SRR3199721","3__69048637__69049038","3",69048637,69049038,1,"HELA"
"SRR3199721","12__69047187__69051402","12",69047187,69051402,1,"HELA"
"SRR3199721","12__69225219__69225536","12",69225219,69225536,1,"HELA"
"SRR3199721","12__69223433__69229503","12",69223433,69229503,1,"HELA"
"SRR3199721","2__69288111__69288341","2",69288111,69288341,1,"HELA"
"SRR3199721","16__69299772__69299871","16",69299772,69299871,1,"HELA"
"SRR3199721","16__69303435__69303543","16",69303435,69303543,1,"HELA"
"SRR3199721","16__69327058__69327519","16",69327058,69327519,1,"HELA"
"SRR3199721","X__69356010__69357175","X",69356010,69357175,1,"HELA"
"SRR3199721","2__69360172__69360256","2",69360172,69360256,2,"HELA"
"SRR3199721","2__69441379__69447130","2",69441379,69447130,1,"HELA"
"SRR3199721","X__69526165__69527460","X",69526165,69527460,1,"HELA"
"SRR3199721","2__69543268__69545096","2",69543268,69545096,1,"HELA"
"SRR3199721","16__69600012__69603411","16",69600012,69603411,1,"HELA"
"SRR3199721","14__69613814__69614446","14",69613814,69614446,1,"HELA"
"SRR3199721","12__69652258__69653964","12",69652258,69653964,2,"HELA"
"SRR3199721","12__69667718__69667880","12",69667718,69667880,1,"HELA"
"SRR3199721","10__69685834__69687678","10",69685834,69687678,1,"HELA"
"SRR3199721","10__69886081__69886346","10",69886081,69886346,1,"HELA"
"SRR3199721","10__69910415__69917963","10",69910415,69917963,1,"HELA"
"SRR3199721","12__70134915__70134977","12",70134915,70134977,3,"HELA"
"SRR3199721","10__70139042__70139410","10",70139042,70139410,1,"HELA"
"SRR3199721","14__70401889__70404796","14",70401889,70404796,1,"HELA"
"SRR3199721","14__70415626__70416019","14",70415626,70416019,1,"HELA"
"SRR3199721","14__70435019__70436607","14",70435019,70436607,1,"HELA"
"SRR3199721","14__70435231__70438904","14",70435231,70438904,1,"HELA"
"SRR3199721","10__70509320__70509393","10",70509320,70509393,1,"HELA"
"SRR3199721","X__70510585__70514153","X",70510585,70514153,2,"HELA"
"SRR3199721","X__70569562__70569743","X",70569562,70569743,1,"HELA"
"SRR3199721","1__70638414__70638572","1",70638414,70638572,1,"HELA"
"SRR3199721","12__70637901__70641845","12",70637901,70641845,1,"HELA"
"SRR3199721","1__70673647__70674010","1",70673647,70674010,1,"HELA"
"SRR3199721","1__70682727__70683180","1",70682727,70683180,1,"HELA"
"SRR3199721","X__70681416__70686259","X",70681416,70686259,1,"HELA"
"SRR3199721","1__70696013__70696142","1",70696013,70696142,1,"HELA"
"SRR3199721","1__70694170__70696481","1",70694170,70696481,2,"HELA"
"SRR3199721","1__70696852__70697268","1",70696852,70697268,1,"HELA"
"SRR3199721","11__70698249__70698329","11",70698249,70698329,1,"HELA"
"SRR3199721","11__70703713__70705351","11",70703713,70705351,1,"HELA"
"SRR3199721","1__70697996__70717156","1",70697996,70717156,1,"HELA"
"SRR3199721","X__70752988__70753170","X",70752988,70753170,1,"HELA"
"SRR3199721","X__70759522__70759593","X",70759522,70759593,1,"HELA"
"SRR3199721","X__70787806__70794822","X",70787806,70794822,1,"HELA"
"SRR3199721","17__70845642__70845816","17",70845642,70845816,1,"HELA"
"SRR3199721","12__70870277__70870362","12",70870277,70870362,1,"HELA"
"SRR3199721","15__71004357__71005579","15",71004357,71005579,1,"HELA"
"SRR3199721","3__71007857__71008009","3",71007857,71008009,1,"HELA"
"SRR3199721","15__71016821__71016953","15",71016821,71016953,1,"HELA"
"SRR3199721","8__71025328__71025520","8",71025328,71025520,1,"HELA"
"SRR3199721","8__71078909__71079657","8",71078909,71079657,1,"HELA"
"SRR3199721","3__71299885__71303637","3",71299885,71303637,1,"HELA"
"SRR3199721","2__71345405__71349062","2",71345405,71349062,2,"HELA"
"SRR3199721","9__71349323__71350137","9",71349323,71350137,2,"HELA"
"SRR3199721","9__71367064__71369666","9",71367064,71369666,1,"HELA"
"SRR3199721","2__71509709__71518868","2",71509709,71518868,1,"HELA"
"SRR3199721","3__71502078__71521294","3",71502078,71521294,1,"HELA"
"SRR3199721","3__71532544__71533156","3",71532544,71533156,1,"HELA"
"SRR3199721","1__71534615__71534834","1",71534615,71534834,2,"HELA"
"SRR3199721","1__71534971__71537874","1",71534971,71537874,1,"HELA"
"SRR3199721","1__71530774__71546656","1",71530774,71546656,1,"HELA"
"SRR3199721","4__71577443__71578003","4",71577443,71578003,1,"HELA"
"SRR3199721","4__71609742__71625707","4",71609742,71625707,1,"HELA"
"SRR3199721","X__71649877__71649964","X",71649877,71649964,1,"HELA"
"SRR3199721","11__71719799__71720059","11",71719799,71720059,2,"HELA"
"SRR3199721","4__71772448__71772879","4",71772448,71772879,4,"HELA"
"SRR3199721","16__71832022__71833417","16",71832022,71833417,1,"HELA"
"SRR3199721","16__71890410__71890539","16",71890410,71890539,1,"HELA"
"SRR3199721","10__71919899__71920970","10",71919899,71920970,1,"HELA"
"SRR3199721","6__72052256__72087496","6",72052256,72087496,1,"HELA"
"SRR3199721","16__72095484__72096502","16",72095484,72096502,1,"HELA"
"SRR3199721","10__72183714__72186659","10",72183714,72186659,1,"HELA"
"SRR3199721","5__72304828__72305483","5",72304828,72305483,2,"HELA"
"SRR3199721","2__72400044__72402430","2",72400044,72402430,1,"HELA"
"SRR3199721","16__72479913__72479996","16",72479913,72479996,1,"HELA"
"SRR3199721","15__72501193__72501278","15",72501193,72501278,1,"HELA"
"SRR3199721","15__72518624__72519140","15",72518624,72519140,1,"HELA"
"SRR3199721","2__72561878__72566730","2",72561878,72566730,1,"HELA"
"SRR3199721","16__72592287__72593187","16",72592287,72593187,1,"HELA"
"SRR3199721","10__72596236__72597296","10",72596236,72597296,1,"HELA"
"SRR3199721","9__72692322__72692824","9",72692322,72692824,1,"HELA"
"SRR3199721","15__72796026__72797486","15",72796026,72797486,1,"HELA"
"SRR3199721","2__72789949__72798362","2",72789949,72798362,1,"HELA"
"SRR3199721","15__72797117__72803983","15",72797117,72803983,1,"HELA"
"SRR3199721","16__72822229__72822466","16",72822229,72822466,1,"HELA"
"SRR3199721","15__72827713__72835793","15",72827713,72835793,2,"HELA"
"SRR3199721","15__72853755__72856633","15",72853755,72856633,1,"HELA"
"SRR3199721","9__72884989__72886507","9",72884989,72886507,1,"HELA"
"SRR3199721","15__72929319__72930371","15",72929319,72930371,1,"HELA"
"SRR3199721","9__72946156__72953755","9",72946156,72953755,1,"HELA"
"SRR3199721","16__72991039__72991279","16",72991039,72991279,1,"HELA"
"SRR3199721","16__72993530__72993699","16",72993530,72993699,1,"HELA"
"SRR3199721","16__73000185__73000659","16",73000185,73000659,3,"HELA"
"SRR3199721","16__73074620__73074879","16",73074620,73074879,2,"HELA"
"SRR3199721","X__73181299__73185891","X",73181299,73185891,1,"HELA"
"SRR3199721","17__73207476__73208841","17",73207476,73208841,1,"HELA"
"SRR3199721","7__73242777__73244389","7",73242777,73244389,1,"HELA"
"SRR3199721","11__73284283__73284500","11",73284283,73284500,1,"HELA"
"SRR3199721","11__73300036__73301188","11",73300036,73301188,1,"HELA"
"SRR3199721","11__73301391__73302631","11",73301391,73302631,1,"HELA"
"SRR3199721","17__73382477__73386440","17",73382477,73386440,2,"HELA"
"SRR3199721","X__73430999__73437170","X",73430999,73437170,1,"HELA"
"SRR3199721","X__73437819__73438075","X",73437819,73438075,1,"HELA"
"SRR3199721","X__73453345__73455121","X",73453345,73455121,1,"HELA"
"SRR3199721","X__73458137__73459191","X",73458137,73459191,1,"HELA"
"SRR3199721","X__73465370__73468407","X",73465370,73468407,1,"HELA"
"SRR3199721","X__73494186__73500292","X",73494186,73500292,1,"HELA"
"SRR3199721","14__73570027__73570131","14",73570027,73570131,1,"HELA"
"SRR3199721","18__73892003__73892089","18",73892003,73892089,1,"HELA"
"SRR3199721","7__73896397__73896593","7",73896397,73896593,1,"HELA"
"SRR3199721","15__73905452__73914555","15",73905452,73914555,2,"HELA"
"SRR3199721","4__73962900__73963847","4",73962900,73963847,1,"HELA"
"SRR3199721","10__73978535__73979035","10",73978535,73979035,1,"HELA"
"SRR3199721","15__73981617__73981851","15",73981617,73981851,1,"HELA"
"SRR3199721","2__73999724__73999913","2",73999724,73999913,2,"HELA"
"SRR3199721","11__74014300__74022672","11",74014300,74022672,1,"HELA"
"SRR3199721","4__74123148__74124705","4",74123148,74124705,2,"HELA"
"SRR3199721","8__74205682__74205767","8",74205682,74205767,1,"HELA"
"SRR3199721","6__74318931__74319359","6",74318931,74319359,3,"HELA"
"SRR3199721","9__74305115__74347337","9",74305115,74347337,1,"HELA"
"SRR3199721","17__74389656__74390257","17",74389656,74390257,2,"HELA"
"SRR3199721","15__74391549__74392618","15",74391549,74392618,1,"HELA"
"SRR3199721","17__74432819__74434035","17",74432819,74434035,2,"HELA"
"SRR3199721","10__74548472__74558566","10",74548472,74558566,2,"HELA"
"SRR3199721","9__74573096__74573548","9",74573096,74573548,1,"HELA"
"SRR3199721","14__74581108__74584287","14",74581108,74584287,1,"HELA"
"SRR3199721","13__74585290__74587770","13",74585290,74587770,1,"HELA"
"SRR3199721","18__74596554__74604497","18",74596554,74604497,1,"HELA"
"SRR3199721","16__74604547__74614283","16",74604547,74614283,1,"HELA"
"SRR3199721","5__74643594__74644330","5",74643594,74644330,1,"HELA"
"SRR3199721","16__74671590__74671860","16",74671590,74671860,1,"HELA"
"SRR3199721","8__74761553__74761685","8",74761553,74761685,1,"HELA"
"SRR3199721","9__74813952__74814690","9",74813952,74814690,1,"HELA"
"SRR3199721","8__74884155__74884306","8",74884155,74884306,1,"HELA"
"SRR3199721","16__74926182__74933799","16",74926182,74933799,1,"HELA"
"SRR3199721","2__75078682__75079095","2",75078682,75079095,1,"HELA"
"SRR3199721","14__75121096__75121492","14",75121096,75121492,1,"HELA"
"SRR3199721","15__75354517__75355239","15",75354517,75355239,1,"HELA"
"SRR3199721","14__75386393__75386626","14",75386393,75386626,1,"HELA"
"SRR3199721","16__75403160__75403227","16",75403160,75403227,1,"HELA"
"SRR3199721","16__75428984__75467244","16",75428984,75467244,1,"HELA"
"SRR3199721","7__75558121__75559164","7",75558121,75559164,1,"HELA"
"SRR3199721","14__75613098__75614938","14",75613098,75614938,1,"HELA"
"SRR3199721","15__75628970__75629076","15",75628970,75629076,1,"HELA"
"SRR3199721","11__75728827__75768364","11",75728827,75768364,1,"HELA"
"SRR3199721","10__75873671__75874919","10",75873671,75874919,1,"HELA"
"SRR3199721","13__75900346__75900452","13",75900346,75900452,1,"HELA"
"SRR3199721","7__75985226__75985742","7",75985226,75985742,2,"HELA"
"SRR3199721","10__76002783__76003038","10",76002783,76003038,2,"HELA"
"SRR3199721","14__76050983__76055193","14",76050983,76055193,1,"HELA"
"SRR3199721","10__76084130__76095513","10",76084130,76095513,1,"HELA"
"SRR3199721","1__76188293__76188378","1",76188293,76188378,1,"HELA"
"SRR3199721","11__76234480__76234636","11",76234480,76234636,1,"HELA"
"SRR3199721","13__76230933__76235221","13",76230933,76235221,2,"HELA"
"SRR3199721","1__76259776__76259922","1",76259776,76259922,2,"HELA"
"SRR3199721","6__76366462__76366695","6",76366462,76366695,1,"HELA"
"SRR3199721","10__76381649__76381878","10",76381649,76381878,1,"HELA"
"SRR3199721","14__76372133__76402953","14",76372133,76402953,1,"HELA"
"SRR3199721","13__76427850__76429367","13",76427850,76429367,1,"HELA"
"SRR3199721","16__76441481__76444391","16",76441481,76444391,1,"HELA"
"SRR3199721","5__76484497__76500524","5",76484497,76500524,1,"HELA"
"SRR3199721","15__76527802__76532052","15",76527802,76532052,1,"HELA"
"SRR3199721","5__76620752__76622364","5",76620752,76622364,1,"HELA"
"SRR3199721","5__76688057__76688431","5",76688057,76688431,2,"HELA"
"SRR3199721","4__76702294__76702368","4",76702294,76702368,1,"HELA"
"SRR3199721","12__76749490__76752823","12",76749490,76752823,2,"HELA"
"SRR3199721","X__76764058__76776338","X",76764058,76776338,1,"HELA"
"SRR3199721","10__76783728__76784482","10",76783728,76784482,1,"HELA"
"SRR3199721","10__76735275__76788896","10",76735275,76788896,1,"HELA"
"SRR3199721","17__76803453__76803545","17",76803453,76803545,1,"HELA"
"SRR3199721","X__76808547__76815627","X",76808547,76815627,1,"HELA"
"SRR3199721","4__77062555__77065514","4",77062555,77065514,3,"HELA"
"SRR3199721","17__77081702__77081796","17",77081702,77081796,1,"HELA"
"SRR3199721","12__77213905__77214863","12",77213905,77214863,1,"HELA"
"SRR3199721","11__77251063__77251168","11",77251063,77251168,1,"HELA"
"SRR3199721","X__77363560__77370282","X",77363560,77370282,1,"HELA"
"SRR3199721","11__77396883__77397648","11",77396883,77397648,1,"HELA"
"SRR3199721","11__77419339__77428815","11",77419339,77428815,1,"HELA"
"SRR3199721","11__77436658__77436734","11",77436658,77436734,1,"HELA"
"SRR3199721","15__77519115__77519370","15",77519115,77519370,2,"HELA"
"SRR3199721","1__77641630__77645710","1",77641630,77645710,1,"HELA"
"SRR3199721","4__77676040__77680833","4",77676040,77680833,1,"HELA"
"SRR3199721","1__77671236__77685113","1",77671236,77685113,1,"HELA"
"SRR3199721","13__77688337__77688601","13",77688337,77688601,1,"HELA"
"SRR3199721","5__77711378__77719294","5",77711378,77719294,2,"HELA"
"SRR3199721","18__77732430__77733597","18",77732430,77733597,1,"HELA"
"SRR3199721","13__77754294__77754413","13",77754294,77754413,1,"HELA"
"SRR3199721","14__77808052__77808125","14",77808052,77808125,1,"HELA"
"SRR3199721","5__77855000__77855695","5",77855000,77855695,1,"HELA"
"SRR3199721","13__77817194__77862511","13",77817194,77862511,1,"HELA"
"SRR3199721","17__77912457__77913365","17",77912457,77913365,1,"HELA"
"SRR3199721","18__77944332__77944513","18",77944332,77944513,2,"HELA"
"SRR3199721","11__78125455__78125717","11",78125455,78125717,1,"HELA"
"SRR3199721","17__78276130__78276264","17",78276130,78276264,2,"HELA"
"SRR3199721","1__78402216__78404663","1",78402216,78404663,3,"HELA"
"SRR3199721","1__78412045__78412217","1",78412045,78412217,2,"HELA"
"SRR3199721","1__78417582__78417703","1",78417582,78417703,1,"HELA"
"SRR3199721","1__78421176__78422699","1",78421176,78422699,2,"HELA"
"SRR3199721","1__78431999__78432286","1",78431999,78432286,1,"HELA"
"SRR3199721","17__78615156__78615234","17",78615156,78615234,1,"HELA"
"SRR3199721","15__78765579__78767599","15",78765579,78767599,1,"HELA"
"SRR3199721","3__78889679__78893563","3",78889679,78893563,1,"HELA"
"SRR3199721","5__78919097__78919148","5",78919097,78919148,1,"HELA"
"SRR3199721","10__79279456__79281417","10",79279456,79281417,1,"HELA"
"SRR3199721","17__79524589__79525447","17",79524589,79525447,1,"HELA"
"SRR3199721","17__79559447__79560710","17",79559447,79560710,1,"HELA"
"SRR3199721","10__79587964__79589540","10",79587964,79589540,1,"HELA"
"SRR3199721","6__79668131__79671152","6",79668131,79671152,1,"HELA"
"SRR3199721","6__79715693__79715782","6",79715693,79715782,1,"HELA"
"SRR3199721","6__79731952__79732438","6",79731952,79732438,1,"HELA"
"SRR3199721","6__79736425__79758210","6",79736425,79758210,1,"HELA"
"SRR3199721","10__79794351__79794446","10",79794351,79794446,1,"HELA"
"SRR3199721","13__79921477__79929066","13",79921477,79929066,1,"HELA"
"SRR3199721","13__79967718__79972520","13",79967718,79972520,2,"HELA"
"SRR3199721","13__79979820__79980254","13",79979820,79980254,1,"HELA"
"SRR3199721","12__80196017__80199184","12",80196017,80199184,1,"HELA"
"SRR3199721","9__80338120__80338191","9",80338120,80338191,1,"HELA"
"SRR3199721","17__80405974__80406045","17",80405974,80406045,1,"HELA"
"SRR3199721","9__80522090__80522605","9",80522090,80522605,1,"HELA"
"SRR3199721","17__80521366__80526003","17",80521366,80526003,2,"HELA"
"SRR3199721","9__80556538__80557106","9",80556538,80557106,1,"HELA"
"SRR3199721","9__80580931__80581921","9",80580931,80581921,1,"HELA"
"SRR3199721","16__80730708__80730810","16",80730708,80730810,1,"HELA"
"SRR3199721","16__80748897__80757043","16",80748897,80757043,1,"HELA"
"SRR3199721","16__80830273__80830421","16",80830273,80830421,1,"HELA"
"SRR3199721","8__80874596__80875644","8",80874596,80875644,2,"HELA"
"SRR3199721","6__80929567__80929993","6",80929567,80929993,3,"HELA"
"SRR3199721","9__80936868__80937987","9",80936868,80937987,2,"HELA"
"SRR3199721","8__80958956__80959510","8",80958956,80959510,1,"HELA"
"SRR3199721","6__80976969__80977594","6",80976969,80977594,1,"HELA"
"SRR3199721","8__80989787__80989927","8",80989787,80989927,1,"HELA"
"SRR3199721","9__81030917__81046758","9",81030917,81046758,1,"HELA"
"SRR3199721","8__81051258__81052376","8",81051258,81052376,1,"HELA"
"SRR3199721","8__81052865__81055825","8",81052865,81055825,1,"HELA"
"SRR3199721","9__81110679__81110761","9",81110679,81110761,2,"HELA"
"SRR3199721","14__81144805__81146606","14",81144805,81146606,1,"HELA"
"SRR3199721","14__81147039__81147164","14",81147039,81147164,1,"HELA"
"SRR3199721","16__81355302__81355483","16",81355302,81355483,1,"HELA"
"SRR3199721","16__81357806__81360458","16",81357806,81360458,2,"HELA"
"SRR3199721","9__81406669__81419555","9",81406669,81419555,2,"HELA"
"SRR3199721","16__81485317__81487970","16",81485317,81487970,1,"HELA"
"SRR3199721","14__81670307__81682807","14",81670307,81682807,1,"HELA"
"SRR3199721","2__81729537__81732523","2",81729537,81732523,1,"HELA"
"SRR3199721","14__81764678__81836996","14",81764678,81836996,1,"HELA"
"SRR3199721","14__81862536__81863944","14",81862536,81863944,2,"HELA"
"SRR3199721","10__81946570__81963947","10",81946570,81963947,1,"HELA"
"SRR3199721","10__82174720__82175647","10",82174720,82175647,1,"HELA"
"SRR3199721","3__82277351__82277999","3",82277351,82277999,1,"HELA"
"SRR3199721","3__82440072__82440592","3",82440072,82440592,1,"HELA"
"SRR3199721","15__82457617__82458590","15",82457617,82458590,1,"HELA"
"SRR3199721","11__82733122__82734763","11",82733122,82734763,1,"HELA"
"SRR3199721","11__82783755__82791196","11",82783755,82791196,1,"HELA"
"SRR3199721","4__83291948__83292005","4",83291948,83292005,1,"HELA"
"SRR3199721","13__83331894__83332210","13",83331894,83332210,1,"HELA"
"SRR3199721","13__83397075__83404111","13",83397075,83404111,1,"HELA"
"SRR3199721","15__83510554__83512900","15",83510554,83512900,1,"HELA"
"SRR3199721","15__83513556__83516432","15",83513556,83516432,1,"HELA"
"SRR3199721","15__83588937__83589006","15",83588937,83589006,1,"HELA"
"SRR3199721","6__83627967__83628701","6",83627967,83628701,1,"HELA"
"SRR3199721","13__83654414__83660229","13",83654414,83660229,2,"HELA"
"SRR3199721","4__83691764__83692103","4",83691764,83692103,2,"HELA"
"SRR3199721","15__83868325__83873513","15",83868325,83873513,1,"HELA"
"SRR3199721","6__84119414__84135822","6",84119414,84135822,1,"HELA"
"SRR3199721","16__84159913__84159985","16",84159913,84159985,1,"HELA"
"SRR3199721","1__84992754__84992929","1",84992754,84992929,1,"HELA"
"SRR3199721","1__85019849__85040031","1",85019849,85040031,2,"HELA"
"SRR3199721","X__85124512__85125374","X",85124512,85125374,2,"HELA"
"SRR3199721","15__85213151__85259293","15",85213151,85259293,1,"HELA"
"SRR3199721","11__85374408__85375238","11",85374408,85375238,1,"HELA"
"SRR3199721","16__85424984__85435328","16",85424984,85435328,1,"HELA"
"SRR3199721","16__85622539__85623654","16",85622539,85623654,1,"HELA"
"SRR3199721","11__85704405__85704886","11",85704405,85704886,1,"HELA"
"SRR3199721","16__85708184__85708459","16",85708184,85708459,2,"HELA"
"SRR3199721","11__85730209__85745507","11",85730209,85745507,2,"HELA"
"SRR3199721","2__85769775__85770510","2",85769775,85770510,1,"HELA"
"SRR3199721","2__85771804__85772020","2",85771804,85772020,1,"HELA"
"SRR3199721","11__85814060__85815277","11",85814060,85815277,1,"HELA"
"SRR3199721","15__85969960__85970170","15",85969960,85970170,1,"HELA"
"SRR3199721","11__86073699__86086406","11",86073699,86086406,2,"HELA"
"SRR3199721","15__86199102__86202353","15",86199102,86202353,1,"HELA"
"SRR3199721","15__86268149__86268293","15",86268149,86268293,1,"HELA"
"SRR3199721","9__86291094__86291167","9",86291094,86291167,2,"HELA"
"SRR3199721","6__86311765__86311905","6",86311765,86311905,2,"HELA"
"SRR3199721","11__86332996__86334475","11",86332996,86334475,1,"HELA"
"SRR3199721","11__86344051__86352353","11",86344051,86352353,1,"HELA"
"SRR3199721","16__86512393__86512465","16",86512393,86512465,1,"HELA"
"SRR3199721","16__86520822__86521002","16",86520822,86521002,1,"HELA"
"SRR3199721","16__86513202__86540445","16",86513202,86540445,1,"HELA"
"SRR3199721","7__86557922__86558574","7",86557922,86558574,1,"HELA"
"SRR3199721","7__86811577__86811716","7",86811577,86811716,1,"HELA"
"SRR3199721","1__87188525__87188734","1",87188525,87188734,1,"HELA"
"SRR3199721","3__87279130__87280135","3",87279130,87280135,1,"HELA"
"SRR3199721","1__87460117__87460363","1",87460117,87460363,1,"HELA"
"SRR3199721","1__87512763__87513690","1",87512763,87513690,1,"HELA"
"SRR3199721","1__87570913__87571189","1",87570913,87571189,1,"HELA"
