"sample","index","chr","start","end","count","cell"
"SRR944648","3__126734027__126747183","3",126734027,126747183,2,"HELA"
"SRR944648","1__145323654__145366999","1",145323654,145366999,1,"HELA"
"SRR1002953","X__15444029__15477863","X",15444029,15477863,101,"HELA"
"SRR1002953","5__137320946__137324004","5",137320946,137324004,55,"HELA"
"SRR1198832","10__7840953__7844388","10",7840953,7844388,3,"HEK293T"
"SRR1198832","19__8520289__8528570","19",8520289,8528570,3,"HEK293T"
"SRR1198832","19__10291026__10292753","19",10291026,10292753,2,"HEK293T"
"SRR1198832","11__18314446__18319264","11",18314446,18319264,1,"HEK293T"
"SRR1198832","2__24021008__24046439","2",24021008,24046439,3,"HEK293T"
"SRR1198832","22__24025912__24047728","22",24025912,24047728,1,"HEK293T"
"SRR1198832","X__24190832__24197887","X",24190832,24197887,6,"HEK293T"
"SRR1198832","15__25599500__25605674","15",25599500,25605674,1,"HEK293T"
"SRR1198832","7__26709710__26729981","7",26709710,26729981,5,"HEK293T"
"SRR1198832","12__27867713__27877119","12",27867713,27877119,4,"HEK293T"
"SRR1198832","7__40027198__40041630","7",40027198,40041630,2,"HEK293T"
"SRR1198832","2__43712373__43732874","2",43712373,43732874,2,"HEK293T"
"SRR1198832","17__49343543__49365564","17",49343543,49365564,1,"HEK293T"
"SRR1198832","18__54423814__54426184","18",54423814,54426184,2,"HEK293T"
"SRR1198832","10__70246901__70266475","10",70246901,70266475,2,"HEK293T"
"SRR1198832","10__70246901__70276942","10",70246901,70276942,1,"HEK293T"
"SRR1198832","1__70758071__70781249","1",70758071,70781249,1,"HEK293T"
"SRR1198832","2__72945232__72960247","2",72945232,72960247,1,"HEK293T"
"SRR1198832","15__76566753__76585041","15",76566753,76585041,6,"HEK293T"
"SRR1198832","6__79752560__79770535","6",79752560,79770535,2,"HEK293T"
"SRR1198832","17__80721841__80828256","17",80721841,80828256,1,"HEK293T"
"SRR1198832","16__88653008__88677944","16",88653008,88677944,7,"HEK293T"
"SRR1198832","10__93751876__93768032","10",93751876,93768032,3,"HEK293T"
"SRR1198832","2__98158374__98173595","2",98158374,98173595,5,"HEK293T"
"SRR1198832","8__100443765__100589861","8",100443765,100589861,4,"HEK293T"
"SRR1198832","10__102683732__102685776","10",102683732,102685776,3,"HEK293T"
"SRR1198832","8__103372299__103373854","8",103372299,103373854,2,"HEK293T"
"SRR1198832","8__104417004__104420012","8",104417004,104420012,4,"HEK293T"
"SRR1198832","2__106780123__106782539","2",106780123,106782539,3,"HEK293T"
"SRR1198832","1__117944808__117963271","1",117944808,117963271,1,"HEK293T"
"SRR1198832","11__120276827__120280159","11",120276827,120280159,1,"HEK293T"
"SRR1198832","11__130130751__130131824","11",130130751,130131824,1,"HEK293T"
"SRR1198832","X__133607389__133632714","X",133607389,133632714,1,"HEK293T"
"SRR1198832","5__137320946__137324004","5",137320946,137324004,5,"HEK293T"
"SRR1198832","3__141622462__141626116","3",141622462,141626116,3,"HEK293T"
"SRR1198832","2__148730308__148733544","2",148730308,148733544,1,"HEK293T"
"SRR1198832","4__148778704__148803083","4",148778704,148803083,3,"HEK293T"
"SRR1198832","7__155530224__155538296","7",155530224,155538296,1,"HEK293T"
"SRR1198833","18__19345733__19348713","18",19345733,19348713,1,"HEK293T"
"SRR1198833","22__21165255__21167794","22",21165255,21167794,1,"HEK293T"
"SRR1198833","7__22347958__22357656","7",22347958,22357656,1,"HEK293T"
"SRR1198833","21__40587163__40590586","21",40587163,40590586,1,"HEK293T"
"SRR1198833","13__49742749__49752790","13",49742749,49752790,1,"HEK293T"
"SRR1198833","14__50298769__50301167","14",50298769,50301167,1,"HEK293T"
"SRR1198834","4__15018812__15034835","4",15018812,15034835,1,"HEK293T"
"SRR1198834","22__26000344__26040632","22",26000344,26040632,1,"HEK293T"
"SRR1198834","17__43590551__43592891","17",43590551,43592891,1,"HEK293T"
"SRR1198834","18__44435528__44471017","18",44435528,44471017,1,"HEK293T"
"SRR1198834","19__44531550__44564734","19",44531550,44564734,1,"HEK293T"
"SRR1198834","17__62289934__62291602","17",62289934,62291602,1,"HEK293T"
"SRR1198834","X__73166834__73167209","X",73166834,73167209,1,"HEK293T"
"SRR1198834","14__91409422__91467503","14",91409422,91467503,1,"HEK293T"
"SRR1198834","4__103225474__103236987","4",103225474,103236987,1,"HEK293T"
"SRR1198834","5__179044052__179044111","5",179044052,179044111,1,"HEK293T"
"SRR1198835","18__178933__180339","18",178933,180339,1,"HEK293T"
"SRR1198835","18__39593406__39629569","18",39593406,39629569,1,"HEK293T"
"SRR1198835","7__72883847__72884813","7",72883847,72884813,1,"HEK293T"
"SRR1198835","16__90229005__90230362","16",90229005,90230362,1,"HEK293T"
"SRR1198835","7__138831730__138833123","7",138831730,138833123,1,"HEK293T"
"SRR1198835","1__145323654__145366999","1",145323654,145366999,1,"HEK293T"
"SRR1198836","13__35615070__35806756","13",35615070,35806756,1,"HEK293T"
"SRR1198836","19__50358227__50361371","19",50358227,50361371,1,"HEK293T"
"SRR1198836","7__74943794__74970109","7",74943794,74970109,1,"HEK293T"
"SRR1198836","9__82227571__82242363","9",82227571,82242363,1,"HEK293T"
"SRR1198836","2__97864200__97868130","2",97864200,97868130,1,"HEK293T"
"SRR1198836","1__145323654__145366999","1",145323654,145366999,1,"HEK293T"
"SRR1198836","1__150202906__150203028","1",150202906,150203028,1,"HEK293T"
"SRR1198836","3__197340096__197342556","3",197340096,197342556,1,"HEK293T"
"SRR1198836","2__219411642__219425606","2",219411642,219425606,1,"HEK293T"
"SRR1198837","11__131467__134796","11",131467,134796,1,"HEK293T"
"SRR1198837","16__16180681__16184445","16",16180681,16184445,1,"HEK293T"
"SRR1198837","20__50704931__50715126","20",50704931,50715126,1,"HEK293T"
"SRR1198837","17__65887960__65890281","17",65887960,65890281,1,"HEK293T"
"SRR1198837","1__146406390__146412208","1",146406390,146412208,1,"HEK293T"
"SRR1198837","5__179044052__179044111","5",179044052,179044111,2,"HEK293T"
"SRR1198837","1__222711990__222715497","1",222711990,222715497,1,"HEK293T"
"SRR1198838","3__56705628__56707753","3",56705628,56707753,1,"HEK293T"
"SRR1198838","5__179044052__179044111","5",179044052,179044111,1,"HEK293T"
"SRR1198839","X__70812387__70814227","X",70812387,70814227,1,"HEK293T"
"SRR1198839","X__73166834__73167209","X",73166834,73167209,1,"HEK293T"
"SRR1198839","2__98158374__98173595","2",98158374,98173595,1,"HEK293T"
"SRR1198839","3__133293883__133305566","3",133293883,133305566,1,"HEK293T"
"SRR1198839","3__141811903__141820683","3",141811903,141820683,1,"HEK293T"
"SRR1198839","1__146757975__146759412","1",146757975,146759412,1,"HEK293T"
"SRR1373360","Un_gl000220__121605__124995","Un_gl000220",121605,124995,5,"HELA"
"SRR1373360","16__396148__397106","16",396148,397106,1,"HELA"
"SRR1373360","5__376725__422973","5",376725,422973,1,"HELA"
"SRR1373360","6__629835__637861","6",629835,637861,1,"HELA"
"SRR1373360","5__633884__644540","5",633884,644540,1,"HELA"
"SRR1373360","18__697240__706578","18",697240,706578,1,"HELA"
"SRR1373360","11__721565__721691","11",721565,721691,1,"HELA"
"SRR1373360","17__1370536__1372908","17",1370536,1372908,1,"HELA"
"SRR1373360","19__1417499__1422395","19",1417499,1422395,1,"HELA"
"SRR1373360","1__1735858__1756938","1",1735858,1756938,1,"HELA"
"SRR1373360","1__1735858__1770677","1",1735858,1770677,2,"HELA"
"SRR1373360","1__1756836__1770677","1",1756836,1770677,1,"HELA"
"SRR1373360","11__2972489__3000467","11",2972489,3000467,1,"HELA"
"SRR1373360","19__3381710__3435205","19",3381710,3435205,1,"HELA"
"SRR1373360","2__3595521__3599898","2",3595521,3599898,1,"HELA"
"SRR1373360","19__3660964__3661999","19",3660964,3661999,1,"HELA"
"SRR1373360","20__3888573__3891477","20",3888573,3891477,2,"HELA"
"SRR1373360","16__4029117__4033441","16",4029117,4033441,1,"HELA"
"SRR1373360","19__4950623__4951008","19",4950623,4951008,2,"HELA"
"SRR1373360","5__6606933__6625782","5",6606933,6625782,1,"HELA"
"SRR1373360","5__6623327__6625782","5",6623327,6625782,2,"HELA"
"SRR1373360","1__7837220__7838229","1",7837220,7838229,2,"HELA"
"SRR1373360","17__9745812__9760893","17",9745812,9760893,2,"HELA"
"SRR1373360","19__10274002__10288043","19",10274002,10288043,1,"HELA"
"SRR1373360","5__10415600__10417516","5",10415600,10417516,1,"HELA"
"SRR1373360","5__14270934__14420130","5",14270934,14420130,1,"HELA"
"SRR1373360","16__16126966__16146673","16",16126966,16146673,1,"HELA"
"SRR1373360","19__18285850__18286507","19",18285850,18286507,1,"HELA"
"SRR1373360","17__19213198__19232960","17",19213198,19232960,3,"HELA"
"SRR1373360","19__19576149__19576423","19",19576149,19576423,1,"HELA"
"SRR1373360","9__20360740__20365742","9",20360740,20365742,1,"HELA"
"SRR1373360","1__21324094__21329301","1",21324094,21329301,1,"HELA"
"SRR1373360","1__21377359__21415706","1",21377359,21415706,1,"HELA"
"SRR1373360","8__21832181__21837714","8",21832181,21837714,1,"HELA"
"SRR1373360","14__21971316__21972024","14",21971316,21972024,1,"HELA"
"SRR1373360","16__22236975__22237296","16",22236975,22237296,1,"HELA"
"SRR1373360","1__23710839__23745632","1",23710839,23745632,1,"HELA"
"SRR1373360","4__23814644__23816228","4",23814644,23816228,1,"HELA"
"SRR1373360","13__24796957__24798720","13",24796957,24798720,2,"HELA"
"SRR1373360","13__24796957__24826000","13",24796957,24826000,1,"HELA"
"SRR1373360","1__24989151__24996806","1",24989151,24996806,2,"HELA"
"SRR1373360","22__28692186__28693840","22",28692186,28693840,2,"HELA"
"SRR1373360","16__28893772__28899043","16",28893772,28899043,1,"HELA"
"SRR1373360","17__29576002__29592357","17",29576002,29592357,1,"HELA"
"SRR1373360","12__29709790__29786269","12",29709790,29786269,1,"HELA"
"SRR1373360","19__30476130__30477324","19",30476130,30477324,2,"HELA"
"SRR1373360","13__30857753__30857928","13",30857753,30857928,1,"HELA"
"SRR1373360","1__31465237__31468067","1",31465237,31468067,3,"HELA"
"SRR1373360","10__31749966__31750166","10",31749966,31750166,3,"HELA"
"SRR1373360","5__32135678__32143986","5",32135678,32143986,1,"HELA"
"SRR1373360","14__32559708__32563592","14",32559708,32563592,1,"HELA"
"SRR1373360","1__32560385__32566163","1",32560385,32566163,1,"HELA"
"SRR1373360","1__33251963__33263444","1",33251963,33263444,1,"HELA"
"SRR1373360","20__33603811__33609159","20",33603811,33609159,1,"HELA"
"SRR1373360","21__33825620__33840156","21",33825620,33840156,1,"HELA"
"SRR1373360","9__33935837__33941860","9",33935837,33941860,1,"HELA"
"SRR1373360","9__33960824__33963789","9",33960824,33963789,1,"HELA"
"SRR1373360","9__33960824__33973235","9",33960824,33973235,1,"HELA"
"SRR1373360","1__35913774__35921842","1",35913774,35921842,1,"HELA"
"SRR1373360","1__36636572__36639079","1",36636572,36639079,1,"HELA"
"SRR1373360","5__37170143__37176088","5",37170143,37176088,2,"HELA"
"SRR1373360","17__37420428__37459892","17",37420428,37459892,1,"HELA"
"SRR1373360","22__38153620__38155271","22",38153620,38155271,1,"HELA"
"SRR1373360","17__40855758__40860101","17",40855758,40860101,2,"HELA"
"SRR1373360","22__41173044__41188680","22",41173044,41188680,2,"HELA"
"SRR1373360","1__41578955__41608784","1",41578955,41608784,1,"HELA"
"SRR1373360","17__43590551__43592891","17",43590551,43592891,1,"HELA"
"SRR1373360","15__43627143__43628024","15",43627143,43628024,2,"HELA"
"SRR1373360","7__43679048__43680248","7",43679048,43680248,2,"HELA"
"SRR1373360","22__44322815__44336005","22",44322815,44336005,1,"HELA"
"SRR1373360","1__44386076__44386600","1",44386076,44386600,1,"HELA"
"SRR1373360","18__44593392__44595971","18",44593392,44595971,1,"HELA"
"SRR1373360","1__45485738__45553909","1",45485738,45553909,1,"HELA"
"SRR1373360","22__46085592__46114373","22",46085592,46114373,2,"HELA"
"SRR1373360","22__46085592__46136418","22",46085592,46136418,3,"HELA"
"SRR1373360","12__46622936__46637097","12",46622936,46637097,3,"HELA"
"SRR1373360","22__46786289__46787713","22",46786289,46787713,1,"HELA"
"SRR1373360","3__47108560__47125872","3",47108560,47125872,1,"HELA"
"SRR1373360","4__48835418__48859382","4",48835418,48859382,1,"HELA"
"SRR1373360","19__49227594__49228217","19",49227594,49228217,1,"HELA"
"SRR1373360","12__50146247__50149538","12",50146247,50149538,1,"HELA"
"SRR1373360","20__50255882__50273689","20",50255882,50273689,2,"HELA"
"SRR1373360","20__50273477__50307358","20",50273477,50307358,2,"HELA"
"SRR1373360","10__52193236__52226692","10",52193236,52226692,1,"HELA"
"SRR1373360","8__52744004__52773806","8",52744004,52773806,1,"HELA"
"SRR1373360","3__53262292__53276258","3",53262292,53276258,1,"HELA"
"SRR1373360","X__53672263__53681075","X",53672263,53681075,1,"HELA"
"SRR1373360","14__55203742__55204005","14",55203742,55204005,2,"HELA"
"SRR1373360","17__56569872__56582944","17",56569872,56582944,1,"HELA"
"SRR1373360","12__57064059__57065631","12",57064059,57065631,1,"HELA"
"SRR1373360","17__57430576__57430887","17",57430576,57430887,1,"HELA"
"SRR1373360","19__58797083__58806947","19",58797083,58806947,1,"HELA"
"SRR1373360","20__61541051__61545758","20",61541051,61545758,1,"HELA"
"SRR1373360","17__62289934__62291602","17",62289934,62291602,1,"HELA"
"SRR1373360","20__62407031__62422143","20",62407031,62422143,1,"HELA"
"SRR1373360","20__62421174__62422143","20",62421174,62422143,1,"HELA"
"SRR1373360","14__64496613__64498075","14",64496613,64498075,1,"HELA"
"SRR1373360","15__67873092__67885312","15",67873092,67885312,1,"HELA"
"SRR1373360","16__68155890__68157024","16",68155890,68157024,1,"HELA"
"SRR1373360","16__68155890__68160513","16",68155890,68160513,1,"HELA"
"SRR1373360","16__69167415__69177292","16",69167415,69177292,1,"HELA"
"SRR1373360","10__70096956__70101437","10",70096956,70101437,1,"HELA"
"SRR1373360","12__72020040__72022817","12",72020040,72022817,1,"HELA"
"SRR1373360","16__72984368__72994093","16",72984368,72994093,1,"HELA"
"SRR1373360","14__73614503__73614802","14",73614503,73614802,1,"HELA"
"SRR1373360","7__73731810__73753334","7",73731810,73753334,1,"HELA"
"SRR1373360","4__73944359__73958017","4",73944359,73958017,1,"HELA"
"SRR1373360","9__74533341__74562028","9",74533341,74562028,1,"HELA"
"SRR1373360","9__74825603__74846097","9",74825603,74846097,1,"HELA"
"SRR1373360","14__75576388__75581016","14",75576388,75581016,1,"HELA"
"SRR1373360","17__76485457__76485656","17",76485457,76485656,1,"HELA"
"SRR1373360","17__76799467__76803718","17",76799467,76803718,1,"HELA"
"SRR1373360","17__80521230__80529746","17",80521230,80529746,5,"HELA"
"SRR1373360","17__80721841__80739597","17",80721841,80739597,2,"HELA"
"SRR1373360","17__80972330__81006661","17",80972330,81006661,1,"HELA"
"SRR1373360","9__82242289__82268990","9",82242289,82268990,1,"HELA"
"SRR1373360","16__85011530__85015600","16",85011530,85015600,2,"HELA"
"SRR1373360","5__87566343__87583439","5",87566343,87583439,4,"HELA"
"SRR1373360","16__88037901__88052273","16",88037901,88052273,3,"HELA"
"SRR1373360","16__88694030__88695262","16",88694030,88695262,1,"HELA"
"SRR1373360","16__89291127__89292039","16",89291127,89292039,1,"HELA"
"SRR1373360","16__89371614__89371752","16",89371614,89371752,1,"HELA"
"SRR1373360","16__89371614__89383483","16",89371614,89383483,1,"HELA"
"SRR1373360","16__89371614__89383486","16",89371614,89383486,3,"HELA"
"SRR1373360","16__89815067__89828430","16",89815067,89828430,1,"HELA"
"SRR1373360","16__89911730__89927203","16",89911730,89927203,1,"HELA"
"SRR1373360","16__90044086__90045286","16",90044086,90045286,2,"HELA"
"SRR1373360","14__91196419__91252672","14",91196419,91252672,2,"HELA"
"SRR1373360","13__96485181__96489456","13",96485181,96489456,1,"HELA"
"SRR1373360","5__98210776__98217079","5",98210776,98217079,1,"HELA"
"SRR1373360","14__99988470__100002425","14",99988470,100002425,1,"HELA"
"SRR1373360","10__102003455__102010089","10",102003455,102010089,1,"HELA"
"SRR1373360","15__102185290__102190364","15",102185290,102190364,1,"HELA"
"SRR1373360","14__103336522__103342862","14",103336522,103342862,2,"HELA"
"SRR1373360","14__104245082__104263855","14",104245082,104263855,2,"HELA"
"SRR1373360","6__108984658__108986092","6",108984658,108986092,2,"HELA"
"SRR1373360","12__112717032__112757546","12",112717032,112757546,1,"HELA"
"SRR1373360","9__115013209__115015068","9",115013209,115015068,1,"HELA"
"SRR1373360","11__119155679__119156276","11",119155679,119156276,1,"HELA"
"SRR1373360","11__120276827__120278532","11",120276827,120278532,1,"HELA"
"SRR1373360","12__120592774__120593523","12",120592774,120593523,2,"HELA"
"SRR1373360","7__121012164__121023064","7",121012164,121023064,2,"HELA"
"SRR1373360","10__121189887__121212788","10",121189887,121212788,1,"HELA"
"SRR1373360","12__122181535__122199644","12",122181535,122199644,1,"HELA"
"SRR1373360","5__122700190__122734978","5",122700190,122734978,1,"HELA"
"SRR1373360","9__125639750__125659855","9",125639750,125659855,1,"HELA"
"SRR1373360","10__126727566__126799662","10",126727566,126799662,1,"HELA"
"SRR1373360","7__129297183__129330386","7",129297183,129330386,1,"HELA"
"SRR1373360","7__129317472__129330386","7",129317472,129330386,1,"HELA"
"SRR1373360","9__131027864__131030803","9",131027864,131030803,1,"HELA"
"SRR1373360","9__134501309__134518804","9",134501309,134518804,1,"HELA"
"SRR1373360","9__134518626__134526336","9",134518626,134526336,1,"HELA"
"SRR1373360","10__134563021__134563349","10",134563021,134563349,1,"HELA"
"SRR1373360","5__137320946__137324004","5",137320946,137324004,1,"HELA"
"SRR1373360","4__140058784__140060651","4",140058784,140060651,1,"HELA"
"SRR1373360","8__141799573__141813749","8",141799573,141813749,1,"HELA"
"SRR1373360","1__145323654__145366999","1",145323654,145366999,3,"HELA"
"SRR1373360","5__146070691__146080705","5",146070691,146080705,2,"HELA"
"SRR1373360","5__148610212__148632400","5",148610212,148632400,1,"HELA"
"SRR1373360","3__148756836__148793834","3",148756836,148793834,1,"HELA"
"SRR1373360","5__149215826__149221940","5",149215826,149221940,2,"HELA"
"SRR1373360","5__149215826__149225477","5",149215826,149225477,3,"HELA"
"SRR1373360","6__149699154__149700654","6",149699154,149700654,1,"HELA"
"SRR1373360","3__155547477__155560408","3",155547477,155560408,1,"HELA"
"SRR1373360","1__155823067__155823597","1",155823067,155823597,3,"HELA"
"SRR1373360","5__158699031__158702254","5",158699031,158702254,1,"HELA"
"SRR1373360","3__169863211__169867032","3",169863211,169867032,10,"HELA"
"SRR1373360","3__171965323__171969331","3",171965323,171969331,1,"HELA"
"SRR1373360","5__176963359__176966148","5",176963359,176966148,2,"HELA"
"SRR1373360","2__177161588__177193640","2",177161588,177193640,1,"HELA"
"SRR1373360","5__178201499__178224612","5",178201499,178224612,1,"HELA"
"SRR1373360","2__220431552__220433046","2",220431552,220433046,2,"HELA"
"SRR1373360","1__227213756__227235711","1",227213756,227235711,2,"HELA"
"SRR1373360","1__228486155__228491639","1",228486155,228491639,2,"HELA"
"SRR1373360","1__245530136__245530669","1",245530136,245530669,1,"HELA"
"SRR1373361","4__1219148__1235307","4",1219148,1235307,1,"HELA"
"SRR1373361","17__1380799__1382029","17",1380799,1382029,1,"HELA"
"SRR1373361","4__1701291__1705427","4",1701291,1705427,1,"HELA"
"SRR1373361","2__3391391__3428434","2",3391391,3428434,1,"HELA"
"SRR1373361","19__3977213__3983289","19",3977213,3983289,1,"HELA"
"SRR1373361","17__4186093__4210418","17",4186093,4210418,1,"HELA"
"SRR1373361","17__4210316__4210418","17",4210316,4210418,1,"HELA"
"SRR1373361","4__6925100__7016284","4",6925100,7016284,1,"HELA"
"SRR1373361","17__7849046__7849304","17",7849046,7849304,2,"HELA"
"SRR1373361","8__10683662__10692285","8",10683662,10692285,1,"HELA"
"SRR1373361","19__13039156__13039661","19",13039156,13039661,1,"HELA"
"SRR1373361","1__14099573__14109326","1",14099573,14109326,1,"HELA"
"SRR1373361","4__15613889__15646331","4",15613889,15646331,1,"HELA"
"SRR1373361","X__17705862__17710588","X",17705862,17710588,2,"HELA"
"SRR1373361","17__19213198__19232960","17",19213198,19232960,1,"HELA"
"SRR1373361","11__20473676__20486092","11",20473676,20486092,2,"HELA"
"SRR1373361","1__21295967__21329301","1",21295967,21329301,1,"HELA"
"SRR1373361","1__21377359__21415706","1",21377359,21415706,2,"HELA"
"SRR1373361","14__23530293__23538826","14",23530293,23538826,1,"HELA"
"SRR1373361","22__24509533__24530382","22",24509533,24530382,1,"HELA"
"SRR1373361","7__24663285__24681487","7",24663285,24681487,1,"HELA"
"SRR1373361","15__25301630__25318010","15",25301630,25318010,1,"HELA"
"SRR1373361","13__26911704__26928017","13",26911704,26928017,1,"HELA"
"SRR1373361","8__30332295__30336893","8",30332295,30336893,1,"HELA"
"SRR1373361","20__30954187__30959677","20",30954187,30959677,1,"HELA"
"SRR1373361","1__31465237__31468067","1",31465237,31468067,5,"HELA"
"SRR1373361","10__31749966__31750166","10",31749966,31750166,1,"HELA"
"SRR1373361","5__32135678__32143986","5",32135678,32143986,4,"HELA"
"SRR1373361","9__33971649__33973235","9",33971649,33973235,1,"HELA"
"SRR1373361","2__36623757__36669878","2",36623757,36669878,1,"HELA"
"SRR1373361","21__37619815__37620866","21",37619815,37620866,1,"HELA"
"SRR1373361","17__38430042__38433436","17",38430042,38433436,1,"HELA"
"SRR1373361","21__38792601__38845182","21",38792601,38845182,1,"HELA"
"SRR1373361","4__41145004__41145159","4",41145004,41145159,1,"HELA"
"SRR1373361","19__41754419__41754725","19",41754419,41754725,1,"HELA"
"SRR1373361","2__42281176__42284534","2",42281176,42284534,1,"HELA"
"SRR1373361","17__43590551__43592891","17",43590551,43592891,1,"HELA"
"SRR1373361","19__45885785__45889438","19",45885785,45889438,1,"HELA"
"SRR1373361","11__46098305__46113774","11",46098305,46113774,1,"HELA"
"SRR1373361","10__46158990__46159290","10",46158990,46159290,1,"HELA"
"SRR1373361","11__47187819__47189802","11",47187819,47189802,2,"HELA"
"SRR1373361","3__47466975__47476627","3",47466975,47476627,1,"HELA"
"SRR1373361","21__47768926__47769734","21",47768926,47769734,1,"HELA"
"SRR1373361","22__48081949__48082955","22",48081949,48082955,1,"HELA"
"SRR1373361","16__48311249__48337216","16",48311249,48337216,2,"HELA"
"SRR1373361","7__48506550__48522760","7",48506550,48522760,1,"HELA"
"SRR1373361","7__48545932__48567941","7",48545932,48567941,1,"HELA"
"SRR1373361","3__49152877__49156714","3",49152877,49156714,1,"HELA"
"SRR1373361","17__49340635__49346265","17",49340635,49346265,1,"HELA"
"SRR1373361","7__50737419__50742355","7",50737419,50742355,1,"HELA"
"SRR1373361","4__52729603__52758017","4",52729603,52758017,1,"HELA"
"SRR1373361","4__53492185__53497311","4",53492185,53497311,1,"HELA"
"SRR1373361","17__57430576__57430887","17",57430576,57430887,10,"HELA"
"SRR1373361","11__61187394__61196762","11",61187394,61196762,1,"HELA"
"SRR1373361","16__67472696__67477081","16",67472696,67477081,1,"HELA"
"SRR1373361","11__70200407__70208594","11",70200407,70208594,1,"HELA"
"SRR1373361","X__70601593__70607311","X",70601593,70607311,1,"HELA"
"SRR1373361","6__71501392__71508440","6",71501392,71508440,2,"HELA"
"SRR1373361","4__73956384__73958017","4",73956384,73958017,1,"HELA"
"SRR1373361","7__75197503__75203206","7",75197503,75203206,1,"HELA"
"SRR1373361","7__75203066__75211467","7",75203066,75211467,2,"HELA"
"SRR1373361","16__80718435__80719026","16",80718435,80719026,5,"HELA"
"SRR1373361","16__81204548__81209355","16",81204548,81209355,1,"HELA"
"SRR1373361","16__85023910__85029613","16",85023910,85029613,1,"HELA"
"SRR1373361","5__87566343__87583439","5",87566343,87583439,1,"HELA"
"SRR1373361","5__96083049__96090445","5",96083049,96090445,1,"HELA"
"SRR1373361","14__103336522__103342862","14",103336522,103342862,2,"HELA"
"SRR1373361","7__104714066__104719410","7",104714066,104719410,1,"HELA"
"SRR1373361","10__105106995__105108756","10",105106995,105108756,2,"HELA"
"SRR1373361","1__116202262__116206889","1",116202262,116206889,1,"HELA"
"SRR1373361","X__117874980__117883741","X",117874980,117883741,1,"HELA"
"SRR1373361","1__117944808__117948267","1",117944808,117948267,2,"HELA"
"SRR1373361","1__117944808__117963271","1",117944808,117963271,7,"HELA"
"SRR1373361","1__118003111__118045592","1",118003111,118045592,1,"HELA"
"SRR1373361","3__119582266__119595355","3",119582266,119595355,1,"HELA"
"SRR1373361","11__120276827__120280159","11",120276827,120280159,1,"HELA"
"SRR1373361","12__120592774__120593523","12",120592774,120593523,2,"HELA"
"SRR1373361","10__128768966__128798571","10",128768966,128798571,1,"HELA"
"SRR1373361","8__141799573__141813749","8",141799573,141813749,1,"HELA"
"SRR1373361","6__144086398__144098520","6",144086398,144098520,1,"HELA"
"SRR1373361","7__151292431__151372723","7",151292431,151372723,2,"HELA"
"SRR1373361","7__158662546__158669382","7",158662546,158669382,1,"HELA"
"SRR1373361","3__169863211__169867032","3",169863211,169867032,20,"HELA"
"SRR1373361","5__170319391__170395381","5",170319391,170395381,1,"HELA"
"SRR1373361","5__170819714__170819982","5",170819714,170819982,2,"HELA"
"SRR1373361","3__197592983__197598333","3",197592983,197598333,2,"HELA"
"SRR1373361","1__204400797__204403736","1",204400797,204403736,1,"HELA"
"SRR1373361","1__220969985__220978616","1",220969985,220978616,1,"HELA"
"SRR1373361","1__228481054__228482744","1",228481054,228482744,1,"HELA"
"SRR1373361","1__235647638__235658138","1",235647638,235658138,1,"HELA"
"SRR1539123","10__1044943__1046808","10",1044943,1046808,304,"HELA"
"SRR1539123","20__17936009__17937681","20",17936009,17937681,165,"HELA"
"SRR1539123","4__166910533__166946583","4",166910533,166946583,5,"HELA"
"SRR1582592","7__716866__751164","7",716866,751164,1,"HELA"
"SRR1582592","19__9000442__9003360","19",9000442,9003360,1,"HELA"
"SRR1582592","16__15212783__15212911","16",15212783,15212911,1,"HELA"
"SRR1582592","2__97858595__97870000","2",97858595,97870000,1,"HELA"
"SRR1582592","1__117944808__117963271","1",117944808,117963271,1,"HELA"
"SRR1661485","Un_gl000220__121605__123082","Un_gl000220",121605,123082,1,"HELA"
"SRR1661485","Un_gl000220__121605__124995","Un_gl000220",121605,124995,1,"HELA"
"SRR1661485","19__1356323__1371077","19",1356323,1371077,1,"HELA"
"SRR1661485","5__1630524__1630681","5",1630524,1630681,3,"HELA"
"SRR1661485","19__3425104__3435205","19",3425104,3435205,1,"HELA"
"SRR1661485","6__4891947__4892613","6",4891947,4892613,1,"HELA"
"SRR1661485","1__6592523__6593501","1",6592523,6593501,1,"HELA"
"SRR1661485","8__10689175__10692285","8",10689175,10692285,1,"HELA"
"SRR1661485","19__12917822__12921218","19",12917822,12921218,1,"HELA"
"SRR1661485","10__13370351__13387028","10",13370351,13387028,2,"HELA"
"SRR1661485","19__17212470__17213367","19",17212470,17213367,1,"HELA"
"SRR1661485","22__18138428__18138598","22",18138428,18138598,1,"HELA"
"SRR1661485","11__20409565__20473754","11",20409565,20473754,1,"HELA"
"SRR1661485","1__21076216__21076468","1",21076216,21076468,2,"HELA"
"SRR1661485","16__23424769__23428442","16",23424769,23428442,1,"HELA"
"SRR1661485","15__25328543__25330469","15",25328543,25330469,1,"HELA"
"SRR1661485","9__26913877__26917163","9",26913877,26917163,1,"HELA"
"SRR1661485","1__31465237__31468067","1",31465237,31468067,2,"HELA"
"SRR1661485","2__33468729__33518349","2",33468729,33518349,1,"HELA"
"SRR1661485","1__41578955__41608784","1",41578955,41608784,1,"HELA"
"SRR1661485","15__41961026__41962156","15",41961026,41962156,9,"HELA"
"SRR1661485","3__49081823__49114471","3",49081823,49114471,1,"HELA"
"SRR1661485","19__52994577__53008034","19",52994577,53008034,1,"HELA"
